x,diffUB,diffLB,diffM
-0.05460651636123659,-7.049447898088701e-06,0.0001108509214979847,5.1900736799948e-05
-0.049206450539405866,-5.8849791089721215e-05,5.398854438909417e-05,-2.430623350369032e-06
-0.04380638471757525,-0.00011065013428135373,-2.8738327197963542e-06,-5.676198350057504e-05
-0.03840631889574453,-0.00016245047747298624,-5.973620982868688e-05,-0.00011109334365089207
-0.033006253073913916,-0.0002932027765948364,-0.00019344980305580073,-0.00024332628982537408
-0.027606187252083192,-0.0004702954952335858,-0.00037227079803558993,-0.0004212831466345879
-0.02220612143025258,-0.0008409562345231825,-0.0007541678892790671,-0.0007975620619010693
-0.016806055608421855,-0.0015730443394478266,-0.0014239461802201259,-0.0014984952598340318
-0.011405989786591186,-0.003372523405515415,-0.0029720661580581176,-0.003172294781786822
-0.006005923964760518,-0.011117369456277282,-0.008447542667466612,-0.009782456061871891
-0.0006058581429298493,0.1,0.1,0.1
0.004794207678900819,-0.027825615888435795,0.02294557980753109,-0.002440018040452352
0.010194273500731488,-0.02687537222476921,-0.012771109149651516,-0.01982324068721042
0.015594339322562156,-0.018139995822240795,-0.017167214102345674,-0.01765360496229318
0.020994405144392825,-0.015354948214539865,-0.01821594965421436,-0.016785448934377167
0.026394470966223493,-0.013155806328105646,-0.01673523499350915,-0.014945520660807343
0.03179453678805416,-0.011490695855587818,-0.014835869868776719,-0.013163282862182268
0.03719460260988483,-0.010240926445444942,-0.012948922881435898,-0.011594924663440476
0.042594668431715554,-0.009075881901622784,-0.011377841008572864,-0.01022686145509788
0.04799473425354617,-0.007855196977030632,-0.010057254815545313,-0.008956225896287973
0.05339480007537689,-0.006773475234532533,-0.008780960114886605,-0.0077772176747096244
0.05879486589720756,-0.005935473180115447,-0.0077450497811879515,-0.006840261480651755
0.06419493171903823,-0.005229084439397069,-0.006996160540463148,-0.006112622489930053
0.0695949975408689,-0.0046013882951843055,-0.006300527791835653,-0.005450958043509924
0.07499506336269957,-0.003998646202059919,-0.0056138121176341205,-0.004806229159846964
0.08039512918453023,-0.0034413169697725676,-0.005009034446261329,-0.004225175708016948
0.0857951950063609,-0.002947466125404863,-0.00449454777916114,-0.003721006952282946
0.09119526082819157,-0.002527391385751865,-0.004028736469153249,-0.003278063927452557
0.09659532665002224,-0.002139733827802859,-0.0035924402030521607,-0.0028660870154275653
0.10199539247185296,-0.0017698704551817324,-0.0031590625879274192,-0.0024644665215545203
0.10739545829368358,-0.0014320959411505685,-0.0027592212893696733,-0.0020956586152601764
0.1127955241155143,-0.0010906835434686402,-0.002334805422730901,-0.0017127444830997707
0.11819558993734491,-0.0007284172101504893,-0.001913775318451827,-0.0013210962643011026
0.12359565575917564,-0.0003699559591811008,-0.001490619953798844,-0.0009302879564899724
0.12899572158100625,-0.00010314765542196458,-0.0010963908535893685,-0.0005997692545056665
0.13439578740283697,6.416523719987577e-05,-0.0007990777727143739,-0.00036745626775724904
0.13979585322466764,0.00016822297950369602,-0.0005595680085332955,-0.00019567251451479972
0.1451959190464983,0.00025846694981235263,-0.00034290712971063453,-4.222008994914095e-05
0.15059598486832898,0.0003443949507898614,-0.00014981978111561212,9.728758483706912e-05
0.15599605069015965,0.00042202260636658995,2.0862107381280914e-05,0.00022144235687393543
0.16139611651199032,0.0004941854494181497,0.0001378502260860337,0.0003160178377521472
0.16679618233382099,0.0005333018270827772,0.0002151186594024912,0.0003742102432425787
0.1721962481556517,0.0005737358528681291,0.0002447774501639355,0.0004092566515160323
0.17759631397748232,0.0006187258757891501,0.00028473201502754453,0.0004517289454083473
0.18299637979931305,0.0005534399412240321,0.00017214192170356135,0.0003627909314638522
0.18839644562114366,-0.011265407891840384,-0.003678345750658063,-0.007471876821249279
0.19379651144297438,0.04512395453961404,0.1,0.07650659410338817
0.19919657726480505,-0.016697906253614947,-0.017298833123059854,-0.0169983696883374
0.20459664308663572,-0.008693717185933425,-0.009380370379436509,-0.009037043782684995
0.2099967089084664,-0.0053616094936215775,-0.0069027529088363515,-0.006132181201228937
0.21539677473029706,-0.003768116908812902,-0.005819406754955847,-0.004793761831884347
0.22079684055212773,-0.004230235438996699,-0.007495649844562746,-0.005862942641779723
0.2261969063739584,-0.005277516131186877,-0.018169426973601577,-0.011723471552394227
0.23159697219578906,-0.012794179589301846,-0.02449111847066765,-0.018642649029984748
0.23699703801761973,-0.010656060646301924,-0.01526285035076591,-0.012959455498533945
0.2423971038394504,-0.00588229622745623,-0.01039951887513424,-0.008140907551295207
0.24779716966128107,-0.001776349101997754,-0.007815127463206784,-0.004795738282602269
0.25319723548311174,0.0016645066396547281,-0.005047837057165605,-0.0016916652087554662
0.25859730130494246,0.005179949680827356,-0.0014171355759122206,0.00188140705245754
0.26399736712677313,0.008901479759125364,0.0028456554523298982,0.005873567605727603
0.2693974329486038,0.012386973707575188,0.007818592043444983,0.010102782875510086
0.27479749877043447,0.015241065179925295,0.012242276479831837,0.013741670829878538
0.28019756459226514,0.01699197052117668,0.015254539816613955,0.01612325516889529
0.2855976304140958,0.018354159256639135,0.017518251808986196,0.017936205532812666
0.2909976962359265,0.019615420909779524,0.019544539441030906,0.019579980175405243
0.29639776205775714,0.02039074726748452,0.021427274683642195,0.020909010975563358
0.3017978278795878,0.02094414536406819,0.024090161302491864,0.022517153333280027
0.3071978937014185,0.02156976841782987,0.02862182037022709,0.02509579439402848
0.31259795952324915,0.022562767871683487,0.03597264564021724,0.029267706755950362
0.3179980253450798,0.02441057429405752,0.04855603196788805,0.03648330313097281
0.3233980911669105,0.029018412282397987,0.06908470216355511,0.04905155722297655
0.3287981569887412,0.034279374456295364,0.09286050427801651,0.06356993936715594
0.3341982228105719,-0.08687294160426018,-0.07257987195449034,-0.07972640677937526
0.33959828863240255,-0.0628629199564385,-0.03493130972017566,-0.048897114838307054
0.3449983544542332,-0.048982459421532676,-0.007202492079944722,-0.0280924757507387
0.3503984202760639,-0.03427271218360073,0.011451410469307144,-0.011410650857146765
0.35579848609789455,-0.02374395075521074,0.013438433947652706,-0.005152758403779045
0.3611985519197252,-0.016209251380577105,0.010465047258034654,-0.002872102061271198
0.3665986177415559,-0.013427820302805704,0.0037100455489749717,-0.004858887376915366
0.37199868356338656,-0.012512330719296028,-0.0018904652459894589,-0.007201397982642743
0.3773987493852172,-0.012038343000407792,-0.008227305074030689,-0.010132824037219212
0.3827988152070479,-0.012648966767384029,-0.012508011641478023,-0.012578489204430998
0.38819888102887856,-0.01338989405720209,-0.015535627822920783,-0.014462760940061437
0.39359894685070923,-0.01383548033629356,-0.017076494001112053,-0.015455987168702778
0.39899901267253995,-0.013892808595050432,-0.01722121852283598,-0.015557013558943178
0.4043990784943706,-0.013661068180792157,-0.01678742533156652,-0.015224246756179338
0.4097991443162013,-0.013450141567708795,-0.01636509716353518,-0.014907619365622016
0.41519921013803196,-0.012762989580696382,-0.015624371058200748,-0.014193680319448565
0.42059927595986263,-0.012061815661078057,-0.01497305386446518,-0.013517434762771618
0.4259993417816933,-0.011157647226153977,-0.01403653514243236,-0.012597091184293197
0.43139940760352397,-0.010201657034869305,-0.013054682280331853,-0.011628169657600551
0.43679947342535463,-0.009379301906141058,-0.012209312045892207,-0.010794306976016632
0.4421995392471853,-0.008698357060627326,-0.011462458912756657,-0.010080407986691964
0.44759960506901597,-0.007925400766485124,-0.010655414912076722,-0.009290407839280923
0.4529996708908467,-0.007081043467037307,-0.009746407422515813,-0.008413725444776587
0.4583997367126773,-0.006370900044186556,-0.00903394323936435,-0.007702421641775481
0.46379980253450803,-0.005863604134851319,-0.008548553791617453,-0.007206078963234386
0.46919986835633865,-0.005927425546462306,-0.0088792279110802,-0.007403326728771253
0.47459993417816937,-0.005226792213404996,-0.008073502603445804,-0.0066501474084254
0.48,-0.004045088333985147,-0.006511463201477441,-0.005278275767731322
