x,diffUB,diffLB,diffM
-0.05460651636123659,0.0008286664874808947,0.0007794269136296994,0.0008040467005552832
-0.049206450539405866,0.0008286664874803118,0.0007794269136296161,0.0008040467005549501
-0.04380638471757525,0.0008286664874797289,0.0007794269136295051,0.000804046700554617
-0.03840631889574453,0.0008286664874791738,0.0007794269136294218,0.000804046700554284
-0.033006253073913916,0.0008286664874783967,0.0007794269136288112,0.0008040467005536178
-0.027606187252083192,0.0008286664874775362,0.000779426913627923,0.0008040467005527296
-0.02220612143025258,0.000828666487476204,0.0007794269136258969,0.0008040467005510366
-0.016806055608421855,0.0008286664874740945,0.0007794269136227605,0.0008040467005484275
-0.011405989786591186,0.0008286664874693206,0.0007794269136177367,0.0008040467005435425
-0.006005923964760518,0.0008286664874603,0.00077942691360261,0.0008040467005314689
-0.0006058581429298493,0.0008286664873753957,0.0007794269135056875,0.0008040467004405416
0.004794207678900819,0.0008286664868149551,0.0007794269129114406,0.0008040466998631979
0.010194273500731488,0.0008286664860981119,0.00077942691207597,0.000804046699087041
0.015594339322562156,0.0008286664854340597,0.0007794269110175112,0.0008040466982257855
0.020994405144392825,0.0008286664849877778,0.000779426908375902,0.0008040466966818538
0.026394470966223493,0.0008286664940653499,0.0007794268920849334,0.0008040466930751278
0.03179453678805416,0.0008286666112445329,0.0007794267259282617,0.0008040466685864112
0.03719460260988483,0.0008286674107008396,0.0007794255963099184,0.000804046503505379
0.042594668431715554,0.0008286709811685389,0.0007794207225661764,0.0008040458518673577
0.04799473425354617,0.0008286821482316187,0.0007794055866109095,0.0008040438674212502
0.05339480007537689,0.0008287103956062802,0.0007793679154051436,0.0008040391555057258
0.05879486589720756,0.0008287710944389903,0.0007792888812291343,0.0008040299878340762
0.06419493171903823,0.0008288843414733793,0.000779142994234483,0.0008040136678539311
0.0695949975408689,0.0008290717437005324,0.0007789044292332847,0.0008039880864669224
0.07499506336269957,0.0008293579454835553,0.0007785462402814802,0.0008039520928825317
0.08039512918453023,0.0008297516061427923,0.0007780583237460281,0.0008039049649444241
0.0857951950063609,0.0008302374376566446,0.0007774574845996196,0.0008038474611281321
0.09119526082819157,0.0008307664602361098,0.0007767976559018286,0.0008037820580689692
0.09659532665002224,0.0008312275145206938,0.0007761999600031655,0.0008037137372619296
0.10199539247185296,0.0008314375227857773,0.0007758590097707851,0.0008036482662782674
0.10739545829368358,0.0008311537728920848,0.0007760292583271766,0.0008035915156096307
0.1127955241155143,0.0008299131180259933,0.000777192103205343,0.0008035526106156821
0.11819558993734491,0.0008272704525688068,0.0007798117978320973,0.0008035411252004521
0.12359565575917564,0.0008227057400499727,0.0007844225607526178,0.0008035641504012814
0.12899572158100625,0.0008149571012996126,0.0007923142083350876,0.000803635654817364
0.13439578740283697,0.0008035254466219888,0.0008039865343567043,0.0008037559904893465
0.13979585322466764,0.0007873741008789514,0.0008204743810538984,0.0008039242409664249
0.1451959190464983,0.0007653147617442679,0.0008429448984340893,0.0008041298300891786
0.15059598486832898,0.0007360114457485023,0.0008726750898389313,0.0008043432677937168
0.15599605069015965,0.0006979744593024473,0.000911005109789309,0.000804489784545892
0.16139611651199032,0.0006495765255248864,0.0009592766955171805,0.0008044266105210474
0.16679618233382099,0.0005890111867090098,0.0010187048419433853,0.0008038580143261975
0.1721962481556517,0.0005113631562572718,0.0010932061973418228,0.0008022846767995473
0.17759631397748232,0.00038775059788292987,0.001210559348311463,0.0007991549730972103
0.18299637979931305,7.402529922734269e-05,0.0015004595479633231,0.0007872424235953468
0.18839644562114366,-0.002165198243059663,0.002549487599337763,0.00019214467813905012
0.19379651144297438,0.05073682161875251,0.01793254120172255,0.034334681410237544
0.19919657726480505,0.04050669286840328,0.019635635273150737,0.030071164070777007
0.20459664308663572,0.013340882055850087,0.0049544201351051365,0.00914765109547759
0.2099967089084664,0.001394952576276462,-0.004497373692414763,-0.0015512105580691438
0.21539677473029706,-0.004672767072393683,-0.010252399001098728,-0.007462583036746198
0.22079684055212773,-0.004461878566386419,-0.010034461505043071,-0.007248170035714749
0.2261969063739584,-0.0013540785702050376,-0.004703050508017059,-0.003028564539111059
0.23159697219578906,-0.00020583628796216197,-0.0017662093150740688,-0.0009860228015181188
0.23699703801761973,-0.0006162829476569973,-0.0004729909514188946,-0.0005446369495379494
0.2423971038394504,-0.0020459880925543864,-0.0005213099885146566,-0.0012836490405345319
0.24779716966128107,-0.003925751286973887,-0.0021229924129013977,-0.003024371849937646
0.25319723548311174,-0.004464855246799834,-0.0032900233043058197,-0.003877439275552827
