"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 4.901622327242414e-51, 3.549609958231452e-30, 1.065763446097819e-50, 1.309304277287844e-03, 3.459476535438172e-04, 9.133497097576489e+00, 6.757879595492956e-17, 2.578570832106549e+04, 4.332897206803931e+01, 2.961254559467364e-48, 2.144452993598379e-27, 6.438678162799904e-48, 7.909999999999999e-01, 2.090000000000000e-01, 4.172000000000323e+02, 8.719000000000675e+02, 8.718999999995633e+02, 5.517889408524946e+03, 4.082689450238273e-14, 9.288999999999636e+00, 1.281292945741210e-15, 4.000000000000001e+00, 5.022489570327755e-17, 4.000000000000001e+00
1, 0.000000000000000e+00, 0.000000000000000e+00, 2.001864403287120e-47, 1.265860248584415e-28, 4.317771795347671e-47, 1.720380839430524e-03, 4.545633317837922e-04, 1.195126437073237e+01, 4.032703855164401e-02, 3.380323485212056e+04, 5.693284234720445e+01, 9.204210525410577e-45, 5.820196515102540e-26, 1.985233392421733e-44, 7.910000000000000e-01, 2.090000000000000e-01, 6.264864853018989e+02, 9.964375249167504e+02, 8.719002656843334e+02, 5.494975240702262e+03, 1.854164308462621e+01, 8.653115186997981e+00, 8.305410321303693e-03, 1.017314832677135e+06, -7.031419263465632e+05, 8.954389497583198e+05
2, 1.931920337076797e-01, 5.173816881076040e-02, 4.005623367815696e-17, 6.448906099966164e-13, 1.269614885464681e-16, 9.060139794707772e-03, 2.393892814897324e-03, 5.462086906743968e+01, 1.629375036710740e+01, 1.692314462646052e+05, 6.434715646078351e+02, 3.497129355325115e-15, 5.630249467069853e-11, 1.108443574997778e-14, 7.909999999999914e-01, 2.089999999436916e-01, 1.208776007643960e+04, 3.650681097474961e+03, 1.103350700318307e+03, 4.768702074286026e+03, 1.422533960006907e+03, 4.094056497805036e+00, 4.631392704332293e-01, 1.090992226190209e+07, -1.792953991370344e+06, 2.254960967698107e+06
3, 3.346696875411197e-01, 1.931032050318336e-01, 3.872745166844779e-05, 1.868329216820609e-03, 5.718578425768298e-04, 8.525419147934451e-03, 1.601252914877975e-04, 3.294385700545647e+01, 3.036127600104509e+01, 1.613722770208858e+05, 8.620999393450958e+03, 3.468815805601985e-03, 1.673461495184163e-01, 5.122127683149633e-02, 7.636213439220626e-01, 1.434241392242267e-02, 1.536293100690746e+04, 4.125004433715598e+03, 4.587925394443638e+03, 2.950779536344311e+03, 2.719457891841470e+03, 2.842985891629865e+00, 5.931124906853771e-01, 5.743060128624463e+05, -3.330835558386127e+05, 3.592157182074490e+05
4, 4.846696875411197e-01, 1.931032050318336e-01, 1.218491320983018e-06, 1.150362967048207e-04, 2.988030433278021e-05, 5.107724180631456e-04, 7.996267814624689e-06, 2.922693110219314e+00, 5.256813458249051e-03, 9.903555124464172e+03, 3.845017274654447e+02, 1.832582940369275e-03, 1.730119461946095e-01, 4.493929093324932e-02, 7.681899769286327e-01, 1.202620300313927e-02, 6.219802450693395e+02, 2.795910996827757e+03, 3.792031105102451e+03, 4.395663261189021e+03, 7.906126616083696e+00, 3.775789609915665e+00, 8.126582844298739e-03, 7.807817530683621e+03, -6.358950197202199e+03, 7.216906930409389e+04
6, -3.640905996670419e-02, 0.000000000000000e+00, 5.051186080270897e-50, 1.332526296531086e-29, 1.121639312483162e-49, 1.309304277287844e-03, 3.459476535438171e-04, 9.133497097576493e+00, 1.199542813760936e-17, 2.578570832106552e+04, 4.332897206776797e+01, 3.051611652694458e-47, 8.050292959704177e-27, 6.776245304964595e-47, 7.910000000000000e-01, 2.090000000000000e-01, 4.172000000000322e+02, 8.719000000000675e+02, 8.718999999995633e+02, 5.517889408524949e+03, 7.246889681368564e-15, 9.288999999999639e+00, 1.279037148301525e-15, 4.000000000000000e+00, -4.107337235380571e-17, 4.000000000000000e+00
7, -2.648758523368654e-02, 0.000000000000000e+00, 9.780669653202599e-50, 1.977725623331309e-29, 2.189046894340480e-49, 1.309304277287845e-03, 3.459476535438172e-04, 9.133497097576496e+00, -4.990483410575949e-17, 2.578570832106554e+04, 4.332897206776157e+01, 5.908870710870227e-47, 1.194818496503806e-26, 1.322485631078901e-46, 7.910000000000000e-01, 2.089999999999999e-01, 4.172000000000325e+02, 8.719000000000675e+02, 8.718999999995633e+02, 5.517889408524948e+03, -3.014938884903484e-14, 9.288999999999639e+00, 1.290316135499951e-15, 3.999999999999999e+00, 2.185516254972691e-17, 3.999999999999999e+00
8, -1.924472747190228e-02, 0.000000000000000e+00, 1.431787036443505e-49, 2.469393139345099e-29, 3.222911066640241e-49, 1.309304277287844e-03, 3.459476535438170e-04, 9.133497097576491e+00, -5.080517852338600e-17, 2.578570832106551e+04, 4.332897206782523e+01, 8.649964454197143e-47, 1.491853350749081e-26, 1.947081895274353e-46, 7.910000000000000e-01, 2.090000000000000e-01, 4.172000000000322e+02, 8.719000000000675e+02, 8.718999999995633e+02, 5.517889408524949e+03, -3.069332080335322e-14, 9.288999999999639e+00, 1.276781350861840e-15, 4.000000000000001e+00, -5.067723372085886e-17, 4.000000000000001e+00
9, -1.395714581734536e-02, 0.000000000000000e+00, 1.871251791054382e-49, 2.877751407044437e-29, 4.232078004005951e-49, 1.309304277287843e-03, 3.459476535438170e-04, 9.133497097576491e+00, -1.122423187922529e-16, 2.578570832106552e+04, 4.332897206781517e+01, 1.130493646434954e-46, 1.738557952080773e-26, 2.556757630169080e-46, 7.910000000000000e-01, 2.090000000000000e-01, 4.172000000000320e+02, 8.719000000000675e+02, 8.718999999995633e+02, 5.517889408524949e+03, -6.780980991567742e-14, 9.288999999999641e+00, 1.272269755982469e-15, 4.000000000000000e+00, -4.797253781431197e-17, 4.000000000000000e+00
10, -1.009678458521239e-02, 0.000000000000000e+00, 2.161129652841853e-49, 3.123387845119684e-29, 4.901209026490398e-49, 1.309304277287846e-03, 3.459476535438177e-04, 9.133497097576509e+00, -7.550713442203640e-16, 2.578570832106556e+04, 4.332897206788252e+01, 1.305619774601934e-46, 1.886956170804991e-26, 2.961004868925202e-46, 7.910000000000000e-01, 2.090000000000000e-01, 4.172000000000330e+02, 8.719000000000675e+02, 8.718999999995633e+02, 5.517889408524949e+03, -4.561670221650105e-13, 9.288999999999639e+00, 1.308362515017433e-15, 4.000000000000000e+00, 9.504442987823789e-17, 4.000000000000000e+00
11, -7.278131510363134e-03, 0.000000000000000e+00, 2.394729276359949e-49, 3.311312562002929e-29, 5.442070251319774e-49, 1.309304277287849e-03, 3.459476535438186e-04, 9.133497097576523e+00, -1.674052888061826e-15, 2.578570832106558e+04, 4.332897206794554e+01, 1.446746100550831e-46, 2.000488566317024e-26, 3.287759494462846e-46, 7.910000000000000e-01, 2.090000000000000e-01, 4.172000000000340e+02, 8.719000000000675e+02, 8.718999999995633e+02, 5.517889408524944e+03, -1.011358365986446e-12, 9.288999999999630e+00, 1.348966868931767e-15, 4.000000000000000e+00, -1.225130823145383e-17, 4.000000000000000e+00
12, -5.219729353472306e-03, 0.000000000000000e+00, 2.583748943669475e-49, 3.456884243351376e-29, 5.880903139829177e-49, 1.309304277287850e-03, 3.459476535438187e-04, 9.133497097576527e+00, -2.486698352438399e-15, 2.578570832106558e+04, 4.332897206773568e+01, 1.560939996832561e-46, 2.088433898768806e-26, 3.552874961380871e-46, 7.910000000000000e-01, 2.090000000000000e-01, 4.172000000000342e+02, 8.719000000000675e+02, 8.718999999995633e+02, 5.517889408524943e+03, -1.502308081398205e-12, 9.288999999999630e+00, 1.357990058690508e-15, 4.000000000000000e+00, -8.351384210247306e-18, 4.000000000000000e+00
13, -3.716075109627959e-03, 0.000000000000000e+00, 2.716824177074171e-49, 3.556324237400877e-29, 6.190457286903399e-49, 1.309304277287850e-03, 3.459476535438188e-04, 9.133497097576523e+00, -3.122377058531816e-15, 2.578570832106558e+04, 4.332897206759500e+01, 1.641335754678216e-46, 2.148509342389970e-26, 3.739888274163227e-46, 7.910000000000000e-01, 2.090000000000000e-01, 4.172000000000338e+02, 8.719000000000665e+02, 8.718999999995723e+02, 5.517889408524940e+03, -1.886345516578254e-12, 9.288999999999630e+00, 1.339943679173026e-15, 4.000000000000000e+00, -3.272424825991584e-17, 4.000000000000000e+00
14, -2.617116624604489e-03, 0.000000000000000e+00, 2.819938555328464e-49, 3.631931165168052e-29, 6.430611536220261e-49, 1.309304277287848e-03, 3.459476535438183e-04, 9.133497097576511e+00, -3.208766590291409e-15, 2.578570832106553e+04, 4.332897206788886e+01, 1.703631032112200e-46, 2.194186333522789e-26, 3.884974496292693e-46, 7.909999999999999e-01, 2.090000000000000e-01, 4.172000000000373e+02, 8.719000000000750e+02, 8.718999999995787e+02, 5.517889408524941e+03, -1.938536684672038e-12, 9.288999999999586e+00, 1.479803120433510e-15, 4.000000000000000e+00, -3.721764113557131e-17, 4.000000000000000e+00
