"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 2.101186451494790e-43, 8.442185858683910e-26, 4.630242810028666e-43, 1.307544590219115e-03, 3.602418768971030e-04, 9.062560068441334e+00, 8.079250227890466e-16, 2.543158294603728e+04, 7.564649296305571e+01, 1.259865392197340e-40, 5.061910517406559e-23, 2.776280358021405e-40, 7.840000000000000e-01, 2.160000000000000e-01, 4.944999999998391e+02, 1.026599999999666e+03, 1.026600000001766e+03, 5.433885120864109e+03, 4.844295350267688e-13, 8.434000000001355e+00, -6.535648771523342e-15, 4.000000000000001e+00, -2.907472334249838e-17, 4.000000000000001e+00
1, 0.000000000000000e+00, 0.000000000000000e+00, 2.508940977397828e-40, 2.122007970853046e-24, 5.473040096163788e-40, 1.718046983273688e-03, 4.733394749835672e-04, 1.184778872869788e+01, 4.851309309725851e-02, 3.332311218317138e+04, 9.939584925607059e+01, 1.144910322843336e-37, 9.683403686543799e-22, 2.497523919407778e-37, 7.839999999999999e-01, 2.160000000000000e-01, 7.424400945357186e+02, 1.173053590926740e+03, 1.026600699343913e+03, 5.406526395221078e+03, 2.213808199574234e+01, 7.850310159601415e+00, 1.006967392003016e-02, 1.099385377640679e+06, -7.621312326450965e+05, 9.701120410303315e+05
2, 1.931920337076797e-01, 5.173816881076040e-02, 1.043137797131086e-15, 9.732112032436549e-12, 3.528917927608582e-15, 8.593663843144427e-03, 2.367642069500416e-03, 5.116878018352256e+01, 1.541790575616884e+01, 1.582565958518315e+05, 9.386234716202342e+02, 9.516546700892072e-14, 8.878606346133332e-10, 3.219432020780482e-13, 7.839999999997547e-01, 2.159999991119677e-01, 1.213915452977308e+04, 3.834436502751068e+03, 1.280836513236158e+03, 4.668128099503429e+03, 1.406575627516018e+03, 3.915492956633977e+00, 4.729282460176070e-01, 1.073707984983859e+07, -1.799751095489426e+06, 2.209087337613697e+06
3, 3.346696875411197e-01, 1.931032050318336e-01, 3.112475738901950e-05, 1.870671309406328e-03, 6.139763458861829e-04, 8.391313226678599e-03, 2.013826318556489e-04, 3.238762838294846e+01, 2.981825961254752e+01, 1.576486271873445e+05, 8.364130082601288e+03, 2.801894611309271e-03, 1.684004728404910e-01, 5.527101765030162e-02, 7.553978660066157e-01, 1.812874889128241e-02, 1.503479211209749e+04, 4.059469311154468e+03, 4.507562312553103e+03, 2.915580041478010e+03, 2.684281836570797e+03, 2.830989667216562e+00, 5.905297428597839e-01, 5.665980757415461e+05, -3.282839447361330e+05, 3.534099408376968e+05
4, 4.846696875411197e-01, 1.931032050318336e-01, 9.352855694531347e-07, 1.184399219154199e-04, 3.369368570978281e-05, 5.166658088662820e-04, 1.053205982755159e-05, 2.952986858725007e+00, 4.195014332977953e-03, 9.946535090587269e+03, 3.779170549124503e+02, 1.374880593690462e-03, 1.741080537091342e-01, 4.953010730120890e-02, 7.595047087586131e-01, 1.548224963735332e-02, 6.283513483517253e+02, 2.761667595734173e+03, 3.694025092966384e+03, 4.340924802098542e+03, 6.166719540040686e+00, 3.752174392738402e+00, 5.436149543227946e-03, 7.884911722016607e+03, -6.086677248459865e+03, 7.090921233121402e+04
6, -3.640905996670419e-02, 0.000000000000000e+00, 2.144620502465583e-42, 3.169203036246319e-25, 4.916522960412940e-42, 1.307544590219113e-03, 3.602418768971024e-04, 9.062560068441353e+00, 1.534691072832517e-15, 2.543158294603743e+04, 7.564649296313257e+01, 1.285908325047070e-39, 1.900245084567821e-22, 2.947933118149198e-39, 7.839999999999999e-01, 2.160000000000000e-01, 4.944999999998383e+02, 1.026599999999666e+03, 1.026600000001766e+03, 5.433885120864129e+03, 9.201963819062315e-13, 8.434000000001385e+00, -6.565660581495014e-15, 4.000000000000000e+00, -8.389018220705802e-17, 4.000000000000000e+00
7, -2.648758523368654e-02, 0.000000000000000e+00, 4.137708676627266e-42, 4.703707586634051e-25, 9.626155992371233e-42, 1.307544590219120e-03, 3.602418768971045e-04, 9.062560068441412e+00, -1.841754427915397e-16, 2.543158294603762e+04, 7.564649296303564e+01, 2.480958299045196e-39, 2.820329628149128e-22, 5.771815626382825e-39, 7.840000000000000e-01, 2.160000000000000e-01, 4.944999999998412e+02, 1.026599999999666e+03, 1.026600000001766e+03, 5.433885120864133e+03, -1.104310692183503e-13, 8.434000000001388e+00, -6.447921942375377e-15, 4.000000000000000e+00, 2.798464017552317e-17, 4.000000000000000e+00
8, -1.924472747190228e-02, 0.000000000000000e+00, 6.041352301140314e-42, 5.873061008444748e-25, 1.420485539289120e-41, 1.307544590219121e-03, 3.602418768971046e-04, 9.062560068441378e+00, -6.498490185159435e-15, 2.543158294603742e+04, 7.564649296325265e+01, 3.622377576660899e-39, 3.521470598451296e-22, 8.517190703347567e-39, 7.840000000000000e-01, 2.160000000000000e-01, 4.944999999998414e+02, 1.026599999999666e+03, 1.026600000001766e+03, 5.433885120864111e+03, -3.896476145651903e-12, 8.434000000001356e+00, -6.443304740841274e-15, 4.000000000000001e+00, 8.515152414189395e-17, 4.000000000000001e+00
9, -1.395714581734536e-02, 0.000000000000000e+00, 7.878608182062116e-42, 6.844276559851608e-25, 1.868738613942176e-41, 1.307544590219111e-03, 3.602418768971021e-04, 9.062560068441341e+00, -1.375482450956324e-15, 2.543158294603738e+04, 7.564649296318062e+01, 4.723990952921628e-39, 4.103808667836308e-22, 1.120490333018130e-38, 7.839999999999999e-01, 2.160000000000000e-01, 4.944999999998343e+02, 1.026599999999659e+03, 1.026600000001778e+03, 5.433885120864128e+03, -8.247353471662863e-13, 8.434000000001413e+00, -6.729571235955684e-15, 4.000000000000001e+00, 2.330916657200073e-17, 4.000000000000001e+00
10, -1.009678458521239e-02, 0.000000000000000e+00, 9.087582429167225e-42, 7.428483976508850e-25, 2.166533372476256e-41, 1.307544590219112e-03, 3.602418768971022e-04, 9.062560068441327e+00, -4.016489205977446e-15, 2.543158294603730e+04, 7.564649296356127e+01, 5.448888456854225e-39, 4.454097765497232e-22, 1.299047219289667e-38, 7.840000000000000e-01, 2.160000000000000e-01, 4.944999999998344e+02, 1.026599999999659e+03, 1.026600000001778e+03, 5.433885120864118e+03, -2.408275450826986e-12, 8.434000000001395e+00, -6.724954034421580e-15, 4.000000000000001e+00, -1.067855030921185e-16, 4.000000000000000e+00
11, -7.278131510363134e-03, 0.000000000000000e+00, 1.006047088607564e-41, 7.875433192340739e-25, 2.407513395251674e-41, 1.307544590219106e-03, 3.602418768971007e-04, 9.062560068441270e+00, 2.567662004310157e-15, 2.543158294603708e+04, 7.564649296356393e+01, 6.032229595597656e-39, 4.722087238157209e-22, 1.443538152347847e-38, 7.839999999999999e-01, 2.160000000000000e-01, 4.944999999998324e+02, 1.026599999999659e+03, 1.026600000001778e+03, 5.433885120864105e+03, 1.539562800716292e-12, 8.434000000001378e+00, -6.805755061268389e-15, 4.000000000000001e+00, 9.183118599579671e-17, 4.000000000000001e+00
12, -5.219729353472306e-03, 0.000000000000000e+00, 1.084670401654861e-41, 8.221652411991349e-25, 2.603230287558970e-41, 1.307544590219105e-03, 3.602418768971005e-04, 9.062560068441277e+00, 3.309473310846324e-15, 2.543158294603714e+04, 7.564649296321170e+01, 6.503652733976078e-39, 4.929679292941818e-22, 1.560889441716274e-38, 7.840000000000000e-01, 2.160000000000000e-01, 4.945000000002144e+02, 1.026600000000452e+03, 1.026599999997610e+03, 5.433885120864114e+03, 1.984350740397111e-12, 8.433999999998132e+00, 8.705733492551933e-15, 4.000000000000001e+00, -4.660691763478637e-17, 4.000000000000001e+00
13, -3.716075109627959e-03, 0.000000000000000e+00, 1.139973367077125e-41, 8.458154709882019e-25, 2.741388210230307e-41, 1.307544590219105e-03, 3.602418768971003e-04, 9.062560068441320e+00, 1.835018881558743e-14, 2.543158294603738e+04, 7.564649296264918e+01, 6.835247734371358e-39, 5.071485394954153e-22, 1.643728537365148e-38, 7.839999999999999e-01, 2.160000000000000e-01, 4.945000000002595e+02, 1.026600000000547e+03, 1.026599999997125e+03, 5.433885120864142e+03, 1.100272077834821e-11, 8.433999999997786e+00, 1.053876250159098e-14, 4.000000000000000e+00, 2.775352604068272e-17, 4.000000000000000e+00
14, -2.617116624604489e-03, 0.000000000000000e+00, 1.182800912411117e-41, 8.637973829199206e-25, 2.848619989922193e-41, 1.307544590219115e-03, 3.602418768971032e-04, 9.062560068441430e+00, 2.421803965724082e-14, 2.543158294603780e+04, 7.564649296293345e+01, 7.092040472401163e-39, 5.179304425065390e-22, 1.708024406054668e-38, 7.840000000000000e-01, 2.160000000000000e-01, 4.945000000000560e+02, 1.026600000000116e+03, 1.026599999999434e+03, 5.433885120864164e+03, 1.452106737567933e-11, 8.433999999999591e+00, 2.276280356312969e-15, 4.000000000000001e+00, -1.864927171105586e-17, 4.000000000000001e+00
