"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 5.304888463231100e-44, 3.835182182883593e-26, 1.165284847117402e-43, 1.179266741083886e-03, 3.404068943334928e-04, 8.494355225807432e+00, 2.397398264706918e-16, 2.446263997816965e+04, 6.705418775379302e+01, 3.490807723182031e-41, 2.523688042946313e-23, 7.667994100571181e-41, 7.760000000000000e-01, 2.239999999999999e-01, 4.452999999999187e+02, 1.015599999999814e+03, 1.015600000000983e+03, 5.589591756965932e+03, 1.577574427056815e-13, 8.727000000000782e+00, -3.426409863707639e-15, 4.000000000000000e+00, -2.738820232666595e-17, 4.000000000000000e+00
1, 0.000000000000000e+00, 0.000000000000000e+00, 6.806365305896636e-41, 9.822551155871262e-25, 1.481049036173286e-40, 1.549503775202095e-03, 4.472794402645222e-04, 1.110870836108657e+01, 4.247751418079782e-02, 3.205930631136986e+04, 8.810636841772018e+01, 3.408665123572813e-38, 4.919187561167418e-22, 7.417174907628560e-38, 7.760000000000000e-01, 2.240000000000000e-01, 6.686132373556493e+02, 1.160551398542176e+03, 1.015600601883680e+03, 5.563302152702960e+03, 2.127297237465585e+01, 8.125495713034704e+00, 9.406627677313444e-03, 1.086296003918956e+06, -7.522184407556506e+05, 9.576644961072038e+05
2, 1.931920337076797e-01, 5.173816881076040e-02, 1.665978453593804e-15, 1.270587787913215e-11, 5.578635494635831e-15, 7.906642684470156e-03, 2.282329834355930e-03, 4.904450901762556e+01, 1.471812981397189e+01, 1.554259223813905e+05, 8.898920168356576e+02, 1.635079934151252e-13, 1.247022488263861e-09, 5.475169824403372e-13, 7.759999999995809e-01, 2.239999987526856e-01, 1.157461664230299e+04, 3.937282259767129e+03, 1.288441878705682e+03, 4.813489178208295e+03, 1.444515604337239e+03, 3.985041513765175e+00, 4.688004132524571e-01, 1.093066114836573e+07, -1.828405669505740e+06, 2.258779648156407e+06
3, 3.346696875411197e-01, 1.931032050318336e-01, 4.278596933402455e-05, 1.894069692637401e-03, 5.153492266983964e-04, 7.709165608955215e-03, 1.382610286253287e-04, 3.082921080376902e+01, 2.842521819973053e+01, 1.543721257739178e+05, 7.911984584084044e+03, 4.154126215581326e-03, 1.838968401743346e-01, 5.003569548919698e-02, 7.484894570555358e-01, 1.342388106535141e-02, 1.444214978772250e+04, 4.154193648961490e+03, 4.634452526195810e+03, 2.993234342917563e+03, 2.759828652829378e+03, 2.852769310556309e+00, 5.895895656140713e-01, 5.773353839700200e+05, -3.342755204980601e+05, 3.610901758963240e+05
4, 4.846696875411197e-01, 1.931032050318336e-01, 1.416521642235425e-06, 1.139387848608803e-04, 2.599632093981034e-05, 4.522139166276854e-04, 6.647591383887039e-06, 2.675228584859454e+00, 5.695941856848946e-03, 9.269743173508292e+03, 3.483627207101590e+02, 2.360031059904736e-03, 1.898305420700308e-01, 4.331181609367011e-02, 7.534222260651730e-01, 1.107538471122145e-02, 5.679432899432238e+02, 2.794984332446485e+03, 3.853133027753566e+03, 4.457131020356120e+03, 9.489865383462190e+00, 3.800412676783176e+00, 5.166105598027692e-03, 7.704724146522709e+03, -6.532931776297156e+03, 7.316231120770471e+04
6, -3.640905996670419e-02, 0.000000000000000e+00, 5.426834510597593e-43, 1.439730328361502e-25, 1.234776322785239e-42, 1.179266741083886e-03, 3.404068943334928e-04, 8.494355225807448e+00, 8.165248429315381e-17, 2.446263997816974e+04, 6.705418775393795e+01, 3.571052615588157e-40, 9.473944239126580e-23, 8.125273045525377e-40, 7.760000000000000e-01, 2.240000000000000e-01, 4.452999999999187e+02, 1.015599999999814e+03, 1.015600000000983e+03, 5.589591756965943e+03, 5.373027628443915e-14, 8.727000000000796e+00, -3.424015447310918e-15, 4.000000000000000e+00, -4.334492695768779e-17, 4.000000000000000e+00
7, -2.648758523368654e-02, 0.000000000000000e+00, 1.047914530020617e-42, 2.136837050425362e-25, 2.415810596557165e-42, 1.179266741083884e-03, 3.404068943334923e-04, 8.494355225807436e+00, 1.166059627318921e-15, 2.446263997816970e+04, 6.705418775388615e+01, 6.895655130141204e-40, 1.406115761058448e-22, 1.589690404738558e-39, 7.759999999999999e-01, 2.240000000000000e-01, 4.452999999999180e+02, 1.015599999999814e+03, 1.015600000000983e+03, 5.589591756965944e+03, 7.673092433420181e-13, 8.727000000000800e+00, -3.455142860468290e-15, 4.000000000000000e+00, -5.739903660592110e-17, 4.000000000000000e+00
8, -1.924472747190228e-02, 0.000000000000000e+00, 1.530975234074475e-42, 2.668060063549319e-25, 3.563037076323842e-42, 1.179266741083883e-03, 3.404068943334920e-04, 8.494355225807450e+00, 2.393183820858014e-15, 2.446263997816980e+04, 6.705418775402069e+01, 1.007436859068754e-39, 1.755679641580768e-22, 2.344606758506581e-39, 7.760000000000000e-01, 2.240000000000000e-01, 4.452999999999175e+02, 1.015599999999814e+03, 1.015600000000983e+03, 5.589591756965959e+03, 1.574801171174317e-12, 8.727000000000823e+00, -3.474298191642057e-15, 4.000000000000000e+00, -7.605501806782125e-17, 4.000000000000000e+00
9, -1.395714581734536e-02, 0.000000000000000e+00, 1.997583241242549e-42, 3.109271456050985e-25, 4.685420361716782e-42, 1.179266741083883e-03, 3.404068943334920e-04, 8.494355225807432e+00, -1.169747198287036e-14, 2.446263997816970e+04, 6.705418775394331e+01, 1.314481737846243e-39, 2.046012632967098e-22, 3.083175395373587e-39, 7.760000000000000e-01, 2.240000000000000e-01, 4.452999999999176e+02, 1.015599999999814e+03, 1.015600000000983e+03, 5.589591756965946e+03, -7.697357978877932e-12, 8.727000000000803e+00, -3.471903775245337e-15, 4.000000000000000e+00, -4.453710096788486e-17, 4.000000000000000e+00
10, -1.009678458521239e-02, 0.000000000000000e+00, 2.304800714178051e-42, 3.374669767937225e-25, 5.430744446263517e-42, 1.179266741083882e-03, 3.404068943334918e-04, 8.494355225807414e+00, -1.899227161906475e-16, 2.446263997816961e+04, 6.705418775408823e+01, 1.516641902881367e-39, 2.220654283451053e-22, 3.573625494116030e-39, 7.759999999999999e-01, 2.240000000000000e-01, 4.452999999999172e+02, 1.015599999999814e+03, 1.015600000000983e+03, 5.589591756965938e+03, -1.249759894258386e-13, 8.727000000000791e+00, -3.486270273625662e-15, 3.999999999999999e+00, 2.581999073471408e-17, 3.999999999999999e+00
11, -7.278131510363134e-03, 0.000000000000000e+00, 2.552107599500412e-42, 3.577713351446526e-25, 6.033719830970312e-42, 1.179266741083881e-03, 3.404068943334915e-04, 8.494355225807432e+00, 1.978549737228077e-15, 2.446263997816974e+04, 6.705418775359770e+01, 1.679378742922973e-39, 2.354264276266082e-22, 3.970405020097077e-39, 7.760000000000000e-01, 2.240000000000000e-01, 4.453000000002904e+02, 1.015600000000666e+03, 1.015599999996491e+03, 5.589591756965955e+03, 1.301957006502041e-12, 8.726999999997158e+00, 1.223307337084719e-14, 4.000000000000000e+00, -4.151507203681467e-17, 4.000000000000000e+00
