"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.019054114821474e-44, 1.165659867103527e-26, 2.272358296035962e-44, 9.484667005867557e-04, 2.460757434771684e-04, 6.176006184148553e+00, 1.310041546524163e-16, 1.650849910942361e+04, 4.801263125091173e+01, 8.530915915842847e-42, 9.758212216703356e-24, 1.902283428544595e-41, 7.939999999999999e-01, 2.060000000000000e-01, 3.422000000001082e+02, 9.906000000003128e+02, 9.905999999982702e+02, 5.170185634540796e+03, 1.096688990026426e-13, 8.163999999998714e+00, 6.778963127326615e-15, 3.999999999999999e+00, -1.105304466940079e-17, 3.999999999999999e+00
3, -3.640905996670419e-02, 0.000000000000000e+00, 6.177971205361877e-44, 3.261035944213797e-26, 1.445431666202263e-43, 9.484667005867531e-04, 2.460757434771677e-04, 6.176006184148532e+00, 1.204315922782162e-15, 1.650849910942354e+04, 4.801263125097761e+01, 5.171830633613960e-41, 2.729945646066383e-23, 1.210029558501746e-40, 7.939999999999999e-01, 2.060000000000000e-01, 3.422000000001072e+02, 9.906000000003128e+02, 9.905999999982702e+02, 5.170185634540792e+03, 1.008181776015418e-12, 8.163999999998708e+00, 6.714876291038863e-15, 4.000000000000000e+00, -9.306857573811428e-17, 4.000000000000000e+00
4, -2.648758523368654e-02, 0.000000000000000e+00, 1.070398015329861e-43, 4.606230878220394e-26, 2.528926945315214e-43, 9.484667005867535e-04, 2.460757434771677e-04, 6.176006184148542e+00, 8.520587794947603e-15, 1.650849910942359e+04, 4.801263125107808e+01, 8.960736561928166e-41, 3.856062964619037e-23, 2.117067466193682e-40, 7.939999999999999e-01, 2.060000000000000e-01, 3.421999999999428e+02, 9.905999999998364e+02, 9.906000000005015e+02, 5.170185634540799e+03, 7.132930133449202e-12, 8.164000000000682e+00, -3.581742072526562e-15, 4.000000000000001e+00, -1.565290453352563e-17, 4.000000000000000e+00
6, -1.924472747190228e-02, 0.000000000000000e+00, 1.417826477329498e-43, 5.499851499089197e-26, 3.366400312825235e-43, 9.484667005867587e-04, 2.460757434771691e-04, 6.176006184148592e+00, -1.196487831916004e-14, 1.650849910942377e+04, 4.801263125120551e+01, 1.186920133625340e-40, 4.604149083542204e-23, 2.818150438734077e-40, 7.939999999999999e-01, 2.060000000000000e-01, 3.421999999997072e+02, 9.905999999991491e+02, 9.906000000047920e+02, 5.170185634540813e+03, -1.001628563188979e-11, 8.164000000003536e+00, -1.833595593788449e-14, 4.000000000000000e+00, 5.140336798893445e-17, 4.000000000000000e+00
20, -1.395714581734536e-02, 0.000000000000000e+00, 1.684283302175976e-43, 6.118372113708854e-26, 4.013605686000919e-43, 9.484667005867563e-04, 2.460757434771685e-04, 6.176006184148548e+00, 1.135514873431434e-14, 1.650849910942358e+04, 4.801263125140031e+01, 1.409981964680899e-40, 5.121937813187854e-23, 3.359952344888077e-40, 7.940000000000000e-01, 2.060000000000000e-01, 3.421999999999461e+02, 9.905999999998431e+02, 9.906000000004988e+02, 5.170185634540790e+03, 9.505856230343103e-12, 8.164000000000641e+00, -3.375240044488251e-15, 4.000000000000000e+00, 6.051085601230626e-17, 4.000000000000000e+00
22, -1.009678458521239e-02, 0.000000000000000e+00, 1.857177806385449e-43, 6.494905268622107e-26, 4.435775255116295e-43, 9.484667005867675e-04, 2.460757434771714e-04, 6.176006184148637e+00, -3.725152460880214e-14, 1.650849910942386e+04, 4.801263125151032e+01, 1.554718976805182e-40, 5.437149011236356e-23, 3.713367638930766e-40, 7.939999999999999e-01, 2.060000000000000e-01, 3.421999999999549e+02, 9.905999999998565e+02, 9.906000000004949e+02, 5.170185634540801e+03, -3.118476433710396e-11, 8.164000000000602e+00, -2.826941556248599e-15, 4.000000000000000e+00, 1.649286353299016e-17, 4.000000000000000e+00
26, -7.278131510363134e-03, 0.000000000000000e+00, 1.990277226430461e-43, 6.776483123478815e-26, 4.761089451673965e-43, 9.484667005867692e-04, 2.460757434771718e-04, 6.176006184148607e+00, 1.513739668233447e-14, 1.650849910942367e+04, 4.801263125146990e+01, 1.666141907573714e-40, 5.672869270701348e-23, 3.985701366521820e-40, 7.940000000000000e-01, 2.060000000000000e-01, 3.421999999999580e+02, 9.905999999998639e+02, 9.906000000004847e+02, 5.170185634540768e+03, 1.267212961544981e-11, 8.164000000000518e+00, -2.631120667591580e-15, 4.000000000000000e+00, -9.665942969930622e-17, 4.000000000000000e+00
27, -5.219729353472306e-03, 0.000000000000000e+00, 2.103493585614865e-43, 7.009750224574766e-26, 5.038202885297309e-43, 9.484667005867497e-04, 2.460757434771668e-04, 6.176006184148479e+00, 2.436285570048886e-14, 1.650849910942332e+04, 4.801263125112104e+01, 1.760919920483222e-40, 5.868146635901113e-23, 4.217684277636039e-40, 7.939999999999999e-01, 2.060000000000000e-01, 3.421999999999556e+02, 9.905999999998775e+02, 9.906000000004204e+02, 5.170185634540767e+03, 2.039513608039303e-11, 8.164000000000462e+00, -2.780656618929667e-15, 4.000000000000000e+00, -4.484757821254095e-17, 4.000000000000000e+00
32, -3.716075109627959e-03, 0.000000000000000e+00, 2.200493695884313e-43, 7.201900717514061e-26, 5.276850431993199e-43, 9.484667005867520e-04, 2.460757434771674e-04, 6.176006184148512e+00, 1.302902594441870e-14, 1.650849910942345e+04, 4.801263125118051e+01, 1.842122652752359e-40, 6.029003618333289e-23, 4.417465832390997e-40, 7.939999999999999e-01, 2.060000000000000e-01, 3.421999999999654e+02, 9.905999999999033e+02, 9.906000000003725e+02, 5.170185634540781e+03, 1.090712683267496e-11, 8.164000000000378e+00, -2.164710914608499e-15, 4.000000000000000e+00, 9.779689822589314e-19, 4.000000000000000e+00
33, -2.617116624604489e-03, 0.000000000000000e+00, 2.268304017293637e-43, 7.335182419910823e-26, 5.443615070284039e-43, 9.484667005867505e-04, 2.460757434771670e-04, 6.176006184148505e+00, 1.238429935320973e-14, 1.650849910942344e+04, 4.801263125125939e+01, 1.898889427132206e-40, 6.140579145062453e-23, 4.557071284771161e-40, 7.940000000000000e-01, 2.060000000000000e-01, 3.421999999999715e+02, 9.905999999999224e+02, 9.906000000002682e+02, 5.170185634540785e+03, 1.036740001558879e-11, 8.164000000000303e+00, -1.787310656469517e-15, 4.000000000000000e+00, 4.636133462317784e-17, 4.000000000000000e+00
