"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.379599700317535e-48, 8.987758289454702e-29, 3.126963757518794e-48, 1.597832281134085e-03, 4.881106446284280e-04, 1.083207225445224e+01, 4.383422070248454e-16, 2.890698334258082e+04, 6.174104579949905e+01, 6.613794094165951e-46, 4.308726848875427e-26, 1.499064868409924e-45, 7.660000000000001e-01, 2.340000000000000e-01, 5.390999999999420e+02, 8.968999999999024e+02, 8.969000000006084e+02, 5.192890045394022e+03, 2.101410357930144e-13, 8.633000000000465e+00, -2.061530113242005e-15, 4.000000000000000e+00, -5.863693129787623e-17, 4.000000000000000e+00
3, -3.640905996670419e-02, 0.000000000000000e+00, 8.123332351066437e-48, 2.499407518160740e-28, 1.955701424053472e-47, 1.597832281134082e-03, 4.881106446284271e-04, 1.083207225445221e+01, 2.558241835005889e-15, 2.890698334258076e+04, 6.174104579957326e+01, 3.894321484417884e-45, 1.198214719727814e-25, 9.375622889291528e-45, 7.660000000000000e-01, 2.340000000000000e-01, 5.390999999999409e+02, 8.968999999999024e+02, 8.969000000006084e+02, 5.192890045394021e+03, 1.226419861929220e-12, 8.633000000000466e+00, -2.101952272325181e-15, 4.000000000000001e+00, -5.910842296870701e-17, 4.000000000000001e+00
4, -2.648758523368654e-02, 0.000000000000000e+00, 1.385864495718442e-47, 3.503457251103985e-28, 3.380020046606493e-47, 1.597832281134080e-03, 4.881106446284265e-04, 1.083207225445221e+01, 1.024833761706055e-15, 2.890698334258078e+04, 6.174104579943845e+01, 6.643827492124913e-45, 1.679555661775028e-25, 1.620379927399472e-44, 7.660000000000000e-01, 2.340000000000000e-01, 5.390999999999403e+02, 8.968999999999024e+02, 8.969000000006084e+02, 5.192890045394026e+03, 4.913047950875413e-13, 8.633000000000470e+00, -2.122163351866769e-15, 4.000000000000000e+00, -2.894591167413644e-17, 4.000000000000000e+00
6, -1.924472747190228e-02, 0.000000000000000e+00, 1.824921119803843e-47, 4.176148620556282e-28, 4.480067769218914e-47, 1.597832281134081e-03, 4.881106446284268e-04, 1.083207225445223e+01, -1.036095266691748e-14, 2.890698334258088e+04, 6.174104579945745e+01, 8.748662761886211e-45, 2.002043569351117e-25, 2.147742257895788e-44, 7.659999999999999e-01, 2.340000000000000e-01, 5.390999999999406e+02, 8.968999999999024e+02, 8.969000000006084e+02, 5.192890045394034e+03, -4.967035549704737e-12, 8.633000000000486e+00, -2.114078920050135e-15, 4.000000000000000e+00, 3.240196933038753e-17, 4.000000000000000e+00
22, -1.395714581734536e-02, 0.000000000000000e+00, 2.193166533143623e-47, 4.675962673928390e-28, 5.414810600311105e-47, 1.597832281134085e-03, 4.881106446284280e-04, 1.083207225445226e+01, -1.546160146980199e-14, 2.890698334258098e+04, 6.174104579968802e+01, 1.051402943990864e-44, 2.241654177675595e-25, 2.595857505704155e-44, 7.660000000000000e-01, 2.340000000000000e-01, 5.390999999999419e+02, 8.968999999999024e+02, 8.969000000006084e+02, 5.192890045394036e+03, -7.412284046146675e-12, 8.633000000000486e+00, -2.065572329150322e-15, 4.000000000000000e+00, -3.535098101804461e-17, 4.000000000000000e+00
24, -1.009678458521239e-02, 0.000000000000000e+00, 2.434568553371353e-47, 4.984761870343177e-28, 6.031318486308890e-47, 1.597832281134090e-03, 4.881106446284297e-04, 1.083207225445228e+01, 3.087964560115862e-15, 2.890698334258098e+04, 6.174104579953368e+01, 1.167130952291704e-44, 2.389692358682819e-25, 2.891411079286424e-44, 7.660000000000000e-01, 2.340000000000000e-01, 5.390999999999439e+02, 8.968999999999024e+02, 8.969000000006084e+02, 5.192890045394027e+03, 1.480368672593020e-12, 8.633000000000472e+00, -1.996854658708922e-15, 4.000000000000000e+00, -5.992154315971906e-17, 4.000000000000000e+00
28, -7.278131510363134e-03, 0.000000000000000e+00, 2.613166943551403e-47, 5.206151802151867e-28, 6.488398262338463e-47, 1.597832281134095e-03, 4.881106446284309e-04, 1.083207225445233e+01, -2.291785790100555e-14, 2.890698334258114e+04, 6.174104579912371e+01, 1.252750931618203e-44, 2.495826581759774e-25, 3.110534896330684e-44, 7.659999999999999e-01, 2.340000000000000e-01, 5.390999999999071e+02, 8.968999999998391e+02, 8.969000000010524e+02, 5.192890045394034e+03, -1.098680966672558e-11, 8.633000000000791e+00, -3.302490397095525e-15, 4.000000000000000e+00, -5.314898366322222e-17, 4.000000000000000e+00
29, -5.219729353472306e-03, 0.000000000000000e+00, 2.761929537252244e-47, 5.385760142127974e-28, 6.869947907168887e-47, 1.597832281134088e-03, 4.881106446284292e-04, 1.083207225445224e+01, 9.984315374045998e-15, 2.890698334258082e+04, 6.174104580033722e+01, 1.324067644968099e-44, 2.581930730515652e-25, 3.293449606085254e-44, 7.659999999999999e-01, 2.340000000000000e-01, 5.390999999999250e+02, 8.968999999998723e+02, 8.969000000008508e+02, 5.192890045394013e+03, 4.786475819033364e-12, 8.633000000000598e+00, -2.667862499489653e-15, 4.000000000000000e+00, -3.821312028605054e-17, 4.000000000000000e+00
34, -3.716075109627959e-03, 0.000000000000000e+00, 2.890051193258118e-47, 5.534398107155166e-28, 7.200847252187736e-47, 1.597832281134081e-03, 4.881106446284267e-04, 1.083207225445218e+01, 2.449440990139093e-14, 2.890698334258063e+04, 6.174104579919418e+01, 1.385489103064348e-44, 2.653187696941464e-25, 3.452082587329420e-44, 7.660000000000000e-01, 2.340000000000000e-01, 5.390999999999448e+02, 8.968999999999095e+02, 8.969000000004892e+02, 5.192890045394011e+03, 1.174260791073040e-11, 8.633000000000413e+00, -1.964516931442381e-15, 4.000000000000001e+00, -1.058560732975454e-16, 4.000000000000001e+00
35, -2.617116624604489e-03, 0.000000000000000e+00, 2.978976802319346e-47, 5.636801373030192e-28, 7.430422081498914e-47, 1.597832281134066e-03, 4.881106446284223e-04, 1.083207225445209e+01, 3.389770470078013e-14, 2.890698334258035e+04, 6.174104579936910e+01, 1.428119995771419e-44, 2.702279771614430e-25, 3.562140646193771e-44, 7.660000000000000e-01, 2.340000000000000e-01, 5.390999999999809e+02, 8.968999999999779e+02, 8.969000000001198e+02, 5.192890045394012e+03, 1.625054275556906e-11, 8.633000000000086e+00, -6.790922725973663e-16, 6.602118951047781e+03, -6.520213914775721e+03, 6.452712044252632e+03
