"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.764236080971477e-47, 3.528213774278281e-28, 3.940262257866759e-47, 1.142460842542907e-03, 3.470578569915222e-04, 7.996403579177079e+00, -2.364643261824546e-16, 2.206154021052627e+04, 4.946073178893615e+01, 1.184433657343754e-44, 2.368693844112917e-25, 2.645325808328788e-44, 7.669999999999999e-01, 2.330000000000001e-01, 3.983999999998692e+02, 9.280999999996960e+02, 9.281000000018429e+02, 5.368447929976623e+03, -1.587521702522868e-13, 8.773000000001449e+00, -6.091083771599399e-15, 4.000000000000000e+00, -5.478126869562502e-17, 4.000000000000000e+00
3, -3.640905996670419e-02, 0.000000000000000e+00, 1.090219933209812e-46, 1.034168170226249e-27, 2.521665187512029e-46, 1.142460842542910e-03, 3.470578569915229e-04, 7.996403579177087e+00, -2.919505999359654e-15, 2.206154021052627e+04, 4.946073178899820e+01, 7.319276579411684e-44, 6.942968695522188e-25, 1.692939597401634e-43, 7.670000000000000e-01, 2.330000000000000e-01, 3.983999999998701e+02, 9.280999999996960e+02, 9.281000000018429e+02, 5.368447929976616e+03, -1.960033130347528e-12, 8.773000000001439e+00, -6.048711014927404e-15, 3.999999999999999e+00, 1.009827427201522e-18, 3.999999999999999e+00
4, -2.648758523368654e-02, 0.000000000000000e+00, 1.910323491383322e-46, 1.460047975654210e-27, 4.471835646022232e-46, 1.142460842542909e-03, 3.470578569915225e-04, 7.996403579177068e+00, 3.255238242278968e-15, 2.206154021052619e+04, 4.946073178905831e+01, 1.282510580082290e-43, 9.802145995955389e-25, 3.002201749746387e-43, 7.670000000000000e-01, 2.330000000000000e-01, 3.983999999998697e+02, 9.280999999996960e+02, 9.281000000018429e+02, 5.368447929976610e+03, 2.185429590978909e-12, 8.773000000001428e+00, -6.069897393263402e-15, 4.000000000000000e+00, -4.260929801886024e-17, 4.000000000000000e+00
6, -1.924472747190228e-02, 0.000000000000000e+00, 2.550620217966274e-46, 1.746735263545138e-27, 6.008750673339839e-46, 1.142460842542902e-03, 3.470578569915206e-04, 7.996403579177001e+00, 2.664972273182472e-14, 2.206154021052594e+04, 4.946073178914697e+01, 1.712378783001193e-43, 1.172684347025058e-24, 4.034021644184788e-43, 7.670000000000000e-01, 2.330000000000001e-01, 3.983999999998675e+02, 9.280999999996960e+02, 9.281000000018429e+02, 5.368447929976595e+03, 1.789149927433244e-11, 8.773000000001403e+00, -6.173180987651392e-15, 4.000000000000000e+00, -3.037258976859531e-17, 4.000000000000000e+00
21, -1.395714581734536e-02, 0.000000000000000e+00, 3.091832295797821e-46, 1.959920367037218e-27, 7.322427672861902e-46, 1.142460842542898e-03, 3.470578569915194e-04, 7.996403579177026e+00, -1.379678086134519e-14, 2.206154021052615e+04, 4.946073178873892e+01, 2.075725733932875e-43, 1.315807829502131e-24, 4.915968946983137e-43, 7.669999999999999e-01, 2.330000000000000e-01, 3.984000000001800e+02, 9.281000000004273e+02, 9.280999999973701e+02, 5.368447929976630e+03, -9.262576472291139e-12, 8.772999999998005e+00, 8.387157523763174e-15, 4.000000000000000e+00, 1.500386121904933e-17, 4.000000000000000e+00
23, -1.009678458521239e-02, 0.000000000000000e+00, 3.449938771074713e-46, 2.092070173706215e-27, 8.196837046135977e-46, 1.142460842542909e-03, 3.470578569915225e-04, 7.996403579177111e+00, -2.608526312721744e-14, 2.206154021052642e+04, 4.946073178893500e+01, 2.316143310018893e-43, 1.404527633228183e-24, 5.503010501780211e-43, 7.670000000000000e-01, 2.330000000000001e-01, 3.983999999999021e+02, 9.280999999997717e+02, 9.281000000013548e+02, 5.368447929976638e+03, -1.751254491492502e-11, 8.773000000001117e+00, -4.557719639531551e-15, 4.000000000000000e+00, -1.088421165761135e-17, 4.000000000000000e+00
27, -7.278131510363134e-03, 0.000000000000000e+00, 3.717457421041282e-46, 2.187321429704852e-27, 8.851721068256884e-46, 1.142460842542912e-03, 3.470578569915234e-04, 7.996403579177095e+00, 9.755670243912410e-15, 2.206154021052627e+04, 4.946073178949288e+01, 2.495744042826191e-43, 1.468475307083102e-24, 5.942671999367032e-43, 7.669999999999999e-01, 2.330000000000000e-01, 3.983999999999464e+02, 9.280999999998721e+02, 9.281000000008278e+02, 5.368447929976613e+03, 6.549545330959355e-12, 8.773000000000600e+00, -2.497344346355754e-15, 4.000000000000001e+00, -1.093740577255669e-16, 4.000000000000001e+00
28, -5.219729353472306e-03, 0.000000000000000e+00, 3.941374424909276e-46, 2.264748684754459e-27, 9.401137202550623e-46, 1.142460842542914e-03, 3.470578569915242e-04, 7.996403579177112e+00, 6.986998264402511e-15, 2.206154021052631e+04, 4.946073178873949e+01, 2.646072470349776e-43, 1.520456698839917e-24, 6.311526807611765e-43, 7.670000000000000e-01, 2.330000000000001e-01, 3.983999999999593e+02, 9.280999999999001e+02, 9.281000000006513e+02, 5.368447929976613e+03, 4.690775796629043e-12, 8.773000000000467e+00, -1.896180861071813e-15, 4.000000000000000e+00, -3.222571836711347e-17, 4.000000000000000e+00
33, -3.716075109627959e-03, 0.000000000000000e+00, 4.133799258709449e-46, 2.328685264921102e-27, 9.875777125108816e-46, 1.142460842542926e-03, 3.470578569915278e-04, 7.996403579177155e+00, 5.217179951131494e-14, 2.206154021052635e+04, 4.946073178899336e+01, 2.775258383799721e-43, 1.563381020761222e-24, 6.630180022711682e-43, 7.670000000000000e-01, 2.330000000000001e-01, 3.984000000000912e+02, 9.281000000001982e+02, 9.281000000004001e+02, 5.368447929976588e+03, 3.502594464078977e-11, 8.772999999999019e+00, 4.250517153659581e-15, 4.000000000000001e+00, 2.511289660837231e-17, 4.000000000000001e+00
34, -2.617116624604489e-03, 0.000000000000000e+00, 4.267660696575200e-46, 2.372749833470086e-27, 1.020601021564193e-45, 1.142460842542907e-03, 3.470578569915221e-04, 7.996403579177025e+00, 4.221822288966322e-14, 2.206154021052599e+04, 4.946073178936643e+01, 2.865127304483736e-43, 1.592964112643717e-24, 6.851884584484885e-43, 7.669999999999999e-01, 2.330000000000000e-01, 3.984000000000077e+02, 9.281000000000186e+02, 9.280999999999299e+02, 5.368447929976586e+03, 2.834353331909101e-11, 8.772999999999868e+00, 3.575201344199648e-16, 1.636474717912514e+03, -1.614579555134930e+03, 1.600880558856785e+03
