"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.674387026891583e-47, 3.430616904323035e-28, 3.736678726514300e-47, 1.142460842542909e-03, 3.470578569915225e-04, 8.210601098965821e+00, -4.302749106305349e-17, 2.322684958406679e+04, 4.946073178906769e+01, 1.124112793894387e-44, 2.303171424027990e-25, 2.508648416218104e-44, 7.670000000000000e-01, 2.330000000000001e-01, 3.983999999998399e+02, 9.280999999996267e+02, 9.281000000023176e+02, 5.512251106033214e+03, -2.888684182112135e-14, 9.008000000001816e+00, -7.073573826804203e-15, 4.000000000000000e+00, -5.771557367715113e-19, 4.000000000000000e+00
3, -3.640905996670419e-02, 0.000000000000000e+00, 1.042045591955877e-46, 1.009253749553796e-27, 2.406695251627296e-46, 1.142460842542908e-03, 3.470578569915224e-04, 8.210601098965810e+00, 4.481623615806279e-17, 2.322684958406672e+04, 4.946073178899857e+01, 6.995854380892180e-44, 6.775703788540899e-25, 1.615753633962126e-43, 7.669999999999999e-01, 2.330000000000000e-01, 3.983999999998398e+02, 9.280999999996267e+02, 9.281000000023176e+02, 5.512251106033207e+03, 3.008772979625614e-14, 9.008000000001809e+00, -7.078597671851649e-15, 4.000000000000000e+00, 4.745539722418921e-18, 4.000000000000000e+00
4, -2.648758523368654e-02, 0.000000000000000e+00, 1.911667792430509e-46, 1.462390241084094e-27, 4.474263709325298e-46, 1.142460842542906e-03, 3.470578569915216e-04, 8.210601098965796e+00, -1.339487808847155e-16, 2.322684958406669e+04, 4.946073178905171e+01, 1.283413087078417e-43, 9.817870977660013e-25, 3.003831848988401e-43, 7.670000000000000e-01, 2.330000000000000e-01, 3.983999999998389e+02, 9.280999999996267e+02, 9.281000000023176e+02, 5.512251106033209e+03, -8.992755910119372e-14, 9.008000000001811e+00, -7.116276509707495e-15, 4.000000000000000e+00, -3.579324604178013e-17, 4.000000000000001e+00
6, -1.924472747190228e-02, 0.000000000000000e+00, 2.517991871597291e-46, 1.726623675545695e-27, 5.936760233156982e-46, 1.142460842542906e-03, 3.470578569915218e-04, 8.210601098965784e+00, 1.565095018487781e-14, 2.322684958406662e+04, 4.946073178914639e+01, 1.690473488103458e-43, 1.159182275513142e-24, 3.985690300506202e-43, 7.670000000000000e-01, 2.330000000000000e-01, 3.984000000001029e+02, 9.281000000002410e+02, 9.280999999985482e+02, 5.512251106033199e+03, 1.050738751367791e-11, 9.007999999998814e+00, 4.546579767938780e-15, 3.999999999999999e+00, -2.613807091256812e-17, 3.999999999999999e+00
20, -1.395714581734536e-02, 0.000000000000000e+00, 3.022892957545387e-46, 1.929236363706931e-27, 7.160926121815168e-46, 1.142460842542908e-03, 3.470578569915222e-04, 8.210601098965814e+00, 1.131662839080442e-15, 2.322684958406676e+04, 4.946073178889397e+01, 2.029442771339651e-43, 1.295207884472979e-24, 4.807543620669829e-43, 7.669999999999999e-01, 2.330000000000000e-01, 3.984000000001033e+02, 9.281000000002410e+02, 9.280999999985482e+02, 5.512251106033213e+03, 7.597506761305911e-13, 9.007999999998836e+00, 4.564163225604842e-15, 4.000000000000001e+00, -5.696141562711522e-17, 4.000000000000001e+00
22, -1.009678458521239e-02, 0.000000000000000e+00, 3.429921601903032e-46, 2.080195456729854e-27, 8.154925825711686e-46, 1.142460842542909e-03, 3.470578569915224e-04, 8.210601098965812e+00, 4.753249637008295e-15, 2.322684958406673e+04, 4.946073178897247e+01, 2.302704627323645e-43, 1.396555449340815e-24, 5.474873076961449e-43, 7.670000000000001e-01, 2.330000000000000e-01, 3.983999999998500e+02, 9.280999999996501e+02, 9.281000000021089e+02, 5.512251106033208e+03, 3.191131228157114e-12, 9.008000000001696e+00, -6.628963540105216e-15, 4.000000000000000e+00, -3.705033803313086e-17, 4.000000000000000e+00
27, -7.278131510363134e-03, 0.000000000000000e+00, 3.710824817736184e-46, 2.179587090068690e-27, 8.844038284628611e-46, 1.142460842542907e-03, 3.470578569915219e-04, 8.210601098965810e+00, -1.996604861515786e-15, 2.322684958406676e+04, 4.946073178887145e+01, 2.491291192850453e-43, 1.463282797825869e-24, 5.937514102637949e-43, 7.670000000000000e-01, 2.330000000000000e-01, 3.984000000001013e+02, 9.281000000002369e+02, 9.280999999986021e+02, 5.512251106033214e+03, -1.340436251078858e-12, 9.007999999998857e+00, 4.478757859798257e-15, 4.000000000000000e+00, 2.810581751833770e-17, 4.000000000000000e+00
28, -5.219729353472306e-03, 0.000000000000000e+00, 3.939962158168201e-46, 2.258181328679168e-27, 9.407678153259469e-46, 1.142460842542909e-03, 3.470578569915226e-04, 8.210601098965855e+00, -2.027138380481536e-14, 2.322684958406696e+04, 4.946073178868389e+01, 2.645124334054809e-43, 1.516047653100959e-24, 6.315918125901982e-43, 7.670000000000000e-01, 2.330000000000000e-01, 3.984000000002275e+02, 9.281000000005290e+02, 9.280999999968636e+02, 5.512251106033232e+03, -1.360935167255801e-11, 9.007999999997470e+00, 1.005522586246350e-14, 4.000000000000001e+00, 6.840375414317676e-17, 4.000000000000000e+00
32, -3.716075109627959e-03, 0.000000000000000e+00, 4.128671553222322e-46, 2.321219224380479e-27, 9.873041144414643e-46, 1.142460842542919e-03, 3.470578569915254e-04, 8.210601098965924e+00, -3.363218906149527e-14, 2.322684958406716e+04, 4.946073178891589e+01, 2.771815858715138e-43, 1.558368636195025e-24, 6.628343200726856e-43, 7.670000000000000e-01, 2.330000000000000e-01, 3.983999999999056e+02, 9.280999999997715e+02, 9.281000000014315e+02, 5.512251106033234e+03, -2.257923252122123e-11, 9.008000000001148e+00, -4.169791389380318e-15, 4.000000000000000e+00, -4.254743917748919e-17, 4.000000000000000e+00
33, -2.617116624604489e-03, 0.000000000000000e+00, 4.258209655504508e-46, 2.364064687787461e-27, 1.019259357768267e-45, 1.142460842542914e-03, 3.470578569915241e-04, 8.210601098965853e+00, -5.840497113016542e-15, 2.322684958406685e+04, 4.946073178907838e+01, 2.858782274324885e-43, 1.587133272329088e-24, 6.842877219915698e-43, 7.670000000000000e-01, 2.330000000000000e-01, 3.983999999999041e+02, 9.280999999997715e+02, 9.281000000014315e+02, 5.512251106033206e+03, -3.921063303765195e-12, 9.008000000001104e+00, -4.235101374997119e-15, 4.000000000000000e+00, -6.058569423058858e-17, 4.000000000000000e+00
