x,UB,LB,M
-0.05,1.0117343342781542,0.896764402563816,0.9542493684209851
-0.03640905996670419,1.01173433427819,0.896764402563838,0.9542493684210139
-0.02648758523368654,1.0117343342782112,0.8967644025638613,0.9542493684210362
-0.01924472747190228,1.0117343342782106,0.8967644025638587,0.9542493684210346
-0.01395714581734536,1.0117343342782061,0.8967644025638465,0.9542493684210263
-0.01009678458521239,1.0117343342781757,0.896764402563822,0.9542493684209988
-0.007278131510363134,1.0117343342781802,0.8967644025638226,0.9542493684210014
-0.005219729353472306,1.011734334278149,0.8967644025638262,0.9542493684209876
-0.003716075109627959,1.0117343342782004,0.8967644025638465,0.9542493684210234
-0.002617116624604489,1.0119444385493113,0.8969681642497479,0.9544563013995295
-0.001739648995067414,1.035281405731331,0.9028677293742456,0.9690745675527883
-0.0008698244975333391,1.1669677100786868,0.9997456069508506,1.0833566585147687
0.0,1.6879974293742237,1.3576319496076612,1.5228146894909425
0.0008914882248994977,2.024798668294239,1.6256499388715249,1.825224303582882
0.001782976449799005,2.337213902396323,1.915720950623123,2.126467426509723
0.002674464674698533,2.5889601437645444,2.135903078342417,2.3624316110534807
0.003565952899598004,2.828710362653809,2.3662659535902004,2.5974881581220046
0.004457441124497438,2.8924361845962276,2.3667371006808477,2.6295866426385377
0.00534892934939678,2.8682639364058735,2.391776349020308,2.6300201427130907
0.006240417574296114,2.7953845489094173,2.4272041945031657,2.6112943717062915
0.007131905799195436,2.829808147791428,2.4337985894213325,2.63180336860638
0.008023394024094811,2.8061963643496624,2.4135046789195505,2.6098505216346064
0.008914882248994234,2.8048021046996974,2.401555274242466,2.6031786894710818
0.009806370473893577,2.8121658304652937,2.3980553137618545,2.605110572113574
0.0106978586987929,2.816595515329256,2.3934679474972125,2.6050317314132343
0.01158934692369223,2.822424308680605,2.386951310565497,2.604687809623051
0.01248083514859175,2.830067461528218,2.3880795821889462,2.609073521858582
0.01337232337349147,2.8357746855657737,2.3848780038114548,2.6103263446886142
0.01426381159839122,2.8430056157756796,2.384090267909818,2.6135479418427487
0.01515529982329097,2.849318174980887,2.380017077610737,2.614667626295812
0.0160467880481907,2.857305163695476,2.377410592876272,2.617357878285874
0.01693827627309051,2.8633448791126748,2.374884972310732,2.6191149257117035
0.01782976449799041,2.8673416892735815,2.3750963506353604,2.621219019954471
0.01872125272289031,2.868499409694997,2.374398789813026,2.6214490997540114
0.01961274094779022,2.8708196289579884,2.374389503012855,2.6226045659854216
0.02050422917269014,2.870931647603167,2.3752283102429788,2.623079978923073
0.02139571739759007,2.870672316051454,2.3763212257855346,2.623496770918494
0.02228720562248999,2.872614443605956,2.3763264011664287,2.6244704223861923
0.02317869384738967,2.8752123467204562,2.374908855701328,2.625060601210892
0.02407018207228917,2.875936782074751,2.377032890784217,2.626484836429484
0.02496167029718797,2.875717803014612,2.3799953483783627,2.6278565756964873
0.02585315852208661,2.873523606170509,2.3832024226007853,2.628363014385647
0.02674464674698497,2.8745645843323446,2.3846179446626294,2.629591264497487
0.02763613497188353,2.8756431188215963,2.3850326310545915,2.630337874938094
0.02852762319678226,2.876756909962644,2.3852647251230703,2.6310108175428573
0.02941911142168101,2.8766870060787526,2.38678919505997,2.631738100569361
0.03031059964657972,2.8747497935592157,2.3897718767336165,2.632260835146416
0.03120208876295687,2.872597853257199,2.3914023071614032,2.632000080209301
0.03211603615231537,2.8718838459746103,2.3924707292104963,2.6321772875925533
0.03306263821957166,2.8712282647772978,2.3927708690254064,2.631999566901352
0.03404330350149454,2.870556331442933,2.3937387821581515,2.6321475568005424
