x,diffUB,diffLB,diffM
-0.05460651636123659,0.003957263294416036,0.009487301651321278,0.006722282472868657
-0.049206450539405866,0.004371736232846923,0.010056203949331044,0.007213970091089039
-0.04380638471757525,0.004786209171277922,0.01062510624734081,0.007705657709309421
-0.03840631889574453,0.005200682109708921,0.011194008545350576,0.008197345327529804
-0.033006253073913916,0.0060758899047541615,0.012422072215057867,0.009248981059906014
-0.027606187252083192,0.007221523508634697,0.014037027053374063,0.010629275281004325
-0.02220612143025258,0.00933355642506295,0.017126780388368346,0.013230168406715648
-0.016806055608421855,0.012579696942503271,0.02205950509844179,0.017319601020472586
-0.011405989786591186,0.018352655655605288,0.03137462953249592,0.024863642594050717
-0.006005923964760518,0.031212523774268863,0.05439773110591073,0.042805127440089796
-0.0006058581429298493,-0.25,-0.25,-0.25
0.004794207678900819,0.2091805024766047,0.0769433141293594,0.14306190830298204
0.010194273500731488,0.12212176575187339,0.09329059962072384,0.10770618268629883
0.015594339322562156,0.1009513582105841,0.10472429219254442,0.10283782520156404
0.020994405144392825,0.10178837405566954,0.11891543706265173,0.11035190555916063
0.026394470966223493,0.08185953256886513,0.10154549377624544,0.09170251317255529
0.03179453678805416,0.06859824539198067,0.08442996850680196,0.07651410694939109
0.03719460260988483,0.05958999974771917,0.06916732459381825,0.06437866217076849
0.042594668431715554,0.05062180253377946,0.05550271698699216,0.05306225976038581
0.04799473425354617,0.04205555967479491,0.044262951318271515,0.04315925549653299
0.05339480007537689,0.034221224679448436,0.03356868870744867,0.03389495669344855
0.05879486589720756,0.027670808164554916,0.02468572224993215,0.026178265207243534
0.06419493171903823,0.022408203410713146,0.018154829990842725,0.020281516700777935
0.0695949975408689,0.01797928794488346,0.012307642816853814,0.015143465380868637
0.07499506336269957,0.014148528064075627,0.007050453093787379,0.010599490578931725
0.08039512918453023,0.010160911560746388,0.0018827963445153806,0.0060218539526308845
0.0857951950063609,0.006091738561609716,-0.0030648961198784797,0.0015134212208658404
0.09119526082819157,0.0017466051936421145,-0.00833209881389374,-0.003292746810125813
0.09659532665002224,-0.002292384519319679,-0.013157127462089857,-0.007724755990704768
0.10199539247185296,-0.005273343784623741,-0.0170113991970271,-0.011142371490825198
0.10739545829368358,-0.007672250578965034,-0.020315812787789156,-0.013994031683377095
0.1127955241155143,-0.009813835652031866,-0.023300865422952732,-0.016557350537492077
0.11819558993734491,-0.011774792148027569,-0.026109486508577806,-0.018942139328302687
0.12359565575917564,-0.013152860869828142,-0.028374659923803947,-0.020763760396815822
0.12899572158100625,-0.01430386022050012,-0.030602850423137706,-0.02245335532181869
0.13439578740283697,-0.01489954273745342,-0.03228823572257866,-0.02359388923001582
0.13979585322466764,-0.015245639517799336,-0.03369573742590948,-0.024470688471854185
0.1451959190464983,-0.015208394777562972,-0.034635313156710534,-0.024921853967136975
0.15059598486832898,-0.014736342427088989,-0.035039814098785094,-0.02488807826293682
0.15599605069015965,-0.014034172388525779,-0.03506106766090644,-0.02454762002471611
0.16139611651199032,-0.013055892772583455,-0.03457875012167966,-0.02381732144713178
0.16679618233382099,-0.011900259237659139,-0.03375003931188969,-0.022825149274774414
0.1721962481556517,-0.010464585794672132,-0.0324424409984676,-0.021453513396569868
0.17759631397748232,-0.008863252184530879,-0.03099745967253975,-0.019930355928535537
0.18299637979931305,-0.004888057604947704,-0.02694991818173964,-0.015918987893343672
0.18839644562114366,0.02409595092528205,0.008421644805189477,0.016258797865235763
0.19379651144297438,1.3769550280753435,1.8266115585694624,1.601783293322403
0.19919657726480505,0.5431385949211593,0.6867128460188194,0.614925720469989
0.20459664308663572,0.17434622236761488,0.22505428301127317,0.19970025268944447
0.2099967089084664,0.06000672847525301,0.08912280957018304,0.07456476902271802
0.21539677473029706,2.6122827923913405e-05,0.024298599229990003,0.012162361028956958
0.22079684055212773,-0.0007501003302223808,0.04034298315820273,0.019796441413990173
0.2261969063739584,0.15546706163556046,0.20689930423390646,0.181183182934733
0.23159697219578906,0.19754677230623763,0.28418718819797073,0.24086698025210396
0.23699703801761973,0.1223232651381605,0.22739948633627005,0.1748613757372155
0.2423971038394504,0.0744100095722442,0.20438086599037675,0.1393954377813107
0.24779716966128107,0.029061294557185313,0.1560753036717588,0.09256829911447184
0.25319723548311174,-0.011522056042409634,0.09001049235847614,0.03924421815803303
0.25859730130494246,-0.05912545817075898,0.017877165464797784,-0.0206241463529806
0.26399736712677313,-0.10397996511529595,-0.04675415366430791,-0.07536705938980237
0.2693974329486038,-0.1422125213348604,-0.10238315965264189,-0.12229784049375159
0.27479749877043447,-0.17296733825513178,-0.14742361581155983,-0.16019547703334602
0.28019756459226514,-0.19585930972023213,-0.18270790515397994,-0.1892836074371056
0.2855976304140958,-0.21426650701362693,-0.21076747258635908,-0.212516989799993
0.2909976962359265,-0.23231824155156255,-0.23526771019782178,-0.2337929758746924
0.29639776205775714,-0.25,-0.25,-0.25
0.3017978278795878,-0.25,-0.25,-0.25
0.3071978937014185,-0.25,-0.25,-0.25
0.31259795952324915,-0.25,-0.25,-0.25
0.3179980253450798,-0.25,-0.25,-0.25
0.3233980911669105,-0.25,-0.25,-0.25
0.3287981569887412,-0.2455926888113278,-0.2157900573214464,-0.23069137306638687
0.3341982228105719,1.2054781210531957,1.5198151375177082,1.362646629285452
0.33959828863240255,0.22091062446825882,0.42437058359195,0.3226406040301044
0.3449983544542332,-0.10230396090369442,0.01383785175992669,-0.044233054571883645
0.3503984202760639,-0.09801019508987485,-0.04164815633210761,-0.06982917571099145
0.35579848609789455,-0.011911087289780298,0.05964359368406358,0.023866253197141862
0.3611985519197252,0.027846173466850033,0.1444672499382853,0.08615671170256745
0.3665986177415559,0.0681872834470445,0.19353745866091332,0.13086237105397913
0.37199868356338656,0.10984852474631168,0.2176577478094961,0.1637531362779039
0.3773987493852172,0.142376849674704,0.22385552104545647,0.18311618536008023
0.3827988152070479,0.1660059468700612,0.22656634961783917,0.1962861482439502
0.38819888102887856,0.17478846089629618,0.22079806126476154,0.19779326108052864
0.39359894685070923,0.1711781416567102,0.21123660028420943,0.19120737097046003
0.39899901267253995,0.16056593581895529,0.2019467612089687,0.181256348513962
0.4043990784943706,0.14784223460743817,0.1928970093912339,0.17036962199933603
0.4097991443162013,0.13727106547164825,0.18550691924117313,0.1613889923564109
0.41519921013803196,0.1264129092500874,0.17701205636843564,0.1517124828092613
0.42059927595986263,0.11483126082900608,0.16731357736853258,0.14107241909876933
0.4259993417816933,0.10406719242960527,0.1581718956068361,0.13111954401822068
0.43139940760352397,0.09415530779049419,0.14961867040221444,0.12188698909635409
0.43679947342535463,0.08482155849237216,0.1413407981436423,0.11308117831800724
0.4421995392471853,0.07635165012650003,0.13365057621116483,0.10500111316883265
0.44759960506901597,0.06951025155588564,0.12742154049864984,0.09846589602726752
0.4529996708908467,0.060748485244289,0.1191200294937449,0.08993425736901672
0.4583997367126773,0.05546697917108068,0.1144342724384737,0.08495062580477741
0.46379980253450803,0.0501590037260482,0.11030951678170942,0.08023426025387881
0.46919986835633865,0.0496583043499097,0.11263910143612454,0.08114870289301734
0.47459993417816937,0.04288627366529019,0.10614536850492806,0.07451582108510912
0.48,0.031656625553454276,0.09338829795910097,0.06252246175627763
