x,diffUB,diffLB,diffM
0.3449983544542332,-0.003953883568642673,0.004097942533582977,7.202948247015534e-05
0.3503984202760639,-0.0038095872107110074,0.004430205782666688,0.00031030928597784724
0.35579848609789455,-0.0036960975929397483,0.0047368929628043704,0.0005203976849323041
0.3611985519197252,-0.003624731455863159,0.0050208249022918455,0.0006980467232143364
0.3665986177415559,-0.003580087918045094,0.005257856808124836,0.0008388844450398711
0.37199868356338656,-0.0035475571869607037,0.00544111121584305,0.0009467770144411733
0.3773987493852172,-0.003497318939063465,0.005576411225125047,0.001039546143030791
0.3827988152070479,-0.0034388702585818956,0.005681298801980192,0.0011212142716991447
0.38819888102887856,-0.003380866867604325,0.005767089896241834,0.001193111514318758
0.39359894685070923,-0.0033238931022067167,0.005843996428062576,0.001260051662927926
0.39899901267253995,-0.003266413810447226,0.0059183642813917525,0.0013259752354722668
0.4043990784943706,-0.0032071799087514605,0.00599138814924538,0.0013921041202469633
0.4097991443162013,-0.0031449861600826856,0.0060600181509636725,0.0014575159954404865
0.41519921013803196,-0.0030828555653980433,0.006120252608314489,0.0015186985214582296
0.42059927595986263,-0.003017958368771216,0.006182319936517827,0.001582180783873302
0.4259993417816933,-0.0029505794782568734,0.006246807548421482,0.0016481140350823043
0.43139940760352397,-0.0028803290302988754,0.006314729825657062,0.001717200397679093
0.43679947342535463,-0.0028056638281984472,0.006388493273377552,0.0017914147225895488
0.4421995392471853,-0.002725158109482914,0.006467905170316091,0.0018713735304165882
0.44759960506901597,-0.002638993341303811,0.006547120938345932,0.0019540637985210607
0.4529996708908467,-0.002545432733775714,0.006628199053651973,0.002041383159938119
0.4583997367126773,-0.0024453469881843964,0.006703578428396181,0.0021291157201058855
0.46379980253450803,-0.0023444054075776252,0.006774406565216953,0.0022150005788196675
0.46919986835633865,-0.0022748480947579544,0.006833616478485516,0.002279384191863784
0.47459993417816937,-0.0022206459936005146,0.006882197626216072,0.0023307758163077785
0.48,-0.002171902980715963,0.0069192303347759415,0.0023736636770299857
