"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.727691061783759e-48, 8.248308429419039e-29, 3.801367984757812e-48, 9.085341189366310e-04, 2.429666655204425e-04, 6.642065554371350e+00, -3.442645428943069e-16, 1.960652632464616e+04, 3.580695565616640e+01, 1.500382010246182e-45, 7.163094060164339e-26, 3.301229175063165e-45, 7.890000000000000e-01, 2.110000000000000e-01, 3.046999999998666e+02, 9.155999999995997e+02, 9.156000000024708e+02, 5.768181527990056e+03, -2.989703068735866e-13, 9.477000000002080e+00, -6.964359784601311e-15, 3.999999999999999e+00, 1.023135057112374e-16, 3.999999999999999e+00
3, -3.640905996670419e-02, 0.000000000000000e+00, 1.041599698946372e-47, 2.300222254917151e-28, 2.363691857878008e-47, 9.085341189366320e-04, 2.429666655204428e-04, 6.642065554371356e+00, -1.685156609721777e-15, 1.960652632464617e+04, 3.580695565606715e+01, 9.045583928433706e-45, 1.997586355098917e-25, 2.052705382213416e-44, 7.890000000000000e-01, 2.110000000000000e-01, 3.046999999998670e+02, 9.155999999995997e+02, 9.156000000024708e+02, 5.768181527990054e+03, -1.463443735747273e-12, 9.477000000002079e+00, -6.943588366411192e-15, 4.000000000000001e+00, 7.607848079881061e-17, 4.000000000000001e+00
4, -2.648758523368654e-02, 0.000000000000000e+00, 1.836100771297910e-47, 3.275392408092792e-28, 4.196266584349945e-47, 9.085341189366313e-04, 2.429666655204425e-04, 6.642065554371341e+00, 4.307466500450987e-15, 1.960652632464610e+04, 3.580695565615308e+01, 1.594528458930769e-44, 2.844455212105758e-25, 3.644171711379651e-44, 7.890000000000001e-01, 2.110000000000000e-01, 3.047000000001040e+02, 9.156000000003127e+02, 9.155999999980679e+02, 5.768181527990047e+03, 3.740741264437726e-12, 9.476999999998377e+00, 5.427274838532508e-15, 4.000000000000001e+00, 1.477085099470009e-17, 4.000000000000001e+00
6, -1.924472747190228e-02, 0.000000000000000e+00, 2.443957814201760e-47, 3.912331995986295e-28, 5.606902145428365e-47, 9.085341189366301e-04, 2.429666655204422e-04, 6.642065554371341e+00, -1.456696521535462e-15, 1.960652632464612e+04, 3.580695565587233e+01, 2.122410898186296e-44, 3.397593860807435e-25, 4.869212614624483e-44, 7.889999999999999e-01, 2.110000000000000e-01, 3.047000000001036e+02, 9.156000000003127e+02, 9.155999999980679e+02, 5.768181527990054e+03, -1.265041710086448e-12, 9.476999999998387e+00, 5.406503420342390e-15, 4.000000000000001e+00, 9.664891096645628e-17, 4.000000000000001e+00
20, -1.395714581734536e-02, 0.000000000000000e+00, 2.843110951761979e-47, 4.300938731463779e-28, 6.534336154608677e-47, 9.085341189366324e-04, 2.429666655204428e-04, 6.642065554371353e+00, 1.830105755213429e-15, 1.960652632464615e+04, 3.580695565620937e+01, 2.469048210941938e-44, 3.735072341693317e-25, 5.674625881987195e-44, 7.890000000000000e-01, 2.110000000000000e-01, 3.046999999998812e+02, 9.155999999996423e+02, 9.156000000022060e+02, 5.768181527990049e+03, 1.589322195795386e-12, 9.477000000001850e+00, -6.198784657022641e-15, 4.000000000000000e+00, 6.257527774799932e-17, 4.000000000000000e+00
22, -1.009678458521239e-02, 0.000000000000000e+00, 3.110660280832296e-47, 4.539785699895662e-28, 7.160974551759532e-47, 9.085341189366320e-04, 2.429666655204427e-04, 6.642065554371347e+00, 3.647174170437323e-15, 1.960652632464612e+04, 3.580695565570909e+01, 2.701396579854657e-44, 3.942494665373712e-25, 6.218818648166086e-44, 7.890000000000000e-01, 2.110000000000000e-01, 3.047000000001339e+02, 9.156000000004019e+02, 9.155999999973970e+02, 5.768181527990047e+03, 3.167322349812329e-12, 9.476999999997915e+00, 6.991065893702893e-15, 4.000000000000000e+00, -4.945859145930529e-17, 4.000000000000001e+00
27, -7.278131510363134e-03, 0.000000000000000e+00, 3.378799431128713e-47, 4.771959129729793e-28, 7.789314890535414e-47, 9.085341189366323e-04, 2.429666655204428e-04, 6.642065554371350e+00, 1.573324532323953e-15, 1.960652632464613e+04, 3.580695565596490e+01, 2.934257168328196e-44, 4.144121475331639e-25, 6.764489434723246e-44, 7.890000000000000e-01, 2.110000000000000e-01, 3.046999999999546e+02, 9.155999999998630e+02, 9.156000000008547e+02, 5.768181527990048e+03, 1.366325193660867e-12, 9.477000000000706e+00, -2.367941673673560e-15, 4.000000000000000e+00, -5.332492954297816e-17, 4.000000000000000e+00
28, -5.219729353472306e-03, 0.000000000000000e+00, 3.580437098150054e-47, 4.942510449664116e-28, 8.262075255058135e-47, 9.085341189366279e-04, 2.429666655204417e-04, 6.642065554371320e+00, 6.459464388326522e-16, 1.960652632464605e+04, 3.580695565591049e+01, 3.109365748142519e-44, 4.292233680061712e-25, 7.175049610542547e-44, 7.890000000000000e-01, 2.110000000000000e-01, 3.046999999999532e+02, 9.155999999998630e+02, 9.156000000008547e+02, 5.768181527990049e+03, 5.609604852655091e-13, 9.477000000000707e+00, -2.442125310066842e-15, 4.000000000000001e+00, -4.616838287348643e-17, 4.000000000000001e+00
33, -2.617116624604489e-03, 0.000000000000000e+00, 3.900892885323601e-47, 5.201435393600549e-28, 9.015911808007302e-47, 9.085341189366295e-04, 2.429666655204421e-04, 6.642065554371351e+00, -1.187642414262262e-14, 1.960652632464619e+04, 3.580695565652140e+01, 3.387659772340370e-44, 4.517092357911859e-25, 7.829705311280593e-44, 7.890000000000001e-01, 2.110000000000000e-01, 3.046999999999430e+02, 9.155999999998307e+02, 9.156000000010361e+02, 5.768181527990067e+03, -1.031386543798345e-11, 9.477000000000903e+00, -2.976247492098472e-15, 2.980656455607913e+05, -3.863654788887857e+05, 5.570234106445572e+05
37, -8.698244975333391e-04, 0.000000000000000e+00, 4.077510752858854e-47, 5.340292658730299e-28, 9.431825957947197e-47, 9.085341189366380e-04, 2.429666655204443e-04, 6.642065554371416e+00, -1.264691299183021e-14, 1.960652632464639e+04, 3.580695565621233e+01, 3.541040360455635e-44, 4.637680434797252e-25, 8.190898421657768e-44, 7.890000000000000e-01, 2.110000000000000e-01, 3.046999999999383e+02, 9.155999999998080e+02, 9.156000000011313e+02, 5.768181527990068e+03, -1.098298252379660e-11, 9.477000000001022e+00, -3.222537164924169e-15, 5.897635100915165e+05, -8.305760612527553e+05, 1.427237287413541e+06
