"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 2.101037956983598e-42, 2.349694132805029e-25, 4.706656561235934e-42, 8.256285312193705e-04, 2.115932416692859e-04, 5.735135680743331e+00, -2.631052443947549e-16, 1.637735093029187e+04, 4.954423543603987e+01, 2.025640043336364e-39, 2.265372935877682e-22, 4.537753337097739e-39, 7.960000000000000e-01, 2.040000000000000e-01, 3.140999999999892e+02, 1.046899999999963e+03, 1.046900000000231e+03, 5.529324422848368e+03, -2.536634413892107e-13, 8.492000000000161e+00, -6.811582459770879e-16, 4.000000000000000e+00, 9.423654008001126e-17, 4.000000000000000e+00
3, -3.640905996670419e-02, 0.000000000000000e+00, 9.639639528114040e-42, 5.565828764883484e-25, 2.254670156268431e-41, 8.256285312193702e-04, 2.115932416692858e-04, 5.735135680743307e+00, 1.820456138761653e-14, 1.637735093029174e+04, 4.954423543610618e+01, 9.293711123386571e-39, 5.366093260251071e-22, 2.173758992726493e-38, 7.960000000000000e-01, 2.040000000000000e-01, 3.140999999999891e+02, 1.046899999999963e+03, 1.046900000000231e+03, 5.529324422848347e+03, 1.755127192993350e-11, 8.492000000000129e+00, -6.919133761767261e-16, 4.000000000000000e+00, -6.905931545904808e-17, 4.000000000000000e+00
4, -2.648758523368654e-02, 0.000000000000000e+00, 1.547882447368539e-41, 7.599271373312323e-25, 3.645268386552291e-41, 8.256285312193681e-04, 2.115932416692853e-04, 5.735135680743299e+00, 4.840255007112706e-15, 1.637735093029173e+04, 4.954423543579310e+01, 1.492335089590051e-38, 7.326563683818958e-22, 3.514454171551231e-38, 7.960000000000000e-01, 2.040000000000000e-01, 3.140999999999883e+02, 1.046899999999963e+03, 1.046900000000231e+03, 5.529324422848354e+03, 4.666557464979393e-12, 8.492000000000138e+00, -7.385189403751585e-16, 4.000000000000000e+00, -1.054224650609920e-16, 4.000000000000000e+00
6, -1.924472747190228e-02, 0.000000000000000e+00, 2.021210845593902e-41, 8.985422025238458e-25, 4.785228351794902e-41, 8.256285312193681e-04, 2.115932416692853e-04, 5.735135680743301e+00, 3.936153647164675e-15, 1.637735093029174e+04, 4.954423543556636e+01, 1.948677610155491e-38, 8.662970890221614e-22, 4.613505497930384e-38, 7.960000000000000e-01, 2.040000000000000e-01, 3.140999999999883e+02, 1.046899999999963e+03, 1.046900000000231e+03, 5.529324422848355e+03, 3.794900714629738e-12, 8.492000000000141e+00, -7.385189403751585e-16, 4.000000000000000e+00, 2.600999143712097e-17, 4.000000000000000e+00
22, -1.395714581734536e-02, 0.000000000000000e+00, 2.344113784304830e-41, 9.870145425049949e-25, 5.563759043122637e-41, 8.256285312193683e-04, 2.115932416692853e-04, 5.735135680743304e+00, 3.388157053366119e-15, 1.637735093029176e+04, 4.954423543587968e+01, 2.259992843937795e-38, 9.515945078516505e-22, 5.364097812589892e-38, 7.959999999999999e-01, 2.040000000000000e-01, 3.140999999999884e+02, 1.046899999999963e+03, 1.046900000000231e+03, 5.529324422848356e+03, 3.266569543686044e-12, 8.492000000000143e+00, -7.349338969752790e-16, 4.000000000000000e+00, -4.236846541287156e-17, 4.000000000000000e+00
24, -1.009678458521239e-02, 0.000000000000000e+00, 2.542646880368059e-41, 1.037008605508110e-24, 6.047744387057267e-41, 8.256285312193690e-04, 2.115932416692855e-04, 5.735135680743310e+00, 3.072969293708281e-15, 1.637735093029178e+04, 4.954423543570956e+01, 2.451401375124249e-38, 9.997944823507219e-22, 5.830714843378526e-38, 7.960000000000000e-01, 2.040000000000000e-01, 3.140999999999886e+02, 1.046899999999963e+03, 1.046900000000231e+03, 5.529324422848358e+03, 2.962692621800722e-12, 8.492000000000147e+00, -7.205937233757614e-16, 4.000000000000001e+00, -1.560034661987108e-17, 4.000000000000001e+00
28, -7.278131510363134e-03, 0.000000000000000e+00, 2.759516609400126e-41, 1.090189312492689e-24, 6.576601610131934e-41, 8.256285312193678e-04, 2.115932416692852e-04, 5.735135680743305e+00, 2.424454087526218e-15, 1.637735093029177e+04, 4.954423543588058e+01, 2.660488510296981e-38, 1.051066744825961e-21, 6.340593479653016e-38, 7.960000000000000e-01, 2.040000000000000e-01, 3.140999999999881e+02, 1.046899999999963e+03, 1.046900000000231e+03, 5.529324422848362e+03, 2.337450052532291e-12, 8.492000000000150e+00, -7.492740705747967e-16, 4.000000000000000e+00, 7.325220302294255e-17, 4.000000000000000e+00
29, -5.219729353472306e-03, 0.000000000000000e+00, 2.921763354788940e-41, 1.128892794491144e-24, 6.972880323086656e-41, 8.256285312193646e-04, 2.115932416692843e-04, 5.735135680743277e+00, 1.751384887487151e-14, 1.637735093029168e+04, 4.954423543564599e+01, 2.816912863920960e-38, 1.088381312462419e-21, 6.722651322356333e-38, 7.960000000000000e-01, 2.039999999999999e-01, 3.140999999999869e+02, 1.046899999999963e+03, 1.046900000000231e+03, 5.529324422848355e+03, 1.688534634796151e-11, 8.492000000000141e+00, -8.245599819722643e-16, 4.000000000000001e+00, -5.686268624894136e-18, 4.000000000000001e+00
34, -3.716075109627959e-03, 0.000000000000000e+00, 3.048242570306582e-41, 1.158332908140278e-24, 7.282418116222530e-41, 8.256285312193620e-04, 2.115932416692836e-04, 5.735135680743284e+00, -1.365383888389495e-14, 1.637735093029176e+04, 4.954423543577655e+01, 2.938853242366168e-38, 1.116764937275025e-21, 7.021081032594519e-38, 7.960000000000000e-01, 2.039999999999999e-01, 3.140999999999860e+02, 1.046899999999963e+03, 1.046900000000231e+03, 5.529324422848379e+03, -1.316385679589933e-11, 8.492000000000177e+00, -8.855057197702142e-16, 4.000000000000000e+00, 5.005996359554210e-17, 4.000000000000000e+00
35, -2.617116624604489e-03, 0.000000000000000e+00, 3.149744794599649e-41, 1.181489403181870e-24, 7.531280969048547e-41, 8.256285312193667e-04, 2.115932416692849e-04, 5.735135680743316e+00, -1.631089765681494e-14, 1.637735093029185e+04, 4.954423543592982e+01, 3.036712954672793e-38, 1.139090437613390e-21, 7.261013185322951e-38, 7.960000000000000e-01, 2.040000000000000e-01, 3.140999999999877e+02, 1.046899999999963e+03, 1.046900000000231e+03, 5.529324422848380e+03, -1.572556427483128e-11, 8.492000000000179e+00, -7.743693743739525e-16, 4.000000000000000e+00, -1.003006090195404e-16, 4.000000000000000e+00
