"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 3.322061575847941e-43, 7.181019535553154e-26, 8.512595391466621e-43, 1.065942355278784e-03, 2.833517653272717e-04, 7.724885620526746e+00, 1.064663189224534e-15, 2.273700247243773e+04, 5.607787089111046e+01, 2.462073705883924e-40, 5.322056493011095e-23, 6.308924986379591e-40, 7.900000000000000e-01, 2.100000000000000e-01, 3.899999999999379e+02, 9.999999999998420e+02, 1.000000000000823e+03, 5.725131016695603e+03, 7.890519738915966e-13, 9.000000000000714e+00, -2.807083538448213e-15, 3.999999999999999e+00, -3.966364204160614e-17, 4.000000000000000e+00
3, -3.640905996670419e-02, 0.000000000000000e+00, 7.230333746305933e-43, 1.245987723806789e-25, 1.880433157331694e-42, 1.065942355278784e-03, 2.833517653272715e-04, 7.724885620526742e+00, 2.124726295582906e-15, 2.273700247243772e+04, 5.607787089148623e+01, 5.358604648079488e-40, 9.234367101867571e-23, 1.393642148597720e-39, 7.900000000000001e-01, 2.100000000000000e-01, 3.899999999999378e+02, 9.999999999998420e+02, 1.000000000000823e+03, 5.725131016695601e+03, 1.574694696385807e-12, 9.000000000000711e+00, -2.812224717090059e-15, 4.000000000000000e+00, 8.840376583041132e-17, 4.000000000000000e+00
4, -2.648758523368654e-02, 0.000000000000000e+00, 9.996448281399197e-43, 1.568844079275622e-25, 2.615653816110413e-42, 1.065942355278779e-03, 2.833517653272704e-04, 7.724885620526718e+00, -7.997541154136679e-15, 2.273700247243766e+04, 5.607787089128773e+01, 7.408650292576081e-40, 1.162714678228168e-22, 1.938534954065882e-39, 7.900000000000000e-01, 2.100000000000000e-01, 3.900000000001871e+02, 1.000000000000485e+03, 9.999999999972930e+02, 5.725131016695607e+03, -5.927203737124786e-12, 8.999999999997826e+00, 8.459809455158487e-15, 4.000000000000000e+00, 1.044229180854960e-16, 4.000000000000000e+00
5, -1.924472747190228e-02, 0.000000000000000e+00, 1.207513803336158e-42, 1.786175704387441e-25, 3.174228424595489e-42, 1.065942355278783e-03, 2.833517653272714e-04, 7.724885620526750e+00, -1.345892224049137e-14, 2.273700247243777e+04, 5.607787089184226e+01, 8.949226005622749e-40, 1.323785286772876e-22, 2.352510380145835e-39, 7.900000000000000e-01, 2.100000000000000e-01, 3.899999999997980e+02, 9.999999999994840e+02, 1.000000000002814e+03, 5.725131016695610e+03, -9.974787583337353e-12, 9.000000000002334e+00, -9.133303857240384e-15, 3.999999999999999e+00, -3.605640132851419e-17, 3.999999999999999e+00
13, -1.395714581734536e-02, 0.000000000000000e+00, 1.358690965976977e-42, 1.935711829823119e-25, 3.582141529132943e-42, 1.065942355278786e-03, 2.833517653272722e-04, 7.724885620526769e+00, -7.364782940412019e-15, 2.273700247243782e+04, 5.607787089159576e+01, 1.006964267632545e-39, 1.434610734799364e-22, 2.654826308384094e-39, 7.900000000000000e-01, 2.100000000000000e-01, 3.899999999998046e+02, 9.999999999994982e+02, 1.000000000002796e+03, 5.725131016695609e+03, -5.458248744983786e-12, 9.000000000002268e+00, -8.835115496013285e-15, 4.000000000000000e+00, -6.242660606774723e-17, 4.000000000000000e+00
14, -1.009678458521239e-02, 0.000000000000000e+00, 1.471168048093091e-42, 2.040590538401415e-25, 3.888248914922636e-42, 1.065942355278785e-03, 2.833517653272719e-04, 7.724885620526763e+00, -5.814242644744138e-15, 2.273700247243780e+04, 5.607787089135812e+01, 1.090324211471619e-39, 1.512339309301112e-22, 2.881691141717987e-39, 7.900000000000000e-01, 2.100000000000000e-01, 3.899999999999741e+02, 9.999999999999337e+02, 1.000000000000361e+03, 5.725131016695609e+03, -4.309099518000255e-12, 9.000000000000309e+00, -1.169618141020089e-15, 4.000000000000000e+00, -1.100549129229606e-16, 4.000000000000000e+00
18, -7.278131510363134e-03, 0.000000000000000e+00, 1.547264347496607e-42, 2.110300332757299e-25, 4.095454378569777e-42, 1.065942355278794e-03, 2.833517653272743e-04, 7.724885620526826e+00, -1.056801695701226e-15, 2.273700247243799e+04, 5.607787089154868e+01, 1.146721329224807e-39, 1.564003207699005e-22, 3.035256965864644e-39, 7.900000000000000e-01, 2.100000000000000e-01, 3.899999999999773e+02, 9.999999999999337e+02, 1.000000000000361e+03, 5.725131016695608e+03, -7.832255988979908e-13, 9.000000000000309e+00, -1.028235728369309e-15, 4.000000000000000e+00, 1.106791090356068e-16, 4.000000000000000e+00
19, -5.219729353472306e-03, 0.000000000000000e+00, 1.598684695444386e-42, 2.156871792431812e-25, 4.235501982050643e-42, 1.065942355278797e-03, 2.833517653272751e-04, 7.724885620526845e+00, 5.120342536809579e-15, 2.273700247243803e+04, 5.607787089148908e+01, 1.184830402081863e-39, 1.598518632440935e-22, 3.139050202151738e-39, 7.900000000000000e-01, 2.100000000000000e-01, 3.899999999999785e+02, 9.999999999999337e+02, 1.000000000000361e+03, 5.725131016695605e+03, 3.794830540364052e-12, 9.000000000000302e+00, -9.742533526299201e-16, 4.000000000000000e+00, -1.592690963483164e-17, 4.000000000000000e+00
20, -4.073237666381022e-03, -6.938893903907227e-18, 1.634399774715432e-42, 2.188830543717806e-25, 4.332902071880721e-42, 1.065942355278797e-03, 2.833517653272751e-04, 7.724885620526840e+00, 7.905867950282067e-15, 2.273700247243801e+04, 5.607787089134887e+01, 1.211299856536317e-39, 1.622204166082509e-22, 3.211236160974658e-39, 7.900000000000000e-01, 2.099999999999999e-01, 3.899999999999785e+02, 9.999999999999337e+02, 1.000000000000361e+03, 5.725131016695601e+03, 5.859262135323713e-12, 9.000000000000297e+00, -9.716827633089967e-16, 4.000000000000000e+00, -7.791003186610684e-17, 4.000000000000000e+00
21, -3.165922246397782e-03, -6.938893903907228e-18, 1.660409494933442e-42, 2.212020956064176e-25, 4.403797469019773e-42, 1.065942355278796e-03, 2.833517653272746e-04, 7.724885620526823e+00, 6.868449084913618e-15, 2.273700247243795e+04, 5.607787089199432e+01, 1.230576395150692e-39, 1.639391235967581e-22, 3.263778743096942e-39, 7.900000000000000e-01, 2.099999999999999e-01, 3.899999999999779e+02, 9.999999999999337e+02, 1.000000000000361e+03, 5.725131016695597e+03, 5.090401699689077e-12, 9.000000000000291e+00, -9.973886565182295e-16, 4.000000000000000e+00, -3.595406672536936e-17, 4.000000000000000e+00
