"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 9.265715491775240e-46, 3.873999855599733e-27, 2.033815306405951e-45, 1.233432815020753e-03, 3.663503432422209e-04, 8.579975197067967e+00, 6.903309859959620e-18, 2.371134921712928e+04, 6.196107799351489e+01, 5.791857130084960e-43, 2.421578096750361e-24, 1.271306861746341e-42, 7.710000000000000e-01, 2.290000000000000e-01, 4.491000000000014e+02, 9.736000000000030e+02, 9.736000000000007e+02, 5.363211353208648e+03, 4.315153478334624e-15, 8.554999999999989e+00, 5.929396378847123e-17
1, 0.000000000000000e+00, 0.000000000000000e+00, 1.582903418312333e-42, 1.071000848105523e-25, 3.437515306522561e-42, 1.620671156687887e-03, 4.813666600279196e-04, 1.121850185786939e+01, 4.464334824663037e-02, 3.107136888094454e+04, 8.141400755583788e+01, 7.530327978520567e-40, 5.095059849012798e-23, 1.635325149332130e-39, 7.710000000000000e-01, 2.290000000000000e-01, 6.742946866045871e+02, 1.112520041019158e+03, 9.736005301721761e+02, 5.336964810365313e+03, 2.123812801635533e+01, 7.963963133276508e+00, 9.787622047611995e-03
2, 1.931920337076797e-01, 5.173816881076040e-02, 1.754144821756947e-16, 2.591880696656800e-12, 5.802175179461089e-16, 8.162891732302963e-03, 2.424516478208694e-03, 4.882189056120927e+01, 1.469086249301183e+01, 1.485939775453767e+05, 7.700613609570440e+02, 1.656821751319458e-14, 2.448078551886538e-10, 5.480260194633465e-14, 7.709999999999577e-01, 2.289999997551630e-01, 1.130052887727206e+04, 3.701755596580834e+03, 1.202533512976831e+03, 4.611316535503110e+03, 1.387578734786914e+03, 3.939383687840780e+00, 4.716349489798221e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 1.890236835334199e-05, 1.760026934431988e-03, 6.971062568919876e-04, 7.909826058462053e-03, 3.198896156542640e-04, 3.077856757445073e+01, 2.834143574202198e+01, 1.476635584099139e+05, 7.774537078893668e+03, 1.765627459535489e-03, 1.644001337221726e-01, 6.511511818913847e-02, 7.388389554106207e-01, 2.988016521853269e-02, 1.401820307089562e+04, 3.949010994319414e+03, 4.371777778988404e+03, 2.874956357784170e+03, 2.647309387552344e+03, 2.839621522893020e+00, 5.897530460663735e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 4.806114760008324e-07, 1.093299656351109e-04, 3.930468357888070e-05, 4.775006724886039e-04, 1.713052217378007e-05, 2.755241307127747e+00, 4.816217516266090e-03, 9.148216504653896e+03, 3.382073548625773e+02, 7.465850444764834e-04, 1.698338914740361e-01, 6.105615534203749e-02, 7.417527017329016e-01, 2.661066640654837e-02, 5.738533039416454e+02, 2.679467494015240e+03, 3.543928670357036e+03, 4.280010063309122e+03, 7.481544133131996e+00, 3.767519184544907e+00, 5.422144752090333e-03
6, -3.640905996670419e-02, 0.000000000000000e+00, 9.483958285812223e-45, 1.454302512404680e-26, 2.154028109699492e-44, 1.233432815020753e-03, 3.663503432422209e-04, 8.579975197067967e+00, -6.985733094281382e-30, 2.371134921712928e+04, 6.196107799397618e+01, 5.928277364858497e-42, 9.090622719042404e-24, 1.346450047666655e-41, 7.710000000000000e-01, 2.290000000000000e-01, 4.491000000000014e+02, 9.736000000000030e+02, 9.736000000000007e+02, 5.363211353208648e+03, -4.366674982293483e-27, 8.554999999999989e+00, 5.929396378847123e-17
7, -2.648758523368654e-02, 0.000000000000000e+00, 1.831715827408236e-44, 2.158464977640888e-26, 4.213553171774596e-44, 1.233432815020753e-03, 3.663503432422209e-04, 8.579975197067967e+00, 7.200829588538612e-18, 2.371134921712928e+04, 6.196107799398033e+01, 1.144977566457877e-41, 1.349223466000558e-23, 2.633827684715487e-41, 7.710000000000000e-01, 2.290000000000000e-01, 4.491000000000014e+02, 9.736000000000030e+02, 9.736000000000007e+02, 5.363211353208648e+03, 4.501128513164991e-15, 8.554999999999989e+00, 5.929396378847123e-17
8, -1.924472747190228e-02, 0.000000000000000e+00, 2.676485554902227e-44, 2.695064747310887e-26, 6.213710740497559e-44, 1.233432815020753e-03, 3.663503432422210e-04, 8.579975197067967e+00, 4.103408097825423e-17, 2.371134921712929e+04, 6.196107799397713e+01, 1.673030211049555e-41, 1.684643780246542e-23, 3.884095609085131e-41, 7.710000000000000e-01, 2.290000000000000e-01, 4.491000000000015e+02, 9.736000000000030e+02, 9.736000000000007e+02, 5.363211353208647e+03, 2.564977682525960e-14, 8.554999999999986e+00, 6.423512743751049e-17
9, -1.395714581734536e-02, 0.000000000000000e+00, 3.492648256000705e-44, 3.140741846677785e-26, 8.170237500540314e-44, 1.233432815020753e-03, 3.663503432422209e-04, 8.579975197067967e+00, 2.389623068129043e-17, 2.371134921712928e+04, 6.196107799397512e+01, 2.183201040691654e-41, 1.963229723013191e-23, 5.107090581833269e-41, 7.710000000000000e-01, 2.290000000000000e-01, 4.491000000000014e+02, 9.736000000000030e+02, 9.736000000000007e+02, 5.363211353208648e+03, 1.493716855179091e-14, 8.554999999999989e+00, 5.929396378847123e-17
10, -1.009678458521239e-02, 0.000000000000000e+00, 4.030087718295463e-44, 3.408826379011007e-26, 9.469340012408810e-44, 1.233432815020753e-03, 3.663503432422209e-04, 8.579975197067967e+00, -8.212926204124189e-18, 2.371134921712928e+04, 6.196107799398082e+01, 2.519146233962912e-41, 2.130805266578923e-23, 5.919139705590171e-41, 7.710000000000000e-01, 2.290000000000000e-01, 4.491000000000014e+02, 9.736000000000030e+02, 9.736000000000007e+02, 5.363211353208648e+03, -5.133774637958866e-15, 8.554999999999989e+00, 5.929396378847123e-17
