"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 9.835755277306698e-45, 1.280651310128403e-26, 2.142308551180583e-44, 8.093916205466341e-04, 2.243141528207147e-04, 5.660918232163070e+00, -3.873746803446622e-17, 1.598729374961940e+04, 4.458382139401908e+01, 9.515043381509063e-42, 1.238893448332611e-23, 2.072454857441596e-41, 7.830000000000000e-01, 2.170000000000000e-01, 3.014999999999866e+02, 1.009999999999955e+03, 1.010000000000157e+03, 5.476334154275199e+03, -3.747436556175648e-14, 8.570000000000192e+00, -8.654567461528631e-16
1, 0.000000000000000e+00, 0.000000000000000e+00, 1.304685237318926e-41, 3.310070719135488e-25, 2.823740672170866e-41, 1.063501763789761e-03, 2.947380367080180e-04, 7.401900947445163e+00, 2.935217681856546e-02, 2.095000935843782e+04, 5.858107481300186e+01, 9.605706126714692e-39, 2.437029689398282e-22, 2.078970643575602e-38, 7.830000000000000e-01, 2.169999999999999e-01, 4.526842733895065e+02, 1.154117307122242e+03, 1.010000394227485e+03, 5.449627484581480e+03, 2.161045259298706e+01, 7.978051274827025e+00, 9.753484335087798e-03
2, 1.931920337076797e-01, 5.173816881076040e-02, 1.198161411498635e-16, 1.539680798693310e-12, 3.596055280349047e-16, 5.349826999740972e-03, 1.482646817034653e-03, 3.216595882445272e+01, 9.682585661593862e+00, 1.000433138926351e+05, 4.750274265730112e+02, 1.753627519635317e-14, 2.253474860841609e-10, 5.263181939620634e-14, 7.829999999999578e-01, 2.169999997746245e-01, 7.620549165494604e+03, 3.862240310262789e+03, 1.186137554427466e+03, 4.707805646942336e+03, 1.417142007282603e+03, 3.934465570431539e+00, 4.721802723453369e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 2.143793386589380e-05, 1.103476787313581e-03, 4.257334549097311e-04, 5.112332408850633e-03, 1.473650433975767e-04, 2.001589941445151e+01, 1.840211060623469e+01, 9.789248044671275e+04, 5.482827489734604e+03, 3.147848146897555e-03, 1.620294838961013e-01, 6.251275311759234e-02, 7.506715059480304e-01, 2.163840889137845e-02, 9.422693911114864e+03, 4.169727173649484e+03, 4.695676551590319e+03, 2.939043112755779e+03, 2.702081745993137e+03, 2.822281459176417e+00, 5.884436253508619e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 7.643141186943105e-07, 7.169970096674245e-05, 2.448456850993688e-05, 3.220087794244515e-04, 7.865586893220832e-06, 1.867161738263158e+00, 2.310952893687455e-03, 6.324996558705059e+03, 2.655484276354729e+02, 1.790705300289077e-03, 1.679846432375518e-01, 5.736469539635808e-02, 7.544317368362042e-01, 1.842821922959682e-02, 4.007383436838787e+02, 2.819806927290844e+03, 3.958576906453367e+03, 4.374557972207313e+03, 5.414312642181614e+00, 3.752479671892912e+00, 6.402250768947717e-03
6, -3.640905996670419e-02, 0.000000000000000e+00, 1.012263063145484e-43, 4.807574825130903e-26, 2.257351201392917e-43, 8.093916205466341e-04, 2.243141528207147e-04, 5.660918232163069e+00, -2.370452680174047e-17, 1.598729374961940e+04, 4.458382139453962e+01, 9.792564666133057e-41, 4.650815492178190e-23, 2.183746342094503e-40, 7.830000000000000e-01, 2.170000000000000e-01, 3.014999999999866e+02, 1.009999999999955e+03, 1.010000000000157e+03, 5.476334154275198e+03, -2.293159950584564e-14, 8.570000000000192e+00, -8.654567461528631e-16
7, -2.648758523368654e-02, 0.000000000000000e+00, 1.959106402531662e-43, 7.135366815997160e-26, 4.407503543043028e-43, 8.093916205466338e-04, 2.243141528207146e-04, 5.660918232163068e+00, -2.116482088307952e-17, 1.598729374961939e+04, 4.458382139448344e+01, 1.895226333262873e-40, 6.902705779376025e-23, 4.263789229584511e-40, 7.830000000000000e-01, 2.170000000000000e-01, 3.014999999999865e+02, 1.009999999999955e+03, 1.010000000000157e+03, 5.476334154275199e+03, -2.047470511278471e-14, 8.570000000000192e+00, -8.727911253575484e-16
8, -1.924472747190228e-02, 0.000000000000000e+00, 2.866918793417286e-43, 8.909236778974680e-26, 6.491171846234585e-43, 8.093916205466338e-04, 2.243141528207146e-04, 5.660918232163068e+00, -3.015233453802737e-17, 1.598729374961939e+04, 4.458382139422500e+01, 2.773437923325275e-40, 8.618735629145607e-23, 6.279515906242127e-40, 7.830000000000000e-01, 2.170000000000000e-01, 3.014999999999865e+02, 1.009999999999955e+03, 1.010000000000157e+03, 5.476334154275199e+03, -2.916916526431369e-14, 8.570000000000192e+00, -8.727911253575484e-16
9, -1.395714581734536e-02, 0.000000000000000e+00, 3.745788480281810e-43, 1.038253823089321e-25, 8.525908285652926e-43, 8.093916205466337e-04, 2.243141528207146e-04, 5.660918232163068e+00, -2.341147136432023e-17, 1.598729374961939e+04, 4.458382139412366e+01, 3.623650536534894e-40, 1.004399752656074e-22, 8.247906227590615e-40, 7.829999999999999e-01, 2.170000000000000e-01, 3.014999999999865e+02, 1.009999999999955e+03, 1.010000000000157e+03, 5.476334154275199e+03, -2.264809965030589e-14, 8.570000000000192e+00, -8.727911253575484e-16
10, -1.009678458521239e-02, 0.000000000000000e+00, 4.325318365037509e-43, 1.126876130873258e-25, 9.875417197282438e-43, 8.093916205466338e-04, 2.243141528207146e-04, 5.660918232163069e+00, -2.413880281649826e-17, 1.598729374961939e+04, 4.458382139457053e+01, 4.184283842149365e-40, 1.090132376065195e-22, 9.553412055649811e-40, 7.830000000000000e-01, 2.170000000000000e-01, 3.014999999999865e+02, 1.009999999999955e+03, 1.010000000000157e+03, 5.476334154275200e+03, -2.335171519635118e-14, 8.570000000000194e+00, -8.727911253575484e-16
