"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.527324150092549e-44, 1.678550273548715e-26, 3.329692316109232e-44, 9.156536154112430e-04, 2.434015939700772e-04, 6.566823733675332e+00, -8.165909002235734e-18, 1.915056720718032e+04, 5.001440380234070e+01, 1.317732009424989e-41, 1.448205624686930e-23, 2.872764204119796e-41, 7.900000000000000e-01, 2.100000000000000e-01, 3.390000000000019e+02, 1.011900000000005e+03, 1.011900000000031e+03, 5.665669487116638e+03, -7.045314956648638e-15, 8.853999999999976e+00, 1.008364461902591e-16
1, 0.000000000000000e+00, 0.000000000000000e+00, 2.006375237232478e-41, 4.327288381099856e-25, 4.345036310971013e-41, 1.203130214091113e-03, 3.198194239989033e-04, 8.589099505216842e+00, 3.190572285415950e-02, 2.509945118078351e+04, 6.571690243591367e+01, 1.317427173592387e-38, 2.841386394448905e-22, 2.853040049584485e-38, 7.900000000000000e-01, 2.099999999999999e-01, 5.090177553508814e+02, 1.156350281365155e+03, 1.011900420240218e+03, 5.639779077651398e+03, 2.094995268141209e+01, 8.244749460128315e+00, 9.139399862314128e-03
2, 1.931920337076797e-01, 5.173816881076040e-02, 6.536959781424682e-16, 5.068125790685427e-12, 2.019876248286962e-15, 6.174445256676607e-03, 1.641308227718674e-03, 3.815829499958215e+01, 1.143959208851438e+01, 1.223781448024315e+05, 6.051749073296944e+02, 8.363825433126913e-14, 6.484500563529988e-10, 2.584365347511678e-13, 7.899999999997958e-01, 2.099999993514121e-01, 9.044113321935110e+03, 4.003475387377909e+03, 1.235162341638383e+03, 4.882228572204989e+03, 1.463658251751727e+03, 4.004470758958215e+00, 4.679482524147450e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 4.955517303847621e-05, 1.369098105401179e-03, 3.528347013395578e-04, 5.912193034676822e-03, 7.131862113615329e-05, 2.354405892489251e+01, 2.168502681570959e+01, 1.191065731335590e+05, 6.451999687614170e+03, 6.390093535406345e-03, 1.765439290438640e-01, 4.549770701731498e-02, 7.623718004501691e-01, 9.196469953245490e-03, 1.129410611467915e+04, 4.324004549473546e+03, 4.881138105851796e+03, 3.035984530139135e+03, 2.796264066368802e+03, 2.839160399505627e+00, 5.888978778098908e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 2.051732862855941e-06, 8.514649339563086e-05, 1.758557493600212e-05, 3.578745316399132e-04, 3.335495583045063e-06, 2.106690751926199e+00, 3.662835965207802e-03, 7.378479110083324e+03, 3.072007687814018e+02, 4.402918531826466e-03, 1.827202168852649e-01, 3.773778505978106e-02, 7.679812688835046e-01, 7.157810639623010e-03, 4.572287695446906e+02, 2.904441270327697e+03, 4.178521851950234e+03, 4.520855478023586e+03, 7.860267114796541e+00, 3.787255341320220e+00, 6.355453863440927e-03
6, -3.640905996670419e-02, 0.000000000000000e+00, 1.570844413737641e-43, 6.301290580821731e-26, 3.510663409400683e-43, 9.156536154112428e-04, 2.434015939700771e-04, 6.566823733675331e+00, 1.154891564028981e-17, 1.915056720718032e+04, 5.001440380224572e+01, 1.355280060020718e-40, 5.436575005072650e-23, 3.028900936716037e-40, 7.900000000000000e-01, 2.099999999999999e-01, 3.390000000000018e+02, 1.011900000000005e+03, 1.011900000000031e+03, 5.665669487116638e+03, 9.964077247411175e-15, 8.853999999999976e+00, 9.778079630570578e-17
7, -2.648758523368654e-02, 0.000000000000000e+00, 3.039420694034683e-43, 9.352328636325542e-26, 6.856150439008448e-43, 9.156536154112426e-04, 2.434015939700771e-04, 6.566823733675330e+00, 6.870074372685917e-18, 1.915056720718032e+04, 5.001440380246812e+01, 2.622326071643356e-40, 8.068924207085551e-23, 5.915292372196942e-40, 7.900000000000001e-01, 2.100000000000000e-01, 3.390000000000017e+02, 1.011900000000005e+03, 1.011900000000031e+03, 5.665669487116639e+03, 5.927305547725397e-15, 8.853999999999976e+00, 9.166949653659918e-17
8, -1.924472747190228e-02, 0.000000000000000e+00, 4.447034450639742e-43, 1.167734082976671e-25, 1.009904999806910e-42, 9.156536154112427e-04, 2.434015939700771e-04, 6.566823733675330e+00, 2.936741545627796e-17, 1.915056720718032e+04, 5.001440380209043e+01, 3.836775344820269e-40, 1.007487886275912e-22, 8.713174244270704e-40, 7.900000000000000e-01, 2.099999999999999e-01, 3.390000000000018e+02, 1.011900000000005e+03, 1.011900000000031e+03, 5.665669487116638e+03, 2.533737411175925e-14, 8.853999999999976e+00, 9.472514642115248e-17
9, -1.395714581734536e-02, 0.000000000000000e+00, 5.809437609682939e-43, 1.360839773462283e-25, 1.326646015254069e-42, 9.156536154112424e-04, 2.434015939700770e-04, 6.566823733675329e+00, 5.127046966304983e-17, 1.915056720718031e+04, 5.001440380202035e+01, 5.012218195183214e-40, 1.174094005572584e-22, 1.144592599658999e-39, 7.900000000000000e-01, 2.100000000000000e-01, 3.390000000000016e+02, 1.011900000000005e+03, 1.011900000000031e+03, 5.665669487116639e+03, 4.423470879391241e-14, 8.853999999999978e+00, 8.861384665204587e-17
10, -1.009678458521239e-02, 0.000000000000000e+00, 6.707663411214178e-43, 1.476997073889551e-25, 1.536749057526449e-42, 9.156536154112426e-04, 2.434015939700771e-04, 6.566823733675331e+00, 9.396822175480578e-17, 1.915056720718032e+04, 5.001440380226475e+01, 5.787181971076766e-40, 1.274311233783197e-22, 1.325863552562552e-39, 7.900000000000001e-01, 2.100000000000000e-01, 3.390000000000017e+02, 1.011900000000005e+03, 1.011900000000031e+03, 5.665669487116641e+03, 8.107311972219523e-14, 8.853999999999978e+00, 9.166949653659918e-17
