"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 5.965656803492572e-46, 3.059174423206696e-27, 1.311568131645508e-45, 1.270495480266285e-03, 3.859523427666811e-04, 8.588056419134032e+00, -2.835115830107511e-17, 2.298277754884321e+04, 6.313502070772775e+01, 3.601475833129123e-43, 1.846828122605956e-24, 7.917956203679381e-43, 7.670000000000000e-01, 2.330000000000000e-01, 4.619999999999950e+02, 9.677999999999902e+02, 9.678000000000756e+02, 5.184622358589750e+03, -1.711563618657421e-14, 8.297000000000047e+00, -2.246884981281966e-16
1, 0.000000000000000e+00, 0.000000000000000e+00, 1.061005530581671e-42, 8.550265015275630e-26, 2.305761395258190e-42, 1.669362347075428e-03, 5.071205043918840e-04, 1.122554114649391e+01, 4.749916655954410e-02, 3.011154679891664e+04, 8.295615709506764e+01, 4.874862808435989e-40, 3.928478007309512e-23, 1.059397915174807e-39, 7.670000000000000e-01, 2.330000000000001e-01, 6.936229033756056e+02, 1.105833081851903e+03, 9.678005565630874e+02, 5.157652006734637e+03, 2.182381842683564e+01, 7.721610766354084e+00, 1.040397930253458e-02
2, 1.931920337076797e-01, 5.173816881076040e-02, 5.066302889759364e-17, 1.149872034539872e-12, 1.680767510156188e-16, 8.253842404612773e-03, 2.507360207813280e-03, 4.786010084244712e+01, 1.445717513092487e+01, 1.412587072728080e+05, 7.274477071363286e+02, 4.707933742802877e-15, 1.068534880190076e-10, 1.561877022960019e-14, 7.669999999999881e-01, 2.329999998931382e-01, 1.105155443611289e+04, 3.563559064203449e+03, 1.170305812765197e+03, 4.447467681917602e+03, 1.343453482855713e+03, 3.874620455204056e+00, 4.756589420594630e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 1.059507001635692e-05, 1.603821916050769e-03, 7.711088494994127e-04, 7.973329969298009e-03, 5.197294105985829e-04, 3.029742846394378e+01, 2.785681775474491e+01, 1.404164061514275e+05, 7.651832999300902e+03, 9.739382287778366e-04, 1.474292735944240e-01, 7.088319245809065e-02, 7.329381359227201e-01, 4.777545979598751e-02, 1.355524745349967e+04, 3.813037509925981e+03, 4.208768734165059e+03, 2.785052271399975e+03, 2.560702260726739e+03, 2.822704501643674e+00, 5.881191951396677e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 2.334961687457507e-07, 1.042168834550007e-04, 4.704118907057708e-05, 5.014404946079037e-04, 2.977013569036932e-05, 2.829237600071854e+00, 3.403807832636958e-03, 9.078332057815955e+03, 3.399957720243874e+02, 3.420176016575022e-04, 1.526535048646165e-01, 6.890440537615319e-02, 7.344937446339490e-01, 4.360632752362374e-02, 5.843937853565897e+02, 2.610107177552513e+03, 3.373204892402729e+03, 4.144175314283022e+03, 4.985787123081860e+00, 3.728831252858703e+00, 5.497653259029697e-03
6, -3.640905996670419e-02, 0.000000000000000e+00, 6.099196477832962e-45, 1.148416421111431e-26, 1.390550836454932e-44, 1.270495480266285e-03, 3.859523427666811e-04, 8.588056419134032e+00, -2.483371251874850e-17, 2.298277754884321e+04, 6.313502070820978e+01, 3.682093931981085e-42, 6.933006914812887e-24, 8.394775960457512e-42, 7.670000000000000e-01, 2.330000000000001e-01, 4.619999999999951e+02, 9.677999999999902e+02, 9.678000000000756e+02, 5.184622358589750e+03, -1.499214896686442e-14, 8.297000000000047e+00, -2.221352197403762e-16
7, -2.648758523368654e-02, 0.000000000000000e+00, 1.177482074733574e-44, 1.704471114897654e-26, 2.721116854093786e-44, 1.270495480266285e-03, 3.859523427666812e-04, 8.588056419134032e+00, 3.697840817975909e-17, 2.298277754884321e+04, 6.313502070815340e+01, 7.108476695496495e-42, 1.028991732306277e-23, 1.642742268278275e-41, 7.670000000000000e-01, 2.330000000000001e-01, 4.619999999999952e+02, 9.677999999999902e+02, 9.678000000000756e+02, 5.184622358589749e+03, 2.232391969464598e-14, 8.297000000000043e+00, -2.170286629647354e-16
8, -1.924472747190228e-02, 0.000000000000000e+00, 1.719988962998826e-44, 2.128206879497834e-26, 4.013888983205552e-44, 1.270495480266285e-03, 3.859523427666813e-04, 8.588056419134034e+00, 2.106866740630288e-17, 2.298277754884321e+04, 6.313502070818716e+01, 1.038359880149751e-41, 1.284801639933985e-23, 2.423190714124696e-41, 7.669999999999999e-01, 2.330000000000001e-01, 4.619999999999952e+02, 9.677999999999902e+02, 9.678000000000756e+02, 5.184622358589750e+03, 1.271918566545973e-14, 8.297000000000047e+00, -2.170286629647354e-16
9, -1.395714581734536e-02, 0.000000000000000e+00, 2.243901043840066e-44, 2.480143904333183e-26, 5.278892507957087e-44, 1.270495480266285e-03, 3.859523427666811e-04, 8.588056419134032e+00, 1.227716072908951e-17, 2.298277754884321e+04, 6.313502070819726e+01, 1.354646378013567e-41, 1.497266542203560e-23, 3.186875212460000e-41, 7.670000000000000e-01, 2.330000000000000e-01, 4.619999999999950e+02, 9.677999999999902e+02, 9.678000000000756e+02, 5.184622358589750e+03, 7.411740085244553e-15, 8.297000000000047e+00, -2.246884981281966e-16
10, -1.009678458521239e-02, 0.000000000000000e+00, 2.588795879333929e-44, 2.691841729614633e-26, 6.119023073169846e-44, 1.270495480266285e-03, 3.859523427666811e-04, 8.588056419134034e+00, -1.688010194702847e-17, 2.298277754884321e+04, 6.313502070832958e+01, 1.562859900165058e-41, 1.625068832343813e-23, 3.694063276901700e-41, 7.670000000000000e-01, 2.330000000000001e-01, 4.619999999999951e+02, 9.677999999999902e+02, 9.678000000000756e+02, 5.184622358589751e+03, -1.019054250445444e-14, 8.297000000000049e+00, -2.221352197403762e-16
11, -7.278131510363134e-03, 0.000000000000000e+00, 2.866408141331274e-44, 2.853801633420572e-26, 6.798744118932516e-44, 1.270495480266285e-03, 3.859523427666813e-04, 8.588056419134034e+00, -5.733086138622812e-17, 2.298277754884322e+04, 6.313502070802222e+01, 1.730454833212231e-41, 1.722844265746471e-23, 4.104411877268777e-41, 7.669999999999999e-01, 2.330000000000001e-01, 4.619999999999952e+02, 9.677999999999902e+02, 9.678000000000756e+02, 5.184622358589750e+03, -3.461072578866683e-14, 8.297000000000047e+00, -2.170286629647354e-16
12, -5.219729353472306e-03, 0.000000000000000e+00, 3.090807517251514e-44, 2.979260252701763e-26, 7.350703583133251e-44, 1.270495480266285e-03, 3.859523427666813e-04, 8.588056419134034e+00, -5.498452760697340e-17, 2.298277754884321e+04, 6.313502070843532e+01, 1.865925068253720e-41, 1.798583819710493e-23, 4.437630621937772e-41, 7.669999999999999e-01, 2.330000000000001e-01, 4.619999999999952e+02, 9.677999999999902e+02, 9.678000000000756e+02, 5.184622358589750e+03, -3.319424061682570e-14, 8.297000000000047e+00, -2.170286629647354e-16
