"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.254392740350862e-45, 4.859052734470351e-27, 2.760802624022397e-45, 1.568336734146658e-03, 4.423513865541855e-04, 1.162868174303498e+01, 6.692825790284420e-17, 3.450783822199050e+04, 7.681384973693939e+01, 6.238624117964315e-43, 2.416611847677643e-24, 1.373063577388668e-42, 7.800000000000000e-01, 2.200000000000000e-01, 5.640000000001066e+02, 9.717000000001839e+02, 9.716999999989903e+02, 5.783433851979840e+03, 3.328624524797797e-14, 9.228999999999122e+00, 3.171222856614392e-15
1, 0.000000000000000e+00, 0.000000000000000e+00, 2.187485949291984e-42, 1.350689326513920e-25, 4.757085681393887e-42, 2.060738995050075e-03, 5.812340755269442e-04, 1.521539875886635e+01, 5.201213513780890e-02, 4.523623554720109e+04, 1.009308812146662e+02, 8.279743550959917e-40, 5.112426548007636e-23, 1.800580685084318e-39, 7.800000000000000e-01, 2.200000000000000e-01, 8.469193509519082e+02, 1.110481889776983e+03, 9.717005920618957e+02, 5.759104408866378e+03, 1.968685287410943e+01, 8.596798036313844e+00, 8.413494036989511e-03
2, 1.931920337076797e-01, 5.173816881076040e-02, 8.667991633297487e-15, 4.473275120263738e-11, 3.130105833823850e-14, 1.088639195291595e-02, 3.070520762489828e-03, 6.978479571971273e+01, 2.079831663225534e+01, 2.273515182711621e+05, 1.360621836807438e+03, 6.210536514943890e-13, 3.205060601243257e-09, 2.242692125119953e-12, 7.799999999983320e-01, 2.199999967937436e-01, 1.609478320337895e+04, 3.994786530039658e+03, 1.345326421070212e+03, 5.000016616770788e+03, 1.490180313485699e+03, 4.106186359849096e+00, 4.618565376732295e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 1.188307056461647e-04, 2.759590161285262e-03, 4.329137768968408e-04, 1.052824536034894e-02, 6.959703336006156e-05, 4.297241927162222e+01, 3.972677538252418e+01, 2.222419383874762e+05, 1.084434192768639e+04, 8.543331163696558e-03, 1.984006784756454e-01, 3.112432717827364e-02, 7.569279858855724e-01, 5.003677296811823e-03, 2.037172299502520e+04, 4.273059860512873e+03, 4.759505481766958e+03, 3.089501208853032e+03, 2.856155707509647e+03, 2.879441220773945e+00, 5.890447533697075e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 4.561034633993309e-06, 1.561578567336412e-04, 1.731251377769500e-05, 5.830980173766949e-04, 2.640383056309493e-06, 3.514897270422856e+00, 1.013402096079890e-02, 1.257214826883461e+04, 4.586832004724453e+02, 5.971739915195585e-03, 2.044567035684226e-01, 2.266718800776079e-02, 7.634473281320245e-01, 3.457040376596414e-03, 7.500625625238262e+02, 2.858394320526591e+03, 4.004037220438737e+03, 4.602037478768018e+03, 1.326842313846817e+01, 3.845143656099891e+00, 5.533153723964603e-03
6, -3.640905996670419e-02, 0.000000000000000e+00, 1.281486195119687e-44, 1.824092117467596e-26, 2.929113894281492e-44, 1.568336734146659e-03, 4.423513865541859e-04, 1.162868174303500e+01, -2.856791395626247e-16, 3.450783822199055e+04, 7.681384973668764e+01, 6.373371294763569e-42, 9.071979382022660e-24, 1.456771870348804e-41, 7.800000000000000e-01, 2.200000000000000e-01, 5.640000000001073e+02, 9.717000000001839e+02, 9.716999999989903e+02, 5.783433851979841e+03, -1.420802841681128e-13, 9.228999999999123e+00, 3.191507864225998e-15
7, -2.648758523368654e-02, 0.000000000000000e+00, 2.473262130635206e-44, 2.707303960456801e-26, 5.733308886259504e-44, 1.568336734146664e-03, 4.423513865541871e-04, 1.162868174303502e+01, -2.431658944098068e-15, 3.450783822199061e+04, 7.681384973669660e+01, 1.230057563463954e-41, 1.346456435776392e-23, 2.851416302325936e-41, 7.800000000000000e-01, 2.199999999999999e-01, 5.640000000001088e+02, 9.717000000001839e+02, 9.716999999989903e+02, 5.783433851979838e+03, -1.209366544250772e-12, 9.228999999999116e+00, 3.235458714051144e-15
8, -1.924472747190228e-02, 0.000000000000000e+00, 3.612023466739067e-44, 3.380346468278169e-26, 8.458637891768320e-44, 1.568336734146663e-03, 4.423513865541870e-04, 1.162868174303502e+01, -3.736677357880076e-15, 3.450783822199059e+04, 7.681384973656132e+01, 1.796411601357675e-41, 1.681188859413915e-23, 4.206837353184321e-41, 7.800000000000000e-01, 2.200000000000000e-01, 5.640000000001086e+02, 9.717000000001839e+02, 9.716999999989903e+02, 5.783433851979838e+03, -1.858407238501818e-12, 9.228999999999118e+00, 3.228697044847275e-15
9, -1.395714581734536e-02, 0.000000000000000e+00, 4.711438156024752e-44, 3.939347141730312e-26, 1.112603057484397e-43, 1.568336734146652e-03, 4.423513865541839e-04, 1.162868174303491e+01, 2.386627558183248e-15, 3.450783822199021e+04, 7.681384973680966e+01, 2.343196892406444e-41, 1.959203469286540e-23, 5.533444227524422e-41, 7.800000000000000e-01, 2.200000000000000e-01, 5.640000000000935e+02, 9.717000000001644e+02, 9.716999999990954e+02, 5.783433851979825e+03, 1.186970536908218e-12, 9.228999999999189e+00, 2.779046042790011e-15
10, -1.009678458521239e-02, 0.000000000000000e+00, 5.435050960985383e-44, 4.275598284849123e-26, 1.289779724302696e-43, 1.568336734146643e-03, 4.423513865541815e-04, 1.162868174303486e+01, 1.924779210342602e-14, 3.450783822199010e+04, 7.681384973679566e+01, 2.703080057533238e-41, 2.126435343617022e-23, 6.414618513054841e-41, 7.800000000000000e-01, 2.200000000000000e-01, 5.639999999997696e+02, 9.716999999996118e+02, 9.717000000022700e+02, 5.783433851979834e+03, 9.572738758071144e-12, 9.229000000001827e+00, -6.852951738120865e-15
