"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.877450665607345e-51, 1.930566996229446e-30, 4.076309278580793e-51, 1.089008456316568e-03, 2.912303983305398e-04, 6.956753030135239e+00, -1.564709039614461e-16, 1.801609055596616e+04, 3.554240882289390e+01, 1.360236062972855e-48, 1.398719496795389e-27, 2.953336130812664e-48, 7.890000000000000e-01, 2.110000000000000e-01, 3.459999999998416e+02, 8.673999999996025e+02, 8.674000000026949e+02, 5.040253001654489e+03, -1.133650914366208e-13, 8.508000000001960e+00, -9.033007602399137e-15
1, 0.000000000000000e+00, 0.000000000000000e+00, 7.948302384951640e-48, 6.962486798863898e-29, 1.713171492140728e-47, 1.430903416459811e-03, 3.826623838694803e-04, 9.095602744873245e+00, 3.659728431819079e-02, 2.360739020129418e+04, 4.670101816422213e+01, 4.382693136090491e-45, 3.839114521016945e-26, 9.446425885565694e-45, 7.890000000000000e-01, 2.110000000000000e-01, 5.194914197596867e+02, 9.911574037620974e+02, 8.674002369095542e+02, 5.015314439223406e+03, 2.017973889425230e+01, 7.919818349449212e+00, 9.895758178369872e-03
2, 1.931920337076797e-01, 5.173816881076040e-02, 3.333541976154111e-19, 2.163348306255428e-14, 9.848717775135698e-19, 7.153126747014310e-03, 1.912940105960647e-03, 3.925187835947644e+01, 1.183200485110104e+01, 1.119589337271702e+05, 3.714737318573353e+02, 3.676943960602145e-17, 2.386203787522679e-12, 1.086327503958392e-16, 7.889999999999999e-01, 2.109999999976138e-01, 8.652031527629111e+03, 3.302149596012304e+03, 9.953084742030222e+02, 4.329537714196602e+03, 1.305086874270095e+03, 3.912131794174157e+00, 4.737668268159098e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 6.593365244217466e-06, 1.022129185636520e-03, 5.836339601979297e-04, 6.594304804284038e-03, 5.047906917188861e-04, 2.363662112311141e+01, 2.166310788103240e+01, 1.052385268835882e+05, 6.477739440669860e+03, 7.568617997157856e-04, 1.173316669604132e-01, 6.699617465876988e-02, 7.569696531558101e-01, 5.794564342529107e-02, 1.065479845601966e+04, 3.825533506862225e+03, 4.267299510761549e+03, 2.713281448821283e+03, 2.486739049175996e+03, 2.779753645499941e+00, 5.880024313111741e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 1.627346937580525e-07, 7.409692804914593e-05, 4.059533037625591e-05, 4.580337944837568e-04, 3.185928574445632e-05, 2.440851029791155e+00, -9.258978365878826e-05, 7.530745137215286e+03, 3.289542060325674e+02, 2.690950181243095e-04, 1.225252817078162e-01, 6.712767210907272e-02, 7.573960375739104e-01, 5.268191359107655e-02, 5.145572022769792e+02, 2.651325770746479e+03, 3.486955416275971e+03, 4.036145193949394e+03, -1.531047187075598e-01, 3.653217427734150e+00, 9.614315885281301e-03
6, -3.640905996670419e-02, 0.000000000000000e+00, 1.936720998215307e-50, 7.247363287507001e-30, 4.285836167943952e-50, 1.089008456316567e-03, 2.912303983305394e-04, 6.956753030135221e+00, -2.250188754288004e-27, 1.801609055596609e+04, 3.554240882288369e+01, 1.403178146807409e-47, 5.250803701914316e-27, 3.105140935218590e-47, 7.889999999999999e-01, 2.110000000000000e-01, 3.459999999998412e+02, 8.673999999996025e+02, 8.674000000026949e+02, 5.040253001654481e+03, -1.630289385574008e-24, 8.508000000001948e+00, -9.055703601400141e-15
7, -2.648758523368654e-02, 0.000000000000000e+00, 3.751544169957704e-50, 1.075648271444340e-29, 8.361457051968212e-50, 1.089008456316568e-03, 2.912303983305397e-04, 6.956753030135228e+00, -1.300916804229724e-16, 1.801609055596611e+04, 3.554240882288080e+01, 2.718039821387929e-47, 7.793203819924024e-27, 6.057978315721322e-47, 7.890000000000000e-01, 2.110000000000000e-01, 3.459999999998416e+02, 8.673999999996025e+02, 8.674000000026949e+02, 5.040253001654482e+03, -9.425302003705262e-14, 8.508000000001948e+00, -9.033007602399137e-15
8, -1.924472747190228e-02, 0.000000000000000e+00, 5.493406924223510e-50, 1.343057110909058e-29, 1.230732830921919e-49, 1.089008456316569e-03, 2.912303983305401e-04, 6.956753030135237e+00, -5.232761278129929e-16, 1.801609055596613e+04, 3.554240882279817e+01, 3.980040777527617e-47, 9.730613700571719e-27, 8.916810498256725e-47, 7.889999999999999e-01, 2.110000000000000e-01, 3.459999999998420e+02, 8.673999999996025e+02, 8.674000000026949e+02, 5.040253001654482e+03, -3.791199806114578e-13, 8.508000000001950e+00, -9.010311603398135e-15
9, -1.395714581734536e-02, 0.000000000000000e+00, 7.181189916398687e-50, 1.565155595942727e-29, 1.615763729021243e-49, 1.089008456316571e-03, 2.912303983305406e-04, 6.956753030135237e+00, -9.333425368291582e-16, 1.801609055596611e+04, 3.554240882287851e+01, 5.202860281914551e-47, 1.133974449909899e-26, 1.170640663810576e-46, 7.889999999999999e-01, 2.110000000000000e-01, 3.459999999998425e+02, 8.673999999996025e+02, 8.674000000026949e+02, 5.040253001654475e+03, -6.762181297003032e-13, 8.508000000001937e+00, -8.981131033253988e-15
10, -1.009678458521239e-02, 0.000000000000000e+00, 8.294765523806679e-50, 1.698752697020461e-29, 1.871002215650325e-49, 1.089008456316573e-03, 2.912303983305412e-04, 6.956753030135256e+00, -2.400455236024147e-15, 1.801609055596616e+04, 3.554240882284810e+01, 6.009659484573342e-47, 1.230767190259095e-26, 1.355564081789803e-46, 7.889999999999999e-01, 2.110000000000000e-01, 3.460000000000381e+02, 8.674000000000908e+02, 8.673999999993315e+02, 5.040253001654477e+03, -1.739159296915946e-12, 8.507999999999544e+00, 2.175573618524703e-15
