x,UB,LB,M
-0.05,1.0106827719444957,0.8931456371463196,0.9519142045454076
-0.03640905996670419,1.010682771944511,0.8931456371463405,0.9519142045454257
-0.02648758523368654,1.0106827719445037,0.8931456371463445,0.9519142045454241
-0.01924472747190228,1.0106827719444942,0.893145637146354,0.9519142045454241
-0.01395714581734536,1.0106827719444595,0.8931456371463193,0.9519142045453894
-0.01009678458521239,1.010682771944483,0.8931456371462995,0.9519142045453913
-0.007278131510363134,1.0106827719444764,0.8931456371463116,0.951914204545394
-0.005219729353472306,1.0106827719445264,0.8931456371463408,0.9519142045454335
-0.003716075109627959,1.0106881992715184,0.8931508966041791,0.9519195479378488
-0.002617116624604489,1.010889285777592,0.8933471216140833,0.9521182036958376
-0.001739648995067414,1.071944373661118,0.9035972812759742,0.9877708274685462
-0.0008698244975333391,1.1733312121044968,0.9950420156463871,1.084186613875442
0.0,1.6930013561028927,1.3145554255395537,1.5037783908212232
0.0008914882248994977,2.0274330586341778,1.586632448847841,1.8070327537410094
0.001782976449799005,2.3305824832372326,1.8780259934001076,2.10430423831867
0.002674464674698533,2.571470381970715,2.0569899627710218,2.3142301723708685
0.003565952899598004,2.803453032388631,2.26634211242342,2.5348975724060256
0.004457441124497438,2.894170561136206,2.325861702040699,2.6100161315884525
0.00534892934939678,2.881410469053583,2.355761011387212,2.6185857402203974
0.006240417574296114,2.777611445062883,2.392435732597665,2.585023588830274
0.007131905799195436,2.7881152278417525,2.3928325331121365,2.5904738804769445
0.008023394024094811,2.778643699704521,2.3827434666130975,2.5806935831588094
0.008914882248994234,2.784398614024328,2.3762122560677867,2.5803054350460575
0.009806370473893577,2.7896997156514862,2.369460024481792,2.579579870066639
0.0106978586987929,2.8018073836860076,2.372576336642127,2.5871918601640673
0.01158934692369223,2.8111636731806984,2.37252908399791,2.5918463785893042
0.01248083514859175,2.819625172079664,2.3743963695560963,2.5970107708178802
0.01337232337349147,2.8285494303885983,2.3745817573390937,2.601565593863846
0.01426381159839122,2.8402019366665376,2.3784854282595322,2.609343682463035
0.01515529982329097,2.849222380528956,2.3771061658364294,2.6131642731826927
0.0160467880481907,2.8603341977102072,2.3778205214852477,2.6190773595977275
0.01693827627309051,2.866982750804755,2.3760339628093585,2.6215083568070567
0.01782976449799041,2.870775778356254,2.376252157268116,2.623513967812185
0.01872125272289031,2.871045424120929,2.374895070734719,2.622970247427824
0.01961274094779022,2.8722261161617504,2.3739603520330275,2.623093234097389
0.02050422917269014,2.872016442431932,2.374350110932769,2.6231832766823504
0.02139571739759007,2.8709481412044187,2.3746829132382996,2.622815527221359
0.02228720562248999,2.873016819282974,2.375263101621972,2.624139960452473
0.02317869384738967,2.8765201882784392,2.3752051395649056,2.6258626639216724
0.02407018207228917,2.8775048867183948,2.377439552419929,2.627472219569162
0.02496167029718797,2.875692987234646,2.3786081319136736,2.6271505595741598
0.02585315852208661,2.87281085707304,2.380696535063724,2.626753696068382
0.02674464674698497,2.872528854865429,2.3807524133889295,2.6266406341271793
0.02763613497188353,2.8727302586786427,2.3802283003802094,2.626479279529426
0.02852762319678226,2.8727141030650194,2.379390672824439,2.6260523879447293
0.02941911142168101,2.8715447501455076,2.3797890676531317,2.6256669088993196
0.03031059964657972,2.868208028228392,2.3812512907359897,2.624729659482191
0.03120208876295687,2.8660093816414465,2.3827635019036215,2.624386441772534
0.03211603615231537,2.8648413637732295,2.383400151393353,2.624120757583291
0.03306263821957166,2.863922323665704,2.383488864149611,2.6237055939076575
0.03404330350149454,2.862970537773135,2.3841758855872186,2.623573211680177
0.03505990866283369,2.8615306832179095,2.3850619000807245,2.623296291649317
0.03611437659401692,2.860036005590909,2.3856315476178684,2.6228337766043888
0.03720781251492448,2.8588463422219976,2.3864537147990013,2.6226500285104994
0.03834153283913298,2.8576909231112624,2.387029703019071,2.6223603130651667
0.03951707266937012,2.856744280491576,2.387321522292576,2.622032901392076
0.04073611831285641,2.8561629903531336,2.387864189761959,2.6220135900575463
0.04199973579341539,2.855294969756959,2.3883974198825113,2.621846194819735
0.04330924441866192,2.8543948799357697,2.3887999685438217,2.6215974242397957
0.04466648738017173,2.853659753663357,2.3893693005541534,2.621514527108755
0.04607394334706959,2.8528335291272304,2.3899747680752714,2.621404148601251
