x,S1_M,S1_P,S1_T,S1_beta
-0.05,1.7881167864222106e-13,8.201419151371852e-11,4.997527496029544e-13,0.9999999999173073
-0.03640905996670419,2.434263649476207e-13,9.686962596543855e-11,5.621728441453877e-13,0.9999999999023249
-0.02648758523368654,3.22031415952594e-13,1.3872368994482838e-10,6.497080955087049e-13,0.9999999998603045
-0.01924472747190228,5.517864115941684e-13,1.9499770258833048e-10,8.536536280730539e-13,0.9999999998035969
-0.01395714581734536,7.513398788555831e-13,3.101173610256733e-10,1.0687923793156576e-12,0.9999999996880625
-0.01009678458521239,1.2499056426942903e-12,4.507432457158009e-10,1.4914523991642255e-12,0.9999999995465153
-0.007278131510363134,1.6537644342477132e-12,7.218584710313621e-10,1.9910728779339058e-12,0.9999999992744967
-0.005219729353472306,2.5781772614053027e-12,1.0486730997289883e-09,2.8212218222764022e-12,0.9999999989459274
-0.0037659261494563,3.3064021789403615e-12,1.6770183313913497e-09,3.946790861862105e-12,0.9999999983157284
-0.002617116624604489,4.839003130537098e-12,2.3956660726451635e-09,5.501790715367736e-12,0.9999999975939932
-0.001672444159907453,5.576527516017356e-12,3.7433939768651304e-09,7.74475993842983e-12,0.9999999962432848
-0.0008698244975333391,6.407796164444037e-12,5.352412369552538e-09,1.0381307983291728e-11,0.9999999946307985
0.0,5.013077309612888e-12,8.226476489621239e-09,1.3962569526276267e-11,0.9999999917545478
0.001782976449799005,2.422541166495757e-12,1.584085072084358e-08,1.899142064577656e-11,0.9999999841377354
0.002724088530967324,7.424137477948158e-13,2.054172581982807e-08,2.0169158757406776e-11,0.9999999794373625
0.003565952899598004,1.1478993152706768e-12,2.4958463843385997e-08,2.0385849086782224e-11,0.9999999750200024
0.00480687577905693,1.8855297150845502e-12,3.725217594533951e-08,2.3408109007016095e-11,0.9999999627225304
0.00553143386050076,7.057013367670135e-13,4.475936589205723e-08,2.3835003445093172e-11,0.9999999552160933
0.006240417574296114,7.783257792242202e-13,5.210598393281733e-08,2.457906176026264e-11,0.9999999478686586
0.006986977332469599,1.147159297783865e-12,6.463000038182275e-08,2.564241500291181e-11,0.99999993534321
0.007713398677127803,4.2452897249154335e-12,7.68265711300303e-08,2.6141706859025033e-11,0.9999999231430419
0.008495466289571301,9.399453433385561e-12,9.1334798519065e-08,2.6283833315310084e-11,0.9999999086295183
0.009317077746248483,1.675378948480083e-11,1.066859169417202e-07,2.5173388523317278e-11,0.9999998932721559
0.01009155576779682,2.7248477248875297e-11,1.2968708928432574e-07,2.1445009367521156e-11,0.9999998702642171
0.01093992566862321,3.9553356414406113e-11,1.549806314841491e-07,1.8038166982181956e-11,0.9999998449617771
0.01246516445713973,5.457501322953088e-11,2.1321766222526297e-07,1.3426926333699883e-11,0.9999997867143359
0.01394825918311062,7.791009452833616e-11,3.052213877927355e-07,3.3202756393778995e-12,0.9999996946973818
0.01537731977716695,1.0137146769518273e-10,4.162569205840343e-07,7.2057362386580535e-12,0.9999995836345023
0.01729546095673389,1.293305317993089e-10,6.980083709512942e-07,1.576893308301975e-11,0.9999993018465296
0.01961274094779022,1.6148719366878628e-10,1.1089723436725194e-06,2.8469125255546014e-11,0.9999988908377
0.02185724102573922,2.008178549590801e-10,1.6356546517315531e-06,4.1119553212231484e-11,0.9999983641034109
0.02451918637556533,2.4058285623842525e-10,2.7963641406528875e-06,4.2229168022203735e-11,0.9999972033530474
0.02763613497188353,2.67136484490066e-10,5.489231204854151e-06,3.5363291116784093e-12,0.9999945104981224
0.03120208876295687,2.907425174281365e-10,1.0540870450396789e-05,4.178029846525498e-11,0.9999894587970267
0.03396152863007571,3.42160013038462e-10,1.692522862008708e-05,6.751730616162569e-11,0.9999830743617025
0.03716498282558875,3.8044721413010297e-10,2.5051891400113064e-05,1.1896710382504981e-10,0.9999749476091856
0.04076281136501216,4.230499406831308e-10,3.710219719631725e-05,1.7670768140128072e-10,0.9999628972030461
0.04466648738017173,4.5724512617792695e-10,5.354868489584894e-05,1.9277138888470487e-10,0.9999464506650876
0.04863138271324059,4.6238558662811915e-10,7.661993570551656e-05,7.144890286100682e-11,0.9999233795304601
0.0522429796984596,4.178415433395178e-10,0.00010852220398846715,1.3103929366687306e-09,0.9998914760677771
0.05567779462008837,4.663328826378792e-10,0.0001373329870066689,3.994777650334124e-09,0.9998626625518828
0.05945070895489997,4.520633520872023e-10,0.00017207987279971656,1.0305684306198404e-08,0.9998279093694526
