x,S1_M,S1_P,S1_T,S1_beta
-0.05,0.9924456091848909,0.00010350922014933755,4.181013218828096e-08,0.007450839784827579
-0.03640905996670419,0.9920106069589272,0.0,0.0001745105934809059,0.00781488244759196
-0.02648758523368654,0.9907389136850048,0.0005575024549574585,0.0002209439187233218,0.00848263994131433
-0.01924472747190228,0.9887115859133861,0.0,0.0017587793941014464,0.00952963469251238
-0.01395714581734536,0.9850940690320275,0.0016459718012390536,0.002441747675296621,0.010818211491436925
-0.01009678458521239,0.9793380246775861,0.0,0.008280422885627735,0.01238155243678603
-0.007278131510363134,0.9703129523528806,0.003259355833990371,0.012339851055222313,0.014087840757906426
-0.005219729353472306,0.9586171662118381,0.0,0.02550850716223175,0.01587432662593013
-0.003716075109627959,0.9387406016559893,0.005264621623033175,0.03843567664180997,0.017559100079167812
-0.002617116624604489,0.9195515001494059,0.0,0.06131904689418173,0.01912945295641244
-0.001739648995067414,0.8813885870135137,0.009515631250084533,0.0890136306800555,0.02008215105634622
-0.0008698244975333391,0.8540202148740133,0.0037021391893488358,0.12152954398293277,0.02074810195370526
0.0,0.8038815929976795,0.019018632120156354,0.15683184226010013,0.020267932622064142
0.0008914882248994977,0.7601230424911333,0.025906283995405417,0.19410682092894413,0.01986385258451723
0.001782976449799005,0.7109588436227956,0.04209236088291948,0.22885964630681788,0.01808914918746709
0.002674464674698533,0.6605532031662809,0.059425808181432,0.262956482340023,0.017064506312264187
0.003565952899598004,0.6183763796404471,0.07824220480823352,0.28831103717807594,0.015070378373243381
0.004457441124497438,0.6183351067815803,0.08742017310642987,0.281023429834362,0.013221290277627864
0.00534892934939678,0.8090816769994376,0.04749928940991523,0.13744457153109466,0.005974462059552479
0.006240417574296114,0.7942956213649226,0.05562111492134078,0.14377398385847215,0.006309279855264399
0.007131905799195436,0.7829234140586768,0.07210732611597169,0.13715771606459556,0.007811543760756056
0.008023394024094811,0.8034076526469183,0.07802720368724785,0.10965134685480381,0.008913796811030092
0.008914882248994234,0.830906396597395,0.07576501870545486,0.08325812838879086,0.010070456308359408
0.009806370473893577,0.8714060477747662,0.062311705577579625,0.055653630611525576,0.01062861603612874
0.0106978586987929,0.9068973251532645,0.04735699694255487,0.03464057699719449,0.011105100906986125
0.01158934692369223,0.932549804140049,0.03413094345729996,0.02164842011298005,0.011670832289670963
0.01248083514859175,0.9494886062673387,0.025004423806334185,0.013060796023838923,0.01244617390248823
0.01337232337349147,0.9581977128519744,0.017716411574076864,0.0106767088566357,0.013409166717312996
0.01426381159839122,0.9620843238876425,0.014400273797197171,0.008998513686548974,0.014516888628611377
0.01515529982329097,0.9633846826983556,0.011323740197837844,0.009591487172133569,0.015700089931672986
0.0160467880481907,0.9637035401095473,0.010632968862789433,0.008780809209853245,0.01688268181781001
0.01693827627309051,0.9652358501589563,0.009453576232593118,0.007298968553237256,0.018011605055213514
0.01782976449799041,0.9683222038328662,0.008545784834813965,0.004117010586432045,0.019015000745887745
0.01872125272289031,0.9731482483127651,0.0070096444793428594,0.0,0.01984210720789212
0.01961274094779022,0.9750838375505365,0.00453367953012463,0.0,0.0203824829193387
0.02050422917269014,0.9777021264827078,0.0015663667027047857,0.0,0.020731506814587373
0.02139571739759007,0.9772772678392847,0.0,0.0,0.020684425844845165
0.02228720562248999,0.946903227491062,0.0,0.0,0.019532950213426735
0.02317869384738967,0.9205862648973036,0.0,0.0,0.017983380040092783
0.02407018207228917,0.8995151210881905,0.0,0.0,0.016105110089080592
0.02496167029718797,0.8833970844784256,0.0,0.0,0.014003465746943071
0.02585315852208661,0.8713582528626362,0.0,0.0,0.01177965443873075
