x,S1_M,S1_P,S1_T,S1_beta
-0.05,0.0001713286669070052,0.0008038276755326007,1.028576152721647,0.00043812543957002115
-0.03640905996670419,0.00017871289544965608,0.0008613200677681764,1.0288718512506656,0.0004617156466598095
-0.02648758523368654,0.00023484193667834547,0.0009115135829746369,1.0295190299668027,0.00048015748357520293
-0.01924472747190228,0.0002542464601540257,0.0010868728369447227,1.0303999540420141,0.0005523980858502208
-0.01395714581734536,0.000380754877249006,0.00119416007067169,1.0316268952782701,0.0005890188052513008
-0.01009678458521239,0.0004122815544250176,0.0014960048050865898,1.0330904144638506,0.0007141954929117979
-0.007278131510363134,0.0006522960174895428,0.0016740702856170976,1.034813777339816,0.0007683624771852536
-0.005219729353472306,0.000722676984574088,0.0021166280917340923,1.0368630649649826,0.0009531828191384203
-0.0037659261494563,0.0012435835688207188,0.002412421033370764,1.0390768737274247,0.0010215017512814097
-0.002617116624604489,0.001365383782874649,0.0029881330513614702,1.041523565672709,0.0012764185688527577
-0.001672444159907453,0.0021764335130104516,0.003380202535271567,1.0438056302416205,0.001362980455681598
-0.0008698244975333391,0.002664378407824186,0.004158132903949147,1.0463978375608958,0.0016897301232452458
0.0,0.004101431319939139,0.00468720851450146,1.0479634495206136,0.0017826995610632024
0.001782976449799005,0.007309078066195034,0.006067285645963891,1.0481276941357078,0.002225089872440594
0.002724088530967324,0.01036248342625391,0.0073580964656230425,1.0475481164890097,0.0022654290663834454
0.003565952899598004,0.013882128271479229,0.009000581040600263,1.0469180201656318,0.002642957666646561
0.00480687577905693,0.017086839061964343,0.01063816745510418,1.0444337280016214,0.0027318625034403513
0.00553143386050076,0.020573844179540477,0.012669772233532628,1.0438864210334977,0.0031749031099187427
0.006240417574296114,0.02427370001647576,0.014517874788427525,1.044229505131954,0.0031445204875855813
0.006986977332469599,0.028269060359849288,0.01672539465277845,1.043533042890389,0.0036461885748472187
0.007713398677127803,0.032218763112267575,0.01903268311267762,1.043653127340765,0.00359498208265503
0.008495466289571301,0.03670071043553299,0.021788930993832684,1.0445339801045885,0.004143763834567877
0.009317077746248483,0.04212947835632793,0.024410205972857847,1.0438454067334295,0.004011909433475239
0.01009155576779682,0.048308306336282296,0.02744160641585303,1.0424847628990985,0.0045581073189197305
0.01093992566862321,0.05378205563135466,0.030382851983639398,1.0406184228331634,0.00440338726555915
0.01246516445713973,0.060069837702040246,0.033973379197247806,1.037710629023856,0.005040452839938419
0.01394825918311062,0.067746801416626,0.0376256056897209,1.0307491247127383,0.004802228836205579
0.01537731977716695,0.07339796382349466,0.04134347109534085,1.0268989835496503,0.005463751326652316
0.01729546095673389,0.07842837948897455,0.04438123319620587,1.0190863436563458,0.0053804604918863
0.01961274094779022,0.08082533654649691,0.04720578072606003,1.012363423571057,0.006212864756909344
0.02185724102573922,0.08054786156553628,0.04879701978918451,1.0019428121877532,0.006306401607266002
0.02451918637556533,0.0803037010588113,0.04946612568079764,0.9909680672099426,0.007415068149020363
0.02763613497188353,0.07918052880379936,0.048784595558608174,0.9798848532717941,0.007989696463553428
0.03120208876295687,0.08445974490454783,0.05161509789558851,0.9706292098468766,0.008956381222250464
0.03396152863007571,0.09504711517805758,0.056460934912971696,0.9571922386733626,0.008759053580499955
0.03716498282558875,0.10132098118583742,0.05950205334092241,0.9479578702570387,0.009500334738131824
0.04076281136501216,0.10853395196454427,0.062365054525855355,0.9374166026485803,0.009643367914344666
0.04466648738017173,0.11717136656569448,0.0652678176466428,0.9277413665911157,0.010120062922692664
0.04863138271324059,0.12390634466211735,0.06775286249087359,0.9173511132213058,0.010484884060668265
0.0522429796984596,0.13414573083631764,0.06955711611550905,0.9070729894297684,0.010966483487310153
0.05567779462008837,0.1441721323963442,0.07407885387793482,0.8963524917702416,0.010865772005335521
0.05945070895489997,0.15197491998343077,0.07903207807309574,0.8894065662384341,0.010981838469760063
0.0633395978503255,0.16258186429503982,0.08527146195470589,0.8794330065136449,0.010763590362818223
0.06759998970449857,0.17060600540742157,0.09047626328006808,0.8746824996103195,0.010653640432764766
0.07219325844631382,0.17915010891604363,0.09657112070903594,0.8688393175556796,0.010793883736713524
0.07712409355215573,0.18811074314057474,0.10345020130054511,0.8658190770130859,0.010052993959709695
0.08242461639642955,0.19516757789867287,0.11053934106992577,0.8637691586209818,0.010315147348410434
0.08663407555061102,0.20877093468162658,0.12321887247274288,0.8574670924830102,0.007866429477405968
0.09113047082487051,0.21795068069808066,0.13373021826701295,0.8552687247529744,0.007532537322346991
0.09748170013635063,0.22143438887392938,0.13422917920627192,0.8649782212395293,0.007260278211518266
0.1043097319128833,0.22520206883325064,0.1436905860684006,0.8733034120444777,0.00756994607631986
