x,S1_M,S1_P,S1_T,S1_beta
-0.05,0.004208160694083411,0.9667248170787532,0.014293391532966989,0.0035892628679073195
-0.03640905996670419,0.0057341297999826705,0.9653902879452995,0.014470737707552995,0.003979905630193088
-0.02648758523368654,0.00886287978387787,0.9626192676116414,0.014826825830020604,0.003186937628446275
-0.01924472747190228,0.014118269052062255,0.958342451558778,0.015355738003939226,0.004271621104712723
-0.01395714581734536,0.02173969839003634,0.9525096005439543,0.016044005994375485,0.00290099371620913
-0.01009678458521239,0.032500435865230055,0.945068395295547,0.016870628995655414,0.004426374071986005
-0.007278131510363134,0.04674871762373927,0.9326769491049939,0.017745248937559452,0.002829084333707476
-0.005219729353472306,0.06504184924208212,0.9119733304886849,0.01855485801038363,0.004429962258849271
-0.003716075109627959,0.08875583658112632,0.8888623530790535,0.019367497080968906,0.003014313258851221
-0.002617116624604489,0.11984814960162893,0.8556550892169832,0.01999404274088003,0.0045027184405077155
-0.001739648995067414,0.1733921342312739,0.8019939742418726,0.02102100342346354,0.0035928881033899848
-0.0008698244975333391,0.3217548518602695,0.5429231555836742,0.022327011996240625,0.005012025499235358
0.0,0.38680158202061776,0.5435257695830776,0.022794229048585628,0.003930830669898092
0.0008914882248994977,0.4227885548392064,0.5449096607573578,0.023107664332776653,0.005610504682604295
0.001782976449799005,0.4283144845800625,0.5428874523042042,0.022953960940067467,0.005844102175665912
0.002674464674698533,0.4253144552323512,0.5444573228443272,0.02265213083916505,0.007576091084156642
0.003565952899598004,0.41366492112074393,0.554778439198178,0.022299736948371108,0.00925690273270697
0.004457441124497438,0.33722680055387433,0.5786399908973583,0.021892508687649047,0.011339436534646176
0.00534892934939678,0.2788937632186428,0.6007828229040115,0.02099508721916173,0.013294659313460164
0.006240417574296114,0.25754789239869447,0.622762406179499,0.019902272647173248,0.01518012249538997
0.007131905799195436,0.2494912716070363,0.6448415600188455,0.018739746355002848,0.01696536556622324
0.008023394024094811,0.24605016023723833,0.673452064159612,0.017555719025903284,0.018572806030540116
0.008914882248994234,0.24035691514314736,0.7241945784878128,0.01605361611673051,0.019394890252309484
0.009806370473893577,0.2216259482578217,0.7461451736985857,0.013705765461222017,0.018523112582370667
0.0106978586987929,0.21642999877525596,0.7530268739636644,0.01223595566315515,0.018307171597924388
0.01158934692369223,0.21155876166303922,0.7596691506850084,0.010849053442859921,0.01792303420909227
0.01248083514859175,0.20459652517601087,0.7687908564110002,0.009426344090792866,0.017186274322196052
0.01337232337349147,0.19452288623648215,0.7813874761144529,0.00802480324175406,0.016064834407310775
0.01426381159839122,0.18208279085764453,0.7966909844217641,0.006666622314963633,0.014559602405627767
0.01515529982329097,0.169052158097603,0.8128063037906623,0.005380741003073207,0.012760797108661417
0.0160467880481907,0.156028697008173,0.8291258112873223,0.004147065166447793,0.010698426538056957
0.01693827627309051,0.14432362008008656,0.8441937105792553,0.002980055857293674,0.008502613483364596
0.01782976449799041,0.13400066662713062,0.857908282097389,0.0018652756601951232,0.006225775615285116
0.01872125272289031,0.12558545957442607,0.8696505676313324,0.0008015690547160171,0.00396240373952563
