x,S1_M,S1_P,S1_T,S1_beta
-0.05,0.6708240598758204,-0.00839202623139988,0.0894058095150634,0.0028617740365901832
-0.03640905996670419,0.6703907418884701,-0.008793560997551722,0.08874518892135862,0.003169131519786456
-0.02648758523368654,0.6774709255560007,-0.009728039799602389,0.09111272526608503,0.002880045199661822
-0.01924472747190228,0.6752807847710822,-0.010314467162370352,0.08951196917533948,0.0034893008981337213
-0.01395714581734536,0.6837607655002714,-0.011399014759379053,0.09257694101763368,0.0030675182020150973
-0.01009678458521239,0.6805228109392738,-0.011927556263071813,0.09068834101134544,0.003726221335522388
-0.007278131510363134,0.6889888473760631,-0.013065475106199109,0.09391020901343378,0.0032754981137014744
-0.005219729353472306,0.6854342083979685,-0.013596214046255493,0.09200339422126624,0.003934813042468165
-0.0037659261494563,0.6930989071906407,-0.014319836777769575,0.09687291748318652,0.003384284665656622
-0.002617116624604489,0.6901363867859776,-0.015379018909255901,0.09344162164774988,0.004137213735107395
-0.001672444159907453,0.6985525585422961,-0.016734493639003603,0.09641841638305897,0.003707051036136884
-0.0008698244975333391,0.6946871057157022,-0.01729607089813764,0.09500411500956106,0.004338133586376643
0.0,0.7027508859930354,-0.018699269980462556,0.09839307381856126,0.003904347525702982
0.001782976449799005,0.7162200893184794,-0.015702243144413482,0.09534224004886002,0.0036822511765898357
0.002724088530967324,0.6978429221588797,-0.013204919644749482,0.11633419875244222,0.0027861596972034767
0.003565952899598004,0.6829858608410375,-0.010434533528512879,0.14046287815212088,0.0020601251397167246
0.00480687577905693,0.6812080611970314,-0.009348916686014456,0.14728120450294374,0.002009479248449068
0.00553143386050076,0.6703203094184349,-0.007608738161572927,0.1636325038810441,0.001627948982566858
0.006240417574296114,0.6568895120348368,-0.0067721866764415516,0.17545158498564128,0.0013295072331600162
0.006986977332469599,0.6544137153765978,-0.005827018525534956,0.18851115902104584,0.0011156209329319824
0.007713398677127803,0.6448746523383839,-0.005021198522815832,0.19776795291834892,0.0010114319325821553
0.008495466289571301,0.6413703578787062,-0.004267908969944666,0.2066029704749473,0.000873570632541432
0.009317077746248483,0.633620229184581,-0.0038052271146259264,0.21265184156237318,0.0007195810775092486
0.01009155576779682,0.6336297854971775,-0.003232708147611181,0.22099082803105535,0.0005861554571492333
0.01093992566862321,0.6279986691571104,-0.0029403260493395906,0.22548390618091496,0.0005691372546018853
0.01246516445713973,0.6304377453013538,-0.002813163220385265,0.22768498749235414,0.0005326988927702119
0.01394825918311062,0.6297838894219882,-0.0024557419278255404,0.22880913993051966,0.00043832089824522036
0.01537731977716695,0.6319197755234169,-0.002539752782789203,0.23051788779386206,0.0004856274221433055
0.01729546095673389,0.6356979680313667,-0.00324171532650928,0.22560616573306924,0.0005630893032671109
0.01961274094779022,0.6445226761659266,-0.004614335058026878,0.2233584991221239,0.0007389063640790077
0.02185724102573922,0.6471659837410787,-0.0074216387231655296,0.21662539303136683,0.0011275888201502844
0.02451918637556533,0.6650953334534009,-0.01458424818127865,0.2001363798605137,0.00216585397098728
0.02763613497188353,0.7045045835167056,-0.0324106008631564,0.15178717724172994,0.004536296451521806
0.03120208876295687,0.7551712366092196,-0.045078782811682164,0.10482401267784926,0.0060456647140569204
0.03396152863007571,0.7668333575216084,-0.04382476354947613,0.09135423138252347,0.005644104676353618
0.03716498282558875,0.794703187530594,-0.053643480665151254,0.06401999063688243,0.006460753200263643
0.04076281136501216,0.8228928352427504,-0.06482324333875401,0.03203128905776495,0.007808352275358514
0.04466648738017173,0.8543382455841065,-0.07637459224867181,0.004299958187684725,0.009276788251902071
0.04863138271324059,0.8814029141470268,-0.09045034411749528,-0.03381566685840133,0.01036274790539385
0.0522429796984596,0.9160617170853282,-0.10640908535132644,-0.07305545268101497,0.011462513636193768
0.05567779462008837,0.9054594447726003,-0.10626155912938365,-0.06260494412864707,0.011999829208207097
0.05945070895489997,0.8948593301713295,-0.10814477348618955,-0.057687300087550145,0.011321567423529714
0.0633395978503255,0.8711445715456951,-0.10192916387882861,-0.03494763535395393,0.011178411875513024
0.06759998970449857,0.8579309662438913,-0.10485614007274573,-0.0316679895549378,0.010674229592047906
0.07219325844631382,0.8350724982321022,-0.10322449584113987,-0.018231723670432187,0.011059563256375794
0.07712409355215573,0.8079826275756091,-0.10109200080173644,-0.003931718074558297,0.01003248258390642
0.08242461639642955,0.7760642631708694,-0.09846508070708955,0.012048638794998718,0.010330314526178136
0.08663407555061102,0.7432528280427578,-0.08308238775616575,0.04700992408641888,0.008210310023781007
0.09113047082487051,0.7232511211239369,-0.0769429309467588,0.06579927317820905,0.007854179836884722
0.09748170013635063,0.6946454969454077,-0.09084914163427701,0.05515450177266565,0.008542844702578182
0.1043097319128833,0.6482684553148507,-0.08605387430128744,0.07563534237900481,0.008668124793153808
0.1116309809947942,0.5976177978598669,-0.08060358360423597,0.09879928030357939,0.00735517850266532
0.1198103135568739,0.5550497264479095,-0.08327151356372499,0.10083165390312206,0.007760570151246232
0.1277962626229142,0.5081864740730232,-0.08104148714562352,0.11819798457013465,0.007287614811794684
0.1368001042322728,0.4459877442840284,-0.07298443781920871,0.143849763303534,0.006417091613838355
0.1464799102645229,0.41671432697301203,-0.07801817733133616,0.141637924089601,0.006856019701954486
0.1518960400497444,0.43669132192664606,-0.06229374417324935,0.1579935605878808,0.0050001592579826245
0.1570238587437373,0.4204599785930659,-0.057897983864105794,0.17955013281256074,0.004795287484809228
0.1623795444791689,0.4065838973485865,-0.052556932560794606,0.19497293970350144,0.004919211601437615
0.1680748718576803,0.4191753560778642,-0.05118416990373157,0.19604947969252368,0.003990174384716583
0.1736973472536992,0.43136952758087904,-0.04943103095099425,0.1939171683114022,0.00462223036911712
0.1778935653319111,0.4432539381080946,-0.0474256966102973,0.19526356972214282,0.0036214548890882116
0.1808818454983137,0.4542668746552706,-0.04487353658283302,0.19326347093803978,0.004239934349183801
0.1834741165241921,0.4488955616828566,-0.04941944536657564,0.18627392245975063,0.0037579947451893605
0.1855154663239727,0.4192043311421085,-0.04965983518944687,0.19071891245451872,0.004065109371053051
0.1872983059985922,0.383858852178148,-0.04297973989115478,0.20641444093062672,0.002937632795414032
0.1889822282011882,0.4111748358522787,-0.033343314363176856,0.19644444232618077,0.0018637612603265479
0.1898241893024864,0.4281484916552726,-0.032549520244373985,0.19502126981130735,0.002323989130567941
0.1906661504037847,0.4442318470526511,-0.024925292651824832,0.19351535600048184,0.0012721305026550946
0.191125056204236,0.47288929871109614,-0.024796405359244413,0.18808060934594564,0.0017202143154610595
0.191508111505083,0.5016381944491556,-0.017525256422143597,0.18266109288145094,0.0008921375529707709
0.1919391643442975,0.5241459520920536,-0.01687446671611676,0.17907482898575594,0.0011581880245705998
0.1923500726063814,0.5456839732994782,-0.008728600341472664,0.1762473042842617,0.0004607438745391557
0.1925827245289132,0.55752099203152,-0.004727557416663646,0.18549520695127975,0.000192278129670368
0.1927941317772495,0.5664417838644421,0.0036940148713778148,0.19382347775198736,0.001058315663661759
0.1930096258792386,0.5767921536540582,0.008207442829408189,0.2024566380049885,-0.00026567183945944427
0.1931920337076797,0.5840917990912683,0.017002586280837624,0.21055973682326026,0.0002703724951603561
0.1935090447401644,0.5943430419807307,0.017373765580547824,0.2093815871295311,-0.00012386661872994394
0.1938060252885054,0.6053610335218557,0.02484860695975804,0.20838754582940952,0.00022992454405507118
0.194088287531351,0.6137279084774584,0.025066325380836904,0.2076912565693835,-0.0003676183603404368
0.1944200168693315,0.622190509640384,0.03248423399870457,0.20771468511222368,0.00028212414158926654
0.1947131468830786,0.6217134991374734,0.03417192281837648,0.21631517698968591,-0.0007743713320492383
0.1950340084501591,0.6210952049770543,0.04004195314106337,0.22237379572956625,0.0013294043030072803
0.1953383060353837,0.6215947000892684,0.04209817282981684,0.23025360965524405,-0.0006383214505823176
0.1956480000309866,0.6218410417433953,0.04816664925895926,0.23618073337849438,0.0009747520897689919
0.1959250907138869,0.6211929941342212,0.04865750050783581,0.24274184164944435,-0.000520800024639263
0.1962619916118142,0.6206409398461207,0.05289866933506428,0.24661835353644038,0.0017296144432224097
0.1968759831926407,0.6316093928892484,0.05223227135604261,0.23634010504589073,-0.0005924738850092416
0.1974899747734663,0.641117361019621,0.055619665354794214,0.2263630253604461,0.0008798529021144012
0.198103966354292,0.6491576150877286,0.05528179201620102,0.21916454830657575,-0.001507663118697199
0.1987179579351177,0.6492675326358757,0.05967369590853307,0.22169948263276454,-0.0007564615568426635
0.1993319495159453,0.6473733496706152,0.05836333599314602,0.2237177566728332,-0.0021783351570269513
0.1999459410967732,0.6473632024608025,0.061951125566488144,0.2262223536970835,-0.001687600662567741
0.2005599326776022,0.6453617732515115,0.06029312816331971,0.22818509778915136,-0.0030344367803852653
0.2011739242584307,0.6452000081654709,0.06310469261930983,0.230651797339698,-0.002805165609783548
0.2017879158392583,0.6430887790865853,0.06113891207252609,0.23256181052227592,-0.004001015469403424
0.2023738760661749,0.64091128549036,0.06318806542403017,0.23712144225103515,-0.0036316786944123854
0.203015899000911,0.6392296399170345,0.0625969512496741,0.2422255528546252,-0.00542257143393645
0.2041659340126585,0.6355933092649536,0.06187518604423129,0.24084830579855063,-0.0045000852709302375
0.2054718653242259,0.6331192274772786,0.06042010342783685,0.24038200135752727,-0.006395884838360703
0.2063928526954668,0.6318872874968539,0.05958200294416953,0.2415787297213296,-0.00536253270050945
0.2073138400667077,0.6315576502241043,0.05876922645685137,0.24332536500656626,-0.006912935161738651
