"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 6.411978059890312e-46, 2.687920468362944e-27, 1.460347213721882e-45, 1.224358653928852e-03, 3.615981516784693e-04, 8.446833367948093e+00, -1.026038339326305e-16, 2.316363374061001e+04, 5.726509883400867e+01, 4.042971433534678e-43, 1.694825772593245e-24, 9.207988569163211e-43, 7.720000000000000e-01, 2.280000000000000e-01, 4.358999999999886e+02, 9.530999999999754e+02, 9.531000000001883e+02, 5.326017290056956e+03, -6.469522597958755e-14, 8.586000000000110e+00, -5.079368777084067e-16, 4.000000000000000e+00, 2.482561599808984e-17, 4.000000000000000e+00
3, -3.640905996670419e-02, 0.000000000000000e+00, 3.613007027009480e-45, 7.195718447823092e-27, 8.766016809546841e-45, 1.224358653928851e-03, 3.615981516784691e-04, 8.446833367948091e+00, -6.206011532385846e-15, 2.316363374061002e+04, 5.726509883394742e+01, 2.278124482479791e-42, 4.537146549251441e-24, 5.527273364919931e-42, 7.720000000000000e-01, 2.280000000000000e-01, 4.358999999999883e+02, 9.530999999999754e+02, 9.531000000001883e+02, 5.326017290056958e+03, -3.913102494622695e-12, 8.586000000000114e+00, -5.205721234225461e-16, 4.000000000000000e+00, 2.458308112028418e-18, 4.000000000000001e+00
4, -2.648758523368654e-02, 0.000000000000000e+00, 5.876016122803824e-45, 9.914018584053612e-27, 1.441748627387465e-44, 1.224358653928856e-03, 3.615981516784704e-04, 8.446833367948130e+00, -1.702163487696133e-14, 2.316363374061014e+04, 5.726509883440569e+01, 3.705029104215523e-42, 6.251127741311428e-24, 9.090718122271697e-42, 7.719999999999999e-01, 2.280000000000000e-01, 4.358999999999897e+02, 9.530999999999754e+02, 9.531000000001883e+02, 5.326017290056964e+03, -1.073272286910933e-11, 8.586000000000125e+00, -4.548688457090209e-16, 3.999999999999999e+00, 1.902304012204734e-17, 3.999999999999999e+00
7, -1.924472747190228e-02, 0.000000000000000e+00, 7.781853210987558e-45, 1.186666514151305e-26, 1.924498747114684e-44, 1.224358653928869e-03, 3.615981516784742e-04, 8.446833367948219e+00, -1.936685767655030e-14, 2.316363374061038e+04, 5.726509883442248e+01, 4.906724561144332e-42, 7.482338169335391e-24, 1.213462271046970e-41, 7.720000000000000e-01, 2.280000000000000e-01, 4.358999999999945e+02, 9.530999999999754e+02, 9.531000000001883e+02, 5.326017290056962e+03, -1.221146604250281e-11, 8.586000000000121e+00, -2.451237668543057e-16, 3.999999999999999e+00, -5.075526178329593e-17, 3.999999999999999e+00
19, -1.395714581734536e-02, 0.000000000000000e+00, 8.856304423567369e-45, 1.290555311520088e-26, 2.196790168936301e-44, 1.224358653928866e-03, 3.615981516784735e-04, 8.446833367948177e+00, 1.127640545296420e-14, 2.316363374061020e+04, 5.726509883443283e+01, 5.584202793074091e-42, 8.137392563007867e-24, 1.385151323900681e-41, 7.719999999999999e-01, 2.280000000000001e-01, 4.358999999999934e+02, 9.530999999999754e+02, 9.531000000001883e+02, 5.326017290056949e+03, 7.110159250929865e-12, 8.586000000000100e+00, -2.906106514252078e-16, 4.000000000000000e+00, 2.684446714708694e-17, 4.000000000000000e+00
20, -1.009678458521239e-02, 0.000000000000000e+00, 9.910678393109779e-45, 1.382652822340904e-26, 2.468658506106061e-44, 1.224358653928850e-03, 3.615981516784688e-04, 8.446833367948058e+00, 1.495813174460301e-14, 2.316363374060986e+04, 5.726509883409801e+01, 6.249021636698755e-42, 8.718098862796184e-24, 1.556573607413427e-41, 7.719999999999999e-01, 2.280000000000000e-01, 4.359000000001936e+02, 9.531000000004254e+02, 9.530999999975749e+02, 5.326017290056942e+03, 9.431613579712225e-12, 8.585999999998061e+00, 8.609656429614635e-15, 4.000000000000000e+00, -1.830410713026718e-19, 4.000000000000000e+00
24, -7.278131510363134e-03, 0.000000000000000e+00, 1.072043520742299e-44, 1.450925118828482e-26, 2.678118043381595e-44, 1.224358653928856e-03, 3.615981516784705e-04, 8.446833367948111e+00, -8.820811419256279e-15, 2.316363374061004e+04, 5.726509883415476e+01, 6.759600998917312e-42, 9.148579038839994e-24, 1.688645008434537e-41, 7.720000000000000e-01, 2.280000000000001e-01, 4.358999999998393e+02, 9.530999999996461e+02, 9.531000000020867e+02, 5.326017290056951e+03, -5.561823240121875e-12, 8.586000000001588e+00, -7.143967926774455e-15, 4.000000000000001e+00, 9.222970406392185e-17, 4.000000000000001e+00
25, -5.219729353472306e-03, 0.000000000000000e+00, 1.131292987643867e-44, 1.499772112514190e-26, 2.831599761840100e-44, 1.224358653928841e-03, 3.615981516784660e-04, 8.446833367947955e+00, 7.215087232845733e-14, 2.316363374060948e+04, 5.726509883431662e+01, 7.133189148935642e-42, 9.456576037957638e-24, 1.785420480449846e-41, 7.719999999999999e-01, 2.280000000000000e-01, 4.358999999998136e+02, 9.530999999996018e+02, 9.531000000023791e+02, 5.326017290056918e+03, 4.549359230551601e-11, 8.586000000001734e+00, -8.286194139332664e-15, 4.000000000000000e+00, 6.497917655228210e-17, 4.000000000000000e+00
27, -2.617116624604489e-03, 0.000000000000000e+00, 1.189638901167613e-44, 1.546877470788652e-26, 2.983037656829685e-44, 1.224358653928792e-03, 3.615981516784517e-04, 8.446833367947631e+00, 5.915752930040497e-14, 2.316363374060860e+04, 5.726509883436638e+01, 7.501080085923995e-42, 9.753591430230475e-24, 1.880907251876582e-41, 7.719999999999999e-01, 2.280000000000000e-01, 4.359000000001709e+02, 9.531000000004206e+02, 9.530999999993084e+02, 5.326017290056924e+03, 3.730084520035478e-11, 8.585999999998053e+00, 7.598836772483478e-15, 1.301102154367479e+05, -2.765409545817592e+05, 6.153319282893024e+05
31, -8.698244975333391e-04, 0.000000000000000e+00, 1.243284729892098e-44, 1.589171177849666e-26, 3.122685403907377e-44, 1.224358653928828e-03, 3.615981516784622e-04, 8.446833367947939e+00, 2.771109274976358e-15, 2.316363374060962e+04, 5.726509883419469e+01, 7.839335380991176e-42, 1.002026771618881e-23, 1.968959931863747e-41, 7.720000000000000e-01, 2.280000000000000e-01, 4.359000000001836e+02, 9.531000000004206e+02, 9.530999999993084e+02, 5.326017290056963e+03, 1.747279159923433e-12, 8.585999999998117e+00, 8.162368731334097e-15, 5.279284081899136e+05, -1.202104968673411e+06, 2.835831452916610e+06
