"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Density_5","Density_6","Density_7","Density_8","Density_9","Density_10","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","MassFrac_5","MassFrac_6","MassFrac_7","MassFrac_8","MassFrac_9","MassFrac_10","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
123, 1.158934692369223e-02, 3.103707622084108e-03, 9.181932505547756e-42, 1.554315048841181e-60, 1.053306810507359e-54, 4.998025412728962e-37, 4.235689429164013e-46, 1.197360395059725e-39, 1.877736132131893e-20, 5.498063429330385e-15, 6.755283631150763e-20, 4.262778151269154e-03, 1.133143559192632e-03, 2.813975617239545e+01, 7.536691158799842e+00, 8.813310472179040e+04, 2.396157902383495e+02, 1.701643018232858e-39, 2.880536694641143e-58, 1.952042425790021e-52, 9.262598089652669e-35, 7.849797785144671e-44, 2.219009947340460e-37, 3.479917302153151e-18, 1.018929429362358e-12, 1.251923951759070e-17, 7.899999999999999e-01, 2.099999999989811e-01, 4.353398272127257e+03, 2.791288855669712e+03, 1.021162494976580e+03, 5.215004531627752e+03, 1.396738418976648e+03, 5.079871662275064e+00, 1.792339285193947e-01, 2.974226133888991e+05, -4.595962960725941e+05, 7.433735434470547e+05
145, 1.693827627309051e-02, 4.536188063046503e-03, 5.585969724007602e-41, 2.047092608288642e-59, 1.180469553572862e-53, 3.041874139364371e-36, 2.978626681567172e-45, 5.952823028145880e-39, 4.422269680392012e-20, 9.598299392433906e-15, 1.879589389976203e-19, 4.267527354944969e-03, 1.134406005735267e-03, 2.815800879383396e+01, 7.540679964054618e+00, 8.821225136925864e+04, 2.476770223520725e+02, 1.034068610445477e-38, 3.789555463948235e-57, 2.185272336314261e-51, 5.631084162385741e-34, 5.514001159738108e-43, 1.101980093176435e-36, 8.186457301700742e-18, 1.776826693620705e-12, 3.479475336837877e-17, 7.899999999999999e-01, 2.099999999982232e-01, 4.377291760550396e+03, 2.803485365053569e+03, 1.031664726355413e+03, 5.212579814246013e+03, 1.395922433795381e+03, 5.066412473981783e+00, 1.803144466763079e-01, 3.260293846440925e+04, -8.425488375220495e+03, 9.539712218770618e+04
146, 1.898906919279740e-02, 5.085404654638757e-03, 9.799855029411937e-41, 4.435338009171223e-59, 2.509109139884788e-53, 5.337191799747675e-36, 5.398697630115054e-45, 9.781718804027711e-39, 5.735951649094170e-20, 1.154254962111809e-14, 2.603776454052856e-19, 4.269385744247175e-03, 1.134900007952896e-03, 2.817011816566750e+01, 7.543559252818226e+00, 8.825126731229492e+04, 2.512520797029292e+02, 1.813348789967575e-38, 8.207075296409215e-57, 4.642813601886201e-51, 9.875850472124864e-34, 9.989659832302033e-43, 1.809992893144983e-36, 1.061370903036877e-17, 2.135814083552946e-12, 4.817984417251260e-17, 7.899999999999999e-01, 2.099999999978642e-01, 4.378595984706260e+03, 2.803099997994278e+03, 1.036288462127333e+03, 5.212551566900279e+03, 1.395847591836007e+03, 5.066716926726715e+00, 1.803734266735414e-01, 5.033320185835001e+04, -1.160371897772412e+05, 3.304644251107331e+05
159, 2.139571739759007e-02, 5.729921763848764e-03, 1.807978195375246e-40, 1.052090502731462e-58, 5.843339433069691e-53, 9.847502141970198e-36, 1.058050417225934e-44, 1.708551372132870e-38, 7.564749244034820e-20, 1.404383401036147e-14, 3.690688912347198e-19, 4.268151011192051e-03, 1.134571787771185e-03, 2.815958660547278e+01, 7.540648052739075e+00, 8.822300723078300e+04, 2.550465350715610e+02, 3.346420430301349e-38, 1.947333857162947e-56, 1.081554551378394e-50, 1.822692466071793e-33, 1.958365173623604e-42, 3.162389476018081e-36, 1.400173491311974e-17, 2.599399327505740e-12, 6.831164673201140e-17, 7.899999999999999e-01, 2.099999999974006e-01, 4.380066930507190e+03, 2.804852852561251e+03, 1.041414716918822e+03, 5.212110199472626e+03, 1.395712557040035e+03, 5.064700517055502e+00, 1.804399462046200e-01, 8.731980925733874e+04, -2.137228353632329e+05, 5.291871293359071e+05
209, 2.585315852208661e-02, 6.923655464650219e-03, 3.904982845551290e-40, 3.110839424384734e-58, 1.701721010088398e-52, 2.127113626448280e-35, 2.480533699938232e-44, 3.488296857567270e-38, 1.069906433471489e-19, 1.813985857993894e-14, 5.754817132233202e-19, 4.269729109141459e-03, 1.134991282158704e-03, 2.816732458036347e+01, 7.542798986063486e+00, 8.825302289749004e+04, 2.608518962870152e+02, 7.225133888191390e-38, 5.755782351630492e-56, 3.148582881034701e-50, 3.935658965568505e-33, 4.589568969974388e-42, 6.454167107646461e-36, 1.979577769074046e-17, 3.356299173048306e-12, 1.064776105990102e-16, 7.899999999999998e-01, 2.099999999966437e-01, 4.384290146412131e+03, 2.806519585944318e+03, 1.048922032024172e+03, 5.211615502923913e+03, 1.395594672793733e+03, 5.062719361696745e+00, 1.806309296803286e-01, 2.054682534821162e+04, -5.333629306394901e+04, 2.449155986356363e+05
210, 3.107472801155783e-02, 8.322028050303262e-03, 8.855758359195199e-40, 9.861485737327302e-58, 5.394018898309245e-52, 4.824215549959819e-35, 6.167711529240307e-44, 7.562689009957897e-38, 1.540884865557233e-19, 2.405643257286678e-14, 9.248671766420849e-19, 4.272078315507725e-03, 1.135615754731160e-03, 2.818105776071278e+01, 7.546222063797508e+00, 8.830071232018566e+04, 2.681695160777827e+02, 1.637621922418514e-37, 1.823602742536025e-55, 9.974711639053516e-50, 8.921021580137665e-33, 1.140543723276936e-41, 1.398505335489545e-35, 2.849430543844188e-17, 4.448556493821232e-12, 1.710280139048462e-16, 7.900000000000001e-01, 2.099999999955512e-01, 4.387569803953906e+03, 2.807074542726320e+03, 1.058248962054903e+03, 5.211289210253441e+03, 1.395460239752539e+03, 5.061890528989794e+00, 1.807792432902790e-01, 2.637568017792706e+04, -1.634023302501958e+04, 6.156376122754434e+04
303, 3.715437312122749e-02, 9.950199248446709e-03, 1.602916007717204e-39, 2.274840494618786e-57, 1.231549188999650e-51, 8.732292514605727e-35, 1.175400689003688e-43, 1.333353427714725e-37, 2.026879825023935e-19, 3.004572975309118e-14, 1.320580448174670e-18, 4.269281256990005e-03, 1.134872232840714e-03, 2.816220956071610e+01, 7.541878327924600e+00, 8.824439423594932e+04, 2.744634782254742e+02, 2.966081571747700e-37, 4.209429837414546e-55, 2.278893801425652e-49, 1.615848352751118e-32, 2.174995013019090e-41, 2.467275273021673e-35, 3.750596330816199e-17, 5.559747666209474e-12, 2.443639786790537e-16, 7.899999999999998e-01, 2.099999999944401e-01, 4.383202074434082e+03, 2.806117411276560e+03, 1.066575244847567e+03, 5.211215709093725e+03, 1.395570710949387e+03, 5.062713917445318e+00, 1.805817245786084e-01, 2.930717968459152e+04, -6.738215683058037e+04, 2.258102381856872e+05
308, 4.090905474149692e-02, 1.095572907165927e-02, 2.417689942569713e-39, 4.046945000281500e-57, 2.191040580716895e-51, 1.317128973064086e-34, 1.830852690288665e-43, 1.978150415786319e-37, 2.446983310419877e-19, 3.521263730719010e-14, 1.691662807939673e-18, 4.264758173021180e-03, 1.133669894059025e-03, 2.813283793359928e+01, 7.534720098171336e+00, 8.815337773287875e+04, 2.792480382370528e+02, 4.478507284920764e-37, 7.496524821611511e-55, 4.058664028633893e-49, 2.439837961512149e-32, 3.391455193116905e-41, 3.664308186000000e-35, 4.532770058242882e-17, 6.522757526711942e-12, 3.133621096564116e-16, 7.899999999999997e-01, 2.099999999934771e-01, 4.376084402049188e+03, 2.804531948701171e+03, 1.073056461694978e+03, 5.211301805607219e+03, 1.395724830357407e+03, 5.064260239921553e+00, 1.802598471653718e-01, 5.722405948841535e+04, -1.455278816920233e+05, 3.834778963785064e+05
332, 4.874190405504179e-02, 1.305342053582508e-02, 5.686340413073673e-39, 1.351668809418632e-56, 7.523686791848687e-51, 3.097945984177174e-34, 4.661879501586644e-43, 4.551484562559637e-37, 3.568700493240846e-19, 4.894574139669768e-14, 2.799909877987882e-18, 4.257832495359821e-03, 1.131828891122652e-03, 2.808805877855810e+01, 7.521941620174082e+00, 8.801460392363096e+04, 2.901614145264498e+02, 1.055045949135811e-36, 2.507891892422790e-54, 1.395947955218508e-48, 5.747941775932037e-32, 8.649670484376849e-41, 8.444843258490487e-35, 6.621381636625457e-17, 9.081413077083358e-12, 5.194964353391031e-16, 7.899999999999996e-01, 2.099999999909184e-01, 4.364596648290039e+03, 2.801719513482673e+03, 1.087419526280197e+03, 5.211470028293279e+03, 1.395624155345112e+03, 5.066929568841482e+00, 1.797403446842319e-01, 2.206673735920195e+04, -3.396933178285056e+04, 1.171707669903490e+05
333, 4.466648738017173e-02, 1.196199563671325e-02, 3.515191449216090e-39, 6.842706429337349e-57, 3.738350378711081e-51, 1.915067367429312e-34, 2.750847057065327e-43, 2.841450652454452e-37, 2.890538400416808e-19, 4.065046134872869e-14, 2.112792652212837e-18, 4.259599704515976e-03, 1.132298655590178e-03, 2.809937209039455e+01, 7.525970991320378e+00, 8.804911329918604e+04, 2.837377917427071e+02, 6.519394866932136e-37, 1.269071850447685e-54, 6.933273086789594e-49, 3.551749754009031e-32, 5.101815489323187e-41, 5.269852031070345e-35, 5.360891855420854e-17, 7.539174263593106e-12, 3.918457862316439e-16, 7.899999999999997e-01, 2.099999999924606e-01, 4.368429168351210e+03, 2.803016293551953e+03, 1.079183104862517e+03, 5.211406115902651e+03, 1.395792444261777e+03, 5.065740268398740e+00, 1.799136600009196e-01, 4.021438041982959e+04, -3.462733438577753e+04, 7.469874438174526e+04
347, 5.567779462008837e-02, 1.491090021560484e-02, 9.800704432566285e-39, 2.942488860652690e-56, 1.676479105517669e-50, 5.339488116521794e-34, 8.536664382519772e-43, 7.827068816049597e-37, 4.526463297010158e-19, 6.053344073636112e-14, 3.837849060029612e-18, 4.259082940015470e-03, 1.132161287791679e-03, 2.809583805185535e+01, 7.523422427374988e+00, 8.804170337390002e+04, 2.980898281968079e+02, 1.817892868200223e-36, 5.457903104153168e-54, 3.109633017276126e-48, 9.903999690686686e-32, 1.583431212111150e-40, 1.451811211888895e-34, 8.395952966872803e-17, 1.122810211851652e-11, 7.118670380747221e-16, 7.899999999999996e-01, 2.099999999887716e-01, 4.364627217291092e+03, 2.800916560238461e+03, 1.097191990829459e+03, 5.211382913544551e+03, 1.395489076248102e+03, 5.067543935219223e+00, 1.797417270843274e-01, 5.787767756935660e+04, -1.468971351697825e+05, 3.758954089681205e+05
