"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Density_5","Density_6","Density_7","Density_8","Density_9","Density_10","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","MassFrac_5","MassFrac_6","MassFrac_7","MassFrac_8","MassFrac_9","MassFrac_10","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
37, 0.000000000000000e+00, 0.000000000000000e+00, 1.148154899472747e-58, 7.017276500893557e-89, 1.986049448278953e-78, 6.256391856820672e-54, 3.774869436274475e-67, 7.923246268650535e-57, 1.547217756975567e-29, 8.215140159596828e-20, 3.554835543975891e-29, 2.763220627852712e-03, 7.345270023405939e-04, 1.937647070071299e+01, 2.214908568526849e+00, 5.809729499380819e+04, 1.454227306198768e+02, 3.282555006432221e-56, 2.006227219002001e-86, 5.678081034591945e-76, 1.788691614802097e-51, 1.079228645225572e-64, 2.265242409216542e-54, 4.423468816388159e-27, 2.348694367964681e-17, 1.016321335847615e-26, 7.900000000000001e-01, 2.099999999999999e-01, 1.854361836999639e+03, 1.834205666542322e+03, 1.000114806450449e+03, 5.539699472154924e+03, 6.332385302493765e+02, 6.471996379850818e+00, 6.622178918154800e-02, 5.269392798177384e+06, -1.425476230831586e+07, 3.890820805430657e+07
38, 1.782976449799005e-03, 4.774934803206855e-04, 3.593293930529284e-45, 1.313989209067035e-65, 3.302282315473301e-59, 1.950981808818751e-40, 1.072337333108126e-49, 9.980854109016485e-43, 3.047867523036209e-22, 4.365283691413657e-16, 8.048880725397466e-22, 4.524014252599908e-03, 1.202586067146374e-03, 3.030724471538472e+01, 6.566618731922002e+00, 9.367477770315374e+04, 2.400726148925374e+02, 6.274741958398473e-43, 2.294536261830739e-63, 5.766566777999547e-57, 3.406876156681108e-38, 1.872554872409105e-47, 1.742893436198098e-40, 5.322298314632535e-20, 7.622818858793222e-14, 1.405525141617262e-19, 7.900000000000001e-01, 2.099999999999237e-01, 4.479581465885680e+03, 2.706341435519048e+03, 1.002722566271315e+03, 5.292362487893197e+03, 1.146687103215270e+03, 5.174606534050965e+00, 1.849402209426154e-01, 6.475146455685969e+06, -1.780278794433474e+07, 4.910533904671253e+07
47, 3.565952899598004e-03, 9.549869606413694e-04, 1.173940195015420e-43, 5.739745063790885e-63, 5.171729963221552e-57, 6.363936006711801e-39, 8.885678838545074e-48, 4.325229989457292e-41, 2.108997379423528e-21, 1.349853347457882e-15, 5.585695339318014e-21, 4.803203024830032e-03, 1.276800804067392e-03, 3.163907998417248e+01, 8.467721824376280e+00, 9.919144654719748e+04, 2.568382228320096e+02, 1.930821473229315e-41, 9.440364225610171e-61, 8.506129451168896e-55, 1.046699341941772e-36, 1.461459414928439e-45, 7.113860634263265e-39, 3.468743505389396e-19, 2.220152133855433e-13, 9.186993127814708e-19, 7.900000000000001e-01, 2.099999999997779e-01, 5.020275285916307e+03, 2.856707009646190e+03, 1.005129671604148e+03, 5.203792772923802e+03, 1.392716528257512e+03, 5.010330077260534e+00, 2.093916312820143e-01, 8.073916084081074e+05, -3.084016647120995e+06, 1.278797931813552e+07
49, 5.348929349396780e-03, 1.432480440961994e-03, 3.868301356769451e-43, 2.575169668043099e-62, 2.143072091170391e-56, 2.100119197021822e-38, 2.532724738059550e-47, 1.093466458245004e-40, 4.079914024134376e-21, 2.038329740176150e-15, 1.137237838561284e-20, 4.381413316272943e-03, 1.164679489133807e-03, 2.887376654372857e+01, 7.818727331761049e+00, 9.053890274850574e+04, 2.363966179877814e+02, 6.974822622868693e-41, 4.643214166073247e-60, 3.864111485982303e-54, 3.786664361212449e-36, 4.566682936840741e-45, 1.971597837631942e-38, 7.356375320938498e-19, 3.675253573449553e-13, 2.050520751207411e-18, 7.900000000000001e-01, 2.099999999996325e-01, 4.521544080616851e+03, 2.820601012923941e+03, 1.007977722081835e+03, 5.206145579743929e+03, 1.409772177655572e+03, 5.048572902419743e+00, 1.868378662895659e-01, 5.637702360705410e+06, -1.297626658461225e+07, 3.089117231081188e+07
58, 8.366299223882165e-03, 2.240553056248210e-03, 1.664390156205365e-42, 1.755990982856495e-61, 1.260541149531443e-55, 9.049183404183465e-38, 9.310681478409066e-47, 3.304580470265043e-40, 8.471223437846208e-21, 3.207013308508316e-15, 2.593796311411568e-20, 4.268924322126373e-03, 1.134777351448106e-03, 2.816182376659604e+01, 7.535804988986897e+00, 8.822609629152807e+04, 2.335529530178939e+02, 3.080092604563429e-40, 3.249607563353673e-59, 2.332736382719040e-53, 1.674626756031145e-35, 1.723019152581132e-44, 6.115401385726656e-38, 1.567670450659349e-18, 5.934845226910934e-13, 4.800036101353216e-18, 7.900000000000003e-01, 2.099999999994064e-01, 4.393755853861480e+03, 2.813109111319970e+03, 1.012418698162712e+03, 5.211580036754815e+03, 1.394563475965835e+03, 5.056504306294508e+00, 1.810589906057959e-01, 2.045269994949468e+06, -5.723822086704308e+06, 1.646117764916522e+07
60, 6.758349005734468e-03, 1.809932816742350e-03, 7.664164026444003e-43, 6.128812568605926e-62, 4.901833310726011e-56, 4.164268866882883e-38, 4.629722549212106e-47, 1.808379044110538e-40, 5.762623304510666e-21, 2.520411660023590e-15, 1.677651345000830e-20, 4.261186850979553e-03, 1.132720555321158e-03, 2.810871504186463e+01, 7.550699974212977e+00, 8.807400677432634e+04, 2.313705499727985e+02, 1.420892768290347e-40, 1.136247270660208e-59, 9.087722390261666e-54, 7.720319525723758e-36, 8.583244391258716e-45, 3.352632716678259e-38, 1.068357847184503e-18, 4.672701012772815e-13, 3.110270938356031e-18, 7.899999999999999e-01, 2.099999999995327e-01, 4.377970895078275e+03, 2.808092464304739e+03, 1.009995789914583e+03, 5.211197175727794e+03, 1.399857173185686e+03, 5.061958105363312e+00, 1.803451586918731e-01, 1.625265668788762e+06, -4.098983113843689e+06, 1.093346413638643e+07
109, 1.003093726317616e-02, 2.686354688090455e-03, 4.813599539695286e-42, 8.009322005115186e-61, 4.893004674032885e-55, 2.618532460738192e-37, 2.621745399041209e-46, 8.054625388662309e-40, 1.434605487732259e-20, 4.461345266152073e-15, 4.697824111568073e-20, 4.263529498809589e-03, 1.133343284489226e-03, 2.811679004765659e+01, 7.529156807138739e+00, 8.810251978319058e+04, 2.361745861673454e+02, 8.919238479342133e-40, 1.484067223132301e-58, 9.066370230498581e-53, 4.851944016244646e-35, 4.857897349650905e-44, 1.492461599906807e-37, 2.658216239913250e-18, 8.266537762302795e-13, 8.704715304948627e-18, 7.900000000000001e-01, 2.099999999991731e-01, 4.400284670497872e+03, 2.820854031055581e+03, 1.016416383685769e+03, 5.209830058370781e+03, 1.395096217652614e+03, 5.048104681004090e+00, 1.813542386162097e-01, 3.827290738363727e+05, -1.310069099439468e+06, 4.704525799473150e+06
114, 1.158934692369223e-02, 3.103707622084108e-03, 8.912275637180095e-42, 1.928309465791009e-60, 1.099611219748915e-54, 4.849318702129502e-37, 4.951614204632704e-46, 1.367339324498636e-39, 1.934459353895658e-20, 5.379354809871586e-15, 6.616409116692810e-20, 4.257040481614231e-03, 1.131618355866757e-03, 2.807033029112826e+01, 7.518307350834410e+00, 8.796377263761248e+04, 2.377666457674570e+02, 1.653894949738065e-39, 3.578458989418046e-58, 2.040602778746052e-52, 8.999119907898178e-35, 9.188954717612944e-44, 2.537439028402946e-37, 3.589871640116707e-18, 9.982734057034641e-13, 1.227839675183287e-17, 7.900000000000001e-01, 2.099999999990015e-01, 4.398244168450559e+03, 2.823843784078607e+03, 1.019083068693067e+03, 5.209149648861820e+03, 1.395209379100617e+03, 5.044844165321972e+00, 1.812619624499047e-01, 3.461944967159686e+05, -7.975507190624328e+05, 2.063980095245066e+06
115, 1.426381159839122e-02, 3.819947842565264e-03, 3.278819613409832e-41, 1.205804227595286e-59, 6.206418588928398e-54, 1.784843195479650e-36, 1.930440086632756e-45, 4.196036361067676e-39, 3.586890229360083e-20, 8.019723422766260e-15, 1.370043213721741e-19, 4.253077060462806e-03, 1.130564788216269e-03, 2.803993129860048e+01, 7.508383547377708e+00, 8.787583077917728e+04, 2.426800181574473e+02, 6.090337555068668e-39, 2.239755655159981e-57, 1.152829026032249e-51, 3.315308197767499e-34, 3.585751320183997e-43, 7.794048116501213e-37, 6.662572158723403e-18, 1.489646534477777e-12, 2.544826071696899e-17, 7.900000000000003e-01, 2.099999999985101e-01, 4.400194462422447e+03, 2.827728641370877e+03, 1.026060757450487e+03, 5.208357481179504e+03, 1.394666242370631e+03, 5.040530867746697e+00, 1.813501592008614e-01, 1.744993744652079e+05, -3.901620026949109e+05, 9.923867784669275e+05
124, 1.693827627309051e-02, 4.536188063046503e-03, 7.125309046008808e-41, 3.596117659278122e-59, 1.763815265882233e-53, 3.879436658881976e-36, 4.464093855383222e-45, 8.333524271612644e-39, 5.160065309785199e-20, 1.020529686623595e-14, 2.125530960620173e-19, 4.246903674354079e-03, 1.128923761526954e-03, 2.799623071009274e+01, 7.497788486707927e+00, 8.774499494297302e+04, 2.460395215554877e+02, 1.325434852770256e-38, 6.689421679105543e-57, 3.281011689672692e-51, 7.216445663752633e-34, 8.304012561078676e-43, 1.550184482480707e-36, 9.598643876353764e-18, 1.898367644411572e-12, 3.953867541263049e-17, 7.900000000000001e-01, 2.099999999981015e-01, 4.397090676960769e+03, 2.829841578205987e+03, 1.031072102152937e+03, 5.207799365578288e+03, 1.394722687088057e+03, 5.038158570051453e+00, 1.812097989283422e-01, 2.567020537929586e+04, -1.035606545175715e+05, 6.067244539535673e+05
132, 2.275792489944333e-02, 6.094730396656109e-03, 2.786843187574923e-40, 2.321484955092325e-58, 1.099922183378703e-52, 1.517770403100449e-35, 1.878100382802910e-44, 2.780236863201883e-38, 9.684486774276009e-20, 1.604712812410165e-14, 4.693917114129449e-19, 4.233391017160000e-03, 1.125331789355598e-03, 2.790911588184755e+01, 7.475153704910553e+00, 8.747179706999227e+04, 2.542833992157390e+02, 5.200573510124635e-38, 4.332160925104599e-56, 2.052582719968327e-50, 2.832336095553343e-33, 3.504753745638287e-42, 5.188245340499987e-36, 1.807237866917051e-17, 2.994580743109552e-12, 8.759395258153904e-17, 7.899999999999999e-01, 2.099999999970053e-01, 4.377113919293162e+03, 2.825976708245676e+03, 1.043163137271493e+03, 5.208165618835453e+03, 1.394950620658943e+03, 5.041988521146943e+00, 1.803064042881858e-01, 4.646827462998717e+04, -1.025802542919813e+05, 3.449557250866857e+05
133, 2.139571739759007e-02, 5.729921763848764e-03, 1.974514839755125e-40, 1.450913118283470e-58, 6.900214253826599e-53, 1.075290027752748e-35, 1.304032520300608e-44, 2.044642441758059e-38, 8.280482313910866e-20, 1.429100785488244e-14, 3.839820755802142e-19, 4.237267506223850e-03, 1.126362248475592e-03, 2.793410567651520e+01, 7.481058963955593e+00, 8.754994950791459e+04, 2.519696313903000e+02, 3.681303389779760e-38, 2.705095587569891e-56, 1.286482208762166e-50, 2.004780488078522e-33, 2.431250067465192e-42, 3.812049927497624e-36, 1.543820638744445e-17, 2.664428476317375e-12, 7.158996670915962e-17, 7.900000000000000e-01, 2.099999999973355e-01, 4.383066941398810e+03, 2.827231254022814e+03, 1.039774083900355e+03, 5.208060017932034e+03, 1.394775423747509e+03, 5.040731996933082e+00, 1.805756135538964e-01, 4.671117806563997e+04, -1.153363959332612e+05, 4.021622314420098e+05
181, 2.585315852208661e-02, 6.923655464650219e-03, 4.984673859896419e-40, 5.152528403075594e-58, 2.474376268720599e-52, 2.715004321485401e-35, 3.555679111593025e-44, 4.704672929832477e-38, 1.241794173944219e-19, 1.932989177134534e-14, 6.535084120421297e-19, 4.228852475825677e-03, 1.124125341655849e-03, 2.787971481130009e+01, 7.466248537655084e+00, 8.737965990955780e+04, 2.582858955909551e+02, 9.311964349263102e-38, 9.625536624175950e-56, 4.622429520688375e-50, 5.071951377435288e-33, 6.642431993587195e-42, 8.788889269167467e-36, 2.319819390777852e-17, 3.611053964794847e-12, 1.220831534002569e-16, 7.900000000000000e-01, 2.099999999963888e-01, 4.370781536671423e+03, 2.824916901959912e+03, 1.048831259561395e+03, 5.208262720639535e+03, 1.394784135522693e+03, 5.042981662307335e+00, 1.800200394728797e-01, 3.149989212563113e+04, 1.839365139860817e+04, 4.596316905683039e+04
254, 3.715437312122749e-02, 9.950199248446709e-03, 2.367870303448650e-39, 4.531384628553287e-57, 2.226478194416673e-51, 1.289883677348935e-34, 1.983706912341871e-43, 2.048447896573252e-37, 2.467110861838430e-19, 3.348322713869501e-14, 1.620612908195428e-18, 4.233500151829936e-03, 1.125360799820043e-03, 2.790969870212096e+01, 7.473927202681639e+00, 8.747879833824401e+04, 2.735932815642275e+02, 4.418607470501343e-37, 8.455872748722413e-55, 4.154760152373861e-49, 2.407010909554806e-32, 3.701732383481042e-41, 3.822543475269199e-35, 4.603797120474636e-17, 6.248198533342499e-12, 3.024174209420975e-16, 7.899999999999998e-01, 2.099999999937515e-01, 4.372480469309089e+03, 2.822912461159686e+03, 1.068420036217072e+03, 5.208140116670361e+03, 1.394685786787159e+03, 5.044637145463008e+00, 1.800968690897971e-01, 3.795883947856878e+03, 1.053853148164580e+04, 9.269292637321967e+04
269, 4.466648738017173e-02, 1.196199563671325e-02, 4.870130943741830e-39, 1.246588951193485e-56, 6.137428597280307e-51, 2.653075157928973e-34, 4.314274387376873e-43, 4.107109559406277e-37, 3.433505699799323e-19, 4.448364840572968e-14, 2.509845948652132e-18, 4.228748232031003e-03, 1.124097631254896e-03, 2.787962617587246e+01, 7.466242163045089e+00, 8.738546213892903e+04, 2.827606216980650e+02, 9.098208818424255e-37, 2.328834012825270e-54, 1.146573010690388e-48, 4.956382503191129e-32, 8.059776981309634e-41, 7.672758873073459e-35, 6.414355629629686e-17, 8.310280090533609e-12, 4.688806688505279e-16, 7.899999999999998e-01, 2.099999999916895e-01, 4.362717602917393e+03, 2.819774541662815e+03, 1.080555043473042e+03, 5.208374552097895e+03, 1.394817327768114e+03, 5.047687121359361e+00, 1.796553699577771e-01, 2.864026848072238e+04, -5.525812975033587e+04, 1.334293262576139e+05
289, 5.567779462008837e-02, 1.491090021560484e-02, 1.121294109725267e-38, 4.021309396117809e-56, 2.043980414346489e-50, 6.108570599699434e-34, 1.063743047602590e-42, 9.289043820701947e-37, 4.973615288239361e-19, 6.213330174115272e-14, 4.120992409150271e-18, 4.224919010757014e-03, 1.123079736974538e-03, 2.785646895469362e+01, 7.459971438751282e+00, 8.731317782480468e+04, 2.949012905603742e+02, 2.096661129899956e-36, 7.519278866280206e-54, 3.821953801297599e-48, 1.142216161179828e-31, 1.989048797069063e-40, 1.736919595303595e-34, 9.299955970055565e-17, 1.161804717452220e-11, 7.705671978420679e-16, 7.899999999999998e-01, 2.099999999883813e-01, 4.351921993044953e+03, 2.815346323281288e+03, 1.096195266107300e+03, 5.208765048081915e+03, 1.394908972600056e+03, 5.052030891422981e+00, 1.791671678051427e-01, 2.136719155032075e+04, 1.108275239535999e+03, 2.125541678193870e+04
295, 5.224297969845960e-02, 1.399103291653265e-02, 8.456112161931617e-39, 2.701791335425720e-56, 1.356695253074104e-50, 4.606677697749266e-34, 7.844451813601543e-43, 7.038748048571721e-37, 4.387668299859288e-19, 5.539989905047449e-14, 3.486460673162932e-18, 4.226176648266721e-03, 1.123414045686386e-03, 2.786401052217734e+01, 7.461971482452770e+00, 8.733670036138549e+04, 2.905675593541345e+02, 1.580702645419655e-36, 5.050463652203711e-54, 2.536073001984226e-48, 8.611271331297739e-32, 1.466364860845757e-40, 1.315754503695965e-34, 8.201876649691039e-17, 1.035591360522625e-11, 6.517247528988964e-16, 7.899999999999996e-01, 2.099999999896438e-01, 4.355685534036207e+03, 2.816942510852467e+03, 1.090650220867642e+03, 5.208624755793890e+03, 1.394867740219846e+03, 5.050462431900709e+00, 1.793373637306317e-01, 9.580291986853112e+03, -3.355753137794944e+04, 1.319977616050558e+05
296, 5.936984105820705e-02, 1.589965590188528e-02, 1.531567673593231e-38, 6.265358646770938e-56, 3.227889335094646e-50, 8.343699075102347e-34, 1.486551500401472e-42, 1.263898889863558e-36, 5.717440892218401e-19, 7.067958046670723e-14, 4.949976267845221e-18, 4.224863396939628e-03, 1.123064953546180e-03, 2.785648458650502e+01, 7.459981733603511e+00, 8.731411400118192e+04, 3.000539440224712e+02, 2.863852268016754e-36, 1.171548726175245e-53, 6.035775207719003e-48, 1.560174057723515e-31, 2.779677293632374e-40, 2.363342975101825e-34, 1.069094519866456e-16, 1.321625418922310e-11, 9.255876188636930e-16, 7.899999999999997e-01, 2.099999999867830e-01, 4.349779202739835e+03, 2.813997150355884e+03, 1.102621270084717e+03, 5.208836536414394e+03, 1.394929259444406e+03, 5.053311476918140e+00, 1.790702659300320e-01, 1.894955418305066e+04, -1.464523693526671e+04, 1.025023515614238e+05
351, 6.248582226496045e-02, 1.673413731704601e-02, 1.820209230513483e-38, 7.991378099328293e-56, 4.162696550360983e-50, 9.916160037760822e-34, 1.801207922070189e-42, 1.502646124351211e-36, 6.156778827329065e-19, 7.572655384881956e-14, 5.474104700308543e-18, 4.224414313000129e-03, 1.122945576797723e-03, 2.785391508952427e+01, 7.458861268680454e+00, 8.730606978899300e+04, 3.027685955705268e+02, 3.403940015259594e-36, 1.494453013058228e-53, 7.784582740062017e-48, 1.854402965571717e-31, 3.368406015613755e-40, 2.810071054310008e-34, 1.151367956173718e-16, 1.416148443500589e-11, 1.023702315356589e-15, 7.899999999999995e-01, 2.099999999858380e-01, 4.348079956169850e+03, 2.813196889073648e+03, 1.106025940403875e+03, 5.208909754189513e+03, 1.394868013803497e+03, 5.054081614718737e+00, 1.789934221163776e-01, 2.050202951223647e+04, -3.551046188026356e+04, 1.946283216904052e+05
