"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Density_5","Density_6","Density_7","Density_8","Density_9","Density_10","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","MassFrac_5","MassFrac_6","MassFrac_7","MassFrac_8","MassFrac_9","MassFrac_10","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
55, 3.505990866283369e-02, 9.389287115390117e-03, 1.386651893437981e-38, 4.424317257196027e-55, 4.971340502672165e-50, 7.538370743838203e-34, 5.722113417020944e-42, 2.834972197194483e-36, 7.827794070531070e-19, 4.479906490392818e-14, 3.509525714039986e-18, 3.842987546016641e-03, 1.021553651427972e-03, 2.513784988362838e+01, 6.514976346361864e+00, 7.900823512501727e+04, 2.364207392805791e+02, 2.850529653554235e-36, 9.095035025049047e-53, 1.021954651188455e-47, 1.549657087441000e-31, 1.176290462906167e-39, 5.827830584840372e-34, 1.609153618551115e-16, 9.209309385034899e-12, 7.214505071621652e-16, 7.900000000000004e-01, 2.099999999907894e-01, 4.370366004961183e+03, 3.108264329901363e+03, 1.051302300313299e+03, 5.167568505042572e+03, 1.339278686697984e+03, 4.759934404124587e+00, 1.800012481792127e-01, 4.973754031207187e+05, -1.002408884948528e+06, 2.081433008037068e+06
56, 3.611437659401692e-02, 9.671680953179728e-03, 1.570687409288990e-38, 5.094400957275932e-55, 5.821411622584261e-50, 8.539752611991420e-34, 6.411890760919482e-42, 3.115856280775599e-36, 8.245587755308463e-19, 4.681376752113123e-14, 3.784342832910288e-18, 3.842842694607795e-03, 1.021515146621074e-03, 2.513732588239850e+01, 6.527868551462366e+00, 7.901126027873273e+04, 2.376215367209252e+02, 3.228971758535499e-36, 1.047291569310188e-52, 1.196748227111841e-47, 1.755576561314793e-31, 1.318137145773377e-39, 6.405483277435979e-34, 1.695103038132171e-16, 9.623833000915539e-12, 7.779737750374543e-16, 7.900000000000005e-01, 2.099999999903748e-01, 4.364198111984392e+03, 3.103994636694209e+03, 1.053053730684913e+03, 5.167655567832606e+03, 1.341979509827842e+03, 4.763887388486288e+00, 1.797223219616050e-01, 2.525606728874440e+05, -4.694078235938764e+05, 1.164522000242622e+06
57, 3.720781251492448e-02, 9.964510689344029e-03, 1.748822097889503e-38, 5.716510827056990e-55, 6.685040359585147e-50, 9.509152369704685e-34, 7.074028102053025e-42, 3.374327156296988e-36, 8.582807842869517e-19, 4.845701164898642e-14, 4.031492466422187e-18, 3.838839021845881e-03, 1.020450879176389e-03, 2.511503586107654e+01, 6.527989654272242e+00, 7.893764546006254e+04, 2.383888322857278e+02, 3.598925220543344e-36, 1.176408681811178e-52, 1.375723715951196e-47, 1.956901638572617e-31, 1.455774042313113e-39, 6.944074597305799e-34, 1.766267915190307e-16, 9.972035551595519e-12, 8.296464192296610e-16, 7.900000000000005e-01, 2.099999999900264e-01, 4.350948055274803e+03, 3.097798105839432e+03, 1.054521663023683e+03, 5.168458020078716e+03, 1.343404033752713e+03, 4.769663242889824e+00, 1.791231241131662e-01, 2.969858817537299e+05, -7.903298680223703e+05, 2.169024640095712e+06
58, 3.834153283913298e-02, 1.026812886858450e-02, 1.945237037710651e-38, 6.357551669246984e-55, 7.680240988421032e-50, 1.057816566381231e-33, 7.796910871442738e-42, 3.645101279390085e-36, 8.901089440519851e-19, 5.005577325487151e-14, 4.289221887644827e-18, 3.828336440347403e-03, 1.017659053713169e-03, 2.505350286092785e+01, 6.514150921207220e+00, 7.873412659869320e+04, 2.387817981998580e+02, 4.014112353333199e-36, 1.311918609287474e-52, 1.584863419240665e-47, 2.182867416337472e-31, 1.608938943694515e-39, 7.521883344340701e-34, 1.836792760401325e-16, 1.032930660288574e-11, 8.851064539489449e-16, 7.900000000000006e-01, 2.099999999896690e-01, 4.326599783818142e+03, 3.088913446249578e+03, 1.056034804352584e+03, 5.169939363620028e+03, 1.344233796569540e+03, 4.777986914994266e+00, 1.780220396280353e-01, 2.004594288430225e+05, -3.330166410421366e+05, 1.010621105659387e+06
59, 3.951707266937012e-02, 1.058294660207660e-02, 2.208300784087519e-38, 7.345204423301138e-55, 9.024379458837613e-50, 1.200972091175644e-33, 8.771546823635884e-42, 4.029367453948025e-36, 9.396637790817909e-19, 5.251498934347379e-14, 4.641716743414888e-18, 3.833901248005485e-03, 1.019138306379313e-03, 2.508795699748179e+01, 6.539716614214226e+00, 7.885224935220777e+04, 2.404800485161852e+02, 4.550345735526481e-36, 1.513526593160597e-52, 1.859531404516635e-47, 2.474680203415094e-31, 1.807433614592266e-39, 8.302770683712685e-34, 1.936237627040605e-16, 1.082105116894366e-11, 9.564555762111580e-16, 7.900000000000007e-01, 2.099999999891771e-01, 4.329212752845511e+03, 3.086292752749726e+03, 1.057983959410150e+03, 5.169534827826185e+03, 1.347550651680701e+03, 4.780412528832809e+00, 1.781402040595961e-01, 1.993251316656227e+05, -4.251164575872376e+05, 1.177072604946085e+06
60, 4.073611831285641e-02, 1.090941549460945e-02, 2.499671158381933e-38, 8.573754558313949e-55, 1.058530971481363e-49, 1.359523063608821e-33, 9.851055111440502e-42, 4.464168191725098e-36, 9.934808050811745e-19, 5.510541188273517e-14, 5.011186447193563e-18, 3.837997372308338e-03, 1.020227149545834e-03, 2.511357838295783e+01, 6.558856836628715e+00, 7.893981726001347e+04, 2.420861760541387e+02, 5.145235974807442e-36, 1.764791750494162e-52, 2.178843251701674e-47, 2.798394881664562e-31, 2.027706843727559e-39, 9.188888186605832e-34, 2.044946256808107e-16, 1.134270588652801e-11, 1.031485149480939e-15, 7.900000000000008e-01, 2.099999999886553e-01, 4.330515576557083e+03, 3.083926680300198e+03, 1.059923611885794e+03, 5.169291429348800e+03, 1.350052227320915e+03, 4.782600542227184e+00, 1.781991207255379e-01, 2.079504177385747e+05, -3.412520780350075e+05, 9.028278479844077e+05
61, 4.199973579341539e-02, 1.124782103476910e-02, 2.829870294971470e-38, 9.862605638721855e-55, 1.247265396910733e-49, 1.539231745012306e-33, 1.105321747391084e-41, 4.926198628302259e-36, 1.042340366156478e-18, 5.753153578699422e-14, 5.394976704350000e-18, 3.828580088316206e-03, 1.017723820887271e-03, 2.505586803090227e+01, 6.557057131865891e+00, 7.875781057181480e+04, 2.428634118973102e+02, 5.839234080148682e-36, 2.035077829080213e-52, 2.573642553714550e-47, 3.176094140672690e-31, 2.280752028940810e-39, 1.016485701379265e-33, 2.150794472803540e-16, 1.187121915261127e-11, 1.113214690073502e-15, 7.900000000000008e-01, 2.099999999881267e-01, 4.308202069515502e+03, 3.075582923503403e+03, 1.061895102692749e+03, 5.170098388386646e+03, 1.353001638905831e+03, 4.790452038228278e+00, 1.771900529378686e-01, 2.030592266636715e+05, -2.952798057501094e+05, 7.861936642113511e+05
62, 4.330924441866192e-02, 1.159851654230057e-02, 3.136781932672182e-38, 1.091435170075509e-54, 1.428303744708170e-49, 1.706292613090593e-33, 1.215719893280009e-41, 5.327647734361536e-36, 1.078691521727378e-18, 5.955727482956298e-14, 5.743398410986109e-18, 3.824676197239472e-03, 1.016686077687632e-03, 2.503357447315530e+01, 6.560083430414808e+00, 7.868640994471294e+04, 2.438069948178367e+02, 6.479130778703853e-36, 2.254396816603680e-52, 2.950210423391842e-47, 3.524405975372483e-31, 2.511111179514772e-39, 1.100443931223099e-33, 2.228074373406291e-16, 1.230175959714293e-11, 1.186318660898378e-15, 7.900000000000009e-01, 2.099999999876960e-01, 4.294902714365422e+03, 3.069218237181208e+03, 1.063605723377262e+03, 5.170770756506597e+03, 1.355007755628631e+03, 4.796456152411153e+00, 1.765886257012755e-01, 2.128192699876260e+05, -5.148315595951076e+05, 1.363639078932377e+06
63, 4.466648738017173e-02, 1.196199563671325e-02, 3.558412321349671e-38, 1.281388543489596e-54, 1.685268954041691e-49, 1.935746740369328e-33, 1.370464809087080e-41, 5.934040417786566e-36, 1.141852296304083e-18, 6.268386599410534e-14, 6.213886486975074e-18, 3.834151738607669e-03, 1.019204892478582e-03, 2.509523665696174e+01, 6.582868993760041e+00, 7.888378411109337e+04, 2.459115331614830e+02, 7.331858323601667e-36, 2.640210973299630e-52, 3.472378154173961e-47, 3.988470016700742e-31, 2.823746353794420e-39, 1.222667293745070e-33, 2.352706349613073e-16, 1.291556972998832e-11, 1.280327608132941e-15, 7.900000000000009e-01, 2.099999999870820e-01, 4.303112712588443e+03, 3.067485635938614e+03, 1.065750168545342e+03, 5.170697017379683e+03, 1.356353858587489e+03, 4.798052942659129e+00, 1.769599005855075e-01, 1.974735062297514e+05, -3.350727373805809e+05, 8.468322696794563e+05
64, 4.607394334706959e-02, 1.233892212281907e-02, 4.057220581467453e-38, 1.480785812736547e-54, 2.006296607664946e-49, 2.207248114644837e-33, 1.548537143570148e-41, 6.601817307716886e-36, 1.202105122270766e-18, 6.587897231548002e-14, 6.736670467836929e-18, 3.828357883505276e-03, 1.017664753777282e-03, 2.506051671280771e+01, 6.589148287140260e+00, 7.877609416462990e+04, 2.472409646695787e+02, 8.372269147482576e-36, 3.055672504135835e-52, 4.140089219151302e-47, 4.554762286155059e-31, 3.195480622883444e-39, 1.362316646405338e-33, 2.480601541161003e-16, 1.359444171963803e-11, 1.390144242397302e-15, 7.900000000000010e-01, 2.099999999864030e-01, 4.285097455013890e+03, 3.059266322353749e+03, 1.068178223183536e+03, 5.171357748035583e+03, 1.359702333282039e+03, 4.805832879710891e+00, 1.761452094627194e-01, 2.294856043802654e+05, -3.008280823238680e+05, 6.475860328181301e+05
65, 4.753441116795683e-02, 1.273004555171822e-02, 4.428324221057485e-38, 1.597094107847741e-54, 2.259316845388285e-49, 2.409282652822482e-33, 1.679772096403407e-41, 7.052989371272392e-36, 1.229113805147091e-18, 6.774120981664245e-14, 7.104487871785633e-18, 3.823714588178069e-03, 1.016430460080845e-03, 2.503709683597993e+01, 6.579967898185916e+00, 7.869071660156157e+04, 2.480668953759026e+02, 9.149156020827202e-36, 3.299682327495307e-52, 4.667870121308403e-47, 4.977707545469987e-31, 3.470499498737417e-39, 1.457185539038909e-33, 2.539415230070473e-16, 1.399569829835203e-11, 1.467825406232774e-15, 7.900000000000010e-01, 2.099999999860016e-01, 4.269732701230998e+03, 3.051998613167042e+03, 1.069783282593259e+03, 5.172798869867705e+03, 1.359456758524364e+03, 4.812749520678421e+00, 1.754503801793219e-01, 2.429497524590621e+05, -3.205766469681548e+05, 6.107873662913429e+05
66, 4.904722907946974e-02, 1.313518869858435e-02, 4.810001306809994e-38, 1.697952733825329e-54, 2.532204297062126e-49, 2.617092354343754e-33, 1.813627515432506e-41, 7.496950209325355e-36, 1.250618587957130e-18, 6.945721726761287e-14, 7.466873119234700e-18, 3.815034765475809e-03, 1.014123165436756e-03, 2.499184709735771e+01, 6.557464509642321e+00, 7.852658921407937e+04, 2.485982434832616e+02, 9.960331336340988e-36, 3.516043082649903e-52, 5.243573172077210e-47, 5.419355489605112e-31, 3.755577144820560e-39, 1.552434257995123e-33, 2.589723934961081e-16, 1.438288377814316e-11, 1.546206031351780e-15, 7.900000000000008e-01, 2.099999999856144e-01, 4.245540073020995e+03, 3.041610206020634e+03, 1.071344284947412e+03, 5.175197716566603e+03, 1.357889844018589e+03, 4.822693951479109e+00, 1.743563342375395e-01, 1.852122650141547e+05, -2.981098061862632e+05, 7.203005958957693e+05
67, 5.061579951229327e-02, 1.355526275799297e-02, 5.358972802831621e-38, 1.913738772577296e-54, 2.923351825404435e-49, 2.915918878197272e-33, 2.010444647861844e-41, 8.209172111043863e-36, 1.303836558652537e-18, 7.264606890363719e-14, 8.009811023371395e-18, 3.826740694416588e-03, 1.017234868063394e-03, 2.506990969569615e+01, 6.579809352303035e+00, 7.877088056390989e+04, 2.509067769244683e+02, 1.106317059949740e-35, 3.950760584697933e-52, 6.035025956786437e-47, 6.019681231960356e-31, 4.150402127137069e-39, 1.694717903720774e-33, 2.691666260111048e-16, 1.499719971034593e-11, 1.653561402186442e-15, 7.900000000000010e-01, 2.099999999849999e-01, 4.255224040133782e+03, 3.039222588221773e+03, 1.073537318260203e+03, 5.175482281435175e+03, 1.358348998118327e+03, 4.824941226429590e+00, 1.747942653638368e-01, 1.701983016298628e+05, -4.215960504197560e+05, 1.133989066657641e+06
68, 5.224297969845960e-02, 1.399103291653265e-02, 5.936874159563937e-38, 2.199511266166277e-54, 3.348942771236062e-49, 3.230450056170311e-33, 2.220580710254547e-41, 9.004775677080134e-36, 1.368987426616007e-18, 7.613723290840885e-14, 8.565621688030820e-18, 3.846612414390282e-03, 1.022517224002276e-03, 2.519722650198878e+01, 6.615775804400419e+00, 7.917680304857511e+04, 2.536749519815727e+02, 1.219288579350914e-35, 4.517257558289211e-52, 6.877908414632545e-47, 6.634553392557149e-31, 4.560529037285808e-39, 1.849360429005142e-33, 2.811564957729367e-16, 1.563672330818312e-11, 1.759168952980399e-15, 7.900000000000011e-01, 2.099999999843602e-01, 4.280444304075789e+03, 3.041441964451804e+03, 1.075600264980315e+03, 5.174893332664084e+03, 1.358718353303285e+03, 4.822751550860493e+00, 1.759347833421614e-01, 1.142760204287147e+05, -1.229216698688269e+05, 5.518001613653495e+05
69, 5.392886588664213e-02, 1.444252495026680e-02, 7.011512353927087e-38, 2.759773750747030e-54, 4.199268811404352e-49, 3.815345626493005e-33, 2.604815076385863e-41, 1.047552090850752e-35, 1.484298942732771e-18, 8.201469956386854e-14, 9.510547504368813e-18, 3.849461699048825e-03, 1.023274628779048e-03, 2.521802675490191e+01, 6.625782594452524e+00, 7.924132017078044e+04, 2.564089178292458e+02, 1.438927100111446e-35, 5.663704261894264e-52, 8.617886396503580e-47, 7.829985802103830e-31, 5.345692648022200e-39, 2.149823057017508e-33, 3.046130229191867e-16, 1.683134363214103e-11, 1.951787838363963e-15, 7.900000000000011e-01, 2.099999999831653e-01, 4.277746109516060e+03, 3.037274992154478e+03, 1.079170486341451e+03, 5.175331694115878e+03, 1.359766289118003e+03, 4.826681255829641e+00, 1.758127648172378e-01, 1.084942957150455e+05, -3.662500165720525e+05, 1.345359581556706e+06
70, 5.567779462008837e-02, 1.491090021560484e-02, 7.984780567753869e-38, 3.278699882498331e-54, 5.018043134421487e-49, 4.345076768194527e-33, 2.956167815720091e-41, 1.179855025642487e-35, 1.574142884130829e-18, 8.681508481643583e-14, 1.032195632656761e-17, 3.866911398239241e-03, 1.027913156407141e-03, 2.533051075114443e+01, 6.663869731945781e+00, 7.960148981074945e+04, 2.594695029203071e+02, 1.631270023770868e-35, 6.698299082707442e-52, 1.025173237224433e-46, 8.876879486912181e-31, 6.039374409980698e-39, 2.410413309914424e-33, 3.215933209717723e-16, 1.773609735051426e-11, 2.108748988068727e-15, 7.900000000000011e-01, 2.099999999822603e-01, 4.296170334662122e+03, 3.036591576061820e+03, 1.081810814029397e+03, 5.174957849439214e+03, 1.361411355490145e+03, 4.827275548835065e+00, 1.766459503883366e-01, 1.038669756503597e+05, -3.077728742851529e+05, 1.055276683927238e+06
71, 5.749073580602473e-02, 1.539641846044035e-02, 9.415889070980063e-38, 4.122020081733794e-54, 6.306672713616617e-49, 5.123987011170999e-33, 3.471213834041364e-41, 1.375946847712160e-35, 1.705617998219595e-18, 9.342484299402940e-14, 1.142705976635527e-17, 3.876857984053713e-03, 1.030557185541086e-03, 2.539386303297999e+01, 6.695524590983100e+00, 7.980995002351096e+04, 2.626635016225632e+02, 1.918706436157967e-35, 8.399574805071287e-52, 1.285131274926811e-46, 1.044131550723580e-30, 7.073405681023492e-39, 2.803811783056399e-33, 3.475593442255980e-16, 1.903748506364188e-11, 2.328529250375451e-15, 7.900000000000013e-01, 2.099999999809586e-01, 4.303514206951438e+03, 3.033978234716330e+03, 1.085303705924721e+03, 5.174590319936848e+03, 1.364368890641152e+03, 4.829713157102015e+00, 1.769780570782486e-01, 1.303891874113802e+05, -3.298475959712709e+05, 9.623170818011774e+05
72, 5.936984105820705e-02, 1.589965590188528e-02, 1.050422344020899e-37, 4.689954381159521e-54, 7.368463963439914e-49, 5.716396597066478e-33, 3.865089528462851e-41, 1.518543215299528e-35, 1.775718712385849e-18, 9.751812605795031e-14, 1.220471262692693e-17, 3.880488486594027e-03, 1.031522255832518e-03, 2.542111820773861e+01, 6.704941420575969e+00, 7.989151721321186e+04, 2.645330723143859e+02, 2.138477293885419e-35, 9.547931849085391e-52, 1.500091174404388e-46, 1.163758977067925e-30, 7.868650398098975e-39, 3.091490012742140e-33, 3.615054619105702e-16, 1.985299527415932e-11, 2.484667332110808e-15, 7.900000000000013e-01, 2.099999999801429e-01, 4.300715480480069e+03, 3.029168452534233e+03, 1.087538844805247e+03, 5.175297763024793e+03, 1.365009518918637e+03, 4.834311403675031e+00, 1.768514922705071e-01, 1.699500375131151e+05, -3.333956273983821e+05, 7.755251385023253e+05
73, 6.131888829774556e-02, 1.642162429345971e-02, 1.148121915056268e-37, 5.060675517191103e-54, 8.399340870514048e-49, 6.248277083182677e-33, 4.220504994649413e-41, 1.638498347610903e-35, 1.810388457160141e-18, 1.003645983717671e-13, 1.285121068968828e-17, 3.871944296879770e-03, 1.029251015525881e-03, 2.537381480505100e+01, 6.691398428885347e+00, 7.972928182870198e+04, 2.652627134794925e+02, 2.342534508116187e-35, 1.032539042930637e-51, 1.713733147724607e-46, 1.274847600388296e-30, 8.611174877851227e-39, 3.343058668627352e-33, 3.693769257757800e-16, 2.047757576925650e-11, 2.622056431192767e-15, 7.900000000000011e-01, 2.099999999795182e-01, 4.277573582957803e+03, 3.019517149063538e+03, 1.089344994146897e+03, 5.177066651538340e+03, 1.365258473134377e+03, 4.843635990579777e+00, 1.758049627719506e-01, 1.350852641579840e+05, -2.313091216320750e+05, 5.882607206041428e+05
74, 6.333959785032550e-02, 1.696278435033394e-02, 1.328859644063909e-37, 6.151345286091943e-54, 1.029418488167952e-48, 7.232039291978853e-33, 4.882242353260199e-41, 1.879754986353248e-35, 1.938069371550095e-18, 1.073021912508527e-13, 1.409281830802117e-17, 3.887647915166259e-03, 1.033425395063451e-03, 2.547481802468999e+01, 6.723338439185920e+00, 8.005239720268561e+04, 2.687888711098532e+02, 2.700345148836850e-35, 1.250000741336377e-51, 2.091857656348247e-46, 1.469606087108577e-30, 9.921092504362285e-39, 3.819806915708212e-33, 3.938306237948247e-16, 2.180463173053278e-11, 2.863769226607192e-15, 7.900000000000014e-01, 2.099999999781907e-01, 4.295168583319079e+03, 3.019690275747091e+03, 1.092694544654775e+03, 5.176679236047654e+03, 1.366234155679640e+03, 4.843383414610571e+00, 1.766006489030239e-01, 8.029277674710723e+04, -2.077294639616793e+05, 6.554929380146383e+05
75, 6.543449253022506e-02, 1.752381169969871e-02, 1.506719337937349e-37, 7.262511174993681e-54, 1.230695194006245e-48, 8.200157829598495e-33, 5.532769283361818e-41, 2.114868419038713e-35, 2.047736689438217e-18, 1.133801182736578e-13, 1.522365115010633e-17, 3.891725256365985e-03, 1.034509245249704e-03, 2.550278619658993e+01, 6.735939746265223e+00, 8.014098630846191e+04, 2.712196768013486e+02, 3.058561945048491e-35, 1.474252021994603e-51, 2.498247279081571e-46, 1.664589419509014e-30, 1.123123408238045e-38, 4.293072971447875e-33, 4.156799049496062e-16, 2.301557472220656e-11, 3.090322059326022e-15, 7.900000000000014e-01, 2.099999999769795e-01, 4.295042685266402e+03, 3.016438142185208e+03, 1.095618691946283e+03, 5.176933048485323e+03, 1.367360758790703e+03, 4.846476057640061e+00, 1.765949555053322e-01, 1.078793829892181e+05, -1.829661507927085e+05, 5.246212777724469e+05
76, 6.760644752453709e-02, 1.810547633663256e-02, 1.737578929126100e-37, 8.715114333531455e-54, 1.511181188513076e-48, 9.456796838207543e-33, 6.373080663914170e-41, 2.416457403884053e-35, 2.175045922493235e-18, 1.205349256399673e-13, 1.658931985810242e-17, 3.889768886644105e-03, 1.033989197594960e-03, 2.549290549653667e+01, 6.740292078994051e+00, 8.010878308319546e+04, 2.735699905299903e+02, 3.528968928521370e-35, 1.770012698474186e-51, 3.069162137175996e-46, 1.920646115463548e-30, 1.294352922041061e-38, 4.907750060994998e-33, 4.417450827656006e-16, 2.448026965882991e-11, 3.369239425226558e-15, 7.900000000000013e-01, 2.099999999755146e-01, 4.284799931005145e+03, 3.010758092777054e+03, 1.098992305988379e+03, 5.177530061339775e+03, 1.368932421843526e+03, 4.851932271656656e+00, 1.761317547470297e-01, 1.835190613566249e+05, -4.187274375088169e+05, 9.839938368190245e+05
77, 6.985839957815661e-02, 1.870856474182115e-02, 1.902936611484876e-37, 9.534304721880882e-54, 1.727386522472802e-48, 1.035696644270425e-32, 6.985257382961645e-41, 2.624220356504603e-35, 2.228818658494620e-18, 1.247329771840495e-13, 1.751857951312273e-17, 3.887096034417029e-03, 1.033278692568374e-03, 2.548121380076937e+01, 6.735677423016094e+00, 8.006280466199227e+04, 2.749314520642651e+02, 3.867462778800413e-35, 1.937719228852431e-51, 3.510680828749266e-46, 2.104914161443782e-30, 1.419659633741807e-38, 5.333375000984662e-33, 4.529774218647071e-16, 2.535030035350742e-11, 3.560415717241882e-15, 7.900000000000014e-01, 2.099999999746444e-01, 4.272787355086350e+03, 3.004381793619278e+03, 1.101089528948227e+03, 5.178714064271086e+03, 1.368935862934185e+03, 4.858117204647384e+00, 1.755885186083089e-01, 1.126573705943618e+05, -1.759165012425160e+05, 4.315240030975973e+05
78, 7.219325844631382e-02, 1.933385616793038e-02, 2.097759571908882e-37, 1.067918359945819e-53, 1.992197334785363e-48, 1.141747844994269e-32, 7.713710320618329e-41, 2.875389192135463e-35, 2.304519956141301e-18, 1.297839403024982e-13, 1.858082360363472e-17, 3.889238159337867e-03, 1.033848118175190e-03, 2.549923166544484e+01, 6.737715250790874e+00, 8.011263067117438e+04, 2.767505262756122e+02, 4.261066033791458e-35, 2.169205046833204e-51, 4.046643147069144e-46, 2.319170903380816e-30, 1.566844431642095e-38, 5.840623198487145e-33, 4.681047266237812e-16, 2.636231278169633e-11, 3.774222622913503e-15, 7.900000000000011e-01, 2.099999999736322e-01, 4.269437525492737e+03, 3.000372919324497e+03, 1.103339995175373e+03, 5.179521590195183e+03, 1.368595809784760e+03, 4.861991334329381e+00, 1.754370316577907e-01, 1.358320098339886e+05, -3.153013988618650e+05, 7.658313502557481e+05
79, 7.461397849477001e-02, 1.998214181463633e-02, 2.395477234710549e-37, 1.261771262162320e-53, 2.412742137746922e-48, 1.303808537451172e-32, 8.812274830597340e-41, 3.260151601535894e-35, 2.435872148415732e-18, 1.377204648671647e-13, 2.016280535197566e-17, 3.889841512603874e-03, 1.034008503212647e-03, 2.550630494240006e+01, 6.742100879295717e+00, 8.013170466837398e+04, 2.793329909192626e+02, 4.865049152489864e-35, 2.562570464319441e-51, 4.900112980552113e-46, 2.647945272960326e-30, 1.789712278408928e-38, 6.621143192770592e-33, 4.947088437956106e-16, 2.797007715932099e-11, 4.094926792376721e-15, 7.900000000000011e-01, 2.099999999720242e-01, 4.263454060256728e+03, 2.995703267530656e+03, 1.106756137009644e+03, 5.180154728465430e+03, 1.369274217827504e+03, 4.866492653180999e+00, 1.751664456841450e-01, 1.034332914642400e+05, -2.057976607771086e+05, 4.947815467255518e+05
80, 7.712375765598738e-02, 2.065427811046968e-02, 2.701179671011708e-37, 1.465194876077342e-53, 2.871531810816802e-48, 1.470215584880584e-32, 9.950823642312092e-41, 3.655345345866251e-35, 2.554022194480791e-18, 1.452942626141936e-13, 2.172079234080845e-17, 3.894173944098798e-03, 1.035160162210051e-03, 2.553737972951568e+01, 6.750271972215706e+00, 8.022582228078799e+04, 2.819645265495046e+02, 5.479806425527029e-35, 2.972399201261090e-51, 5.825394969793170e-46, 2.982584570511408e-30, 2.018695310038549e-38, 7.415495210763185e-33, 5.181272235405410e-16, 2.947543410051151e-11, 4.406435407242649e-15, 7.900000000000011e-01, 2.099999999705185e-01, 4.263334170503163e+03, 2.992286275806180e+03, 1.109863049157798e+03, 5.180695643267232e+03, 1.369408489348960e+03, 4.869776895236439e+00, 1.751610239954715e-01, 7.829450742440741e+04, -1.637193897141064e+05, 4.358696763165484e+05
81, 7.972633713574356e-02, 2.135126697632939e-02, 3.058371120204265e-37, 1.736514604093699e-53, 3.442586455518909e-48, 1.664643520083627e-32, 1.128991780252202e-40, 4.124360161768757e-35, 2.697059709256038e-18, 1.537274704365854e-13, 2.342831415195916e-17, 3.902530820414092e-03, 1.037381610336061e-03, 2.559337468239052e+01, 6.764715548541479e+00, 8.040040111145677e+04, 2.849041797912902e+02, 6.191144403838436e-35, 3.515274062815627e-51, 6.968922027812107e-46, 3.369783459459079e-30, 2.285448975146345e-38, 8.349055209899906e-33, 5.459731821121633e-16, 3.111947278151574e-11, 4.742657785873391e-15, 7.900000000000011e-01, 2.099999999688741e-01, 4.270068614634723e+03, 2.990595147305248e+03, 1.112971796466703e+03, 5.180936917480425e+03, 1.369399891832428e+03, 4.871363632912027e+00, 1.754655709511944e-01, 6.588893339606754e+04, -1.108333599609297e+05, 3.077617580280301e+05
82, 8.242461639642955e-02, 2.207388490838751e-02, 3.494631310458643e-37, 2.065494063913200e-53, 4.178116867512340e-48, 1.902114973812100e-32, 1.292528576349413e-40, 4.692406309177510e-35, 2.854809198274266e-18, 1.635120360497486e-13, 2.544914970197974e-17, 3.908767524922081e-03, 1.039039468486628e-03, 2.563531037116457e+01, 6.780075673565093e+00, 8.053297848979340e+04, 2.880762111174149e+02, 7.062990361181341e-35, 4.174564744737427e-51, 8.444381264144251e-46, 3.844359685580215e-30, 2.612326184163107e-38, 9.483810333089926e-33, 5.769847534438954e-16, 3.304737558723872e-11, 5.143521106429780e-15, 7.900000000000008e-01, 2.099999999669460e-01, 4.272804632792535e+03, 2.987736595867434e+03, 1.116570769221315e+03, 5.181145991439780e+03, 1.370319352063078e+03, 4.874091020395658e+00, 1.755892999456722e-01, 7.534098827723732e+04, -1.672657458364960e+05, 4.144526739414145e+05
83, 8.522212594146307e-02, 2.282307739998714e-02, 4.024835233805632e-37, 2.477735959384082e-53, 5.149157111820119e-48, 2.190726187041650e-32, 1.490957992162933e-40, 5.379630432716025e-35, 3.025283530951414e-18, 1.741892782132274e-13, 2.770919390082256e-17, 3.908651932984500e-03, 1.039008741505200e-03, 2.563878457959251e+01, 6.780824417722592e+00, 8.053804759813607e+04, 2.909141761875346e+02, 8.134824715074113e-35, 5.007893876134477e-51, 1.040725597490553e-45, 4.427802008047893e-30, 3.013460482037219e-38, 1.087307878703999e-32, 6.114573593220220e-16, 3.520639139729597e-11, 5.600463678262406e-15, 7.900000000000006e-01, 2.099999999647868e-01, 4.265227607382263e+03, 2.982526600632951e+03, 1.120327113898329e+03, 5.182001407429598e+03, 1.370511209963524e+03, 4.879143710834995e+00, 1.752466495387411e-01, 6.752066571611920e+04, -1.550440179668340e+05, 4.393849795374546e+05
84, 8.812282375538115e-02, 2.359990442688505e-02, 4.656732406118501e-37, 3.010764276415163e-53, 6.369024353728494e-48, 2.534688477472532e-32, 1.728561884339363e-40, 6.203599424119196e-35, 3.226338481812522e-18, 1.866174882269541e-13, 3.032299331250354e-17, 3.918734366292620e-03, 1.041688881992397e-03, 2.570554138325561e+01, 6.802076125378552e+00, 8.074906741875409e+04, 2.947377147650274e+02, 9.387772318729584e-35, 6.069571336161274e-51, 1.283967926666504e-45, 5.109822993942064e-30, 3.484706440870628e-38, 1.250618972086819e-32, 6.504159665824028e-16, 3.762128328151271e-11, 6.112985080828780e-15, 7.900000000000004e-01, 2.099999999623716e-01, 4.272959259453431e+03, 2.980245485049370e+03, 1.124355634944495e+03, 5.182126624210066e+03, 1.371269301964164e+03, 4.881297411038720e+00, 1.755962925166891e-01, 7.158273978778275e+04, -1.417352903724564e+05, 3.533062601920020e+05
