"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Density_5","Density_6","Density_7","Density_8","Density_9","Density_10","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","MassFrac_5","MassFrac_6","MassFrac_7","MassFrac_8","MassFrac_9","MassFrac_10","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
18, -2.347534431703370e-03, 0.000000000000000e+00, 8.319414800331788e-82, 2.613662204881045e-132, 2.094506988323965e-112, 4.538696128871731e-77, 3.139292949876434e-100, 6.392148285402078e-83, 2.053873693602509e-42, 2.477172279515734e-25, 5.549104416270860e-42, 1.065942355278787e-03, 2.833517653272726e-04, 7.724885620526745e+00, -2.911292856970875e-14, 2.273700246985247e+04, 5.607786830674331e+01, 6.165753391554817e-79, 1.937058914706507e-129, 1.552298313864422e-109, 3.363755951766167e-74, 2.326618712654260e-97, 4.737401718263568e-80, 1.522183830964871e-39, 1.835902374200717e-22, 4.112598084825553e-39, 7.900000000000000e-01, 2.100000000000000e-01, 3.900000000000693e+02, 1.000000000000176e+03, 1.000000000000152e+03, 5.725131016695584e+03, -2.157641401167015e-11, 8.999999999999179e+00, 3.136118971526391e-15, 4.038964201005641e+00, -1.226067593648819e-01, 4.385800736419095e+00
19, -1.675430254851178e-03, 0.000000000000000e+00, 8.428542321891343e-82, 2.664277480247551e-132, 2.127768959915868e-112, 4.598231169702772e-77, 3.175546165475707e-100, 6.470846008976979e-83, 2.072949138011131e-42, 2.492764308927800e-25, 5.602181646134949e-42, 1.065942355278789e-03, 2.833517653272731e-04, 7.724885620526757e+00, -4.070212705290554e-14, 2.273700246985253e+04, 5.607786830678184e+01, 6.246630881416347e-79, 1.974571325524518e-129, 1.576949700900007e-109, 3.407879052817175e-74, 2.353486995147764e-97, 4.795726824979026e-80, 1.536321181833968e-39, 1.847458067784454e-22, 4.151935119689558e-39, 7.899999999999999e-01, 2.100000000000000e-01, 3.900000000000448e+02, 1.000000000000111e+03, 1.000000000000152e+03, 5.725131016695581e+03, -3.016549648539443e-11, 8.999999999999467e+00, 2.028194974208462e-15, 4.000000000000000e+00, 7.284545376538177e-17, 4.000000000000000e+00
20, -1.242633509495244e-03, 0.000000000000000e+00, 8.502657229460401e-82, 2.698842891206789e-132, 2.150445873598854e-112, 4.638664911710590e-77, 3.200109495758279e-100, 6.524251462661609e-83, 2.085849796516937e-42, 2.503276248679087e-25, 5.638085937323789e-42, 1.065942355278796e-03, 2.833517653272750e-04, 7.724885620526811e+00, -3.248769669238623e-14, 2.273700246985267e+04, 5.607786830679698e+01, 6.301559533692482e-79, 2.000188728306718e-129, 1.593756202415619e-109, 3.437845641561835e-74, 2.371691573310099e-97, 4.835307115791084e-80, 1.545882224388573e-39, 1.855248763371676e-22, 4.178544804442854e-39, 7.900000000000000e-01, 2.100000000000000e-01, 3.900000000000495e+02, 1.000000000000116e+03, 1.000000000000152e+03, 5.725131016695585e+03, -2.407755002874653e-11, 8.999999999999448e+00, 2.236412709203246e-15, 3.083598066491566e+06, -8.252731860926014e+06, 2.208831601224204e+07
21, -8.698244975333391e-04, 0.000000000000000e+00, 8.571456596620968e-82, 2.731212333160997e-132, 2.171556841010009e-112, 4.676198734988903e-77, 3.222821755529467e-100, 6.574101284450206e-83, 2.097933002349815e-42, 2.513146110154270e-25, 5.671667023574340e-42, 1.065942355278805e-03, 2.833517653272772e-04, 7.724885620526869e+00, -2.663565966855287e-14, 2.273700246985283e+04, 5.607786830604829e+01, 6.352548688769799e-79, 2.024178636407441e-129, 1.609402136899980e-109, 3.465663018592585e-74, 2.388524270810448e-97, 4.872252227332925e-80, 1.554837429668377e-39, 1.862563596605166e-22, 4.203432696369205e-39, 7.900000000000000e-01, 2.099999999999999e-01, 3.900000000000585e+02, 1.000000000000131e+03, 1.000000000000152e+03, 5.725131016695580e+03, -1.974044002844134e-11, 8.999999999999373e+00, 2.647707000550970e-15, 5.678334835214061e+06, -1.588093316760975e+07, 4.462894453798895e+07
22, -4.317799461937651e-04, 0.000000000000000e+00, 8.642910934991252e-82, 2.765000457163346e-132, 2.193561035430255e-112, 4.715180990506366e-77, 3.246354815408816e-100, 6.625855685493367e-83, 2.110442864638941e-42, 2.523338339611707e-25, 5.706437584395025e-42, 1.065942355278807e-03, 2.833517653272777e-04, 7.724885620526898e+00, -3.678371973379286e-14, 2.273700246985288e+04, 5.607786830618626e+01, 6.405505518032622e-79, 2.049219969861979e-129, 1.625710067160848e-109, 3.494553869684373e-74, 2.405965286464449e-97, 4.910608876378355e-80, 1.564108842104017e-39, 1.870117345859520e-22, 4.229202141510681e-39, 7.900000000000000e-01, 2.099999999999999e-01, 3.900000000000346e+02, 1.000000000000068e+03, 1.000000000000152e+03, 5.725131016695591e+03, -2.726145409813992e-11, 8.999999999999677e+00, 1.562918307121349e-15, 1.265608747344596e+07, -3.478521679989269e+07, 9.591112016965388e+07
23, 0.000000000000000e+00, 0.000000000000000e+00, 2.333983768526850e-58, 5.499316810099749e-88, 8.513608410982413e-78, 1.270045257739994e-53, 2.060718785849810e-66, 3.489636065619279e-56, 2.563748525614038e-29, 1.032409872417023e-19, 5.727187403546421e-29, 2.923343370290612e-03, 7.770912756468702e-04, 2.041991598379132e+01, 2.616941340622125e+00, 6.139091586612762e+04, 1.538337198471896e+02, 6.307323306166781e-56, 1.486127262411503e-85, 2.300704978083877e-75, 3.432151569368512e-51, 5.568856048064969e-64, 9.430341026155866e-54, 6.928236196330738e-27, 2.789969209564215e-17, 1.547706675439872e-26, 7.900000000000004e-01, 2.099999999999997e-01, 2.034811622912185e+03, 1.902451054202157e+03, 1.000082287616686e+03, 5.518247972899428e+03, 7.071983674931623e+02, 6.340726354289118e+00, 7.438214093247868e-02, 1.371128021965780e+07, -3.730396270906684e+07, 1.021016049672966e+08
28, 1.782976449799005e-03, 4.774934803206855e-04, 2.047521943998232e-45, 9.904349814259765e-66, 2.153375950982576e-59, 1.107099255362487e-40, 8.290335640472379e-50, 1.059746895277962e-42, 2.690324969728164e-22, 4.615639758779227e-16, 6.524780990341622e-22, 4.984460344771960e-03, 1.324983129622463e-03, 3.290434782314227e+01, 8.933161116409382e+00, 1.030986487904150e+05, 2.642954026204491e+02, 3.245170437468105e-43, 1.569765995123628e-63, 3.412941188428823e-57, 1.754670217516554e-38, 1.313956718071315e-47, 1.679620238423007e-40, 4.263965563121529e-20, 7.315446722853629e-14, 1.034129399339359e-19, 7.900000000000001e-01, 2.099999999999267e-01, 5.045685782229773e+03, 2.766757963074935e+03, 1.002470675898086e+03, 5.215095112061053e+03, 1.415839788827988e+03, 5.107124561276100e+00, 2.105407520029671e-01, 4.749151327545951e+06, -1.053172640201121e+07, 2.477326890943821e+07
38, 3.565952899598004e-03, 9.549869606413694e-04, 5.395458675192382e-44, 9.575320455950738e-64, 1.354471179997559e-57, 2.929414114161064e-39, 2.143225484886777e-48, 1.504470691491336e-41, 1.475178354590918e-21, 1.210105278914352e-15, 3.954762006248238e-21, 4.417291973397578e-03, 1.174216853686752e-03, 2.920292423891124e+01, 7.828831085719319e+00, 9.139637684737565e+04, 2.368652188685197e+02, 9.649378802831390e-42, 1.712475246317670e-61, 2.422371531341299e-55, 5.239040489341337e-37, 3.833000270883751e-46, 2.690634563972440e-39, 2.638247385830963e-19, 2.164183794278466e-13, 7.072799361580506e-19, 7.900000000000001e-01, 2.099999999997834e-01, 4.442504001022922e+03, 2.748785389214894e+03, 1.006016884661704e+03, 5.222727020916224e+03, 1.400128539151379e+03, 5.126899808046748e+00, 1.832634932381032e-01, 3.412021585749656e+06, -9.554687963497654e+06, 2.751945861213366e+07
42, 4.513159138553603e-03, 1.208655372061705e-03, 2.014088035295489e-43, 6.710699123182881e-63, 7.563961518827305e-57, 1.094442282974849e-38, 8.411014084401077e-48, 4.643611952091861e-41, 2.862515184356729e-21, 1.768261654831973e-15, 8.074061452538927e-21, 4.351071629514038e-03, 1.156613977463988e-03, 2.875163333284743e+01, 7.702943908758555e+00, 9.000314993848484e+04, 2.349478980910991e+02, 3.656868200216567e-41, 1.218424507506116e-60, 1.373346639329163e-54, 1.987118294457260e-36, 1.527141286667116e-45, 8.431149276580151e-39, 5.197310428774498e-19, 3.210534843512283e-13, 1.465962661758835e-18, 7.900000000000000e-01, 2.099999999996789e-01, 4.398994627726734e+03, 2.763289017229825e+03, 1.008232877272915e+03, 5.220274972923470e+03, 1.398580902838163e+03, 5.110808695808775e+00, 1.812958999336061e-01, 3.652165214076145e+06, -9.185497038083838e+06, 2.325240120721465e+07
46, 5.348929349396780e-03, 1.432480440961994e-03, 4.705431209880451e-43, 2.039775865962080e-62, 2.112755983840994e-56, 2.558749988342081e-38, 1.813058072258673e-47, 8.876456046308726e-41, 4.347384098834842e-21, 2.282863869959487e-15, 1.294575246743681e-20, 4.344239639926271e-03, 1.154797878965460e-03, 2.870841677962589e+01, 7.687741064407460e+00, 8.986394231199229e+04, 2.362542299724717e+02, 8.556826887820224e-41, 3.709332513105541e-60, 3.842046861076734e-54, 4.653086980313431e-36, 3.297046194046193e-45, 1.614183575909478e-38, 7.905718198680709e-19, 4.151388060393930e-13, 2.354185150211614e-18, 7.900000000000000e-01, 2.099999999995849e-01, 4.389973375530039e+03, 2.761958981453757e+03, 1.010501944352790e+03, 5.220625733319206e+03, 1.398015750573319e+03, 5.112221293169863e+00, 1.808879382905008e-01, 3.751236609535841e+05, -2.613132117037728e+05, 3.621769424221251e+05
62, 8.366299223882165e-03, 2.240553056248210e-03, 2.361810738162254e-42, 2.228254850366385e-61, 1.755814130647721e-55, 1.285025786943691e-37, 1.004033247454077e-46, 3.703584557110934e-40, 9.790808354185123e-21, 3.693314649470935e-15, 3.174170805140827e-20, 4.310206652529843e-03, 1.145751135478923e-03, 2.846231788804536e+01, 7.622921325914813e+00, 8.912751164402830e+04, 2.379247231051388e+02, 4.328865489669841e-40, 4.084076411408806e-59, 3.218159301938702e-53, 2.355270764313979e-35, 1.840251128152212e-44, 6.788147381287027e-38, 1.794516881288372e-18, 6.769324091153509e-13, 5.817806750842073e-18, 7.899999999999999e-01, 2.099999999993231e-01, 4.388014223748256e+03, 2.782524814383488e+03, 1.015285863216460e+03, 5.216740853564016e+03, 1.397173809273871e+03, 5.089552100667790e+00, 1.807993409691354e-01, 1.047709880202353e+05, -2.213124167687767e+05, 5.590288460111489e+05
66, 6.770319772448430e-03, 1.813138671234147e-03, 1.002940772962706e-42, 6.367148110950640e-62, 5.704628624548350e-56, 5.455132822836842e-38, 4.079107466197465e-47, 1.755874108149163e-40, 6.411740032802612e-21, 2.867714679223893e-15, 1.976709702961074e-20, 4.323242834171094e-03, 1.149216449586917e-03, 2.855701932029035e+01, 7.650297830977967e+00, 8.941106487676610e+04, 2.366013943035007e+02, 1.832705774420029e-40, 1.163489352921215e-59, 1.042425046720113e-53, 9.968338803405169e-36, 7.453883628338574e-45, 3.208564956087642e-38, 1.171637777521521e-18, 5.240266817029825e-13, 3.612104906521306e-18, 7.900000000000000e-01, 2.099999999994761e-01, 4.387297866308098e+03, 2.773681583005205e+03, 1.012522609984842e+03, 5.218315539602315e+03, 1.397963408093261e+03, 5.099287645177250e+00, 1.807669456484011e-01, 3.435921240697930e+05, -2.667838753384272e+05, 3.598664628744624e+05
121, 1.003093726317616e-02, 2.686354688090455e-03, 5.244221343175394e-42, 7.048804115502216e-61, 4.983267464281710e-55, 2.854048123277698e-37, 2.319321173259616e-46, 7.428014541480861e-40, 1.451918279818510e-20, 4.705787998330683e-15, 4.969493712861378e-20, 4.305098522243818e-03, 1.144393278060105e-03, 2.842105785311873e+01, 7.611978716128584e+00, 8.901058205651236e+04, 2.400202637084303e+02, 9.623321835034948e-40, 1.293479167195556e-58, 9.144462725862778e-53, 5.237273910782030e-35, 4.256032045278539e-44, 1.363065550637250e-37, 2.664318679654277e-18, 8.635278610868214e-13, 9.119187430614968e-18, 7.900000000000001e-01, 2.099999999991363e-01, 4.394116296852951e+03, 2.789700398636636e+03, 1.018502124645194e+03, 5.215359320571712e+03, 1.396823592926130e+03, 5.081660993012555e+00, 1.810752906616905e-01, 1.447991399303231e+05, -2.995863221474102e+05, 8.108822823621292e+05
127, 1.158934692369223e-02, 3.103707622084108e-03, 1.122002981813833e-41, 2.127941227240713e-60, 1.379369140946793e-54, 6.107504398942976e-37, 5.286125790823842e-46, 1.455017934555368e-39, 2.092177109163827e-20, 5.896170717677692e-15, 7.581192705315174e-20, 4.294835308069856e-03, 1.141665081886090e-03, 2.834608530634956e+01, 7.592397864013466e+00, 8.878777949544736e+04, 2.419742042991644e+02, 2.063833167170448e-39, 3.914174698064629e-58, 2.537237270310348e-52, 1.123425726266865e-34, 9.723398163613384e-44, 2.676387069229256e-37, 3.848389513641718e-18, 1.084552615606283e-12, 1.394498696130579e-17, 7.900000000000001e-01, 2.099999999989152e-01, 4.394245109779024e+03, 2.796448820919721e+03, 1.021912336345685e+03, 5.214031688232532e+03, 1.396559793876287e+03, 5.074256013711669e+00, 1.810811158766195e-01, 6.393387772491104e+04, -1.656606046949599e+05, 6.681984062782481e+05
128, 1.402548649920553e-02, 3.756122725261682e-03, 2.920898327937418e-41, 8.288620272536678e-60, 5.016707403046241e-54, 1.590352181971578e-36, 1.498342305444542e-45, 3.369679115145723e-39, 3.259798468140282e-20, 7.815714686534215e-15, 1.289152205883907e-19, 4.278875990476561e-03, 1.137422731637851e-03, 2.823519566705894e+01, 7.562880325158177e+00, 8.845013017125840e+04, 2.448513124067515e+02, 5.392794005262960e-39, 1.530310770837435e-57, 9.262242834864512e-52, 2.936234250662678e-34, 2.766358323858211e-43, 6.221368665252286e-37, 6.018498305542166e-18, 1.442999193270463e-12, 2.380134981511485e-17, 7.900000000000001e-01, 2.099999999985568e-01, 4.385636331389122e+03, 2.801380028651539e+03, 1.027000243295347e+03, 5.213005617975914e+03, 1.396318909492287e+03, 5.068798560194677e+00, 1.806918072417981e-01, 1.199421465779497e+05, -3.296348057820440e+05, 1.002054594893736e+06
147, 1.693827627309051e-02, 4.536188063046503e-03, 6.135262244739030e-41, 2.367897630368884e-59, 1.347944366867635e-53, 3.340990248165521e-36, 3.326405332065943e-45, 6.542997992055385e-39, 4.648792258639051e-20, 9.911827403708509e-15, 1.980386050679329e-19, 4.271953333697879e-03, 1.135582531732561e-03, 2.818586562653350e+01, 7.548702250901427e+00, 8.830190918269611e+04, 2.482678734570791e+02, 1.134576338910591e-38, 4.378884743977669e-57, 2.492714612365991e-51, 6.178396836011468e-34, 6.151425371628234e-43, 1.209977733827304e-36, 8.596877347313692e-18, 1.832965633580936e-12, 3.662270764279175e-17, 7.900000000000001e-01, 2.099999999981669e-01, 4.383661298913701e+03, 2.804656015342339e+03, 1.032111047077762e+03, 5.212330778362436e+03, 1.395959719684025e+03, 5.065138261876893e+00, 1.806024917591699e-01, 1.026386449981019e+05, -1.474889954164566e+05, 2.195398603623302e+05
163, 2.139571739759007e-02, 5.729921763848764e-03, 2.042349489040988e-40, 1.277512657578138e-58, 6.882670900414762e-53, 1.112402826918473e-35, 1.210457808759608e-44, 1.932417459047111e-38, 8.109386003588524e-20, 1.471870573902856e-14, 3.973554715658434e-19, 4.270708750473872e-03, 1.135251693149221e-03, 2.817384753856396e+01, 7.544705874190383e+00, 8.827202131227776e+04, 2.559756865317454e+02, 3.777958626102409e-38, 2.363155762787021e-56, 1.273163385521044e-50, 2.057733937412809e-33, 2.239117029027055e-42, 3.574605251359806e-36, 1.500082379095528e-17, 2.722680991192004e-12, 7.350321477721589e-17, 7.900000000000001e-01, 2.099999999972771e-01, 4.386546321426423e+03, 2.807319725338934e+03, 1.042439151818142e+03, 5.211626654005822e+03, 1.395627280822897e+03, 5.062015844833896e+00, 1.807329590711376e-01, 3.434387488259035e+04, -5.373601127484655e+04, 1.676091523196309e+05
227, 2.585315852208661e-02, 6.923655464650219e-03, 4.409175205519490e-40, 3.745925823732071e-58, 2.020128960740569e-52, 2.401762377298192e-35, 2.842938940223692e-44, 3.932074092106742e-38, 1.137663583888907e-19, 1.892926118864662e-14, 6.164792747923526e-19, 4.267592297102474e-03, 1.134423268831094e-03, 2.815166403127338e+01, 7.539094142200894e+00, 8.820679229628140e+04, 2.615511755091680e+02, 8.162092744251565e-38, 6.934311421354779e-56, 3.739583746246341e-50, 4.446048605331456e-33, 5.262737408870122e-42, 7.278901817480098e-36, 2.105998344505530e-17, 3.504110818923373e-12, 1.141202329511713e-16, 7.900000000000000e-01, 2.099999999964957e-01, 4.384159837897358e+03, 2.807841372820397e+03, 1.050007536047367e+03, 5.211325974087525e+03, 1.395607630181195e+03, 5.061268356881486e+00, 1.806250368314603e-01, 3.078360700696138e+04, -6.319929416501136e+04, 2.012988878559210e+05
228, 3.107472801155783e-02, 8.322028050303262e-03, 9.675510866980773e-40, 1.122813298221912e-57, 6.106897154570871e-52, 5.270799490070472e-35, 6.802327124798848e-44, 8.241471595304377e-38, 1.607972801502793e-19, 2.479973629823514e-14, 9.724348794949576e-19, 4.261528848188209e-03, 1.132811465949281e-03, 2.811102661752565e+01, 7.528495081143102e+00, 8.808257172168794e+04, 2.682199730497299e+02, 1.793641168981999e-37, 2.081465448655660e-55, 1.132093416230681e-49, 9.770980663256500e-33, 1.261011862180818e-41, 1.527799715132402e-35, 2.980851610865605e-17, 4.597362208151008e-12, 1.802694718651564e-16, 7.900000000000000e-01, 2.099999999954026e-01, 4.376826020903276e+03, 2.807132829042572e+03, 1.059171975349962e+03, 5.211207484207665e+03, 1.395628499999862e+03, 5.061804744807679e+00, 1.802933848649811e-01, 4.262803046575213e+04, -1.172353950439601e+05, 3.451585871579633e+05
