x,UB,LB,M
-0.05,0.23150541513208597,0.20835108711008052,0.21992825112108325
-0.03640905996670419,0.2315054151320873,0.20835108711007946,0.21992825112108338
-0.02648758523368654,0.2315054151320863,0.20835108711008085,0.21992825112108358
-0.01924472747190228,0.2315054151320864,0.20835108711008155,0.21992825112108397
-0.01395714581734536,0.23150541513208595,0.20835108711008227,0.2199282511210841
-0.01009678458521239,0.23150541513208683,0.208351087110082,0.2199282511210844
-0.007278131510363134,0.23150541513208242,0.20835108711008596,0.2199282511210842
-0.005219729353472306,0.23150541513208145,0.2083510871100856,0.21992825112108352
-0.003716075109627959,0.23150541513207704,0.20835108711008535,0.2199282511210812
-0.002617116624604489,0.23150541513206982,0.20835108711008235,0.21992825112107608
-0.001739648995067414,0.2315054151320575,0.2083510871100718,0.21992825112106465
-0.0008698244975333391,0.2315054151320328,0.2083510871100567,0.21992825112104475
0.0,0.23150541513199718,0.2083510871100253,0.21992825112101125
0.0008914882248994977,0.23150541513194114,0.20835108710997344,0.2199282511209573
0.001782976449799005,0.23150541513185743,0.20835108710989694,0.2199282511208772
0.002674464674698533,0.2315054151317382,0.2083510871097933,0.21992825112076575
0.003565952899598004,0.23150541513158795,0.20835108710964662,0.21992825112061729
0.004457441124497438,0.23150541513140058,0.20835108710947006,0.21992825112043532
0.00534892934939678,0.23150541513118084,0.2083510871092611,0.21992825112022096
0.006240417574296114,0.23150541513093664,0.2083510871090325,0.21992825111998457
0.007131905799195436,0.23150541513069572,0.20835108710879935,0.21992825111974754
0.008023394024094811,0.2315054151304491,0.2083510871085701,0.2199282511195096
0.008914882248994234,0.23150541513021977,0.2083510871083606,0.21992825111929018
0.009806370473893575,0.23150541513001271,0.20835108710818528,0.219928251119099
0.0106978586987929,0.23150541512980605,0.20835108710799538,0.21992825111890071
0.01158934692369223,0.23150541512962056,0.2083510871078291,0.21992825111872483
0.01248083514859175,0.231505415129418,0.20835108710766428,0.21992825111854114
0.01337232337349147,0.231505415129208,0.20835108710748904,0.21992825111834852
0.01426381159839122,0.23150541512897216,0.20835108710728795,0.21992825111813005
0.01515529982329097,0.23150541512874143,0.2083510871071004,0.21992825111792091
0.0160467880481907,0.23150541512844633,0.2083510871068772,0.21992825111766176
0.01693827627309051,0.23150541512808726,0.2083510871065889,0.21992825111733807
0.01782976449799041,0.23150541512762196,0.20835108710625244,0.2199282511169372
0.01872125272289031,0.23150541512701736,0.20835108710578268,0.21992825111640002
0.01961274094779022,0.23150541512615452,0.20835108710519196,0.21992825111567324
0.02050422917269014,0.2315054151250939,0.2083510871044358,0.21992825111476486
0.02139571739759007,0.231505415123435,0.20835108710341047,0.21992825111342273
0.02228720562248999,0.23150541512135092,0.2083510871020156,0.21992825111168327
0.02317869384738967,0.2315054151178373,0.2083510870999794,0.21992825110890835
0.02407018207228917,0.23150541511324996,0.2083510870970739,0.21992825110516193
0.02496167029718797,0.23150541510549558,0.20835108709276282,0.2199282510991292
0.02585315852208661,0.23150541509520364,0.20835108708645125,0.21992825109082745
0.02674464674698497,0.23150541507812356,0.2083510870772437,0.21992825107768363
0.02763613497188353,0.23150541505556538,0.208351087063954,0.2199282510597597
0.02852762319678226,0.2315054150184497,0.20835108704453795,0.21992825103149383
0.02941911142168101,0.23150541496944427,0.20835108701663935,0.2199282509930418
0.03031059964657972,0.2315054148901215,0.20835108697618643,0.21992825093315396
0.03120208876295687,0.23150541478564782,0.2083510869185702,0.21992825085210901
0.03211603615231537,0.2315054146195977,0.2083510868359099,0.2199282507277538
0.03306263821957166,0.23150541440173325,0.20835108671953098,0.21992825056063212
0.03404330350149454,0.23150541406141265,0.2083510865540187,0.21992825030771568
0.03505990866283369,0.23150541361673987,0.20835108632365767,0.21992824997019877
0.03611437659401692,0.23150541293422938,0.20835108599914992,0.21992824946668965
0.03720781251492448,0.2315054120461557,0.2083510855525066,0.21992824879933115
0.03834153283913298,0.2315054107070522,0.20835108492966256,0.21992824781835738
0.03951707266937012,0.23150540897198338,0.20835108408171907,0.21992824652685122
0.04073611831285641,0.23150540640120898,0.20835108291111087,0.21992824465615993
0.04199973579341539,0.23150540308480477,0.20835108133424374,0.21992824220952426
0.04330924441866192,0.23150539825574326,0.20835107917952436,0.2199282387176338
0.04466648738017173,0.23150539205434892,0.20835107630672708,0.219928234180538
0.04607394334706959,0.2315053831783334,0.2083510724212,0.2199282277997667
0.04753441116795683,0.23150537183402212,0.2083510672915698,0.21992821956279596
0.04904722907946974,0.2315053558708822,0.2083510604240925,0.21992820814748734
0.05061579951229327,0.23150533557115271,0.20835105144182936,0.21992819350649104
0.0522429796984596,0.23150530748339704,0.20835103953662043,0.21992817351000873
0.05392886588664213,0.23150527195838402,0.2083510240993882,0.2199281480288861
0.05567779462008837,0.2315052236176072,0.20835100383429941,0.2199281137259533
0.05749073580602473,0.23150516283868727,0.20835097776059686,0.21992807029964206
0.05936984105820705,0.23150508149725604,0.20835094383608252,0.21992801266666928
0.06131888829774556,0.23150497990232383,0.20835090047539784,0.21992794018886083
0.0633395978503255,0.231504846188116,0.20835084449840363,0.21992784534325982
0.06543449253022506,0.23150468043631595,0.20835077330999485,0.2199277268731554
0.0676064475245371,0.231504465955989,0.20835068197996376,0.21992757396797638
0.06985839957815661,0.2315042024171721,0.2083505661788397,0.2199273842980059
0.07219325844631382,0.23150386734968473,0.20835041822442615,0.21992714278705544
0.07461397849477001,0.23150345994929486,0.2083502307320743,0.21992684534068457
0.07712375765598738,0.23150295157337017,0.2083499915509144,0.2199264715621423
0.07972633713574356,0.23150234137503667,0.20834968782895064,0.21992601460199365
0.08242461639642955,0.2315015954690735,0.20834929991740436,0.21992544769323893
0.08522212594146307,0.23150071465931138,0.20834880514987186,0.21992475990459162
0.08812282375538115,0.23149966331202537,0.20834817099904623,0.2199239171555358
0.09113047082487052,0.2314984482181002,0.20834735734560425,0.21992290278185223
0.09424866669024892,0.23149703993312143,0.20834630936140097,0.2199216746472612
0.09748170013635064,0.23149546044302077,0.2083449565019655,0.21992020847249313
0.1008339308239883,0.23149370153384774,0.20834320563425512,0.21991845358405143
0.1043097319128833,0.2314918177180077,0.20834093462342634,0.21991637617071702
