x,UB,LB,M
-0.05,4.420638295150863e-13,-5.303855614776087e-13,-4.416086598126121e-14
-0.03640905996670419,4.539328171243913e-13,-5.443798839204772e-13,-4.522353339804292e-14
-0.02648758523368654,4.775883797800325e-13,-5.726590612782217e-13,-4.753534074909459e-14
-0.01924472747190228,5.137987181129963e-13,-6.152015874248078e-13,-5.070143465590579e-14
-0.01395714581734536,5.623153238560673e-13,-6.728642196871151e-13,-5.527444791552392e-14
-0.01009678458521239,6.247361986600878e-13,-7.455351270687136e-13,-6.03994642043129e-14
-0.007278131510363134,7.006754210971363e-13,-8.345627025054079e-13,-6.694364070413582e-14
-0.005219729353472306,7.927502379114661e-13,-9.39546527262802e-13,-7.339814467566794e-14
-0.003716075109627959,9.008210491887339e-13,-1.0618803645466346e-12,-8.052965767895037e-14
-0.002617116624604489,1.0299540629809627e-12,-1.1994775471737442e-12,-8.476174209639074e-14
-0.001739648995067414,1.1822096683684972e-12,-1.3518541480703794e-12,-8.482223985094111e-14
-0.0008698244975333391,1.365674842383472e-12,-1.5149735526755906e-12,-7.464935514605931e-14
0.0,1.5820644497830466e-12,-1.6892441882685097e-12,-5.358986924273162e-14
0.0008914882248994977,1.8449210384107783e-12,-1.8675901946518e-12,-1.1334578120511027e-14
0.001782976449799005,2.1552618323444863e-12,-2.0530094868571446e-12,5.1126172743670636e-14
0.002674464674698533,2.528927550046766e-12,-2.2418437322818977e-12,1.435419088824341e-13
0.003565952899598004,2.9684379644633227e-12,-2.4419711339752237e-12,2.6323341524404933e-13
0.004457441124497438,3.481510870842898e-12,-2.653468680617573e-12,4.1402109511266244e-13
0.00534892934939678,4.05747049516811e-12,-2.878639545735213e-12,5.89415474716448e-13
0.006240417574296114,4.65766503497683e-12,-3.0750700058683235e-12,7.91297514554253e-13
0.007131905799195436,5.226904647983532e-12,-3.2409628369196395e-12,9.92970905531946e-13
0.008023394024094811,5.73263024787238e-12,-3.323173253220652e-12,1.2047284973258638e-12
0.008914882248994234,6.123990367412787e-12,-3.310637615306335e-12,1.4066763760532258e-12
0.009806370473893575,6.451554912617605e-12,-3.2721531532581555e-12,1.5897008796797247e-12
0.0106978586987929,6.7598785980858545e-12,-3.215142933600056e-12,1.7723678322428993e-12
0.01158934692369223,7.147532539565937e-12,-3.280210810249312e-12,1.9336608646583123e-12
0.01248083514859175,7.648840142363076e-12,-3.485390606383533e-12,2.0817247679897716e-12
0.01337232337349147,8.377420826629392e-12,-3.953689859518359e-12,2.2118654835555167e-12
0.01426381159839122,9.276468684284623e-12,-4.657784870116056e-12,2.3093419070842836e-12
0.01515529982329097,1.0511831927385047e-11,-5.79996623638295e-12,2.355932845501049e-12
0.0160467880481907,1.2109425254840766e-11,-7.43489469643091e-12,2.3372652792049277e-12
0.01693827627309051,1.4598858506437446e-11,-1.0222513413414574e-11,2.188172546511436e-12
0.01782976449799041,1.812962730187136e-11,-1.4433123994401507e-11,1.8482516537349277e-12
0.01872125272289031,2.3813835487306552e-11,-2.1315032096552093e-11,1.2494016953772277e-12
0.01961274094779022,3.196358707278036e-11,-3.173055653410393e-11,1.1651526933821388e-13
0.02050422917269014,4.4854959283501995e-11,-4.8302631873899235e-11,-1.7238362951986173e-12
0.02139571739759007,6.347569781905263e-11,-7.313550890145347e-11,-4.8299055412004226e-12
0.02228720562248999,9.305855984446768e-11,-1.1227720731020882e-10,-9.609323732870563e-12
0.02317869384738967,1.3592924827677106e-10,-1.7038381097391785e-10,-1.7227281348573392e-11
0.02407018207228917,2.0353809961186733e-10,-2.6082892237926547e-10,-2.864541138369906e-11
0.02496167029718797,3.0097741350015683e-10,-3.937384191045225e-10,-4.638050280218286e-11
0.02585315852208661,4.5284048719621173e-10,-5.97907660387197e-10,-7.253358659549264e-11
0.02674464674698497,6.700357012264737e-10,-8.950930320105068e-10,-1.1252866539201662e-10
0.02763613497188353,1.004018744915173e-09,-1.345655016948285e-09,-1.7081813601655604e-10
0.02852762319678226,1.478064434967442e-09,-1.9952844640724084e-09,-2.5861001455248326e-10
0.02941911142168101,2.1973091980872125e-09,-2.967474146282896e-09,-3.8508247409784187e-10
0.03031059964657972,3.2096345991678816e-09,-4.355679379369296e-09,-5.730223901007071e-10
0.03120208876295687,4.724792088643819e-09,-6.4066150530573295e-09,-8.409114822067548e-10
0.03211603615231537,6.8389861961721735e-09,-9.3067763183084e-09,-1.233895061068113e-09
0.03306263821957166,9.96014513180579e-09,-1.3536588297752155e-08,-1.7882215829731819e-09
0.03404330350149454,1.4277374972726783e-08,-1.9459811244935518e-08,-2.5912181361043665e-09
0.03505990866283369,2.0564626713746667e-08,-2.7989699986194195e-08,-3.7125366362237646e-09
0.03611437659401692,2.9185156416978712e-08,-3.9818529646921386e-08,-5.316686614971336e-09
0.03720781251492448,4.1571829794828684e-08,-5.664062286544225e-08,-7.534396535306782e-09
0.03834153283913298,5.840610932263579e-08,-7.974226425558175e-08,-1.066807746647298e-08
0.03951707266937012,8.227523061565182e-08,-1.1219014028956658e-07,-1.495745483695738e-08
0.04073611831285641,1.1442905105561344e-07,-1.5631848293487594e-07,-2.0944715939631243e-08
0.04199973579341539,1.5942317975497256e-07,-2.1754177817235052e-07,-2.9059299208688968e-08
0.04330924441866192,2.1949854362891787e-07,-2.999973593280782e-07,-4.024940784958017e-08
0.04466648738017173,3.024765172083611e-07,-4.130100450842328e-07,-5.526676393793585e-08
0.04607394334706959,4.122849198088066e-07,-5.63741328221116e-07,-7.572820420615474e-08
0.04753441116795683,5.620155885498288e-07,-7.678552756508706e-07,-1.0291984355052086e-07
0.04904722907946974,7.583981022918023e-07,-1.0374567488797653e-06,-1.3952932329398154e-07
0.05061579951229327,1.0227905659246037e-06,-1.3982037774838297e-06,-1.877066057796129e-07
0.0522429796984596,1.366463410125462e-06,-1.8700774597205444e-06,-2.5180702479754116e-07
0.05392886588664213,1.8233676723698025e-06,-2.4940511561436676e-06,-3.353417418869325e-07
0.05567779462008837,2.4119529872610443e-06,-3.3023303767371006e-06,-4.45188694738028e-07
0.05749073580602473,3.18478697923608e-06,-4.35868566097233e-06,-5.86949340868125e-07
0.05936984105820705,4.171383488246959e-06,-5.7137951471200505e-06,-7.712058294365458e-07
0.06131888829774556,5.450990123972925e-06,-7.464361621301775e-06,-1.0066857486644247e-06
0.0633395978503255,7.069733563216677e-06,-9.6882264811872e-06,-1.3092464589852616e-06
0.06543449253022506,9.143886212584112e-06,-1.2528214754556944e-05,-1.6921642709864172e-06
0.0676064475245371,1.1743851938010463e-05,-1.6101001710267474e-05,-2.178574886128506e-06
0.06985839957815661,1.5035584114263515e-05,-2.0611961515529458e-05,-2.788188700632972e-06
0.07219325844631382,1.9123975718129854e-05,-2.6231694836043588e-05,-3.553859558956868e-06
0.07461397849477001,2.4239340192817617e-05,-3.324760627143399e-05,-4.504133039308187e-06
0.07712375765598738,3.0534129208099924e-05,-4.190293652638477e-05,-5.684403659142419e-06
0.07972633713574356,3.831901327492937e-05,-5.258896412124151e-05,-7.1349754231560715e-06
0.08242461639642955,4.7809971516117556e-05,-6.56436982500678e-05,-8.916863366975122e-06
0.08522212594146307,5.9414202381847484e-05,-8.158521504967863e-05,-1.1085506333915569e-05
0.08812282375538115,7.34296739762772e-05,-0.00010087102602219551,-1.372067602295916e-05
0.09113047082487052,9.037496391644518e-05,-0.00012416817343261532,-1.6896604758085067e-05
0.09424866669024892,0.00011064996491331734,-0.0001520794666201282,-2.0714750853405434e-05
0.09748170013635064,0.0001348965302931493,-0.0001854401054059743,-2.527178755641251e-05
0.1008339308239883,0.00016363615643970005,-0.0002250227477063581,-3.0693295633329014e-05
0.1043097319128833,0.00019764148784854132,-0.000271844755097429,-3.710163362444386e-05
0.1079134959989725,0.0002375726922655696,-0.00032686903134520375,-4.4648169539817085e-05
0.1116309809947942,0.0002843355244787496,-0.0003913021621387895,-5.348331883001994e-05
0.1154556628374381,0.00033874067647303734,-0.00046631058563852796,-6.378495458274533e-05
0.1194211400542905,0.00040182422454402623,-0.0005532893543666129,-7.573256491129332e-05
0.1235329691157358,0.00047455199737274963,-0.0006536122436799565,-8.953012315360338e-05
0.1277962626229142,0.0005580836528094993,-0.0007688546468908724,-0.00010538549704068654
0.1322166984316482,0.0006535373711582942,-0.0009005908986454889,-0.00012352676374359728
0.1368001042322728,0.0007621882617063735,-0.0010505628398656615,-0.00014418728907964398
0.141552410802003,0.0008853003787276277,-0.0012205281607563967,-0.00016761389101438445
0.1464799102645229,0.0010242634058966055,-0.0014123738909028521,-0.00019405524250312327
0.1515891417382304,0.0011804886509448284,-0.0016280121105302597,-0.0002237617297927156
0.1568867156612559,0.0013555087334370588,-0.0018694353579347853,-0.00025696331224886335
0.1623795444791689,0.0015509408305655883,-0.002138637667752248,-0.00029384841859332996
0.1680748718576803,0.0017686098389269852,-0.002437585588804563,-0.00033448787493878913
0.1736973472536992,0.002010556824753176,-0.0027681668303183742,-0.00037880500278259915
0.1778935653319111,0.0022783458385329863,-0.00313295783043129,-0.00042730599594915193
0.1808818454983137,0.002573932414515921,-0.0035343900060219096,-0.0004802287957529946
0.1830102782198245,0.002900845973688167,-0.0039736666143936035,-0.0005364103203527184
0.1845266076094257,0.0032641224091455303,-0.004451082236467735,-0.000593479913661102
0.1856071385576787,0.003671747025395969,-0.004964658339947492,-0.0006464556572757617
0.186456344897294,0.004141929987043944,-0.005503935907347542,-0.0006810029601517993
0.1872983059985922,0.004694385677497018,-0.006058474810909467,-0.0006820445667062242
0.1881402670998902,0.005372181801245726,-0.006599258254094912,-0.0006135382264245929
0.1889822282011882,0.006223086869078249,-0.007096777155931101,-0.0004368451434264258
0.1898241893024864,0.00733794416272914,-0.007492195868542731,-7.712585290679574e-05
0.1906661504037847,0.008817867629775194,-0.007730745201196207,0.0005435612142894933
0.191508111505083,0.010768639922314804,-0.007701950013100901,0.0015333449546069515
0.1923500726063814,0.013308485004121146,-0.007307856431234285,0.003000314286443431
0.1931920337076797,0.016170685259624243,-0.006176313598660768,0.004997185830481738
0.1938060252885054,0.018277070813371935,-0.0034488694020711084,0.007414100705650414
0.1944200168693315,0.020087425857091123,-0.0005670259304332258,0.009760199963328949
0.1950340084501591,0.0227313865617378,0.002281625302716559,0.01250650593222718
0.1956480000309866,0.027606493680984674,0.0035006030278731497,0.015553548354428912
0.1962619916118142,0.03364045753125839,0.004599189693318975,0.019119823612288683
0.1968759831926407,0.039818345668043376,0.006488855132889687,0.02315360040046653
0.1974899747734663,0.045860444990534176,0.0089083354787814,0.027384390234657788
0.198103966354292,0.051692850240962554,0.011722258840615441,0.031707554540788996
0.1987179579351177,0.057344644834503064,0.014647025921746729,0.035995835378124896
0.1993319495159453,0.0627227366375755,0.01772471052334988,0.04022372358046269
0.1999459410967732,0.06777485260710567,0.020965677701828216,0.04437026515446694
0.2005599326776022,0.07258203308672881,0.024155890511488424,0.048368961799108615
0.2011739242584307,0.07705529216499027,0.027421735312775322,0.052238513738882796
0.2017879158392583,0.08130725529066601,0.030520703674909364,0.05591397948278769
0.202401907420085,0.085255264862765,0.033636564175250176,0.05944591451900759
0.203015899000911,0.08894549322314327,0.036592231350754456,0.06276886228694886
0.2036298905817386,0.0923255998104198,0.03951927468246506,0.06592243724644242
0.2042438821625666,0.09545697171050749,0.042245348600514515,0.068851160155511
