"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 8.908311974232134e-45, 1.268131809864667e-26, 1.950429111082434e-44, 1.065942355278785e-03, 2.833517653272720e-04, 7.724885620526753e+00, 5.238695216685513e-18, 2.273700247243777e+04, 5.607787089154640e+01, 6.602201727693604e-42, 9.398483180932157e-24, 1.445518127809204e-41, 7.899999999999999e-01, 2.100000000000000e-01, 3.900000000000001e+02, 1.000000000000000e+03, 9.999999999999966e+02, 5.725131016695601e+03, 3.882545055730672e-15, 8.999999999999998e+00, 5.141178641846541e-18
1, 0.000000000000000e+00, 0.000000000000000e+00, 1.647690452745369e-41, 3.377168292872714e-25, 3.558495725309317e-41, 1.448274239317476e-03, 3.849842914641393e-04, 1.044154498664764e+01, 4.894254592401943e-02, 3.080422390409138e+04, 7.619196279794174e+01, 8.987769183012451e-39, 1.842166959088333e-22, 1.941076866988390e-38, 7.899999999999999e-01, 2.100000000000000e-01, 6.179648733712922e+02, 1.166224325367220e+03, 1.000000403438372e+03, 5.695620563781507e+03, 2.669702341608776e+01, 8.291094248443137e+00, 1.030909260522863e-02
2, 1.931920337076797e-01, 5.173816881076040e-02, 6.581000711599411e-16, 6.340555883793548e-12, 2.075615500043892e-15, 7.344101333504650e-03, 1.952229462058740e-03, 4.599803732606902e+01, 1.359920835913538e+01, 1.485843770780995e+05, 7.548849772676447e+02, 7.079137836026280e-14, 6.820492965346175e-10, 2.232725517489312e-13, 7.899999999998250e-01, 2.099999993178316e-01, 1.075543042341549e+04, 4.002747975557366e+03, 1.257082727073752e+03, 4.947977681327218e+03, 1.462857620809511e+03, 4.054168999577481e+00, 4.687484547411032e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 6.557460355180645e-05, 1.678266436646514e-03, 3.718664887498208e-04, 7.083388898573906e-03, 6.995287798441734e-05, 2.865769483677266e+01, 2.641891285808660e+01, 1.455399625431500e+05, 7.648815575778684e+03, 7.074577056446397e-03, 1.810613344833009e-01, 4.011916179245114e-02, 7.641979954045423e-01, 7.546931263259160e-03, 1.333223806297887e+04, 4.253163355900801e+03, 4.874641084225770e+03, 3.091762045083521e+03, 2.850228970342397e+03, 2.909145961193471e+00, 5.852775856956476e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 2.610855666939430e-06, 9.990762549966568e-05, 1.774890172017775e-05, 4.122921671031352e-04, 3.121618183741079e-06, 2.471349181863189e+00, -9.655936774931791e-03, 8.678601102779648e+03, 3.436511180132781e+02, 4.873898546482097e-03, 1.865057639421762e-01, 3.313333149397524e-02, 7.696596251624749e-01, 5.827380854891469e-03, 5.030143149366734e+02, 2.770392859314846e+03, 4.117998209595699e+03, 4.613470341488685e+03, -1.802552964079837e+01, 3.949119178844746e+00, 5.110765624408510e-03
6, -3.670045238286904e-02, 0.000000000000000e+00, 7.646449516629258e-44, 4.342965891927925e-26, 1.718749449436495e-43, 1.065942355278785e-03, 2.833517653272720e-04, 7.724885620526753e+00, -2.321963821839290e-17, 2.273700247243777e+04, 5.607787089157885e+01, 5.666999803715688e-41, 3.218694742386643e-23, 1.273813783954302e-40, 7.900000000000001e-01, 2.100000000000000e-01, 3.900000000000002e+02, 1.000000000000000e+03, 9.999999999999966e+02, 5.725131016695601e+03, -1.720873000466601e-14, 8.999999999999996e+00, 1.028235728369308e-17
7, -2.698661546721884e-02, 0.000000000000000e+00, 1.463124949615886e-43, 6.417949964649593e-26, 3.322467236443537e-43, 1.065942355278785e-03, 2.833517653272719e-04, 7.724885620526751e+00, -7.609180253812795e-18, 2.273700247243776e+04, 5.607787089154492e+01, 1.084363243915048e-40, 4.756524071836070e-23, 2.462374352414133e-40, 7.900000000000000e-01, 2.100000000000000e-01, 3.900000000000001e+02, 1.000000000000000e+03, 9.999999999999966e+02, 5.725131016695600e+03, -5.639378499918913e-15, 8.999999999999995e+00, 5.141178641846541e-18
8, -1.989163294349916e-02, 0.000000000000000e+00, 2.087403050066839e-43, 7.916162239262853e-26, 4.772199323109685e-43, 1.065942355278785e-03, 2.833517653272720e-04, 7.724885620526753e+00, -1.022809353829051e-17, 2.273700247243776e+04, 5.607787089159753e+01, 1.547033384484955e-40, 5.866891523774802e-23, 3.536811767152869e-40, 7.899999999999999e-01, 2.100000000000000e-01, 3.900000000000002e+02, 1.000000000000000e+03, 9.999999999999966e+02, 5.725131016695601e+03, -7.580329138095104e-15, 8.999999999999996e+00, 7.711767962769811e-18
9, -1.470931594124970e-02, 0.000000000000000e+00, 2.666861445840966e-43, 9.121158219119537e-26, 6.130231645559478e-43, 1.065942355278785e-03, 2.833517653272720e-04, 7.724885620526754e+00, -2.354660025514646e-17, 2.273700247243776e+04, 5.607787089170736e+01, 1.976486375441332e-40, 6.759948094209898e-23, 4.543287895456022e-40, 7.899999999999999e-01, 2.100000000000000e-01, 3.900000000000002e+02, 1.000000000000000e+03, 9.999999999999966e+02, 5.725131016695601e+03, -1.745105080912242e-14, 8.999999999999996e+00, 7.711767962769811e-18
10, -1.092387037906552e-02, 0.000000000000000e+00, 3.099894198560835e-43, 9.941842708206010e-26, 7.151939878290346e-43, 1.065942355278785e-03, 2.833517653272720e-04, 7.724885620526753e+00, -3.022917384928976e-17, 2.273700247243777e+04, 5.607787089147339e+01, 2.297419184757484e-40, 7.368180559284191e-23, 5.300504737305115e-40, 7.899999999999999e-01, 2.100000000000000e-01, 3.900000000000002e+02, 1.000000000000000e+03, 9.999999999999966e+02, 5.725131016695601e+03, -2.240369493028832e-14, 8.999999999999996e+00, 7.711767962769811e-18
11, -8.158553767470308e-03, 0.000000000000000e+00, 3.427801213549619e-43, 1.053057212884592e-25, 7.928745183876775e-43, 1.065942355278785e-03, 2.833517653272720e-04, 7.724885620526752e+00, -2.968046274111838e-17, 2.273700247243776e+04, 5.607787089138264e+01, 2.540440339286417e-40, 7.804504568741430e-23, 5.876217099586451e-40, 7.899999999999999e-01, 2.100000000000000e-01, 3.900000000000001e+02, 1.000000000000000e+03, 9.999999999999966e+02, 5.725131016695601e+03, -2.199702962300534e-14, 8.999999999999996e+00, 5.141178641846541e-18
12, -6.138192798928278e-03, 0.000000000000000e+00, 3.685848573198325e-43, 1.097574160320114e-25, 8.542003105795927e-43, 1.065942355278785e-03, 2.833517653272720e-04, 7.724885620526752e+00, -4.338216420874570e-17, 2.273700247243776e+04, 5.607787089144643e+01, 2.731686529207411e-40, 8.134432245410818e-23, 6.330719874447499e-40, 7.899999999999999e-01, 2.100000000000000e-01, 3.900000000000001e+02, 1.000000000000000e+03, 9.999999999999966e+02, 5.725131016695601e+03, -3.215174775182442e-14, 8.999999999999996e+00, 5.141178641846541e-18
13, -4.661802975253294e-03, 0.000000000000000e+00, 3.879986291678300e-43, 1.130133224003040e-25, 9.004450295493589e-43, 1.065942355278785e-03, 2.833517653272721e-04, 7.724885620526756e+00, -2.978344047261188e-16, 2.273700247243777e+04, 5.607787089146861e+01, 2.875567478153348e-40, 8.375736666631456e-23, 6.673452554176324e-40, 7.899999999999999e-01, 2.100000000000000e-01, 3.900000000000072e+02, 1.000000000000019e+03, 9.999999999999360e+02, 5.725131016695603e+03, -2.207334932967333e-13, 8.999999999999917e+00, 3.264648437572553e-16
14, -3.582599322364932e-03, 0.000000000000000e+00, 4.018215491151900e-43, 1.152877020426118e-25, 9.334248689431400e-43, 1.065942355278786e-03, 2.833517653272723e-04, 7.724885620526757e+00, -1.116535096645999e-15, 2.273700247243777e+04, 5.607787089137097e+01, 2.978013043847735e-40, 8.544297368673661e-23, 6.917875463089371e-40, 7.899999999999999e-01, 2.100000000000000e-01, 3.900000000000084e+02, 1.000000000000021e+03, 9.999999999999696e+02, 5.725131016695600e+03, -8.274957102343918e-13, 8.999999999999904e+00, 3.778766301757207e-16
15, -2.793397088807492e-03, 0.000000000000000e+00, 4.127775788533552e-43, 1.170647643808026e-25, 9.595965287788469e-43, 1.065942355278786e-03, 2.833517653272723e-04, 7.724885620526758e+00, -1.785789170851196e-15, 2.273700247243778e+04, 5.607787089149445e+01, 3.059211276100049e-40, 8.676000480030329e-23, 7.111841029499395e-40, 7.899999999999999e-01, 2.100000000000000e-01, 3.900000000000078e+02, 1.000000000000019e+03, 9.999999999999752e+02, 5.725131016695600e+03, -1.323498815846821e-12, 8.999999999999911e+00, 3.521707369664880e-16
16, -2.204964610561445e-03, 0.000000000000000e+00, 4.217941644795838e-43, 1.185099882692502e-25, 9.811574010695390e-43, 1.065942355278786e-03, 2.833517653272723e-04, 7.724885620526760e+00, -1.468339163450606e-15, 2.273700247243778e+04, 5.607787089161366e+01, 3.126035740006988e-40, 8.783110106195334e-23, 7.271634746535733e-40, 7.899999999999999e-01, 2.100000000000000e-01, 3.900000000000047e+02, 1.000000000000011e+03, 9.999999999999770e+02, 5.725131016695601e+03, -1.088227645126829e-12, 8.999999999999950e+00, 2.133589136366314e-16
17, -1.653723457922099e-03, 0.000000000000000e+00, 4.303939333362829e-43, 1.198735502863227e-25, 1.001741134740858e-42, 1.065942355278786e-03, 2.833517653272724e-04, 7.724885620526762e+00, -7.119651646514746e-16, 2.273700247243780e+04, 5.607787089134727e+01, 3.189771057054366e-40, 8.884167540319484e-23, 7.424186613152277e-40, 7.899999999999999e-01, 2.100000000000000e-01, 3.900000000000076e+02, 1.000000000000018e+03, 9.999999999999776e+02, 5.725131016695600e+03, -5.276575016362505e-13, 8.999999999999917e+00, 3.444589690037182e-16
18, -1.102482305281163e-03, 0.000000000000000e+00, 4.394025157183606e-43, 1.212868550142557e-25, 1.023323699605979e-42, 1.065942355278787e-03, 2.833517653272726e-04, 7.724885620526767e+00, -3.649433319779373e-16, 2.273700247243781e+04, 5.607787089134732e+01, 3.256536206657412e-40, 8.988911547304269e-23, 7.584141099987414e-40, 7.900000000000000e-01, 2.100000000000000e-01, 3.900000000000051e+02, 1.000000000000011e+03, 9.999999999999749e+02, 5.725131016695601e+03, -2.704698155907004e-13, 8.999999999999948e+00, 2.287824495621710e-16
19, -5.512411526399016e-04, 0.000000000000000e+00, 4.480122388067701e-43, 1.226220614829854e-25, 1.043972841366868e-42, 1.065942355278788e-03, 2.833517653272728e-04, 7.724885620526771e+00, -3.768019197690334e-16, 2.273700247243781e+04, 5.607787089124098e+01, 3.320345297328776e-40, 9.087867471616002e-23, 7.737177724438228e-40, 7.899999999999999e-01, 2.100000000000000e-01, 3.900000000000029e+02, 1.000000000000005e+03, 9.999999999999702e+02, 5.725131016695597e+03, -2.792585500926853e-13, 8.999999999999973e+00, 1.311000553670868e-16
20, 5.646993069120847e-04, 1.512303975874313e-04, 2.299403893095602e-31, 1.007586323331276e-20, 5.056403699157121e-31, 2.468614649379467e-03, 6.562140207211242e-04, 1.746989540942778e+01, 3.760093783538413e-01, 5.198386153646750e+04, 1.298840300022182e+02, 7.358495891621418e-29, 3.224453017127627e-18, 1.618137899059391e-28, 7.900000000000000e-01, 2.100000000000000e-01, 1.575936342812109e+03, 1.744835470256554e+03, 1.000032250518864e+03, 5.590673042840907e+03, 1.203295982117756e+02, 6.654945509736103e+00, 5.363075197135091e-02
21, 1.129398613824169e-03, 3.024607951748626e-04, 1.861385470342804e-29, 8.612418364760920e-20, 4.119338703684322e-29, 2.664874337147089e-03, 7.083843174694794e-04, 1.875099014993738e+01, 5.958959791836115e-01, 5.595305308160755e+04, 1.402328819637724e+02, 5.518063276278420e-27, 2.553144969471627e-17, 1.221174871380433e-26, 7.900000000000000e-01, 2.100000000000000e-01, 1.864853373397603e+03, 1.912656885128350e+03, 1.000083292778323e+03, 5.558716976617013e+03, 1.766529164219534e+02, 6.321676989409226e+00, 6.669624043668310e-02
22, 1.694097920736260e-03, 4.536911927622956e-04, 2.739520995410608e-28, 3.336848037492896e-19, 6.093513548777759e-28, 2.770861409500518e-03, 7.365580961963400e-04, 1.941798745233092e+01, 7.879963153835381e-01, 5.806323343141911e+04, 1.458431757629099e+02, 7.810645378920299e-26, 9.513683869503165e-17, 1.737320995928912e-25, 7.899999999999999e-01, 2.099999999999999e-01, 2.054200077957677e+03, 2.026268763230957e+03, 1.000154213314319e+03, 5.536260324945913e+03, 2.246655451689341e+02, 6.119026886080861e+00, 7.525893118345182e-02
23, 2.258797227648364e-03, 6.049215903497320e-04, 3.108706650337016e-27, 1.130517049994392e-18, 6.941745995360521e-27, 2.907262672173666e-03, 7.728166596917331e-04, 2.028440903196801e+01, 1.023962016626951e+00, 6.079448452089081e+04, 1.530710627768877e+02, 8.447390314168145e-25, 3.071990976404694e-16, 1.886303356357758e-24, 7.899999999999999e-01, 2.099999999999997e-01, 2.282351364668410e+03, 2.145691813703997e+03, 1.000253560359418e+03, 5.511948847495637e+03, 2.782445497195066e+02, 5.922856749835965e+00, 8.557645382595212e-02
24, 2.823496534560468e-03, 7.561519879371685e-04, 2.470543783779008e-26, 3.246335213370478e-18, 5.546887330259008e-26, 3.030017741021306e-03, 8.054477539423694e-04, 2.105558902171004e+01, 1.256455441288118e+00, 6.324378177747027e+04, 1.596038093914555e+02, 6.441314064806633e-24, 8.463992747772642e-16, 1.446209681078499e-23, 7.900000000000000e-01, 2.099999999999992e-01, 2.496384603105395e+03, 2.251829147087921e+03, 1.000390314304635e+03, 5.489708889144742e+03, 3.275887745406550e+02, 5.761168031692299e+00, 9.525552605762040e-02
25, 3.388195841472533e-03, 9.073823855245945e-04, 1.372852987181905e-25, 7.854826559007767e-18, 3.099112462417564e-25, 3.133501827265902e-03, 8.329561819314346e-04, 2.169387053120638e+01, 1.487536102826883e+00, 6.529611320395675e+04, 1.651454134000805e+02, 3.461155983496006e-23, 1.980312546053469e-15, 7.813299561551900e-23, 7.899999999999999e-01, 2.099999999999980e-01, 2.689274699701035e+03, 2.345710036502916e+03, 1.000562686072602e+03, 5.469330692749818e+03, 3.750288290907439e+02, 5.626945156671171e+00, 1.039784570909344e-01
26, 3.952895148384579e-03, 1.058612783112015e-03, 7.404896981221753e-25, 1.881564085178650e-17, 1.680408094796183e-24, 3.268182262140156e-03, 8.687573101891366e-04, 2.253415393525299e+01, 1.748492393190084e+00, 6.798139576226987e+04, 1.723731944901994e+02, 1.789945647442081e-22, 4.548202970533678e-15, 4.061959488206945e-22, 7.900000000000000e-01, 2.099999999999955e-01, 2.926058925675903e+03, 2.447067288005112e+03, 1.000799048434958e+03, 5.447059001290922e+03, 4.226535975737234e+02, 5.490345259985233e+00, 1.146863809782104e-01
27, 4.517594455296622e-03, 1.209843180699436e-03, 4.144877181250526e-24, 4.622050057432407e-17, 9.460587312552231e-24, 3.430078048373620e-03, 9.117928989347135e-04, 2.354146191019957e+01, 2.056375882818697e+00, 7.120818050657581e+04, 1.811044413507586e+02, 9.546292903569661e-22, 1.064529580340870e-14, 2.178919508977358e-21, 7.900000000000000e-01, 2.099999999999894e-01, 3.211813325683587e+03, 2.559265874220417e+03, 1.001133002986651e+03, 5.421962604575669e+03, 4.736151552577788e+02, 5.348185852963346e+00, 1.276088480603768e-01
28, 5.082293762208605e-03, 1.361073578286840e-03, 1.653718250071007e-23, 9.599751767197211e-17, 3.803564077878469e-23, 3.530703374372672e-03, 9.385414033141584e-04, 2.413726017663255e+01, 2.340156709619799e+00, 7.318245884668286e+04, 1.866550671274217e+02, 3.700218565622837e-21, 2.147958378812627e-14, 8.510529780933185e-21, 7.900000000000000e-01, 2.099999999999785e-01, 3.420731995851311e+03, 2.648054562857242e+03, 1.001533639261822e+03, 5.400746966722391e+03, 5.236134573123461e+02, 5.241782912890775e+00, 1.370566278251671e-01
29, 5.646993069120588e-03, 1.512303975874244e-03, 5.874468346828836e-23, 1.889927815251513e-16, 1.360828963161340e-22, 3.643822956072738e-03, 9.686111655381337e-04, 2.481021575572872e+01, 2.650998278470302e+00, 7.540966430619554e+04, 1.929427871429651e+02, 1.273615664081716e-20, 4.097462999843099e-14, 2.950348833786748e-20, 7.899999999999999e-01, 2.099999999999590e-01, 3.647802635513211e+03, 2.736170633584448e+03, 1.002035496830579e+03, 5.378985390703607e+03, 5.747503831110208e+02, 5.141040356312358e+00, 1.473252811382166e-01
30, 6.211692376032567e-03, 1.663534373461647e-03, 2.264093529761930e-22, 3.910909255941249e-16, 5.275493488282521e-22, 3.810870580528894e-03, 1.013016230266783e-03, 2.582062985705824e+01, 3.043420915340317e+00, 7.871884887837726e+04, 2.022250195033604e+02, 4.693504674891603e-20, 8.107381887959029e-14, 1.093618837920437e-19, 7.899999999999999e-01, 2.099999999999189e-01, 3.962933022466349e+03, 2.842245872705199e+03, 1.002716777290474e+03, 5.352660804409951e+03, 6.309063696372413e+02, 5.025647273441672e+00, 1.615761974911504e-01
31, 6.776391682944540e-03, 1.814764771049048e-03, 7.708083325547800e-22, 7.591828526578240e-16, 1.810718817551164e-21, 3.944899658129023e-03, 1.048644212919614e-03, 2.660245593478400e+01, 3.444858242206358e+00, 8.135043049766273e+04, 2.098978495955581e+02, 1.543609813911166e-19, 1.520328793062714e-13, 3.626119774473195e-19, 7.900000000000000e-01, 2.099999999998480e-01, 4.239286146261835e+03, 2.937148353866498e+03, 1.003560150001042e+03, 5.327370024525983e+03, 6.898624165852013e+02, 4.927403003903426e+00, 1.740735173756561e-01
32, 7.341090989856513e-03, 1.965995168636450e-03, 2.040821138333504e-21, 1.290831967572738e-15, 4.842605780171731e-21, 4.025099116646134e-03, 1.069963056322365e-03, 2.703311625348421e+01, 3.812791964161104e+00, 8.289832055051274e+04, 2.147964361970468e+02, 4.005488194354963e-19, 2.533496007999335e-13, 9.504507728801851e-19, 7.900000000000001e-01, 2.099999999997467e-01, 4.431427405825790e+03, 3.009096893193799e+03, 1.004490028652478e+03, 5.305748062683061e+03, 7.483308023970038e+02, 4.855823157344123e+00, 1.827625842868723e-01
33, 7.905790296768528e-03, 2.117225566223862e-03, 4.492782015845411e-21, 1.990944082196635e-15, 1.077636544422428e-20, 4.082098963164660e-03, 1.085114914256969e-03, 2.731597999867256e+01, 4.160616426319750e+00, 8.398641175809021e+04, 2.185283097640141e+02, 8.694786247333580e-19, 3.853032077683850e-13, 2.085527268632702e-18, 7.900000000000000e-01, 2.099999999996146e-01, 4.580021826541750e+03, 3.066571751359219e+03, 1.005490852798792e+03, 5.286403978364517e+03, 8.051953189896291e+02, 4.800329600482991e+00, 1.894823636157083e-01
34, 8.470489603680563e-03, 2.268455963811280e-03, 8.446170258474447e-21, 2.819372769381810e-15, 2.049486517362811e-20, 4.116972534993925e-03, 1.094385104236071e-03, 2.746172029048812e+01, 4.474483400792730e+00, 8.463813818455674e+04, 2.211169355406921e+02, 1.620723589355852e-18, 5.410054278671345e-13, 3.932730507562178e-18, 7.900000000000001e-01, 2.099999999994589e-01, 4.684922789843576e+03, 3.110237693462739e+03, 1.006527181103619e+03, 5.269590419921912e+03, 8.586022511883173e+02, 4.759121164419070e+00, 1.942262249354953e-01
35, 9.035188910592601e-03, 2.419686361398699e-03, 1.472364038252666e-20, 3.847515123176211e-15, 3.611394607449710e-20, 4.161372337982004e-03, 1.106187583510356e-03, 2.767123246450820e+01, 4.789937890167177e+00, 8.548837504174336e+04, 2.242849475144753e+02, 2.795153847693588e-18, 7.304169635498623e-13, 6.855915568633765e-18, 7.900000000000001e-01, 2.099999999992695e-01, 4.797997267829953e+03, 3.151320195077407e+03, 1.007638348736550e+03, 5.253140519880107e+03, 9.093276510477044e+02, 4.721074974198365e+00, 1.993397112705187e-01
36, 9.599888217504579e-03, 2.570916758986102e-03, 2.452325050736317e-20, 5.134891353888024e-15, 6.076128771170124e-20, 4.212800805151544e-03, 1.119858441870591e-03, 2.792584229827401e+01, 5.110453309859618e+00, 8.648393140613934e+04, 2.279183753524285e+02, 4.598690704086115e-18, 9.629138326718526e-13, 1.139418157002495e-17, 7.900000000000000e-01, 2.099999999990370e-01, 4.918248227810847e+03, 3.190866478858540e+03, 1.008843637496804e+03, 5.236757310874770e+03, 9.583311202020788e+02, 4.685092905915920e+00, 2.047777345237398e-01
37, 1.016458752441656e-02, 2.722147156573504e-03, 3.654576345705964e-20, 6.406826983606296e-15, 9.180661573089975e-20, 4.216161308548830e-03, 1.120751740240750e-03, 2.788172677181241e+01, 5.359452646704866e+00, 8.652261500742563e+04, 2.289641711124245e+02, 6.847734471766296e-18, 1.200474305095093e-12, 1.720219439430654e-17, 7.899999999999999e-01, 2.099999999987995e-01, 4.952475108027436e+03, 3.210511243352463e+03, 1.010049305165787e+03, 5.224317225498466e+03, 1.004223339916314e+03, 4.667434156669463e+00, 2.063255522753203e-01
38, 1.072928683132853e-02, 2.873377554160907e-03, 5.078728801906735e-20, 7.710531499998479e-15, 1.293728379516256e-19, 4.222336732511987e-03, 1.122393308634716e-03, 2.786106282035249e+01, 5.595763735990541e+00, 8.662483399732917e+04, 2.301565944988041e+02, 9.502311179050260e-18, 1.442641899708198e-12, 2.420568241154464e-17, 7.900000000000000e-01, 2.099999999985573e-01, 4.984239953700962e+03, 3.226377563974578e+03, 1.011241583841791e+03, 5.212810114977248e+03, 1.046968451709098e+03, 4.653275826575547e+00, 2.077620311976928e-01
39, 1.129398613824051e-02, 3.024607951748310e-03, 6.822792257094564e-20, 9.134973665125922e-15, 1.761631942631171e-19, 4.238124015869962e-03, 1.126589928260095e-03, 2.790455293822647e+01, 5.830782430752889e+00, 8.692396083331632e+04, 2.319049227886622e+02, 1.271790505167248e-17, 1.702788584861200e-12, 3.283738818088720e-17, 7.900000000000000e-01, 2.099999999982972e-01, 5.027638714379386e+03, 3.242347159830897e+03, 1.012469922496719e+03, 5.201498761869952e+03, 1.086876670679313e+03, 4.639121598390849e+00, 2.097246223468008e-01
40, 1.185868544515249e-02, 3.175838349335713e-03, 8.783747632215412e-20, 1.056116413549454e-14, 2.301315504633209e-19, 4.240322119932069e-03, 1.127174234401761e-03, 2.786743127138214e+01, 6.031213275022044e+00, 8.695503509917017e+04, 2.329273198372835e+02, 1.636470162686919e-17, 1.967614589425190e-12, 4.287502687860328e-17, 7.899999999999999e-01, 2.099999999980323e-01, 5.044255168222818e+03, 3.251376859366719e+03, 1.013715355911229e+03, 5.191886390165230e+03, 1.123654843312645e+03, 4.631148726531360e+00, 2.104760563677933e-01
41, 1.242338475206463e-02, 3.327068746923157e-03, 1.084972916711100e-19, 1.191924824109499e-14, 2.888686312775534e-19, 4.229443628556163e-03, 1.124282483528326e-03, 2.775278135102627e+01, 6.199062378981247e+00, 8.672799243080019e+04, 2.332271371810452e+02, 2.026575312210447e-17, 2.226346285097438e-12, 5.395655758797089e-17, 7.900000000000000e-01, 2.099999999977736e-01, 5.035274851202357e+03, 3.253936345570953e+03, 1.014955345745658e+03, 5.183825390006522e+03, 1.157896808537675e+03, 4.628874677040095e+00, 2.100699459069178e-01
42, 1.298808405897685e-02, 3.478299144510627e-03, 1.315951708532667e-19, 1.336052331666875e-14, 3.558681438825951e-19, 4.232132824811909e-03, 1.124997333164488e-03, 2.772517638003345e+01, 6.380630999486448e+00, 8.677603820330606e+04, 2.342947541632276e+02, 2.456449012294434e-17, 2.493970264422740e-12, 6.642887766164210e-17, 7.900000000000000e-01, 2.099999999975060e-01, 5.045574680733487e+03, 3.258520528620302e+03, 1.016222680128835e+03, 5.175378525885436e+03, 1.191053943307727e+03, 4.624828961093084e+00, 2.105357277393738e-01
43, 1.355278336588909e-02, 3.629529542098098e-03, 1.522624159319676e-19, 1.452340152514365e-14, 4.193151148819617e-19, 4.206202236571222e-03, 1.118104391985422e-03, 2.752585420897440e+01, 6.493862949079805e+00, 8.625354023678497e+04, 2.337222720353612e+02, 2.859760463736267e-17, 2.727754529990537e-12, 7.875487723262273e-17, 7.899999999999999e-01, 2.099999999972722e-01, 5.005474890082932e+03, 3.252552005970851e+03, 1.017417791950931e+03, 5.169847668289015e+03, 1.219663592294364e+03, 4.630034690499401e+00, 2.087223235549776e-01
44, 1.411748267280133e-02, 3.780759939685572e-03, 1.707392411864979e-19, 1.549757333002471e-14, 4.794725284123646e-19, 4.170901827425134e-03, 1.108720738920297e-03, 2.727438809895150e+01, 6.568772557574861e+00, 8.554523739562139e+04, 2.325753506572233e+02, 3.233928922767350e-17, 2.935356293983469e-12, 9.081568282310932e-17, 7.900000000000000e-01, 2.099999999970646e-01, 4.947889552062480e+03, 3.242344382394026e+03, 1.018553523074986e+03, 5.165973089199601e+03, 1.244174649799351e+03, 4.638988719417286e+00, 2.061181829539415e-01
