"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.585366224642504e-42, 2.251098549907112e-25, 3.560043481462273e-42, 1.097042474886866e-03, 2.898633087880592e-04, 8.360428232312531e+00, 2.323757805469752e-16, 2.588861180106337e+04, 6.526495296406826e+01, 1.143095834845906e-39, 1.623108488265375e-22, 2.566896413128455e-39, 7.910000000000000e-01, 2.090000000000000e-01, 4.172000000000970e+02, 1.040600000000241e+03, 1.040599999998808e+03, 6.028115486085623e+03, 1.675497955825393e-13, 9.288999999998911e+00, 3.850646229542686e-15, 4.000000000000000e+00, -5.726113018622249e-18, 4.000000000000000e+00
3, -3.640905996670419e-02, 0.000000000000000e+00, 9.212839652804039e-42, 6.186158149292324e-25, 2.181084556086730e-41, 1.097042474886865e-03, 2.898633087880590e-04, 8.360428232312529e+00, 2.339145801214011e-15, 2.588861180106337e+04, 6.526495296388481e+01, 6.642729276384233e-39, 4.460402589785647e-22, 1.572626332487739e-38, 7.910000000000000e-01, 2.089999999999999e-01, 4.172000000000968e+02, 1.040600000000241e+03, 1.040599999998808e+03, 6.028115486085623e+03, 1.686593154883174e-12, 9.288999999998913e+00, 3.843878837223630e-15, 4.000000000000000e+00, -5.298249613217856e-17, 4.000000000000000e+00
4, -2.648758523368654e-02, 0.000000000000000e+00, 1.629251459429836e-41, 8.850346443188008e-25, 3.904809095033241e-41, 1.097042474886864e-03, 2.898633087880588e-04, 8.360428232312540e+00, -1.670875284136141e-14, 2.588861180106346e+04, 6.526495296366872e+01, 1.174738384256184e-38, 6.381360974454226e-22, 2.815482595138193e-38, 7.910000000000001e-01, 2.089999999999999e-01, 4.172000000000965e+02, 1.040600000000241e+03, 1.040599999998808e+03, 6.028115486085638e+03, -1.204750390259947e-11, 9.288999999998936e+00, 3.828088255145833e-15, 4.000000000000000e+00, 4.501556011655590e-17, 4.000000000000000e+00
6, -1.924472747190228e-02, 0.000000000000000e+00, 2.141562644385532e-41, 1.048068149017895e-24, 5.168516799005072e-41, 1.097042474886865e-03, 2.898633087880589e-04, 8.360428232312522e+00, 8.352683532654754e-15, 2.588861180106333e+04, 6.526495296401585e+01, 1.544129867791721e-38, 7.556880657320493e-22, 3.726653143885454e-38, 7.910000000000000e-01, 2.090000000000000e-01, 4.171999999997873e+02, 1.040599999999469e+03, 1.040600000002803e+03, 6.028115486085622e+03, 6.022531329072990e-12, 9.289000000002353e+00, -8.441194019302126e-15, 4.000000000000000e+00, 3.741730736969824e-17, 4.000000000000000e+00
22, -1.395714581734536e-02, 0.000000000000000e+00, 2.559848679566309e-41, 1.171028136516915e-24, 6.204817049611413e-41, 1.097042474886863e-03, 2.898633087880586e-04, 8.360428232312534e+00, -8.857774271065751e-15, 2.588861180106344e+04, 6.526495296386811e+01, 1.845726443495974e-38, 8.443458454791431e-22, 4.473856207571897e-38, 7.910000000000000e-01, 2.090000000000000e-01, 4.172000000001386e+02, 1.040600000000347e+03, 1.040599999998139e+03, 6.028115486085640e+03, -6.386716657562036e-12, 9.288999999998465e+00, 5.501889955392273e-15, 4.000000000000000e+00, 9.823802199804024e-17, 4.000000000000000e+00
24, -1.009678458521239e-02, 0.000000000000000e+00, 2.880479409063206e-41, 1.258144551810789e-24, 7.005540974742125e-41, 1.097042474886866e-03, 2.898633087880594e-04, 8.360428232312545e+00, 4.738095512250402e-15, 2.588861180106343e+04, 6.526495296412214e+01, 2.076910661826439e-38, 9.071593518609789e-22, 5.051201788328646e-38, 7.910000000000000e-01, 2.090000000000000e-01, 4.172000000000759e+02, 1.040600000000188e+03, 1.040599999999105e+03, 6.028115486085630e+03, 3.416306693664316e-12, 9.288999999999159e+00, 3.013745379419466e-15, 4.000000000000001e+00, -2.789874556472489e-17, 4.000000000000001e+00
29, -7.278131510363134e-03, 0.000000000000000e+00, 3.101389779431076e-41, 1.316353074106861e-24, 7.558100952816306e-41, 1.097042474886867e-03, 2.898633087880597e-04, 8.360428232312547e+00, 3.415335772403237e-15, 2.588861180106343e+04, 6.526495296413400e+01, 2.236193558305906e-38, 9.491294142698575e-22, 5.449613839513578e-38, 7.909999999999999e-01, 2.090000000000000e-01, 4.172000000000763e+02, 1.040600000000188e+03, 1.040599999999105e+03, 6.028115486085625e+03, 2.462557884323992e-12, 9.288999999999151e+00, 3.029535961497262e-15, 3.999999999999999e+00, -1.069374250751127e-16, 3.999999999999999e+00
30, -5.219729353472306e-03, 0.000000000000000e+00, 3.284306206528657e-41, 1.362541796392659e-24, 8.018256585406001e-41, 1.097042474886868e-03, 2.898633087880598e-04, 8.360428232312554e+00, 2.169224462334839e-15, 2.588861180106346e+04, 6.526495296361738e+01, 2.368081700421011e-38, 9.824328461463971e-22, 5.781399630593345e-38, 7.910000000000000e-01, 2.089999999999999e-01, 4.172000000000974e+02, 1.040600000000240e+03, 1.040599999998718e+03, 6.028115486085626e+03, 1.564074854880897e-12, 9.288999999998921e+00, 3.864181014180797e-15, 4.000000000000000e+00, -4.894116731791764e-17, 4.000000000000000e+00
35, -3.716075109627959e-03, 0.000000000000000e+00, 3.439002126321288e-41, 1.400598697377825e-24, 8.408472665102783e-41, 1.097042474886873e-03, 2.898633087880612e-04, 8.360428232312596e+00, -1.621734712168593e-15, 2.588861180106359e+04, 6.526495296376834e+01, 2.479622023933623e-38, 1.009872994881172e-21, 6.062756940001036e-38, 7.909999999999999e-01, 2.090000000000000e-01, 4.172000000000993e+02, 1.040600000000240e+03, 1.040599999998718e+03, 6.028115486085629e+03, -1.169318587648704e-12, 9.288999999998927e+00, 3.940878127130095e-15, 4.000000000000000e+00, 3.899943847312961e-17, 4.000000000000000e+00
36, -2.617116624604489e-03, 0.000000000000000e+00, 3.553519399113752e-41, 1.428253120686132e-24, 8.697919067118758e-41, 1.097042474886870e-03, 2.898633087880605e-04, 8.360428232312557e+00, 8.535402267647371e-15, 2.588861180106342e+04, 6.526495296415105e+01, 2.562192357218291e-38, 1.029812650215966e-21, 6.271456337914745e-38, 7.910000000000000e-01, 2.090000000000000e-01, 4.171999999998066e+02, 1.040599999999512e+03, 1.040600000002425e+03, 6.028115486085618e+03, 6.154276929346153e-12, 9.289000000002154e+00, -7.676478687248833e-15, 4.000000000000000e+00, -4.725904721277291e-17, 4.000000000000000e+00
