"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.301106674260883e-45, 4.206084524000721e-27, 2.935240438090559e-45, 1.576516512520321e-03, 3.990680896354697e-04, 1.017033711466808e+01, 1.436554072695955e-16, 2.702420146826206e+04, 7.129932231575930e+01, 6.585932451797272e-43, 2.129032854078216e-24, 1.485757904211025e-42, 7.980000000000000e-01, 2.020000000000000e-01, 5.484000000001790e+02, 9.594000000003123e+02, 9.593999999981905e+02, 5.148013961826815e+03, 7.271539123803470e-14, 8.257999999998647e+00, 6.839835792419586e-15, 4.000000000000001e+00, -6.864080682396624e-17, 4.000000000000001e+00
3, -3.640905996670419e-02, 0.000000000000000e+00, 8.161192195962776e-45, 1.226658005898936e-26, 1.933701085263939e-44, 1.576516512520320e-03, 3.990680896354694e-04, 1.017033711466807e+01, 5.181359465403396e-16, 2.702420146826202e+04, 7.129932231511991e+01, 4.131026424814789e-42, 6.209088715109379e-24, 9.787994313955748e-42, 7.979999999999999e-01, 2.020000000000000e-01, 5.484000000001785e+02, 9.594000000003123e+02, 9.593999999981905e+02, 5.148013961826814e+03, 2.622696825916448e-13, 8.257999999998647e+00, 6.818122027999207e-15, 4.000000000000000e+00, 6.785254863945129e-17, 4.000000000000000e+00
4, -2.648758523368654e-02, 0.000000000000000e+00, 1.463610373361182e-44, 1.755416396025418e-26, 3.524042952725861e-44, 1.576516512520316e-03, 3.990680896354685e-04, 1.017033711466806e+01, -2.893118090136685e-17, 2.702420146826201e+04, 7.129932231494931e+01, 7.408492512869711e-42, 8.885554149945710e-24, 1.783797539665159e-41, 7.979999999999999e-01, 2.020000000000000e-01, 5.484000000001772e+02, 9.594000000003123e+02, 9.593999999981905e+02, 5.148013961826818e+03, -1.464436444270559e-14, 8.257999999998653e+00, 6.770351746274371e-15, 4.000000000000000e+00, -3.180040862688467e-17, 4.000000000000000e+00
6, -1.924472747190228e-02, 0.000000000000000e+00, 1.973921549554581e-44, 2.109773607123250e-26, 4.795030941390803e-44, 1.576516512520315e-03, 3.990680896354682e-04, 1.017033711466807e+01, -5.618151010861791e-15, 2.702420146826207e+04, 7.129932231518337e+01, 9.991581972245646e-42, 1.067923694495816e-23, 2.427145330125778e-41, 7.979999999999999e-01, 2.020000000000000e-01, 5.484000000001769e+02, 9.594000000003123e+02, 9.593999999981905e+02, 5.148013961826826e+03, -2.843791657786355e-12, 8.257999999998667e+00, 6.757323487622144e-15, 4.000000000000001e+00, 1.795140149101253e-17, 4.000000000000001e+00
22, -1.395714581734536e-02, 0.000000000000000e+00, 2.366898155965375e-44, 2.355142770001855e-26, 5.785011694014971e-44, 1.576516512520325e-03, 3.990680896354708e-04, 1.017033711466814e+01, -9.606367304498226e-15, 2.702420146826228e+04, 7.129932231542357e+01, 1.198074814605545e-41, 1.192124481751821e-23, 2.928253078963187e-41, 7.980000000000000e-01, 2.020000000000000e-01, 5.484000000001467e+02, 9.594000000002534e+02, 9.593999999985289e+02, 5.148013961826829e+03, -4.862544126946309e-12, 8.257999999998924e+00, 5.606493973342023e-15, 4.000000000000001e+00, -4.525507118870844e-17, 4.000000000000001e+00
24, -1.009678458521239e-02, 0.000000000000000e+00, 2.624221714392387e-44, 2.505414010108405e-26, 6.438570953646555e-44, 1.576516512520335e-03, 3.990680896354734e-04, 1.017033711466819e+01, -5.868256613425035e-15, 2.702420146826238e+04, 7.129932231572090e+01, 1.328326669244521e-41, 1.268188670520327e-23, 3.259071237253328e-41, 7.979999999999999e-01, 2.020000000000000e-01, 5.484000000001504e+02, 9.594000000002534e+02, 9.593999999985289e+02, 5.148013961826820e+03, -2.970389932692045e-12, 8.257999999998912e+00, 5.745462065632452e-15, 4.000000000000000e+00, 1.070926868785388e-16, 4.000000000000000e+00
28, -7.278131510363134e-03, 0.000000000000000e+00, 2.827877081137766e-44, 2.620232636955307e-26, 6.957523391826138e-44, 1.576516512520335e-03, 3.990680896354733e-04, 1.017033711466816e+01, 5.047476904218320e-15, 2.702420146826225e+04, 7.129932231558963e+01, 1.431412797028239e-41, 1.326307480882389e-23, 3.521754210998562e-41, 7.980000000000000e-01, 2.020000000000000e-01, 5.484000000001503e+02, 9.594000000002534e+02, 9.593999999985289e+02, 5.148013961826809e+03, 2.554928246915057e-12, 8.257999999998891e+00, 5.741119312748376e-15, 4.000000000000001e+00, 6.931665038833154e-17, 4.000000000000000e+00
29, -5.219729353472306e-03, 0.000000000000000e+00, 2.992279274196712e-44, 2.710020212775664e-26, 7.378035141577216e-44, 1.576516512520319e-03, 3.990680896354692e-04, 1.017033711466803e+01, 2.022244763489282e-14, 2.702420146826182e+04, 7.129932231580845e+01, 1.514629781448738e-41, 1.371756091750487e-23, 3.734608547528763e-41, 7.979999999999999e-01, 2.020000000000000e-01, 5.484000000000166e+02, 9.594000000000298e+02, 9.593999999997574e+02, 5.148013961826795e+03, 1.023618407069269e-11, 8.257999999999834e+00, 6.340419210750855e-16, 4.000000000000001e+00, -9.282845554490370e-17, 4.000000000000000e+00
34, -3.716075109627959e-03, 0.000000000000000e+00, 3.124133769696751e-44, 2.780216697062243e-26, 7.716451130016004e-44, 1.576516512520287e-03, 3.990680896354611e-04, 1.017033711466782e+01, 2.463174944778324e-14, 2.702420146826125e+04, 7.129932231522375e+01, 1.581371795613162e-41, 1.407288097927309e-23, 3.905907710353609e-41, 7.979999999999999e-01, 2.020000000000000e-01, 5.484000000000055e+02, 9.594000000000298e+02, 9.593999999997574e+02, 5.148013961826794e+03, 1.246808130661941e-11, 8.257999999999830e+00, 2.127948913197204e-16, 4.000000000000001e+00, -7.490236842984047e-17, 4.000000000000001e+00
35, -2.617116624604489e-03, 0.000000000000000e+00, 3.231342634676620e-44, 2.836133490062387e-26, 7.992415799808542e-44, 1.576516512520272e-03, 3.990680896354574e-04, 1.017033711466776e+01, 8.134709219406423e-15, 2.702420146826117e+04, 7.129932231526431e+01, 1.635638702159667e-41, 1.435592020188676e-23, 4.045595309402256e-41, 7.979999999999999e-01, 2.020000000000000e-01, 5.484000000000004e+02, 9.594000000000298e+02, 9.593999999997574e+02, 5.148013961826811e+03, 4.117621290695395e-12, 8.257999999999861e+00, 1.737101153630371e-17, 4.000000000000001e+00, -8.007787008276014e-17, 4.000000000000001e+00
