"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient","Metric_xx","Metric_xy","Metric_yy"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.227297572248902e-47, 3.024267568019037e-28, 2.762988702556064e-47, 1.789171841069373e-03, 4.585314768569748e-04, 1.297096376162773e+01, 5.292099827259411e-15, 3.830525170529606e+04, 6.944403030954734e+01, 5.460229392645842e-45, 1.345492327167591e-25, 1.229249732613778e-44, 7.960000000000000e-01, 2.040000000000000e-01, 5.953000000001008e+02, 9.156000000001551e+02, 9.155999999990147e+02, 5.770763275641864e+03, 2.354447664446088e-12, 9.476999999999194e+00, 2.694376590762612e-15, 4.000000000000000e+00, 8.046909013208336e-17, 4.000000000000000e+00
3, -3.640905996670419e-02, 0.000000000000000e+00, 7.086671244595156e-47, 8.315386976418320e-28, 1.683202710497078e-46, 1.789171841069369e-03, 4.585314768569738e-04, 1.297096376162773e+01, 2.904753066662372e-15, 3.830525170529608e+04, 6.944403030962665e+01, 3.152849928224996e-44, 3.699503804661294e-25, 7.488544849637652e-44, 7.960000000000000e-01, 2.039999999999999e-01, 5.953000000000995e+02, 9.156000000001551e+02, 9.155999999990147e+02, 5.770763275641872e+03, 1.292320495990637e-12, 9.476999999999205e+00, 2.660962675882804e-15, 4.000000000000000e+00, 1.729089096895555e-17, 4.000000000000000e+00
4, -2.648758523368654e-02, 0.000000000000000e+00, 1.255914520276751e-46, 1.190761916910565e-27, 3.022091547290704e-46, 1.789171841069379e-03, 4.585314768569764e-04, 1.297096376162781e+01, -1.761367687601047e-14, 3.830525170529634e+04, 6.944403030971594e+01, 5.587545786226846e-44, 5.297682783193630e-25, 1.344524218649447e-43, 7.960000000000000e-01, 2.039999999999999e-01, 5.953000000001028e+02, 9.156000000001551e+02, 9.155999999990147e+02, 5.770763275641874e+03, -7.836299717820485e-12, 9.476999999999210e+00, 2.749053906020477e-15, 4.000000000000000e+00, 8.656719082640581e-18, 4.000000000000000e+00
6, -1.924472747190228e-02, 0.000000000000000e+00, 1.654119598123051e-46, 1.411116064468206e-27, 4.010346914283325e-46, 1.789171841069383e-03, 4.585314768569773e-04, 1.297096376162780e+01, -1.278469028038453e-15, 3.830525170529624e+04, 6.944403030979117e+01, 7.359154497529839e-44, 6.278035242525001e-25, 1.784197621767587e-43, 7.960000000000000e-01, 2.040000000000000e-01, 5.953000000001041e+02, 9.156000000001551e+02, 9.155999999990147e+02, 5.770763275641861e+03, -5.687890469539001e-13, 9.476999999999185e+00, 2.782467820900284e-15, 4.000000000000000e+00, 1.866877008202193e-17, 4.000000000000000e+00
21, -1.395714581734536e-02, 0.000000000000000e+00, 1.994052706429244e-46, 1.584414358519638e-27, 4.858099954790245e-46, 1.789171841069369e-03, 4.585314768569739e-04, 1.297096376162766e+01, 3.196086170816563e-14, 3.830525170529568e+04, 6.944403030996041e+01, 8.871512047545900e-44, 7.049036880816489e-25, 2.161361740246114e-43, 7.960000000000000e-01, 2.040000000000000e-01, 5.952999999997533e+02, 9.155999999996224e+02, 9.156000000024600e+02, 5.770763275641841e+03, 1.421934178468521e-11, 9.477000000001912e+00, -6.591654117198272e-15, 4.000000000000000e+00, -8.487739749776544e-17, 4.000000000000000e+00
23, -1.009678458521239e-02, 0.000000000000000e+00, 2.258233418560478e-46, 1.707345338052709e-27, 5.524212025457095e-46, 1.789171841069356e-03, 4.585314768569704e-04, 1.297096376162760e+01, 9.706514637975518e-15, 3.830525170529562e+04, 6.944403030957150e+01, 1.004684826751898e-43, 7.595955055259970e-25, 2.457714050337209e-43, 7.960000000000000e-01, 2.040000000000000e-01, 5.953000000001872e+02, 9.156000000002967e+02, 9.155999999981663e+02, 5.770763275641859e+03, 4.318414516970372e-12, 9.476999999998451e+00, 5.002974346094725e-15, 4.000000000000000e+00, 1.041909491697646e-16, 4.000000000000000e+00
28, -7.278131510363134e-03, 0.000000000000000e+00, 2.433276476696702e-46, 1.786722932657254e-27, 5.965942139373104e-46, 1.789171841069363e-03, 4.585314768569723e-04, 1.297096376162768e+01, -9.202581014339949e-16, 3.830525170529592e+04, 6.944403030966106e+01, 1.082561233633615e-43, 7.949104841405992e-25, 2.654239147930389e-43, 7.960000000000000e-01, 2.040000000000000e-01, 5.953000000001896e+02, 9.156000000002967e+02, 9.155999999981663e+02, 5.770763275641870e+03, -4.094215166630612e-13, 9.476999999998469e+00, 5.066764547228902e-15, 4.000000000000000e+00, 6.047654531586068e-17, 4.000000000000001e+00
29, -5.219729353472306e-03, 0.000000000000000e+00, 2.568049048994854e-46, 1.846370967439810e-27, 6.306594362191913e-46, 1.789171841069360e-03, 4.585314768569717e-04, 1.297096376162767e+01, -8.792522054971769e-17, 3.830525170529594e+04, 6.944403030908295e+01, 1.142521358808183e-43, 8.214478097328344e-25, 2.805794835952905e-43, 7.960000000000000e-01, 2.040000000000000e-01, 5.953000000001888e+02, 9.156000000002967e+02, 9.155999999981663e+02, 5.770763275641875e+03, -3.911780520519720e-14, 9.476999999998478e+00, 5.045501146850843e-15, 4.000000000000000e+00, -6.881627663104573e-17, 4.000000000000000e+00
34, -2.617116624604489e-03, 0.000000000000000e+00, 2.788163763747861e-46, 1.939593219194155e-27, 6.866377941989736e-46, 1.789171841069395e-03, 4.585314768569805e-04, 1.297096376162799e+01, -5.510627548452686e-14, 3.830525170529711e+04, 6.944403030962359e+01, 1.240450081428046e-43, 8.629222565652177e-25, 3.054841752124267e-43, 7.960000000000000e-01, 2.040000000000000e-01, 5.953000000002702e+02, 9.156000000004044e+02, 9.155999999975120e+02, 5.770763275641908e+03, -2.451670335894922e-11, 9.476999999997975e+00, 7.220443242663728e-15, 3.082663611067650e+05, -3.966742769605838e+05, 5.675956306404861e+05
38, -8.698244975333391e-04, 0.000000000000000e+00, 2.911871736996164e-46, 1.990577130141289e-27, 7.181704975206534e-46, 1.789171841069408e-03, 4.585314768569838e-04, 1.297096376162803e+01, 2.518527396538928e-14, 3.830525170529702e+04, 6.944403030992932e+01, 1.295487582267974e-43, 8.856049258216546e-25, 3.195130299416910e-43, 7.960000000000000e-01, 2.040000000000000e-01, 5.952999999997243e+02, 9.155999999995580e+02, 9.156000000011832e+02, 5.770763275641881e+03, 1.120489246268668e-11, 9.477000000002311e+00, -7.366249416684704e-15, 6.033792776598876e+05, -8.417609431360296e+05, 1.441199094484768e+06
