"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 3.760260379833268e-46, 1.989621113085701e-27, 8.187759495973961e-46, 9.916532088850600e-04, 2.479133022212650e-04, 6.729781488074615e+00, -1.343668253554962e-16, 1.881386737083369e+04, 4.683851427827474e+01, 3.033528532871705e-43, 1.605094277119463e-24, 6.605340998335222e-43, 8.000000000000000e-01, 2.000000000000000e-01, 3.492000000000230e+02, 9.734000000000635e+02, 9.733999999997041e+02, 5.429141097130981e+03, -1.083982377319733e-13, 8.644999999999728e+00, 1.260181552736551e-15
1, 0.000000000000000e+00, 0.000000000000000e+00, 6.427251484791251e-43, 5.504002950376035e-26, 1.389545766182469e-42, 1.302986314648477e-03, 3.257465786621192e-04, 8.800240482590970e+00, 3.429313410154102e-02, 2.465507027970907e+04, 6.154370977180704e+01, 3.946166686501362e-40, 3.379315892115671e-23, 8.531452713268717e-40, 8.000000000000000e-01, 2.000000000000000e-01, 5.243112895357859e+02, 1.112311130846152e+03, 9.734003618301334e+02, 5.403120744189933e+03, 2.105510009798850e+01, 8.048489256200451e+00, 9.585439934427765e-03
2, 1.931920337076797e-01, 5.173816881076040e-02, 6.580034999397765e-17, 9.510095100498485e-13, 1.973212458626021e-16, 6.586768713864525e-03, 1.646692177515056e-03, 3.845039156411321e+01, 1.156284738405220e+01, 1.183282543590703e+05, 5.219346277729172e+02, 7.991821526141954e-15, 1.155054384160222e-10, 2.396577192057827e-14, 7.999999999999808e-01, 1.999999998844817e-01, 8.956860526810886e+03, 3.758896138536237e+03, 1.152330810759501e+03, 4.670015691691479e+03, 1.404372661176121e+03, 3.951547948683354e+00, 4.711758629293237e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 2.635715137238364e-05, 1.233864121220648e-03, 4.612570076619462e-04, 6.235887918890135e-03, 1.395807688056840e-04, 2.360307511500061e+01, 2.169081505791243e+01, 1.140342527004340e+05, 6.548934198681652e+03, 3.255196245783761e-03, 1.523863409386907e-01, 5.696678136681468e-02, 7.701529902039526e-01, 1.723869124475809e-02, 1.114042639478008e+04, 4.169694507506460e+03, 4.679833749669155e+03, 2.915058627458709e+03, 2.678888122124136e+03, 2.809134277557380e+00, 5.907023624815295e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 9.539778449525211e-07, 8.274372280094124e-05, 2.678367616884276e-05, 4.048800255646536e-04, 7.559212374906158e-06, 2.269293271208033e+00, 1.743972917700493e-03, 7.591302014669355e+03, 3.246345812631919e+02, 1.824326328004423e-03, 1.582338130613188e-01, 5.121939241471203e-02, 7.742667130361532e-01, 1.445575515981138e-02, 4.927845432925013e+02, 2.846470047962240e+03, 3.926513611578677e+03, 4.339651578422283e+03, 3.335062471231756e+00, 3.719160971539511e+00, 7.859693220757467e-03
6, -3.640905996670419e-02, 0.000000000000000e+00, 3.870861473771576e-45, 7.469052894483287e-27, 8.625609626403699e-45, 9.916532088850587e-04, 2.479133022212647e-04, 6.729781488074599e+00, -8.386916774221754e-17, 1.881386737083363e+04, 4.683851427847935e+01, 3.122754155657851e-42, 6.025536207667546e-24, 6.958569426585485e-42, 7.999999999999999e-01, 2.000000000000000e-01, 3.492000000000225e+02, 9.734000000000635e+02, 9.733999999997041e+02, 5.429141097130975e+03, -6.766007873781909e-14, 8.644999999999721e+00, 1.232177518231294e-15
7, -2.648758523368654e-02, 0.000000000000000e+00, 7.492209943585071e-45, 1.108551278112051e-26, 1.684029282923589e-44, 9.916532088850617e-04, 2.479133022212654e-04, 6.729781488074620e+00, -8.627969639598621e-16, 1.881386737083370e+04, 4.683851427854550e+01, 6.044217778115181e-42, 8.943056045638537e-24, 1.358563068488010e-41, 8.000000000000000e-01, 2.000000000000000e-01, 3.492000000000236e+02, 9.734000000000635e+02, 9.733999999997041e+02, 5.429141097130975e+03, -6.960473328613937e-13, 8.644999999999719e+00, 1.291297146631280e-15
8, -1.924472747190228e-02, 0.000000000000000e+00, 1.096464201964443e-44, 1.384139886979790e-26, 2.480024551323773e-44, 9.916532088850645e-04, 2.479133022212661e-04, 6.729781488074624e+00, -2.539745621340805e-15, 1.881386737083367e+04, 4.683851427866658e+01, 8.845545536607256e-42, 1.116632205354133e-23, 2.000719226522437e-41, 8.000000000000000e-01, 2.000000000000000e-01, 3.492000000000246e+02, 9.734000000000635e+02, 9.733999999997041e+02, 5.429141097130963e+03, -2.048898222552048e-12, 8.644999999999699e+00, 1.347305215641793e-15
9, -1.395714581734536e-02, 0.000000000000000e+00, 1.432665135465013e-44, 1.613032142926216e-26, 3.257270554668536e-44, 9.916532088850611e-04, 2.479133022212653e-04, 6.729781488074607e+00, -1.561512601727664e-15, 1.881386737083364e+04, 4.683851427825847e+01, 1.155779155558458e-41, 1.301287287510348e-23, 2.627749721764738e-41, 8.000000000000000e-01, 2.000000000000000e-01, 3.492000000000234e+02, 9.734000000000635e+02, 9.733999999997041e+02, 5.429141097130969e+03, -1.259724740654697e-12, 8.644999999999708e+00, 1.278850909073388e-15
10, -1.009678458521239e-02, 0.000000000000000e+00, 1.654369873994659e-44, 1.750715845943404e-26, 3.772742656768476e-44, 9.916532088850550e-04, 2.479133022212637e-04, 6.729781488074571e+00, 2.585715720093432e-15, 1.881386737083354e+04, 4.683851427839740e+01, 1.334635825646924e-41, 1.412361362022343e-23, 3.043598405543633e-41, 7.999999999999999e-01, 2.000000000000000e-01, 3.492000000000212e+02, 9.734000000000635e+02, 9.733999999997041e+02, 5.429141097130972e+03, 2.085983847519137e-12, 8.644999999999714e+00, 1.163723211662889e-15
