"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.224476278909735e-42, 2.425481351227729e-25, 2.710005523149563e-42, 1.466009730548671e-03, 4.110833943535966e-04, 1.058824383963777e+01, -3.961041914899891e-18, 3.079866609472325e+04, 8.941132076179755e+01, 6.523258024150976e-40, 1.292147586632930e-22, 1.443724601191889e-39, 7.809999999999999e-01, 2.190000000000000e-01, 5.648000000000000e+02, 1.042200000000000e+03, 1.042200000000000e+03, 5.640766405869742e+03, -2.110200001454976e-15, 8.690999999999999e+00, 0.000000000000000e+00
1, 0.000000000000000e+00, 0.000000000000000e+00, 1.333248210206031e-39, 5.953750876406506e-24, 2.918843080278992e-39, 1.926270170280882e-03, 5.401449005012976e-04, 1.384649480257024e+01, 5.338671682904426e-02, 4.036213433063895e+04, 1.174827024273650e+02, 5.405611675017923e-37, 2.413929004463300e-21, 1.183435470718776e-36, 7.809999999999999e-01, 2.190000000000001e-01, 8.480349581217774e+02, 1.190939746621111e+03, 1.042200835400588e+03, 5.614016459191950e+03, 2.164547138130875e+01, 8.091689025241708e+00, 9.484507867568106e-03
2, 1.931920337076797e-01, 5.173816881076040e-02, 1.010148945513702e-14, 5.399675341165388e-11, 3.643259028256915e-14, 9.835700207979890e-03, 2.758025996628547e-03, 6.117991810934923e+01, 1.835500718859090e+01, 1.958715139488038e+05, 1.307683390729648e+03, 8.021048931564185e-13, 4.287591480286371e-09, 2.892915848281238e-12, 7.809999999978475e-01, 2.189999957108659e-01, 1.455113438944260e+04, 4.002071107584463e+03, 1.379528999055944e+03, 4.857967916153444e+03, 1.457472301018236e+03, 3.987811989702468e+00, 4.683514331520899e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 7.204805852571406e-05, 2.419363499875716e-03, 5.055143635438523e-04, 9.661801393126244e-03, 1.067286029192783e-04, 3.856022402308331e+01, 3.558077375312175e+01, 1.951205688181929e+05, 9.800033312842721e+03, 5.643986316554053e-03, 1.895242532204449e-01, 3.960018089376763e-02, 7.568708438771489e-01, 8.360735692084601e-03, 1.817142962138090e+04, 4.191307408870762e+03, 4.662705955791456e+03, 3.020669553113182e+03, 2.787270112536797e+03, 2.856418642964123e+00, 5.895819438134011e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 2.553570093569199e-06, 1.443011778266049e-04, 2.355179888040423e-05, 5.628009067004704e-04, 4.754570512147550e-06, 3.319600054046038e+00, 7.119061354430011e-03, 1.162014840594066e+04, 4.286568099922968e+02, 3.460300138050920e-03, 1.955401133541589e-01, 3.191464887627210e-02, 7.626420986270243e-01, 6.442839004493989e-03, 7.101119377150713e+02, 2.825667509303451e+03, 3.879455851666726e+03, 4.498334529456325e+03, 9.646921010535237e+00, 3.801070806117154e+00, 4.865967907526428e-03
6, -3.640905996670419e-02, 0.000000000000000e+00, 1.245946709730177e-41, 9.105275566240649e-25, 2.885547091227561e-41, 1.466009730548671e-03, 4.110833943535966e-04, 1.058824383963777e+01, 1.154700472973613e-17, 3.079866609472325e+04, 8.941132076167875e+01, 6.637639300900687e-39, 4.850731935164230e-22, 1.537242373831506e-38, 7.809999999999999e-01, 2.190000000000000e-01, 5.648000000000000e+02, 1.042200000000000e+03, 1.042200000000000e+03, 5.640766405869742e+03, 6.151535358874291e-15, 8.690999999999999e+00, 0.000000000000000e+00
7, -2.648758523368654e-02, 0.000000000000000e+00, 2.401083864464954e-41, 1.351398230688821e-24, 5.655208547802223e-41, 1.466009730548671e-03, 4.110833943535966e-04, 1.058824383963777e+01, 8.245655248819914e-17, 3.079866609472325e+04, 8.941132076168134e+01, 1.279150103216093e-38, 7.199420277878770e-22, 3.012747994640205e-38, 7.810000000000000e-01, 2.190000000000000e-01, 5.648000000000001e+02, 1.042200000000000e+03, 1.042200000000000e+03, 5.640766405869743e+03, 4.392778993982641e-14, 8.690999999999999e+00, 3.806958413466758e-18
8, -1.924472747190228e-02, 0.000000000000000e+00, 3.502823620423387e-41, 1.687359196853153e-24, 8.350881611817223e-41, 1.466009730548671e-03, 4.110833943535965e-04, 1.058824383963777e+01, 8.811014715425961e-17, 3.079866609472324e+04, 8.941132076169109e+01, 1.866089419834067e-38, 8.989214091021757e-22, 4.448837141338962e-38, 7.810000000000000e-01, 2.190000000000000e-01, 5.648000000000000e+02, 1.042200000000000e+03, 1.042200000000000e+03, 5.640766405869743e+03, 4.693967815733551e-14, 8.691000000000003e+00, 0.000000000000000e+00
9, -1.395714581734536e-02, 0.000000000000000e+00, 4.564925835619436e-41, 1.966394182262684e-24, 1.099224092584464e-40, 1.466009730548670e-03, 4.110833943535965e-04, 1.058824383963776e+01, 9.119008683354221e-17, 3.079866609472324e+04, 8.941132076168249e+01, 2.431912287706618e-38, 1.047574122016491e-21, 5.855991255850432e-38, 7.810000000000000e-01, 2.190000000000000e-01, 5.647999999999997e+02, 1.042200000000000e+03, 1.042200000000000e+03, 5.640766405869743e+03, 4.858048097016504e-14, 8.691000000000001e+00, -7.613916826933516e-18
10, -1.009678458521239e-02, 0.000000000000000e+00, 5.263286838314483e-41, 2.134239834808866e-24, 1.274801756092926e-40, 1.466009730548670e-03, 4.110833943535965e-04, 1.058824383963776e+01, 5.484404602530299e-17, 3.079866609472324e+04, 8.941132076167513e+01, 2.803956164182596e-38, 1.136991983240037e-21, 6.791361276544553e-38, 7.810000000000000e-01, 2.190000000000000e-01, 5.647999999999997e+02, 1.042200000000000e+03, 1.042200000000000e+03, 5.640766405869743e+03, 2.921754136633924e-14, 8.691000000000001e+00, -7.613916826933516e-18
11, -7.278131510363134e-03, 0.000000000000000e+00, 5.825020468060642e-41, 2.262650533900797e-24, 1.416928619429699e-40, 1.466009730548671e-03, 4.110833943535966e-04, 1.058824383963777e+01, 1.332417834783343e-17, 3.079866609472325e+04, 8.941132076168198e+01, 3.103213362610300e-38, 1.205401321801018e-21, 7.548525966198255e-38, 7.809999999999999e-01, 2.190000000000000e-01, 5.648000000000000e+02, 1.042200000000000e+03, 1.042200000000000e+03, 5.640766405869742e+03, 7.098304378759668e-15, 8.690999999999999e+00, 0.000000000000000e+00
