"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.971903604991793e-44, 2.138531679211600e-26, 4.332217743904468e-44, 1.278000877659666e-03, 3.438276472891488e-04, 8.731008668470029e+00, -3.278465535555955e-17, 2.425596983973120e+04, 6.822320320330611e+01, 1.215852092041621e-41, 1.318592962396621e-23, 2.671193456805918e-41, 7.879999999999999e-01, 2.120000000000000e-01, 4.701999999999955e+02, 1.003299999999991e+03, 1.003300000000017e+03, 5.383435137660796e+03, -2.021462494414706e-14, 8.450000000000038e+00, -1.910791820397910e-16
1, 0.000000000000000e+00, 0.000000000000000e+00, 2.735802629028971e-41, 5.590535246989783e-25, 5.950744501382443e-41, 1.679228506411362e-03, 4.517721362426505e-04, 1.141456147522760e+01, 4.656193965368535e-02, 3.178297768693297e+04, 8.964200664927191e+01, 1.283811264187007e-38, 2.623431985467241e-22, 2.792464902296419e-38, 7.880000000000000e-01, 2.119999999999999e-01, 7.059587254431800e+02, 1.146433456664074e+03, 1.003300594083391e+03, 5.356432676158913e+03, 2.184980085022204e+01, 7.865339410742080e+00, 1.003168453280196e-02
2, 1.931920337076797e-01, 5.173816881076040e-02, 3.661944339959547e-16, 4.291899020656562e-12, 1.204656514725420e-15, 8.399136811184831e-03, 2.259666244402104e-03, 4.929428977647364e+01, 1.485402002940805e+01, 1.509146264090964e+05, 8.223686267317173e+02, 3.435605592285552e-14, 4.026623811834195e-10, 1.130198679868409e-13, 7.879999999999129e-01, 2.119999995972773e-01, 1.158798758036128e+04, 3.762293783897915e+03, 1.233037598801941e+03, 4.624749092326952e+03, 1.393591751903024e+03, 3.915140843085967e+00, 4.730689712511519e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 2.621877660439508e-05, 1.721844880210656e-03, 6.221704255687502e-04, 8.135685178020415e-03, 2.203879113118714e-04, 3.099671161877015e+01, 2.851512835336247e+01, 1.491714911334135e+05, 8.102067161288487e+03, 2.444343256692356e-03, 1.605254122081216e-01, 5.800415889723302e-02, 7.584796004605560e-01, 2.054648517739696e-02, 1.436028106139911e+04, 4.039779340406881e+03, 4.486875226085186e+03, 2.889784072239190e+03, 2.658429214907555e+03, 2.822456036068162e+00, 5.910318317214743e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 7.763730004588693e-07, 1.113843802472953e-04, 3.534584051285600e-05, 5.109409951780481e-04, 1.187808720992073e-05, 2.883807088389766e+00, 3.390509987078957e-03, 9.605113098748317e+03, 3.729586410851658e+02, 1.158202688758091e-03, 1.661645737446088e-01, 5.272935495465270e-02, 7.622279935832221e-01, 1.771987502875831e-02, 6.145779853664460e+02, 2.757518617682240e+03, 3.673395988061070e+03, 4.302098503758588e+03, 5.058004053431849e+00, 3.735367325779765e+00, 6.143375605526634e-03
6, -3.640905996670419e-02, 0.000000000000000e+00, 2.017023103781430e-43, 8.028064300131742e-26, 4.591023681334700e-43, 1.278000877659668e-03, 3.438276472891492e-04, 8.731008668470045e+00, -9.731406692136480e-16, 2.425596983973126e+04, 6.822320320316905e+01, 1.243672233379349e-40, 4.950008078310928e-23, 2.830770091110333e-40, 7.880000000000000e-01, 2.120000000000000e-01, 4.701999999999961e+02, 1.003299999999991e+03, 1.003300000000017e+03, 5.383435137660798e+03, -6.000268550242444e-13, 8.450000000000044e+00, -1.668919438069061e-16
7, -2.648758523368654e-02, 0.000000000000000e+00, 3.894688737669921e-43, 1.191519335370598e-25, 8.982547608180212e-43, 1.278000877659669e-03, 3.438276472891497e-04, 8.731008668470052e+00, -1.802611766156930e-15, 2.425596983973127e+04, 6.822320320294990e+01, 2.401418323674402e-40, 7.346765191518628e-23, 5.538531028404301e-40, 7.879999999999999e-01, 2.120000000000000e-01, 4.701999999999967e+02, 1.003299999999991e+03, 1.003300000000017e+03, 5.383435137660796e+03, -1.111468776400893e-12, 8.450000000000038e+00, -1.402859817507327e-16
8, -1.924472747190228e-02, 0.000000000000000e+00, 5.689870501499561e-43, 1.487734009935312e-25, 1.324853629704822e-42, 1.278000877659668e-03, 3.438276472891494e-04, 8.731008668470039e+00, -1.487740806366286e-15, 2.425596983973123e+04, 6.822320320324492e+01, 3.508305849830286e-40, 9.173189317176812e-23, 8.168888444890514e-40, 7.879999999999999e-01, 2.120000000000000e-01, 4.701999999999962e+02, 1.003299999999991e+03, 1.003300000000017e+03, 5.383435137660794e+03, -9.173231223154352e-13, 8.450000000000037e+00, -1.620544961603291e-16
9, -1.395714581734536e-02, 0.000000000000000e+00, 7.423840083143568e-43, 1.733757404673813e-25, 1.742227938042687e-42, 1.278000877659666e-03, 3.438276472891487e-04, 8.731008668470027e+00, 3.323976674963487e-16, 2.425596983973119e+04, 6.822320320296578e+01, 4.577450679243583e-40, 1.069014003640447e-22, 1.074236832835131e-39, 7.880000000000000e-01, 2.120000000000000e-01, 4.701999999999953e+02, 1.003299999999991e+03, 1.003300000000017e+03, 5.383435137660796e+03, 2.049524116656163e-13, 8.450000000000040e+00, -1.983353535096565e-16
10, -1.009678458521239e-02, 0.000000000000000e+00, 8.565465092018291e-43, 1.881745862720550e-25, 2.019393247061765e-42, 1.278000877659666e-03, 3.438276472891488e-04, 8.731008668470032e+00, 1.542338708568752e-15, 2.425596983973122e+04, 6.822320320331052e+01, 5.281362955611239e-40, 1.160261910413703e-22, 1.245133635274726e-39, 7.880000000000000e-01, 2.120000000000000e-01, 4.701999999999956e+02, 1.003299999999991e+03, 1.003300000000017e+03, 5.383435137660797e+03, 9.509875334184473e-13, 8.450000000000040e+00, -1.886604582165025e-16
