"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.002128524484867e-46, 1.069893207268941e-27, 2.189964901279266e-46, 1.140985265317069e-03, 3.388918622018272e-04, 8.437493708647796e+00, -1.912507413646139e-18, 2.468206636156675e+04, 5.408959494698053e+01, 6.771700878741175e-44, 7.229608373383553e-25, 1.479828872651661e-43, 7.710000000000001e-01, 2.290000000000000e-01, 4.081000000000142e+02, 9.564000000000333e+02, 9.563999999998422e+02, 5.701482610785240e+03, -1.292342031701357e-15, 9.175999999999842e+00, 5.908114848545720e-16
1, 0.000000000000000e+00, 0.000000000000000e+00, 1.956171627853874e-43, 3.069599634958261e-26, 4.235720363589195e-43, 1.499213237759393e-03, 4.452916101775627e-04, 1.103938319592617e+01, 3.817490428465976e-02, 3.235475857335574e+04, 7.107186677077810e+01, 1.005999871859048e-40, 1.578602202105584e-23, 2.178302804481630e-40, 7.710000000000000e-01, 2.290000000000000e-01, 6.128096242870100e+02, 1.092987456090136e+03, 9.564004178591181e+02, 5.677220711297548e+03, 1.963219805039924e+01, 8.547048548470155e+00, 8.510733485977430e-03
2, 1.931920337076797e-01, 5.173816881076040e-02, 9.109310900287881e-16, 7.289517075221164e-12, 2.986109008332608e-15, 7.863452642378357e-03, 2.335578014894587e-03, 5.023278935830562e+01, 1.499438568222506e+01, 1.613580715416178e+05, 8.043751181665486e+02, 8.931545751632654e-14, 7.147264593042675e-10, 2.927836092019017e-13, 7.709999999997740e-01, 2.289999992851174e-01, 1.155856548331840e+04, 3.930462621815344e+03, 1.238775349244413e+03, 4.925251331268687e+03, 1.470177527195678e+03, 4.080618857609093e+00, 4.635768362315111e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 5.354245205578161e-05, 1.970996805884832e-03, 4.693254851750867e-04, 7.578619892761406e-03, 1.107075490280417e-04, 3.102463281887175e+01, 2.864693994344068e+01, 1.580727109844712e+05, 7.889228857367663e+03, 5.257924144370879e-03, 1.935539239656598e-01, 4.608824783556398e-02, 7.442283082897544e-01, 1.087159576465097e-02, 1.457539692934887e+04, 4.207402993750707e+03, 4.703659678905572e+03, 3.046651016256033e+03, 2.813159117816209e+03, 2.872972689537231e+00, 5.890005846200252e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 1.833363761561887e-06, 1.133063916020961e-04, 2.204893975165512e-05, 4.256513696919841e-04, 4.964176644150446e-06, 2.576283290307067e+00, 7.196807035472659e-03, 9.082642541647614e+03, 3.367568759556007e+02, 3.228865914906442e-03, 1.995518584229963e-01, 3.883193914735929e-02, 7.496445757501110e-01, 8.742760764626883e-03, 5.440370075557832e+02, 2.808590435150586e+03, 3.942709758137302e+03, 4.537273768370331e+03, 1.267480323337467e+01, 3.840794530124989e+00, 5.651535174362511e-03
6, -3.640905996670419e-02, 0.000000000000000e+00, 1.028968938661972e-45, 4.016387293066654e-27, 2.312645881516565e-45, 1.140985265317071e-03, 3.388918622018276e-04, 8.437493708647807e+00, -7.408378491479693e-16, 2.468206636156678e+04, 5.408959494690153e+01, 6.953070086211141e-43, 2.714000519624468e-24, 1.562728309338663e-42, 7.710000000000000e-01, 2.290000000000000e-01, 4.081000000000148e+02, 9.564000000000333e+02, 9.563999999998422e+02, 5.701482610785238e+03, -5.006076757129343e-13, 9.175999999999840e+00, 6.144439442487549e-16
7, -2.648758523368654e-02, 0.000000000000000e+00, 1.989689688448775e-45, 5.961092162557769e-27, 4.519075190044981e-45, 1.140985265317074e-03, 3.388918622018287e-04, 8.437493708647827e+00, -3.468178728321331e-15, 2.468206636156681e+04, 5.408959494664781e+01, 1.344496547348226e-42, 4.028099395354448e-24, 3.053682705145572e-42, 7.710000000000000e-01, 2.290000000000000e-01, 4.081000000000159e+02, 9.564000000000333e+02, 9.563999999998422e+02, 5.701482610785234e+03, -2.343558572417379e-12, 9.175999999999835e+00, 6.617088630371207e-16
8, -1.924472747190228e-02, 0.000000000000000e+00, 2.909815444402779e-45, 7.443034521804280e-27, 6.659284426997305e-45, 1.140985265317072e-03, 3.388918622018280e-04, 8.437493708647803e+00, -4.030679529919515e-15, 2.468206636156674e+04, 5.408959494666862e+01, 1.966254758786126e-42, 5.029494938058109e-24, 4.499890094363431e-42, 7.710000000000000e-01, 2.290000000000000e-01, 4.081000000000151e+02, 9.564000000000333e+02, 9.563999999998422e+02, 5.701482610785230e+03, -2.723658238219537e-12, 9.175999999999830e+00, 6.262601739458463e-16
9, -1.395714581734536e-02, 0.000000000000000e+00, 3.799827612602350e-45, 8.673873238931912e-27, 8.750788226239513e-45, 1.140985265317066e-03, 3.388918622018263e-04, 8.437493708647768e+00, -4.562431799547447e-17, 2.468206636156665e+04, 5.408959494667749e+01, 2.567664262081678e-42, 5.861211770651669e-24, 5.913185671644756e-42, 7.710000000000000e-01, 2.290000000000000e-01, 4.081000000000131e+02, 9.564000000000333e+02, 9.563999999998422e+02, 5.701482610785235e+03, -3.082980143896577e-14, 9.175999999999835e+00, 5.435465660662062e-16
10, -1.009678458521239e-02, 0.000000000000000e+00, 4.386359882358875e-45, 9.414249673669152e-27, 1.013862984703092e-44, 1.140985265317063e-03, 3.388918622018254e-04, 8.437493708647755e+00, 4.938185305734739e-15, 2.468206636156663e+04, 5.408959494658095e+01, 2.964002754548208e-42, 6.361507653985275e-24, 6.850994355206371e-42, 7.710000000000001e-01, 2.290000000000000e-01, 4.081000000000121e+02, 9.564000000000333e+02, 9.563999999998422e+02, 5.701482610785240e+03, 3.336888728062128e-12, 9.175999999999844e+00, 5.010081391566771e-16
11, -7.278131510363134e-03, 0.000000000000000e+00, 4.858768443667853e-45, 9.980676352811968e-27, 1.126092656695320e-44, 1.140985265317060e-03, 3.388918622018245e-04, 8.437493708647740e+00, 1.324523676453876e-14, 2.468206636156662e+04, 5.408959494663325e+01, 3.283224230794020e-42, 6.744260159993996e-24, 7.609365911231368e-42, 7.710000000000000e-01, 2.290000000000000e-01, 4.081000000000110e+02, 9.564000000000333e+02, 9.563999999998422e+02, 5.701482610785245e+03, 8.950227365663325e-12, 9.175999999999851e+00, 4.561064663077296e-16
12, -5.219729353472306e-03, 0.000000000000000e+00, 5.240840879274550e-45, 1.041944611877800e-26, 1.217187252108983e-44, 1.140985265317062e-03, 3.388918622018252e-04, 8.437493708647757e+00, 1.801594155555278e-14, 2.468206636156668e+04, 5.408959494680429e+01, 3.541402716360086e-42, 7.040750833312015e-24, 8.224921038881643e-42, 7.710000000000000e-01, 2.290000000000000e-01, 4.081000000000118e+02, 9.564000000000333e+02, 9.563999999998422e+02, 5.701482610785246e+03, 1.217394418802709e-11, 9.175999999999853e+00, 4.891919094595856e-16
13, -3.716075109627959e-03, 0.000000000000000e+00, 5.509738580137018e-45, 1.071916968117659e-26, 1.281463843515374e-44, 1.140985265317064e-03, 3.388918622018256e-04, 8.437493708647775e+00, 1.560860139342710e-14, 2.468206636156673e+04, 5.408959494650392e+01, 3.723105437391585e-42, 7.243283568513537e-24, 8.659258391700611e-42, 7.710000000000001e-01, 2.289999999999999e-01, 4.081000000000704e+02, 9.564000000001693e+02, 9.563999999991061e+02, 5.701482610785250e+03, 1.054722794425233e-11, 9.175999999999208e+00, 2.925698472999840e-15
14, -2.617116624604489e-03, 0.000000000000000e+00, 5.718051165299806e-45, 1.094705764466612e-26, 1.331338896798407e-44, 1.140985265317079e-03, 3.388918622018302e-04, 8.437493708647892e+00, 6.862154852439133e-15, 2.468206636156711e+04, 5.408959494668384e+01, 3.863868870577394e-42, 7.397274706866661e-24, 8.996279975152163e-42, 7.710000000000001e-01, 2.290000000000000e-01, 4.080999999998561e+02, 9.563999999996544e+02, 9.564000000020802e+02, 5.701482610785253e+03, 4.636976087294417e-12, 9.176000000001684e+00, -5.983738718607105e-15
15, -1.739648995067414e-03, 0.000000000000000e+00, 5.912635270015454e-45, 1.115617971860727e-26, 1.378001704160947e-44, 1.140985265317095e-03, 3.388918622018350e-04, 8.437493708647974e+00, -1.328175540165550e-14, 2.468206636156723e+04, 5.408959494672043e+01, 3.995355533285530e-42, 7.538585137342464e-24, 9.311595392187854e-42, 7.709999999999999e-01, 2.290000000000000e-01, 4.080999999998652e+02, 9.563999999996621e+02, 9.564000000020453e+02, 5.701482610785227e+03, -8.974904169187926e-12, 9.176000000001606e+00, -5.605619368300179e-15
16, -8.698244975333391e-04, 0.000000000000000e+00, 6.109632687571472e-45, 1.136414335949528e-26, 1.425321575829092e-44, 1.140985265317087e-03, 3.388918622018326e-04, 8.437493708647864e+00, -2.511823828990338e-14, 2.468206636156678e+04, 5.408959494695055e+01, 4.128472948166003e-42, 7.679112777793773e-24, 9.631350801527067e-42, 7.710000000000000e-01, 2.290000000000000e-01, 4.080999999998663e+02, 9.563999999996713e+02, 9.564000000020187e+02, 5.701482610785193e+03, -1.697319177573562e-11, 9.176000000001507e+00, -5.560717695451231e-15
17, 8.914882248994977e-04, 2.387467401603415e-04, 8.274547261381594e-36, 5.693239271032451e-23, 1.818957678366679e-35, 2.261781783672835e-03, 6.717873261492595e-04, 1.647301191866201e+01, 1.886860062840724e-01, 4.852063289120258e+04, 1.072265314711727e+02, 2.820641666043246e-33, 1.940721032264250e-20, 6.200493699897831e-33, 7.710000000000000e-01, 2.289999999999999e-01, 1.215751048990367e+03, 1.437298458038342e+03, 9.564120152764026e+02, 5.615348165314235e+03, 6.431960496595059e+01, 7.372539045242365e+00, 3.357781956548336e-02
18, 1.782976449799005e-03, 4.774934803206855e-04, 1.521981587870363e-33, 6.686009026294980e-22, 3.379716592108219e-33, 2.511272902634302e-03, 7.458903952052594e-04, 1.820826700459903e+01, 3.385221677586303e-01, 5.374491107511278e+04, 1.190636875060045e+02, 4.672721164701432e-31, 2.052709187386991e-19, 1.037625775271981e-30, 7.710000000000000e-01, 2.289999999999999e-01, 1.477760787244849e+03, 1.573487279825965e+03, 9.564347936371574e+02, 5.590222331399952e+03, 1.039315922487423e+02, 7.015488081416714e+00, 4.447078593568302e-02
19, 2.674464674698533e-03, 7.162402204810351e-04, 2.289713801664570e-31, 7.394112439306154e-21, 5.139440505219305e-31, 2.819740867179671e-03, 8.375105818211994e-04, 2.033559079592362e+01, 5.533011870154021e-01, 6.017885681111283e+04, 1.337117734067998e+02, 6.260750275429107e-29, 2.021767587603571e-18, 1.405274036222846e-28, 7.710000000000000e-01, 2.290000000000000e-01, 1.826998658358914e+03, 1.732535085996408e+03, 9.564852687802422e+02, 5.560348004367906e+03, 1.512888010931158e+02, 6.651307619509570e+00, 5.899023246690576e-02
