"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.155206266958872e-48, 9.323300597164726e-29, 2.536643959764899e-48, 1.689343821668425e-03, 5.046091934853738e-04, 1.235204401505820e+01, -1.132127591562194e-16, 3.561397101820975e+04, 6.742789370512889e+01, 5.265410238869181e-46, 4.249544330606893e-26, 1.156197941452760e-45, 7.700000000000000e-01, 2.300000000000000e-01, 5.741999999999548e+02, 9.077999999999283e+02, 9.078000000004562e+02, 5.630040356261826e+03, -5.160218034490726e-14, 9.301000000000370e+00, -1.301286474387435e-15
1, 0.000000000000000e+00, 0.000000000000000e+00, 3.377244643606378e-45, 3.003079109905648e-27, 7.322183979458909e-45, 2.219740083932391e-03, 6.630392458499350e-04, 1.616293828341394e+01, 5.439755008168982e-02, 4.668777422168491e+04, 8.859810536197784e+01, 1.171523816865091e-42, 1.041730485188544e-24, 2.539973803687498e-42, 7.700000000000000e-01, 2.300000000000000e-01, 8.622465277840004e+02, 1.037467182039382e+03, 9.078004689152831e+02, 5.606720610361245e+03, 1.886982798846324e+01, 8.664378513669735e+00, 8.284042182627880e-03
2, 1.931920337076797e-01, 5.173816881076040e-02, 1.188969194167325e-15, 1.091339938601381e-11, 4.358253188984996e-15, 1.175812591542895e-02, 3.512167470317266e-03, 7.434800022234363e+01, 2.214846646773188e+01, 2.352539791777547e+05, 1.239053232534194e+03, 7.786158152187046e-14, 7.146817092851114e-10, 2.854072987187517e-13, 7.699999999997889e-01, 2.299999992851662e-01, 1.662196580369287e+04, 3.775629021475552e+03, 1.251692397547261e+03, 4.868799720546317e+03, 1.450428350811440e+03, 4.115321433053029e+00, 4.615239415571568e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 5.949544440615579e-05, 2.960851382852070e-03, 6.810824899612931e-04, 1.136915096756290e-02, 1.847085084151541e-04, 4.584170638309333e+01, 4.237540275634915e+01, 2.304877480131180e+05, 1.106779538680847e+04, 3.899988077097902e-03, 1.940868785238815e-01, 4.464566349376432e-02, 7.452596356374764e-01, 1.210783426777976e-02, 2.114070344745784e+04, 4.077197649446269e+03, 4.492990293712108e+03, 3.004971390874909e+03, 2.777751593614183e+03, 2.881571326440889e+00, 5.914800758704579e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 1.655743334863228e-06, 1.662068326636139e-04, 3.163448961179444e-05, 6.244771692791549e-04, 8.363085735596603e-06, 3.725936909322527e+00, 1.126666584364576e-02, 1.295290564188714e+04, 4.411019018480861e+02, 1.989269607206713e-03, 1.996868679861729e-01, 3.800681385767888e-02, 7.502693364875423e-01, 1.004771206139904e-02, 7.760872287761568e+02, 2.736155649258108e+03, 3.660511997039485e+03, 4.476474641945199e+03, 1.353617765833849e+01, 3.841687707202342e+00, 5.806153374532795e-03
6, -3.640905996670419e-02, 0.000000000000000e+00, 1.182115571615296e-47, 3.499974183709127e-28, 2.687228901604490e-47, 1.689343821668426e-03, 5.046091934853743e-04, 1.235204401505820e+01, -1.176005140490050e-17, 3.561397101820974e+04, 6.742789370539373e+01, 5.388062385339767e-45, 1.595282195896876e-25, 1.224834298202193e-44, 7.700000000000000e-01, 2.300000000000000e-01, 5.741999999999553e+02, 9.077999999999283e+02, 9.078000000004562e+02, 5.630040356261823e+03, -5.360211145668541e-15, 9.301000000000366e+00, -1.288208218363441e-15
7, -2.648758523368654e-02, 0.000000000000000e+00, 2.282894883598386e-47, 5.194635664664423e-28, 5.257018414132397e-47, 1.689343821668425e-03, 5.046091934853736e-04, 1.235204401505819e+01, 4.612873900487974e-16, 3.561397101820968e+04, 6.742789370541190e+01, 1.040539550222936e-44, 2.367705975827506e-25, 2.396139925432211e-44, 7.700000000000000e-01, 2.300000000000000e-01, 5.741999999999546e+02, 9.077999999999283e+02, 9.078000000004562e+02, 5.630040356261821e+03, 2.102539967185490e-13, 9.301000000000363e+00, -1.307825602399432e-15
8, -1.924472747190228e-02, 0.000000000000000e+00, 3.335506380255381e-47, 6.486035029506234e-28, 7.752982288862076e-47, 1.689343821668418e-03, 5.046091934853718e-04, 1.235204401505815e+01, 2.390755813301556e-15, 3.561397101820958e+04, 6.742789370519387e+01, 1.520318054769998e-44, 2.956323578812640e-25, 3.533795954294223e-44, 7.700000000000000e-01, 2.300000000000000e-01, 5.741999999999524e+02, 9.077999999999283e+02, 9.078000000004562e+02, 5.630040356261825e+03, 1.089702375934414e-12, 9.301000000000370e+00, -1.369947318513405e-15
9, -1.395714581734536e-02, 0.000000000000000e+00, 4.352372944277123e-47, 7.558616785220804e-28, 1.019469296785982e-46, 1.689343821668415e-03, 5.046091934853708e-04, 1.235204401505814e+01, 6.509450367182942e-15, 3.561397101820959e+04, 6.742789370557608e+01, 1.983804080677654e-44, 3.445204492991834e-25, 4.646723470121908e-44, 7.700000000000000e-01, 2.300000000000000e-01, 5.741999999999514e+02, 9.077999999999283e+02, 9.078000000004562e+02, 5.630040356261830e+03, 2.966996249337026e-12, 9.301000000000379e+00, -1.399373394567393e-15
10, -1.009678458521239e-02, 0.000000000000000e+00, 5.021930870778697e-47, 8.203798192991217e-28, 1.181603414956515e-46, 1.689343821668421e-03, 5.046091934853726e-04, 1.235204401505819e+01, 7.927521391065761e-15, 3.561397101820974e+04, 6.742789370586532e+01, 2.288987428669554e-44, 3.739277065792651e-25, 5.385727984123153e-44, 7.700000000000000e-01, 2.300000000000001e-01, 5.741999999999533e+02, 9.077999999999283e+02, 9.078000000004562e+02, 5.630040356261835e+03, 3.613350576019538e-12, 9.301000000000387e+00, -1.343790806465417e-15
