"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 9.776160207543290e-48, 2.727610060476296e-28, 2.138506252188090e-47, 1.307609480936409e-03, 3.475923936666403e-04, 8.372140528461831e+00, -2.613067334791416e-17, 2.184261098146743e+04, 5.449571027903127e+01, 5.906324997298477e-45, 1.647901746806825e-25, 1.291991197569751e-44, 7.900000000000000e-01, 2.099999999999999e-01, 4.455999999999912e+02, 9.313999999999814e+02, 9.314000000000465e+02, 5.058078206001088e+03, -1.578700081775875e-14, 8.239000000000081e+00, -4.161211932695338e-16
1, 0.000000000000000e+00, 0.000000000000000e+00, 2.307030977387394e-44, 8.256727525521854e-27, 4.995193627940528e-44, 1.718126334953404e-03, 4.567171270129302e-04, 1.094249755443884e+01, 4.695722250113459e-02, 2.861648150524182e+04, 7.160444997025773e+01, 1.060780243605002e-41, 3.796469801121559e-24, 2.296806053077603e-41, 7.900000000000000e-01, 2.100000000000000e-01, 6.689915695126459e+02, 1.064227954515139e+03, 9.314004212036459e+02, 5.031395475491109e+03, 2.159108152946295e+01, 7.667118967219259e+00, 1.055054090635638e-02
2, 1.931920337076797e-01, 5.173816881076040e-02, 5.729657242724234e-18, 2.091742687316870e-13, 1.806012207460283e-17, 8.444626074290133e-03, 2.244774019538830e-03, 4.634465031128985e+01, 1.401824044237700e+01, 1.333892193349490e+05, 5.832420200113658e+02, 5.360129841074858e-16, 1.956838240607633e-11, 1.689535606836867e-15, 7.899999999999987e-01, 2.099999999804308e-01, 1.054947975477783e+04, 3.414441932914054e+03, 1.092309602887645e+03, 4.335570743314008e+03, 1.311415076529454e+03, 3.853487594057792e+00, 4.771952536000018e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 8.779241072522313e-06, 1.318716158204612e-03, 7.126589130647293e-04, 7.978838928117510e-03, 5.130116292743611e-04, 2.869098357347463e+01, 2.631758162912787e+01, 1.289067769005959e+05, 7.624727056873745e+03, 8.335773844685154e-04, 1.252103635077365e-01, 6.766602578325114e-02, 7.575802543584684e-01, 4.870977896607551e-02, 1.291250822482908e+04, 3.809643018909537e+03, 4.220598480334654e+03, 2.724171126802753e+03, 2.498819736093914e+03, 2.786497497491363e+00, 5.887985186227186e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 2.057800946056166e-07, 9.375600085231975e-05, 4.781874483667233e-05, 5.455788093317091e-04, 3.176236676686152e-05, 2.914342861686337e+00, 3.120389720524968e-04, 9.069074196219171e+03, 3.723757188779949e+02, 2.861547552619052e-04, 1.303757077653626e-01, 6.649603914263133e-02, 7.586738210010312e-01, 4.416827733571298e-02, 6.142982424119322e+02, 2.644676531385277e+03, 3.402426517018563e+03, 4.052642068871767e+03, 4.339167782529610e-01, 3.658149547389022e+00, 7.967434542317225e-03
6, -3.640905996670419e-02, 0.000000000000000e+00, 1.003104517370983e-46, 1.023946905438606e-27, 2.259774878789193e-46, 1.307609480936409e-03, 3.475923936666403e-04, 8.372140528461831e+00, 5.081827226770858e-17, 2.184261098146743e+04, 5.449571027903760e+01, 6.060315256781278e-44, 6.186235776733692e-25, 1.365256355410503e-43, 7.900000000000000e-01, 2.099999999999999e-01, 4.455999999999912e+02, 9.313999999999814e+02, 9.314000000000465e+02, 5.058078206001088e+03, 3.070215968665201e-14, 8.239000000000081e+00, -4.161211932695338e-16
7, -2.648758523368654e-02, 0.000000000000000e+00, 1.939168115572938e-46, 1.519734385040981e-27, 4.416800775409041e-46, 1.307609480936409e-03, 3.475923936666402e-04, 8.372140528461831e+00, 6.054475519829074e-17, 2.184261098146742e+04, 5.449571027901718e+01, 1.171559883617211e-43, 9.181565151413596e-25, 2.668436305673155e-43, 7.900000000000001e-01, 2.099999999999999e-01, 4.455999999999912e+02, 9.313999999999814e+02, 9.314000000000465e+02, 5.058078206001089e+03, 3.657847186332518e-14, 8.239000000000082e+00, -4.161211932695338e-16
8, -1.924472747190228e-02, 0.000000000000000e+00, 2.835390669459937e-46, 1.897544138462525e-27, 6.509664064442854e-46, 1.307609480936410e-03, 3.475923936666404e-04, 8.372140528461834e+00, 1.077949563955327e-16, 2.184261098146743e+04, 5.449571027904133e+01, 1.713018039047303e-43, 1.146412511717094e-24, 3.932852037159516e-43, 7.900000000000000e-01, 2.099999999999999e-01, 4.455999999999914e+02, 9.313999999999814e+02, 9.314000000000465e+02, 5.058078206001089e+03, 6.512496031421183e-14, 8.239000000000082e+00, -4.053825818303200e-16
9, -1.395714581734536e-02, 0.000000000000000e+00, 3.702056157719543e-46, 2.211336958613049e-27, 8.555343930922056e-46, 1.307609480936410e-03, 3.475923936666405e-04, 8.372140528461834e+00, 1.507767823697624e-16, 2.184261098146743e+04, 5.449571027924727e+01, 2.236619118503215e-43, 1.335992299515351e-24, 5.168761624906807e-43, 7.900000000000000e-01, 2.100000000000000e-01, 4.455999999999916e+02, 9.313999999999814e+02, 9.314000000000465e+02, 5.058078206001087e+03, 9.109268463456856e-14, 8.239000000000079e+00, -3.973286232509097e-16
10, -1.009678458521239e-02, 0.000000000000000e+00, 4.273102540428253e-46, 2.400090209696825e-27, 9.912973404513882e-46, 1.307609480936409e-03, 3.475923936666403e-04, 8.372140528461827e+00, 2.850529550219528e-16, 2.184261098146741e+04, 5.449571027899577e+01, 2.581620167300154e-43, 1.450028692284085e-24, 5.988981499245350e-43, 7.900000000000000e-01, 2.100000000000000e-01, 4.455999999999912e+02, 9.313999999999814e+02, 9.314000000000465e+02, 5.058078206001087e+03, 1.722164283376699e-13, 8.239000000000079e+00, -4.188058461293372e-16
11, -7.278131510363134e-03, 0.000000000000000e+00, 4.732991180261381e-46, 2.544496314708869e-27, 1.101092989632144e-45, 1.307609480936407e-03, 3.475923936666398e-04, 8.372140528461815e+00, 6.599508164642865e-16, 2.184261098146738e+04, 5.449571027898195e+01, 2.859464608446299e-43, 1.537272494522213e-24, 6.652318406153387e-43, 7.900000000000000e-01, 2.100000000000000e-01, 4.455999999999905e+02, 9.313999999999814e+02, 9.314000000000465e+02, 5.058078206001087e+03, 3.987131881557088e-13, 8.239000000000079e+00, -4.483370275871751e-16
12, -5.219729353472306e-03, 0.000000000000000e+00, 5.104903679531037e-46, 2.656357276125721e-27, 1.190218507930904e-45, 1.307609480936405e-03, 3.475923936666392e-04, 8.372140528461802e+00, 1.165652175748832e-15, 2.184261098146735e+04, 5.449571027943517e+01, 3.084157744054821e-43, 1.604853955812959e-24, 7.190775495081804e-43, 7.900000000000000e-01, 2.100000000000000e-01, 4.455999999999899e+02, 9.313999999999814e+02, 9.314000000000465e+02, 5.058078206001087e+03, 7.042356546559509e-13, 8.239000000000079e+00, -4.778682090450130e-16
13, -3.716075109627959e-03, 0.000000000000000e+00, 5.366633667502093e-46, 2.732769482369223e-27, 1.253109026979289e-45, 1.307609480936404e-03, 3.475923936666391e-04, 8.372140528461799e+00, 1.556029655346395e-15, 2.184261098146735e+04, 5.449571027900788e+01, 3.242283463936469e-43, 1.651018842051883e-24, 7.570732284723966e-43, 7.900000000000000e-01, 2.100000000000000e-01, 4.455999999999889e+02, 9.313999999999801e+02, 9.314000000000566e+02, 5.058078206001088e+03, 9.400845173157912e-13, 8.239000000000090e+00, -5.235073076616715e-16
14, -2.617116624604489e-03, 0.000000000000000e+00, 5.569385074856775e-46, 2.790867757753044e-27, 1.301910175166216e-45, 1.307609480936404e-03, 3.475923936666391e-04, 8.372140528461802e+00, 1.691462210489848e-15, 2.184261098146735e+04, 5.449571027901289e+01, 3.364776925589482e-43, 1.686119258668892e-24, 7.865567307180857e-43, 7.899999999999999e-01, 2.100000000000000e-01, 4.455999999999899e+02, 9.313999999999822e+02, 9.314000000000634e+02, 5.058078206001091e+03, 1.021906896338854e-12, 8.239000000000082e+00, -4.778682090450130e-16
15, -1.739648995067414e-03, 0.000000000000000e+00, 5.758766716973559e-46, 2.844181814610984e-27, 1.347569729360877e-45, 1.307609480936406e-03, 3.475923936666395e-04, 8.372140528461816e+00, 1.465748712985927e-15, 2.184261098146739e+04, 5.449571027915064e+01, 3.479192964516574e-43, 1.718329261373681e-24, 8.141422203766262e-43, 7.900000000000000e-01, 2.100000000000000e-01, 4.455999999999857e+02, 9.313999999999722e+02, 9.314000000000690e+02, 5.058078206001092e+03, 8.855407521438715e-13, 8.239000000000130e+00, -6.765325206704678e-16
16, -8.698244975333391e-04, 0.000000000000000e+00, 5.950488995279915e-46, 2.897200537920318e-27, 1.393873774727803e-45, 1.307609480936407e-03, 3.475923936666398e-04, 8.372140528461824e+00, 9.397566642135050e-16, 2.184261098146741e+04, 5.449571027894748e+01, 3.595023112638131e-43, 1.750360836568729e-24, 8.421170831878645e-43, 7.900000000000000e-01, 2.100000000000000e-01, 4.455999999999903e+02, 9.313999999999808e+02, 9.314000000000868e+02, 5.058078206001092e+03, 5.677595456076190e-13, 8.239000000000090e+00, -4.590756390263889e-16
17, 8.914882248994977e-04, 2.387467401603415e-04, 1.375732826291718e-36, 1.820727630155784e-23, 3.029940994755877e-36, 2.587877243627368e-03, 6.879167356477813e-04, 1.626065822741089e+01, 2.306480667051905e-01, 4.278904769795352e+04, 1.078566094344523e+02, 4.199692761496962e-34, 5.558126187650742e-21, 9.249485816035130e-34, 7.900000000000000e-01, 2.100000000000000e-01, 1.321334523196971e+03, 1.395526933578268e+03, 9.314119873854024e+02, 4.963883055615408e+03, 7.040982069215082e+01, 6.606222470743859e+00, 4.135998923439724e-02
18, 1.782976449799005e-03, 4.774934803206855e-04, 2.500213411758065e-34, 2.121969984033293e-22, 5.566022723035251e-34, 2.866626034371706e-03, 7.620145154658963e-04, 1.791432803587630e+01, 4.109393930062924e-01, 4.726372271536530e+04, 1.194838096887947e+02, 6.890220669197893e-32, 5.847837378459160e-20, 1.533914050341623e-31, 7.900000000000000e-01, 2.099999999999999e-01, 1.597934217015958e+03, 1.523550899785935e+03, 9.314342175554722e+02, 4.936925493123876e+03, 1.132488565241558e+02, 6.289257878876427e+00, 5.442349199186220e-02
19, 2.674464674698533e-03, 7.162402204810351e-04, 3.523947056098846e-32, 2.268432563088650e-21, 7.933615587241111e-32, 3.208781555371795e-03, 8.529672488962998e-04, 1.992400986507245e+01, 6.668825152275719e-01, 5.273251267720956e+04, 1.337683152919665e+02, 8.675935479800903e-30, 5.584866697578578e-19, 1.953251165828977e-29, 7.900000000000000e-01, 2.099999999999999e-01, 1.961187041419136e+03, 1.670505749171313e+03, 9.314820078530158e+02, 4.905278692797607e+03, 1.641860556533703e+02, 5.969526976647473e+00, 7.157952787798040e-02
20, 3.565952899598004e-03, 9.549869606413694e-04, 9.943751874078727e-30, 3.564672702180808e-20, 2.281286619240003e-29, 3.677915142357370e-03, 9.776736454367690e-04, 2.263179142902837e+01, 1.092529923407567e+00, 6.017462917242369e+04, 1.533951274234886e+02, 2.135874177751461e-27, 7.656760218012688e-18, 4.900103345082799e-27, 7.900000000000000e-01, 2.099999999999999e-01, 2.515455183718686e+03, 1.869321459094363e+03, 9.316072608497809e+02, 4.861209282134972e+03, 2.346706234605437e+02, 5.595834373804200e+00, 9.775700951338527e-02
21, 4.457441124497438e-03, 1.193733700801694e-03, 4.944014109135847e-28, 2.568104704985895e-19, 1.152810024293718e-27, 3.997513260782451e-03, 1.062630107296601e-03, 2.440840604145547e+01, 1.536754877833593e+00, 6.516760986553332e+04, 1.668579192873917e+02, 9.770502038191678e-26, 5.075161943407165e-17, 2.278216130329429e-25, 7.900000000000000e-01, 2.100000000000000e-01, 2.970026222672929e+03, 2.030670608236610e+03, 9.318282649326256e+02, 4.823658988682265e+03, 3.036978927371738e+02, 5.331789553257964e+00, 1.192259053709801e-01
22, 5.348929349396780e-03, 1.432480440961994e-03, 9.502715006221251e-27, 1.178298847472875e-18, 2.253638625478248e-26, 4.235214656558073e-03, 1.125816554274930e-03, 2.568069992979698e+01, 1.998930107459687e+00, 6.883256814872939e+04, 1.770011336294450e+02, 1.772553568988588e-24, 2.197895891917014e-16, 4.203740916345225e-24, 7.900000000000000e-01, 2.099999999999998e-01, 3.356689571833372e+03, 2.166231489588919e+03, 9.321746912865684e+02, 4.790253762728361e+03, 3.728629864009112e+02, 5.131860409794458e+00, 1.374875948841785e-01
23, 6.240417574296114e-03, 1.671227181122291e-03, 9.280381060989092e-26, 3.885977921281084e-18, 2.232171811104700e-25, 4.420087035432505e-03, 1.174959844861801e-03, 2.663103311327204e+01, 2.468578609305796e+00, 7.164892480907359e+04, 1.850409261394806e+02, 1.658677980639356e-23, 6.945389385328394e-16, 3.989549790845156e-23, 7.900000000000001e-01, 2.099999999999994e-01, 3.691483652648044e+03, 2.282649551766039e+03, 9.326442261271584e+02, 4.759751559377676e+03, 4.412078508225018e+02, 4.973700207076909e+00, 1.532995552573797e-01
24, 7.131905799195436e-03, 1.909973921282586e-03, 4.199831986666270e-25, 8.658199586562059e-18, 1.028337905128214e-24, 4.471077227882210e-03, 1.188514199816781e-03, 2.681274655029859e+01, 2.861774601459054e+00, 7.235462857151171e+04, 1.875386566061309e+02, 7.420733528769551e-23, 1.529827673458434e-15, 1.816982583045401e-22, 7.900000000000000e-01, 2.099999999999985e-01, 3.854908008255353e+03, 2.356519075065814e+03, 9.331814266596350e+02, 4.737576359147140e+03, 5.056503880214823e+02, 4.879075221942265e+00, 1.610179098608744e-01
25, 8.023394024094811e-03, 2.148720661442895e-03, 2.718523724418557e-24, 2.340387535985154e-17, 6.712595730748714e-24, 4.747163809477302e-03, 1.261904303785082e-03, 2.826150198324388e+01, 3.510951237272593e+00, 7.661715180012434e+04, 1.996912525915926e+02, 4.524035463033937e-22, 3.894759539869026e-15, 1.117077657338178e-21, 7.899999999999999e-01, 2.099999999999961e-01, 4.298282120901577e+03, 2.474741330305148e+03, 9.339778445782679e+02, 4.703142226141335e+03, 5.842754934868674e+02, 4.735937795074089e+00, 1.819579870647667e-01
26, 8.914882248994234e-03, 2.387467401603216e-03, 7.451158180981595e-24, 4.048860940100796e-17, 1.881755148597247e-23, 4.801100497476521e-03, 1.276241904392452e-03, 2.846050039764236e+01, 4.008164039442381e+00, 7.740535774425202e+04, 2.025226179985246e+02, 1.226055352532067e-21, 6.662222847367655e-15, 3.096345448659492e-21, 7.899999999999999e-01, 2.099999999999933e-01, 4.429427328087961e+03, 2.521598260552606e+03, 9.347509571876398e+02, 4.683050339386781e+03, 6.595257884778250e+02, 4.681797855220637e+00, 1.881518325895155e-01
27, 9.806370473893577e-03, 2.626214141763516e-03, 1.621202645780198e-23, 6.180102659035184e-17, 4.178464585138229e-23, 4.813753989237664e-03, 1.279605490809950e-03, 2.844323548634220e+01, 4.336264730421705e+00, 7.754846016982486e+04, 2.036235798414500e+02, 2.660605616800921e-21, 1.014235690389110e-14, 6.857406983488089e-21, 7.900000000000000e-01, 2.099999999999898e-01, 4.502003740988068e+03, 2.556177879463482e+03, 9.355274762195935e+02, 4.667907019022559e+03, 7.116377664276221e+02, 4.642724573046743e+00, 1.915795376493335e-01
28, 1.069785869879290e-02, 2.864960881923812e-03, 3.974420815535460e-23, 1.017951510878848e-16, 1.033650912071820e-22, 4.969968673718012e-03, 1.321130913266711e-03, 2.921836084715331e+01, 4.842483246802181e+00, 7.994584366287531e+04, 2.109925610168996e+02, 6.317529647373308e-21, 1.618082016989224e-14, 1.643036956862457e-20, 7.900000000000001e-01, 2.099999999999838e-01, 4.767300426432391e+03, 2.621730111543603e+03, 9.365350990007665e+02, 4.644396491131844e+03, 7.697355891202907e+02, 4.570634528787357e+00, 2.041092116124444e-01
29, 1.158934692369223e-02, 3.103707622084108e-03, 6.003923628032019e-23, 1.261769407496692e-16, 1.610973357404907e-22, 4.869891205195608e-03, 1.294528041887314e-03, 2.858675505488466e+01, 4.999412531705349e+00, 7.833630037742631e+04, 2.073540850184441e+02, 9.739641947411391e-21, 2.046858522956158e-14, 2.613341651230497e-20, 7.900000000000001e-01, 2.099999999999795e-01, 4.671022696174782e+03, 2.621572246386889e+03, 9.373582851519783e+02, 4.637380085465744e+03, 8.110111157788352e+02, 4.570784666249204e+00, 1.995621191072524e-01
30, 1.248083514859175e-02, 3.342454362244454e-03, 8.399529348168643e-23, 1.516712851264603e-16, 2.315772443983347e-22, 4.845595951952720e-03, 1.288069810012596e-03, 2.839527967370229e+01, 5.204931125404680e+00, 7.793561012192156e+04, 2.068889190361441e+02, 1.369414257988049e-20, 2.472767363147920e-14, 3.775511307354450e-20, 7.900000000000000e-01, 2.099999999999752e-01, 4.657600223055078e+03, 2.627145482915389e+03, 9.381291603390787e+02, 4.629414248454797e+03, 8.485840812651022e+02, 4.564753037622816e+00, 1.989281902977505e-01
