"PointID","x","y","Density_0","Density_1","Density_2","Density_3","Density_4","Momentum_x","Momentum_y","Energy","Energy_ve","MassFrac_0","MassFrac_1","MassFrac_2","MassFrac_3","MassFrac_4","Pressure","Temperature_tr","Temperature_ve","Velocity_x","Velocity_y","Mach","Pressure_Coefficient"
0, -5.000000000000000e-02, 0.000000000000000e+00, 1.032223057587428e-42, 2.185554389270013e-25, 2.270882398774104e-42, 1.169303175236978e-03, 3.591977074257383e-04, 9.430862022570754e+00, 2.980578466485983e-16, 2.986383769679772e+04, 7.501015389239704e+01, 6.753172793654199e-40, 1.429867927496830e-22, 1.485692566181661e-39, 7.650000000000000e-01, 2.350000000000000e-01, 4.616999999999556e+02, 1.048399999999898e+03, 1.048400000000491e+03, 6.170007573788099e+03, 1.950001141833613e-13, 9.488000000000440e+00, -1.525893180900607e-15
1, 0.000000000000000e+00, 0.000000000000000e+00, 1.088569537738965e-39, 5.323176617691038e-24, 2.374451762067520e-39, 1.536427982405792e-03, 4.719746089743282e-04, 1.234253066530524e+01, 3.991557065695048e-02, 3.915348062602792e+04, 9.856120351102622e+01, 5.420076345305496e-37, 2.650452972196722e-21, 1.182258861972420e-36, 7.650000000000000e-01, 2.350000000000000e-01, 6.933321472447426e+02, 1.198183668618388e+03, 1.048400683756018e+03, 6.145446494780602e+03, 1.987428756976537e+01, 8.839882655223017e+00, 7.961442093456931e-03
2, 1.931920337076797e-01, 5.173816881076040e-02, 1.511343712610653e-13, 3.439682219193195e-10, 5.505151814923947e-13, 8.264259724221866e-03, 2.538693819513463e-03, 5.773563844010283e+01, 1.714693056121377e+01, 2.005317640751340e+05, 1.391739503481386e+03, 1.399009685890427e-11, 3.184020088139970e-08, 5.095969002360199e-11, 7.649999999622222e-01, 2.349999681326272e-01, 1.379940779105316e+04, 4.433541168868234e+03, 1.503147967332003e+03, 5.344430702612777e+03, 1.587244631268635e+03, 4.169016117088414e+00, 4.584311353195783e-01
3, 3.346696875411197e-01, 1.931032050318336e-01, 2.439737646003604e-04, 2.424954785455834e-03, 2.136844498520580e-04, 7.983750156862767e-03, 1.921955224187610e-05, 3.581851145372539e+01, 3.319645203356055e+01, 1.986266822450240e+05, 9.002484712463260e+03, 2.241255898945661e-02, 2.227675679178895e-01, 1.963004237477655e-02, 7.334242337116680e-01, 1.765597006209227e-03, 1.734384975670670e+04, 4.518023875782479e+03, 5.111628713026063e+03, 3.290454210050589e+03, 3.049579698299017e+03, 2.932855533833051e+00, 5.802573576243485e-01
4, 4.846696875411197e-01, 1.931032050318336e-01, 1.059904787684213e-05, 1.204704116672418e-04, 5.732457306187886e-06, 3.903455899184745e-04, 4.610170100954358e-07, 2.584814027502802e+00, 1.401047986222618e-02, 9.924101417341662e+03, 3.564765092521446e+02, 2.008884883233035e-02, 2.283329518719821e-01, 1.086498236444483e-02, 7.398394308013417e-01, 8.737861299008901e-04, 5.436793726402235e+02, 2.915783183416556e+03, 4.468922480575838e+03, 4.899113473356776e+03, 2.655468824097120e+01, 3.981460668567978e+00, 2.817717816359278e-03
6, -3.640905996670419e-02, 0.000000000000000e+00, 1.054775509832767e-41, 8.204587913844642e-25, 2.408734873039818e-41, 1.169303175236977e-03, 3.591977074257380e-04, 9.430862022570761e+00, 4.312346053104619e-17, 2.986383769679777e+04, 7.501015389214247e+01, 6.900719010350208e-39, 5.367735149456958e-22, 1.575880590166031e-38, 7.649999999999999e-01, 2.350000000000000e-01, 4.616999999999552e+02, 1.048399999999898e+03, 1.048400000000491e+03, 6.170007573788109e+03, 2.821291176222499e-14, 9.488000000000454e+00, -1.539569560242866e-15
7, -2.648758523368654e-02, 0.000000000000000e+00, 2.035910583897326e-41, 1.217718838896320e-24, 4.714331356617548e-41, 1.169303175236975e-03, 3.591977074257376e-04, 9.430862022570754e+00, 3.330550510777898e-16, 2.986383769679775e+04, 7.501015389216123e+01, 1.331965592555422e-38, 7.966752605173525e-22, 3.084284353441120e-38, 7.649999999999999e-01, 2.350000000000000e-01, 4.616999999999547e+02, 1.048399999999898e+03, 1.048400000000491e+03, 6.170007573788112e+03, 2.178965382719268e-13, 9.488000000000458e+00, -1.557153476540056e-15
8, -1.924472747190228e-02, 0.000000000000000e+00, 2.973515654007134e-41, 1.520446775304587e-24, 6.954859254585092e-41, 1.169303175236974e-03, 3.591977074257370e-04, 9.430862022570743e+00, 1.506391550408299e-15, 2.986383769679774e+04, 7.501015389216900e+01, 1.945380397050965e-38, 9.947307146175191e-22, 4.550117918459716e-38, 7.650000000000000e-01, 2.350000000000000e-01, 4.616999999999540e+02, 1.048399999999898e+03, 1.048400000000491e+03, 6.170007573788114e+03, 9.855352832928061e-13, 9.488000000000463e+00, -1.580598698269643e-15
9, -1.395714581734536e-02, 0.000000000000000e+00, 3.878814357119340e-41, 1.771879810176678e-24, 9.147583935024918e-41, 1.169303175236972e-03, 3.591977074257365e-04, 9.430862022570741e+00, 4.966093588762516e-15, 2.986383769679778e+04, 7.501015389209617e+01, 2.537659219641596e-38, 1.159227207700393e-21, 5.984676907146738e-38, 7.650000000000000e-01, 2.350000000000000e-01, 4.617000000003134e+02, 1.048400000000716e+03, 1.048399999996371e+03, 6.170007573788122e+03, 3.248996219165661e-12, 9.487999999996775e+00, 1.077307938474513e-14
10, -1.009678458521239e-02, 0.000000000000000e+00, 4.474703737717293e-41, 1.923122285199102e-24, 1.060398565273958e-40, 1.169303175236973e-03, 3.591977074257369e-04, 9.430862022570761e+00, 2.814470994931156e-15, 2.986383769679787e+04, 7.501015389190263e+01, 2.927511386138148e-38, 1.258175449561367e-21, 6.937507052182402e-38, 7.650000000000000e-01, 2.350000000000000e-01, 4.616999999999397e+02, 1.048399999999866e+03, 1.048400000000707e+03, 6.170007573788128e+03, 1.841327687052580e-12, 9.488000000000628e+00, -2.070994586113500e-15
11, -7.278131510363134e-03, 0.000000000000000e+00, 4.954310908956345e-41, 2.038830685478021e-24, 1.178237654824939e-40, 1.169303175236973e-03, 3.591977074257369e-04, 9.430862022570757e+00, 6.042195115487509e-15, 2.986383769679785e+04, 7.501015389233463e+01, 3.241287568199330e-38, 1.333876027553413e-21, 7.708452564138541e-38, 7.650000000000000e-01, 2.350000000000000e-01, 4.616999999999397e+02, 1.048399999999866e+03, 1.048400000000707e+03, 6.170007573788126e+03, 3.953020363954099e-12, 9.488000000000627e+00, -2.072948354590966e-15
12, -5.219729353472306e-03, 0.000000000000000e+00, 5.341961214581363e-41, 2.128461611384495e-24, 1.273932228750364e-40, 1.169303175236978e-03, 3.591977074257382e-04, 9.430862022570789e+00, 3.570589252282551e-15, 2.986383769679793e+04, 7.501015389210214e+01, 3.494902276585822e-38, 1.392515788199364e-21, 8.334520726812521e-38, 7.650000000000000e-01, 2.350000000000000e-01, 4.616999999999414e+02, 1.048399999999866e+03, 1.048400000000707e+03, 6.170007573788123e+03, 2.336007321148828e-12, 9.488000000000623e+00, -2.012381531789533e-15
13, -3.716075109627959e-03, 0.000000000000000e+00, 5.614661003248846e-41, 2.189688483645204e-24, 1.341478227191473e-40, 1.169303175236982e-03, 3.591977074257395e-04, 9.430862022570810e+00, 1.654693891905151e-15, 2.986383769679796e+04, 7.501015389231905e+01, 3.673312241382445e-38, 1.432572600043686e-21, 8.776430831067326e-38, 7.649999999999999e-01, 2.350000000000000e-01, 4.616999999999431e+02, 1.048399999999867e+03, 1.048400000000637e+03, 6.170007573788115e+03, 1.082559984540274e-12, 9.488000000000609e+00, -1.953768477465566e-15
