x,S1_M,S1_P,S1_T,S1_beta
-0.05,6.8965215092243545e-16,2.74708712861115e-16,1.2351754608626168e-15,0.9869042054052134
-0.036321868903065,6.64315285186605e-16,2.01717827053998e-16,1.128601934773955e-15,0.9869042054052135
-0.02650896669203175,6.615425664490535e-16,3.344466542450374e-16,9.83489399252529e-16,0.9869042054052134
-0.019468917466196032,5.56518353399559e-16,1.3907497834432917e-16,7.411746322362427e-16,0.9869042054052136
-0.01441803665817253,5.465604782780801e-16,3.464637708303273e-16,5.724720249463991e-16,0.9869042054052134
-0.01079409732605052,3.5752279419272553e-16,9.095012772546128e-17,3.406122392457078e-16,0.9869042054052137
-0.008193750092243442,3.4367090333447453e-16,2.9514832340397783e-16,2.45061250535057e-16,0.9869042054052134
-0.006327637772575889,1.5667999866744542e-16,5.39789914621403e-17,1.0390063161940424e-16,0.986904205405214
-0.0049881893861881965,1.4709979015554535e-16,2.0202268332906477e-16,7.859899028547507e-17,0.9869042054052136
-0.004026523985122925,4.0967075343104814e-17,2.7178875427005457e-17,1.9615634760744092e-17,0.986904205405214
-0.003335871429679449,3.760939582684857e-17,1.0885815369841246e-16,2.2014022331278383e-17,0.9869042054052138
-0.00283967477847865,4.7986415051254864e-18,1.0910678685004828e-17,1.2374517465878975e-17,0.986904205405214
-0.002483045367522009,6.96274563193194e-18,4.5050064525007183e-17,3.133648400934972e-17,0.9869042054052141
-0.0022041559146859647,4.043913144789029e-18,3.298887001818586e-18,6.765919499066156e-17,0.9869042054052141
-0.001928636425350724,2.1153105818484966e-17,1.3809088249977693e-17,1.354286722246983e-16,0.9869042054052142
-0.001653116936015483,3.235130515831221e-17,7.01021998705579e-19,2.434820468412251e-16,0.9869042054052142
-0.0013775974466796038,7.403587036469766e-17,2.953207980453977e-18,3.9363193248397823e-16,0.9869042054052143
-0.00110207795734342,1.1322956805409247e-16,9.31466467937744e-20,5.679730174209337e-16,0.9869042054052143
-0.0008265584680072213,1.4807174072939626e-16,3.934381110268966e-19,7.640851615575598e-16,0.9869042054052143
-0.0005510389786710299,2.2645913610818455e-16,5.821665424592411e-21,9.085747176231884e-16,0.9869042054052144
-0.0002755194893352339,1.8508967591174687e-16,2.458988193918566e-20,1.0372690414060276e-15,0.9869042054052142
0.0,2.8307392013523074e-16,0.0,1.0219872108570666e-15,0.9869042054052144
0.0002687398190813291,1.48071740729398e-16,0.0,1.0048188566314608e-15,0.9869042054052141
0.0005374796381626582,2.2645913610818326e-16,0.0,8.109997886363849e-16,0.9869042054052143
0.0008062194572439872,7.40358703646989e-17,0.0,6.945490513263493e-16,0.9869042054052141
0.001074959276325316,1.1322956805409134e-16,0.0,4.460043561874301e-16,0.9869042054052141
0.0013436990954066462,2.115310581848538e-17,0.0,3.356851739579715e-16,0.9869042054052138
0.0016124389144879779,3.235130515831184e-17,0.0,1.621696060188892e-16,0.9869042054052138
0.001881178733569316,2.644138227310667e-18,0.0,1.080319407509234e-16,0.9869042054052137
0.002149918552650655,4.043913144788986e-18,0.0,3.513421866172705e-17,0.9869042054052135
0.002418658371731993,0.0,0.0,2.083376470317133e-17,0.9869042054052135
0.002687398190813331,0.0,0.0,3.4395014654251207e-18,0.9869042054052132
0.002956138009894669,0.0,0.0,1.8237401141961794e-18,0.9869042054052132
0.003224877828975986,0.0,0.0,0.0,0.986904205405213
0.003493617648057295,0.0,0.0,0.0,0.9869042054052127
0.003762357467138606,0.0,0.0,0.0,0.9869042054052126
0.004031097286219916,0.0,0.0,0.0,0.9869042054052122
0.004299837105301226,0.0,0.0,0.0,0.9869042054052123
0.004568576924382532,0.0,0.0,0.0,0.9869042054052116
0.004837316743463812,0.0,0.0,0.0,0.9869042054052118
0.005106056562545092,0.0,0.0,0.0,0.9869042054052112
0.005374796381626372,0.0,0.0,0.0,0.9869042054052112
0.005643536200707652,0.0,0.0,0.0,0.9869042054052107
0.005912276019788932,0.0,0.0,0.0,0.9869042054052105
0.006181015838870209,0.0,0.0,0.0,0.9869042054052102
0.0064497556579514856,0.0,0.0,0.0,0.9869042054052101
0.006718495477032762,0.0,0.0,0.0,0.9869042054052096
0.0069872352961140366,0.0,0.0,0.0,0.9869042054052095
0.007255975115195314,0.0,0.0,0.0,0.9869042054052092
0.007524714934276591,0.0,0.0,0.0,0.9869042054052091
0.0077934547533578934,0.0,0.0,0.0,0.9869042054052087
0.0080621945724392,0.0,0.0,0.0,0.9869042054052086
0.008330934391520507,0.0,0.0,0.0,0.9869042054052085
0.008599674210601814,0.0,0.0,0.0,0.9869042054052082
0.00886841402968312,0.0,0.0,0.0,0.9869042054052084
0.009137153848764415,0.0,0.0,0.0,0.986904205405208
0.009405893667845696,0.0,0.0,0.0,0.9869042054052083
0.009674633486926971,0.0,0.0,0.0,0.986904205405208
0.009943373306008252,0.0,0.0,0.0,0.9869042054052082
0.010212113125089529,0.0,0.0,0.0,0.986904205405208
0.01048085294417081,0.0,0.0,0.0,0.9869042054052082
0.01074959276325209,0.0,0.0,0.0,0.9869042054052081
0.011018332582333359,0.0,0.0,0.0,0.9869042054052082
0.01128707240141464,0.0,0.0,0.0,0.9869042054052083
0.01155581222049592,0.0,0.0,0.0,0.9869042054052082
0.0118245520395772,0.0,0.0,0.0,0.9869042054052084
0.01209329185865849,0.0,0.0,0.0,0.9869042054052083
0.012362031677739879,0.0,0.0,0.0,0.9869042054052085
0.01263077149682128,0.0,0.0,0.0,0.9869042054052084
0.01289951131590268,0.0,0.0,0.0,0.9869042054052085
0.01316825113498408,0.0,0.0,0.0,0.9869042054052084
